pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,declared_pledge_met,f_unsplit_ada,pi_unsplit_ada,f_half_ada,pi_half_ada,pi_split_sum_ada,delta_pi_ada,split_increases_pi,split_decreases_pi,f_unsplit_c50_ada,pi_unsplit_c50_ada,f_half_c50_ada,pi_half_c50_ada,pi_split_sum_c50_ada,delta_pi_c50_ada,split_increases_pi_c50,split_decreases_pi_c50
pool1j4nkshfytq8tww99ttfwvrmv8n7yq2tvuw0xlphelzzw6vfghwq,TAPC,53991.661543,10350.0,14232.774199,170.0,0.0,True,16.035761769581136,16.035761769581136,8.017751076866078,8.017751076866078,16.035502153732157,-0.0002596158489787115,False,True,16.035761769581136,16.035761769581136,8.017751076866078,8.017751076866078,16.035502153732157,-0.0002596158489787115,False,True
pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34,FGMTL,4.840598,2e-06,4.840598,170.0,0.1,True,0.001437632422259879,0.001437632422259879,0.0007188162111299367,0.0007188162111299367,0.0014376324222598734,-5.637851296924623e-18,False,False,0.001437632422259879,0.001437632422259879,0.0007188162111299367,0.0007188162111299367,0.0014376324222598734,-5.637851296924623e-18,False,False
pool1j55hm5wkgcegrpn25nnfl0rgjdje26fhw9uxmgxf8dez2uups3y,UNITE,22.931848,10000.0,0.0,340.0,0.04,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1j5kx7rp08axydqevxhmujs5vthfv5kjzq2h40edpychlxg5twqw,,481.788826,450.0,4.945136,340.0,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1j5tw5wwfvk2zllqycg0cunu8emtd5g9tgymp0uayc6nzujunrhq,,165.62832,100.0,1.0,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1j5ukjmhn96jslmcd6k3ymj3vnjf3wpjn9sarhk7m7vtkv7ll2w3,REDH,12939.9435,15000.0,629.160235,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,CETH,3718387.677546,25000.0,26693.484452,340.0,0.01,True,1104.4479443915025,353.07740448473015,552.1974305198523,343.63005963962325,687.2601192792465,334.18271479451636,True,False,1104.4479443915025,185.9855930392481,552.1974305198523,176.53824819414118,353.07649638828235,167.09090334903425,True,False
pool1j6dh3ynys827j38976q0q3s3c9hpzgx40kjcq4472h6m7d3t0hm,KIND,3012812.183173,100000.0,207838.082216,340.0,0.03,True,895.1247435219406,393.80002737672305,447.4785160339869,350.41630223209376,700.8326044641875,307.03257708746446,True,False,895.1247435219406,240.27561193816217,447.4785160339869,196.89188679353288,393.78377358706575,153.50816164890358,True,False
pool1j6jnnxsngexalq60tqnvn2muge7vevd5ukc0unacr4432t4lr28,UPBIT,29572781.6636,200000.0,29343618.371785,340.0,1.0,True,8789.731128143632,8789.731128143632,4393.171164774609,4393.171164774609,8786.342329549218,-3.388798594414766,False,True,8789.731128143632,8789.731128143632,4393.171164774609,4393.171164774609,8786.342329549218,-3.388798594414766,False,True
pool1j6xfryctrxm4aplw3vnrtgfsvqdr35exenxqse5kzxmfue7qqmr,,61473087.543909,0.0,68871.770683,340.0,0.03,True,18257.18718008453,896.9870426949044,9128.593590042265,613.2087745673671,1226.4175491347341,329.43050643982974,True,False,18257.18718008453,732.2717894749895,9128.593590042265,448.4935213474522,896.9870426949044,164.71525321991487,True,False
pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,GURU,5567193.664539,0.0,18089.638344,813.0,0.0,True,1653.4275544345953,815.7308247979394,826.7137772172977,813.0445605605156,1626.0891211210312,810.3582963230918,True,False,1653.4275544345953,410.55167663639344,826.7137772172977,407.8654123989697,815.7308247979394,405.1791481615459,True,False
pool1j742gcsul7u8c05rsqmkgpkvj5qadj0pew69nctu6crqy9wjjn4,BONE,1534673.764941,62000.0,141744.891204,340.0,0.01,True,455.89514387912124,351.7561672680727,227.92130600856535,227.92130600856535,455.8426120171307,104.08644474905799,True,False,455.89514387912124,199.0006209067588,227.92130600856535,175.8754192715109,351.7508385430218,152.75021763626302,True,False
pool1j7cypyjzhcfuy0gsuc2vtd48cpsc0utmqkq09fjlp5dgsjrs7pg,SHINE,4095.098478,5.0,7.423505,345.0,0.03,True,1.2162229662712014,1.2162229662712014,0.6081114772599522,0.6081114772599522,1.2162229545199044,-1.1751297046558307e-08,False,True,1.2162229662712014,1.2162229662712014,0.6081114772599522,0.6081114772599522,1.2162229545199044,-1.1751297046558307e-08,False,True
pool1j8355yxxpfuhqyda4lrj8c9cdghaang3wvwge8jq8nlxurvfqv7,LvLUp,734775.196031,20000.0,24343.898422,170.0,0.0,True,218.24084384225657,171.59827142863693,109.11631303419942,109.11631303419942,218.23262606839884,46.63435463976191,True,False,218.24084384225657,89.41441353175537,109.11631303419942,85.79899958244226,171.59799916488453,82.18358563312916,True,False
pool1j8grqucdwwcr0cwzxrtw30vqcptg0jdlrmauq5w7ytvqx6nf5np,VINCI,3313394.445821,250000.0,330783.722144,170.0,0.01,True,984.94412829777,258.6935943986294,492.2508763801537,205.07183809516434,410.1436761903287,151.4500817916993,True,False,984.94412829777,182.94448076261932,492.2508763801537,129.32272445915424,258.6454489183085,75.70096815568917,True,False
pool1j8r3q09v0tx48f78u4kxldmakryd384uk6cg9rrlzjhtu93027r,LIA,4.581261,1000.0,0.0,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1j9qrcwg28mgsu38p5jkrwpthff5pmm5wdpprghg2xrvfyfcm5ls,OSCAR,336.747257,15000.0,1.715741,340.0,0.005,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jakl9kqhx87ywc7fcxweaxvna9khxhzyh6v8j70u6zpaxa45ghh,THNDR,63880111.755437,100.0,545522.71544,170.0,1.0,True,18972.068189479018,18972.068189479018,9486.032259394025,9486.032259394025,18972.06451878805,-0.0036706909668282606,False,True,18972.068189479018,18972.068189479018,9486.032259394025,9486.032259394025,18972.06451878805,-0.0036706909668282606,False,True
pool1jas6p8hw9e2nz049g3xfn2me9yzknka4w84vzrxg0c2ej63stlm,AME,1306.340739,1000.0,1306.340739,170.0,0.01,True,0.38797675518194835,0.38797675518194835,0.1939882895686998,0.1939882895686998,0.3879765791373996,-1.7604454877195863e-07,False,True,0.38797675518194835,0.38797675518194835,0.1939882895686998,0.1939882895686998,0.3879765791373996,-1.7604454877195863e-07,False,True
pool1jayej3rwf5ynfmmu7583x3w2j73dcedtflgnazdezfn3kl6062x,TAX,1788178.154114,750.0,9776.687018,340.0,0.9999,True,531.0811492368991,531.062145593702,265.54018945225556,265.54018945225556,531.0803789045111,0.018233310809137038,True,False,531.0811492368991,531.0452385395189,265.54018945225556,265.530687668963,531.061375337926,0.016136798407160313,True,False
pool1jc24u7v5xsaw9dw6s0vftjat8ssc8ru4c0uhrj8zpm3usnrp03t,HALO,47483.656226,3000.0,3002.007384,340.0,0.0,True,14.102552234181225,14.102552234181225,7.0512377728061715,7.0512377728061715,14.102475545612343,-7.668856888187747e-05,False,True,14.102552234181225,14.102552234181225,7.0512377728061715,7.0512377728061715,14.102475545612343,-7.668856888187747e-05,False,True
pool1jcetszf3sh39hc8nezj5pzj3ukg4fhfjwdqkmwg8ern8u3c4y7v,,19427628.105105,100.0,1987.630615,170.0,0.06,True,5769.906705556277,506.5329504871686,2884.9527946031317,333.15826717159825,666.3165343431965,159.78358385602792,True,False,5769.906705556277,426.641125014974,2884.9527946031317,253.26644169940369,506.53288339880737,79.89175838383335,True,False
pool1jcpwtg5ce6xr42v37nk3xahmduwrs87mvd6pkm92v7tj2ux8v5j,,1.957114,0.0,0.0,340.0,0.03,True,0.0005812526759005188,0.0005812526759005188,0.0002906263379502594,0.0002906263379502594,0.0005812526759005188,0.0,False,False,0.0005812526759005188,0.0005812526759005188,0.0002906263379502594,0.0002906263379502594,0.0005812526759005188,0.0,False,False
pool1jdhjfcu34lq88rypdtslzwyf27uh0h3apcr9mjd68zhc69r29fy,NUFI5,18014505.219017,1000.0,1002.830907,340.0,0.03,True,5350.235029783542,490.57759321058745,2675.112339316458,410.17946141057735,820.3589228211547,329.78132961056724,True,False,5350.235029783542,325.68677285857416,2675.112339316458,245.288641058564,490.577282117128,164.89050925855383,True,False
pool1je2n5smmnyn3lh92xrp8nepjyfp596ypga6pmdecwtcrcj9uvec,YOADA,1543306.675854,150000.0,156971.375168,170.0,0.015,True,458.59475550804893,203.24190382788788,229.23713791115202,176.82325372827825,353.6465074565565,150.4046036286686,True,False,458.59475550804893,128.03266326284808,229.23713791115202,101.61401316323847,203.22802632647694,75.19536306362886,True,False
pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,GALGD,57.602998,50.0,57.602998,170.0,1.0,True,0.017107791156994248,0.017107791156994248,0.00855389546927514,0.00855389546927514,0.01710779093855028,-2.1844396777548347e-10,False,True,0.017107791156994248,0.017107791156994248,0.00855389546927514,0.00855389546927514,0.01710779093855028,-2.1844396777548347e-10,False,True
pool1je8qh9d4nawl9zstsg3vyan3r64lyw9dzruw0ulxvpumxa66l6g,ATHC,653.148109,0.0,8.323139,340.0,0.03,True,0.19398159029857928,0.19398159029857928,0.09699079514928964,0.09699079514928964,0.19398159029857928,0.0,False,False,0.19398159029857928,0.19398159029857928,0.09699079514928964,0.09699079514928964,0.19398159029857928,0.0,False,False
pool1jepxzmqljthtfvcx9dhcp7rysg9n40z6jxr9cw7963h0qv8mz60,JUNC,568.150653,100.0,105.624954,340.0,0.02,True,0.16873784187711932,0.16873784187711932,0.08436890748805272,0.08436890748805272,0.16873781497610543,-2.6901013888691594e-08,False,True,0.16873784187711932,0.16873784187711932,0.08436890748805272,0.08436890748805272,0.16873781497610543,-2.6901013888691594e-08,False,True
pool1jeu6mkn43sc8y0yf5jwtfy6g5yc7lmyt3psm2tlue7pfg8deygg,,635.69045,5000.0,0.0,340.0,0.001,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jeu74g86ys4fekhykqcww99kdsq3nlym8a6kfw8s8ff3vskad70,KAIZN,24279349.498271,5000.0,6020.435538,340.0,0.025,True,7210.979979685919,513.4356698110726,3605.4551150510665,422.42585436011746,844.8517087202349,331.41603890916235,True,False,7210.979979685919,347.72677005515004,3605.4551150510665,256.71695460419505,513.4339092083901,165.70713915324006,True,False
pool1jezf7dcx26edfpxmpuh05yen64a9cj44xm2ggsapcxrtqewfek2,CURRY,1374650.639729,1000000.0,1020175.653316,340.0,0.0274,True,408.7150302579836,391.48130110210855,204.2422324617589,204.2422324617589,408.4844649235178,17.00316382140926,True,False,408.7150302579836,348.84530217291694,204.2422324617589,195.65428077603724,391.3085615520745,42.463259379157535,True,False
pool1jf32ru0d9mcre5pp7yundjdfcz8qlhmw4f5cftgh8vkqy8scj09,DXB,37952.986516,1000.0,1356.141268,170.0,0.0,True,11.271882009227516,11.271882009227516,5.63593038740948,5.63593038740948,11.27186077481896,-2.1234408556836115e-05,False,True,11.271882009227516,11.271882009227516,5.63593038740948,5.63593038740948,11.27186077481896,-2.1234408556836115e-05,False,True
pool1jg3fmnmc9n52sgzslhhvhye5e3xeqmrwkekdhh82sma47r47zg0,NUFI3,11498705.609,1000.0,1002.830473,340.0,0.03,True,3415.0689564322693,432.5122075096417,1707.5311747368498,381.1416230353227,762.2832460706454,329.7710385610037,True,False,3415.0689564322693,267.6265888452999,1707.5311747368498,216.2560043709809,432.5120087419618,164.88541989666186,True,False
pool1jgwu8lq3dqddnnx7prymcgcyrqy0fdlghg33he2hmw9t2gma3zd,KIWI,1902532.454538,175369.0,175632.747113,340.0,0.02,True,565.3912035872447,364.89872707230955,282.60825269494325,282.60825269494325,565.2165053898865,200.31777831757694,True,False,565.3912035872447,213.67844666617648,282.60825269494325,182.43971417391967,364.87942834783934,151.20098168166285,True,False
pool1jh4caf4afnjdgne8m95addh93e7zf6zlnx0pk5flcvylsps7nsp,,999.825743,1.0,999.825743,340.0,0.0,True,0.29694304511619324,0.29694304511619324,0.14847152227112317,0.14847152227112317,0.29694304454224635,-5.739468900145539e-10,False,True,0.29694304511619324,0.29694304511619324,0.14847152227112317,0.14847152227112317,0.29694304454224635,-5.739468900145539e-10,False,True
pool1jh5p5627hzqxdzjutfenz83qs7p2qtha4kvst3hs0829sdc0ksm,PAO,29490.648646,500.0,517.425,170.0,0.03,True,8.758585878303395,8.758585878303395,4.379288774447022,4.379288774447022,8.758577548894044,-8.329409350693595e-06,False,True,8.758585878303395,8.758585878303395,4.379288774447022,4.379288774447022,8.758577548894044,-8.329409350693595e-06,False,True
pool1jhca0ycgclhc3ae860llt8fwtgvkw4p44m0khs2df5xawk4kx8t,BTPUL,5828.192999,0.0,5.15315,340.0,0.0,True,1.7309429988919498,1.7309429988919498,0.8654714994459749,0.8654714994459749,1.7309429988919498,0.0,False,False,1.7309429988919498,1.7309429988919498,0.8654714994459749,0.8654714994459749,1.7309429988919498,0.0,False,False
pool1jhzf2mm6zdlhl6w89uhgx8nq8p6ykcc86qq58vjy0ejyxrrksfj,LOVE,22276868.484126,10.0,571685.039259,340.0,0.03,True,6616.114297957801,684.5137281765876,3308.0570849750607,502.9250780404714,1005.8501560809428,321.3364279043552,True,False,6616.114297957801,523.8455107110576,3308.0570849750607,342.2568605749414,684.5137211498828,160.6682104388252,True,False
pool1jj2hvts3ryffy5txm7w0am3zt7s7sehdf8rrwfesjmr7shv0mgl,FIDA,5769350.669008,100000.0,123860.384413,340.0,0.01,True,1714.1195345870049,382.9467322792833,856.8965599980137,356.1550852160683,712.3101704321366,329.3634381528533,True,False,1714.1195345870049,218.2599123220024,856.8965599980137,191.46826525878743,382.93653051757485,164.67661819557244,True,False
pool1jjry6f6q0swaq457ft9eclaxaskvrxnpj0v3w8edsyfryml3vj6,STACK,10648751.060977,50000.0,95614.89872,340.0,0.02,True,3163.233085648415,421.3074137992407,1581.4641380378118,375.7534200422474,751.5068400844948,330.1994262852541,True,False,3163.233085648415,256.20331149048513,1581.4641380378118,210.6493177334918,421.2986354669836,165.0953239764985,True,False
pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,GROW,11571129.78762,555.0,998.705034,340.0,0.049,True,3436.5727269688887,491.986233028335,1718.284518449566,407.6490722068311,815.2981444136622,323.31191138532716,True,False,3436.5727269688887,330.3301867775202,1718.284518449566,245.99302595601637,491.98605191203274,161.6558651345125,True,False
pool1jk9na2mu29wwap6pprs0c98j3rvh4jva95f5m3hxnwq86tk9c0l,富士山,4071.545199,1000.0,2706.222775,340.0,0.01,True,1.2092312714572986,1.2092312714572986,0.6046147532178093,0.6046147532178093,1.2092295064356187,-1.7650216799225404e-06,False,True,1.2092312714572986,1.2092312714572986,0.6046147532178093,0.6046147532178093,1.2092295064356187,-1.7650216799225404e-06,False,True
pool1jkxwcqkaaacvd77rf9lrj3qsgvtktqh7cglu3awsy34h5eava4d,JITSU,763994.524742,5000.0,27066.329557,170.0,0.0,True,226.90676071345825,172.01605782451378,113.45228991381366,113.45228991381366,226.90457982762732,54.888522003113536,True,False,226.90676071345825,90.02738570428089,113.45228991381366,86.00799028071393,172.01598056142785,81.98859485714696,True,False
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,33115135.136113,200000.0,35294462.865669,340.0,1.0,True,9842.607985635996,9842.607985635996,4919.405254559243,4919.405254559243,9838.810509118486,-3.7974765175094944,False,True,9842.607985635996,9842.607985635996,4919.405254559243,4919.405254559243,9838.810509118486,-3.7974765175094944,False,True
pool1jldq2rf7y2ukm2t8ds8d9upzgdgv07jhkckl0mvedwhxx5nkugt,DEEZY,668504.0201,10000.0,10007.470353,340.0,0.035,True,198.54978480895466,198.54978480895466,99.27300007948654,99.27300007948654,198.54600015897307,-0.0037846499815827883,False,True,198.54978480895466,171.41167265181747,99.27300007948654,99.27300007948654,198.54600015897307,27.134327507155604,True,False
pool1jm8s3r3xq4kpawavy096rqle964exle3lxwnpvx62wjnwadwd5l,NARU,164311.112035,100000.0,100664.15509,340.0,0.01,True,48.806960696353606,48.806960696353606,24.401623486453456,24.401623486453456,48.80324697290691,-0.0037137234466939617,False,True,48.806960696353606,48.806960696353606,24.401623486453456,24.401623486453456,48.80324697290691,-0.0037137234466939617,False,True
pool1jmw0strgchxurvgamymrexjn2lypxslexaz0q7la3078vnple57,ADAC0,17087.143254,10000.0,11350.940266,340.0,0.03,True,5.074874122558056,5.074874122558056,2.5374166896502848,2.5374166896502848,5.0748333793005695,-4.074325748604224e-05,False,True,5.074874122558056,5.074874122558056,2.5374166896502848,2.5374166896502848,5.0748333793005695,-4.074325748604224e-05,False,True
pool1jmx55w5ydjkn4xd58gmr9xgt5t46ngs48aek779t92e7zcqfw97,AAATO,3778938.602191,20000.0,111529.947979,340.0,0.01,True,1122.4115256188377,370.68495071216705,561.184154731245,348.67449502468986,697.3489900493797,326.66403933721267,True,False,1122.4115256188377,207.35208360868535,561.184154731245,185.3416279212081,370.6832558424162,163.33117223373085,True,False
pool1jp3wtdhgpeu6qf53upw5rupaqwtl7pzvcuuyyn0f8u3xgx5755y,MARTE,0.065868,25000.0,0.0,340.0,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jp67hct7n86tdkr7qxrfh3q0xl973rl6986aawxkrqz6wq4ymc9,69DN,160234.49454,1069.0,13.476533,170.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jpezycd8q3l6a255dv8wt7vpt4aay8llqakdn7vkum5swes4hu3,BOLT,150955.154215,5000.0,8909.684654,340.0,0.05,True,44.83373418704555,44.83373418704555,22.416657400060338,22.416657400060338,44.833314800120675,-0.000419386924875198,False,True,44.83373418704555,44.83373418704555,22.416657400060338,22.416657400060338,44.833314800120675,-0.000419386924875198,False,True
pool1jphnr6n8v7hg4rhsmel2s6yunjalthar07vv7rwvgsky5q8k49h,BCHEF,812.165326,500.0,502.429929,340.0,0.01,True,0.24120905582309748,0.24120905582309748,0.12060448306618031,0.12060448306618031,0.24120896613236062,-8.969073686526663e-08,False,True,0.24120905582309748,0.24120905582309748,0.12060448306618031,0.12060448306618031,0.24120896613236062,-8.969073686526663e-08,False,True
pool1jpz5m45ff4r6tnq7n5tw63fkhpmw3cyv8sn569w24x8lj3kl68c,ADP,3825716.383137,10000.0,11853.701975,170.0,0.01,True,1136.2617196211352,182.6265694430843,568.1198947174191,175.20240882490296,350.4048176498059,167.77824820672163,True,False,1136.2617196211352,98.73730205399947,568.1198947174191,91.31314143581812,182.62628287163625,83.88898081763678,True,False
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL,502.300231,500.0,502.300231,340.0,0.01,True,0.14918055665877505,0.14918055665877505,0.07459027799824883,0.07459027799824883,0.14918055599649765,-6.622773995879072e-10,False,True,0.14918055665877505,0.14918055665877505,0.07459027799824883,0.07459027799824883,0.14918055599649765,-6.622773995879072e-10,False,True
pool1jq7083uth03spzhg5ag6gfgg24ux6fjuhng8vj2wdz8jkukqvcl,,22653.96907,400.0,406.436573,345.0,0.075,True,6.728121184183945,6.728121184183945,3.3640580345492754,3.3640580345492754,6.728116069098551,-5.115085394358232e-06,False,True,6.728121184183945,6.728121184183945,3.3640580345492754,3.3640580345492754,6.728116069098551,-5.115085394358232e-06,False,True
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,29819532.779897,500.0,503.091338,340.0,0.03,True,8856.263231023842,595.6272661336609,4428.127331804921,462.7107224244351,925.4214448488702,329.79417871520934,True,False,8856.263231023842,430.7300481947431,4428.127331804921,297.81350448551734,595.6270089710347,164.89696077629156,True,False
pool1jqdvgk0csfnwftkzn6vyz7fq8s3606uu6k7wa9xrn0jpzg4r304,,4780.56692,25000.0,9138.6054,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jqfk2y5wked4sjpx9sqxn6dmut8hq2n9qlreymqtpxuc5l38fl0,,1327.56167,1000.0,0.0,340.0,0.02,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jql92je87mrx5gpjhmwr6a8a766cktcf5p0p8wd0wxq87nu80yf,DIGI5,2595332.237924,215000.0,215031.175261,170.0,0.04,True,771.3901004433695,241.88952426542727,385.547345854704,195.76629734800454,391.5325946960091,149.64307043058182,True,False,771.3901004433695,167.0503326293433,385.547345854704,120.92710571192063,241.85421142384126,74.80387879449796,True,False
pool1jqnywskl2n92fx65thtew8zlj3vqfrqxz7zyj70tt7d3qmn0m9t,BNP,64425.701712,2.0,19112.350917,345.0,0.06,True,19.134098374786674,19.134098374786674,9.56704915037408,9.56704915037408,19.13409830074816,-7.403851398635197e-08,False,True,19.134098374786674,19.134098374786674,9.56704915037408,9.56704915037408,19.13409830074816,-7.403851398635197e-08,False,True
pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l,LIX,538461.75556,80000.0,81388.0,170.0,0.02,True,159.9625418087431,159.9625418087431,79.97071406542635,79.97071406542635,159.9414281308527,-0.021113677890411964,False,True,159.9625418087431,97.60315982123768,79.97071406542635,79.97071406542635,159.9414281308527,62.33826830961502,True,False
pool1jqxp8hn0ywdrg3clzha9c2u7qh3zsh68u55wh50vdmecupc5rxs,,1729.297269,2000.0,50.0,340.0,0.01,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,,509.766415,500.0,509.766415,340.0,1.0,True,0.15139797875339553,0.15139797875339553,0.07569898797299092,0.07569898797299092,0.15139797594598184,-2.807413690408822e-09,False,True,0.15139797875339553,0.15139797875339553,0.07569898797299092,0.07569898797299092,0.15139797594598184,-2.807413690408822e-09,False,True
pool1jrst9acplgqk95469zu68xv5xj802lqxe682jjsd39z26ddj8ur,8888,7.952568,8000.0,3.994995,340.0,0.0088,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1js3l2kgut64prz0q0a8px7qtyduclfm3h2kuvrl5gfzmy0waxyt,Gunda,1.293033,50000.0,0.0,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg,ASSET,1605623.775754,150000.0,193389.110198,340.0,0.02,True,477.11337337821425,358.92657477590546,238.49375339530084,238.49375339530084,476.9875067906017,118.06093201469622,True,False,477.11337337821425,212.39268630558615,238.49375339530084,179.45460033094457,358.90920066188914,146.516514356303,True,False
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,BNP,45246.469228,2.0,44227.399495,345.0,0.06,True,13.437966065008592,13.437966065008592,6.718983006505843,6.718983006505843,13.437966013011685,-5.199690633617138e-08,False,True,13.437966065008592,13.437966065008592,6.718983006505843,6.718983006505843,13.437966013011685,-5.199690633617138e-08,False,True
pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,,1034710.513268,60000.0,92194.968012,340.0,0.01,True,307.370905236635,307.370905236635,153.6686292185113,153.6686292185113,307.3372584370226,-0.03364679961237016,False,True,307.370905236635,183.4913564437414,153.6686292185113,153.6686292185113,307.3372584370226,123.84590199328122,True,False
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,33963504.036896,1000.0,1496.390498,400.0,0.04,True,10087.023031801067,787.8906477370986,5043.501757916441,585.9364738510052,1171.8729477020104,383.9822999649118,True,False,10087.023031801067,595.8991070225511,5043.501757916441,393.94493313645773,787.8898662729155,191.99075925036436,True,False
pool1jsxk3ymqv2gdc6mhqk52544g2aun4zhq5wgx6n32l5s3jlne70n,AKYO,2352849.572721,1000.0,7346.609902,170.0,0.02,True,698.7867850233961,182.19381382599758,349.39271678676135,174.1367928476898,348.2735856953796,166.07977186938203,True,False,698.7867850233961,99.15391230910156,349.39271678676135,91.09689133079381,182.19378266158762,83.03987035248606,True,False
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,12252834.60776,1000.0,1469.696915,340.0,0.029,True,3639.0422123143526,436.05646038815263,1819.5175860042693,383.0783279653448,766.1566559306896,330.10019554253694,True,False,3639.0422123143526,271.0062601224611,1819.5175860042693,218.02812769965323,436.05625539930645,165.04999527684538,True,False
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,114.848902,5.0,114.848902,340.0,0.02,True,0.03410952701125095,0.03410952701125095,0.01705476334782156,0.01705476334782156,0.03410952669564312,-3.156078315358357e-10,False,True,0.03410952701125095,0.03410952701125095,0.01705476334782156,0.01705476334782156,0.03410952669564312,-3.156078315358357e-10,False,True
pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,AICHI,71350410.441342,100000.0,143984.045261,340.0,0.005,True,21198.899675357785,486.1769765950938,10597.398769943975,411.8827724979182,823.7655449958364,337.58856840074264,True,False,21198.899675357785,317.3683187276092,10597.398769943975,243.07411463043366,486.1482292608673,168.7799105332581,True,False
pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13726138.481618,500000.0,668044.341601,495.0,0.0,True,4084.2426107288525,669.6866549497297,2040.2022235434667,570.2042246586614,1140.4084493173227,470.721794367593,True,False,4084.2426107288525,434.2323570069887,2040.2022235434667,334.7499267159203,669.4998534318406,235.2674964248519,True,False
pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,WEED,1777215.275589,420.0,1758.51381,170.0,0.042,True,527.8245483253229,185.36781973845757,263.91205975405654,174.03332754089152,348.06665508178304,162.69883534332547,True,False,527.8245483253229,104.01839285839142,263.91205975405654,92.68390066082539,185.36780132165077,81.34940846325935,True,False
pool1jv9pf6w2fmjqpaekyt74tjkmjxhma8wsqs8ur3dte45tqdxe3t0,ICP1,104290.789486,0.0,63.626322,340.0,0.03,True,30.973821893111584,30.973821893111584,15.486910946555792,15.486910946555792,30.973821893111584,0.0,False,False,30.973821893111584,30.973821893111584,15.486910946555792,15.486910946555792,30.973821893111584,0.0,False,False
pool1jvknf3dwtnqln5hcjrh5m7s979revuj5dlxr0337nwmm6p7250q,SQQQ,7268524.531946,100.0,8944.134387,170.0,1.0,True,2158.714806014613,2158.714806014613,1079.3571941771922,1079.3571941771922,2158.7143883543845,-0.0004176602283223474,False,True,2158.714806014613,2158.714806014613,1079.3571941771922,1079.3571941771922,2158.7143883543845,-0.0004176602283223474,False,True
