pool_id,pool_ticker,margin,pledge_lovelace,epoch_stake_lovelace,f_lovelace,operator_reward_c340_lovelace,operator_reward_c170_lovelace,loss_pct
pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,GROW,0.049,555000000.0,11571129787620.0,3829833898.0,511161046.13036186,349498800.50280833,31.62647992279221
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,1.0,200000000000.0,33115135136113.0,9139708763.0,9139708763.0,9139708763.0,0.0
pool1jldq2rf7y2ukm2t8ds8d9upzgdgv07jhkckl0mvedwhxx5nkugt,DEEZY,0.035,10000000000.0,668504020100.0,589226516.0,352320566.67859834,190724553.41715917,45.86618793925075
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,0.03,500000000.0,29819532779897.0,7939407387.0,568105822.2247347,403208587.19092673,29.025795649842312
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,0.029,1000000000.0,12252834607760.0,294603220.0,294603220.0,173623367.80746868,41.06535298308393
pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,AICHI,0.005,100000000000.0,71350410441342.0,23577264791.0,488591293.07014346,319678362.4842558,34.571416433660865
pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,ZZZ5,0.05,50000000000.0,19863880588346.0,4714543193.0,569187895.1917455,408094411.932726,28.30233822958428
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,0.04,215000000000.0,30973280350189.0,10614458684.0,819445369.5288243,657378216.9251378,19.77766409210099
pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,ETO11,1.0,0.0,50000242227199.0,15319308205.0,15319308205.0,15319308205.0,0.0
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,JP2,0.05,50000000000.0,36222079108682.0,9723747687.0,821492807.6194685,660215737.9481161,19.632194971822454
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,1.0,200000000000.0,35864351698487.0,8844880041.0,8844880041.0,8844880041.0,0.0
pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,,0.99,0.0,14692412478449.0,3535223517.0,3503271281.83,3501571281.83,0.04852607358205993
pool1k3nkfa5ugavrpd9nwd3s6yyx454qxnquxwmux4rzfunl7q0z38t,KILN9,0.05,100000000.0,40549675566282.0,13846303154.0,1015346800.3403347,853847198.6172574,15.905856173372896
pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,NORTH,0.0,10000000000.0,76296499045325.0,19440363594.0,342503439.0611623,172525720.55534974,49.62803263282238
pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,ELITE,0.0,300000000000.0,1370499612187.0,589740727.0,394667814.1560664,261880520.78253222,33.64533124077484
pool1k7zrx5rw6cvef9m5qtp9sy4e53u93kwqx73ykz7md9gmwgf56yk,TREFI,0.01,10000000.0,10662851655882.0,1767596405.0,354277289.5119745,185977447.34967628,47.50511735994574
pool1k8dm3fwajc6c8s32accfwqw8dqawl6k243z43cf74uxu7457z6l,,1.0,0.0,39364368335038.0,11784083234.0,11784083234.0,11784083234.0,0.0
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,PUMP,0.0,6942000000.0,1809472213659.0,1473049775.0,344346920.3222218,174999121.55034325,49.179414357303315
pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,RRC,0.05,0.0,55591953866760.0,15319308204.0,1088965410.2,927465410.2,14.830590438160824
pool1kdfznpenxa9wwcz8tweump45k5h78h8hl4slv78fdypsug9ypc6,DOW,0.015,10000000000.0,357360789813.0,294613160.0,294613160.0,175303932.4380614,40.49691044416978
pool1kkfkdces5mdcyc9dn2hgg3463jggjvw3h89nejjarkz25uavaqu,1PCT9,0.01,50000000000.0,16408785271812.0,3535906967.0,381600087.7128323,213812922.7497107,43.96937274537196
pool1kl2vuauwfc5k0avf874ym5tcm04ywa22frleszhujeccj4va3lt,,0.05,0.0,70092705538052.0,22978962305.0,1471948115.25,1310448115.25,10.97185412493771
pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,,1.0,71000000000000.0,77026458265470.0,11999039826.0,11999039826.0,11999039826.0,0.0
pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,CRDN3,0.02,100000000000.0,15509410949401.0,5295450699.0,470421239.188705,304895425.6974224,35.18672196364916
pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,MILKY,0.01,1000000000.0,841404600631.0,294603218.0,294603218.0,171392640.82193932,41.82254967020105
pool1ktqaf79utweyenk6e7289ta5p5993g32emn8355rxmp0kgh2r0m,UPBIT,1.0,200000000000.0,29565516907554.0,7960384436.0,7960384436.0,7960384436.0,0.0
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ2,0.04,50000000000000.0,75718148308149.0,28401460747.0,19251458107.66316,19196026194.73776,0.2879361792514551
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,SWIM2,0.015,0.0,1409867117824.0,294602080.0,294602080.0,171869031.2,41.660618553677566
pool1l3wdq3cec23jadkt2cx384vtgd75ncau33smrptwj87n2wedc0d,PIVT,1.0,1000000000.0,4959252635322.0,1178412881.0,1178412881.0,1178412881.0,0.0
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,0.042,250000000.0,2152783119839.0,589204599.0,350494317.50278443,187653230.23004654,46.460407242249865
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,MUEN2,0.9999,10000000.0,19081598432756.0,4713633473.0,4713196109.8819065,4713179109.890816,0.00036068923707909293
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JP5,0.05,50000000000.0,8684648187501.0,2357270162.0,451896808.54306287,291326610.1683747,35.53249222812045
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,KOPI,0.008,1000000000.0,15414088392124.0,3534089761.0,365758279.1930298,197129219.8335471,46.10396235774292
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,SGTRS,0.03,1000000000.0,8183613177314.0,4124445080.0,453981920.97821385,289102071.00197804,36.31859383760531
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,TLK,0.05,0.0,70036654425897.0,22095156058.0,1427757802.9,1266257802.9,11.31144229588297
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,HISAI,0.0035,100000000.0,25398188857881.0,5008237267.0,356357146.30128324,186952813.2976622,47.53779593363272
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,0.0,10000000000.0,66777951197536.0,20000020089.0,342944088.5406687,172969546.04527184,49.56333938243117
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA,0.03,1000000000.0,9114174027358.0,3535238590.0,436197219.39105356,271315312.08925146,37.799852904148025
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ3,0.04,30000000000000.0,75637906629269.0,27592293538.0,11806714904.04796,11708244352.788486,0.834021589068039
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,JOY,0.01,50000000000.0,6279235608842.0,1764977120.0,365483044.1386162,198523175.4100325,45.68197387161443
pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,JP4,0.05,50000000000.0,9838321328894.0,2946588090.0,482914166.6902098,322234936.7921463,33.27283417658349
pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,1.0,500000000.0,2302877639974.0,294602650.0,294602650.0,294602650.0,0.0
pool1lqucyxuvjktfmpf7fd28j54cfgamyrxed344vnwlm9wqkwjeqwk,SPS3,0.05,1000000000.0,11794614704944.0,4124444981.0,529527068.05612177,368040760.7458823,30.496327204395982
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,STAKE,0.0,10000000000.0,788736194132.0,294613334.0,294613334.0,171579911.4447529,41.76098239845692
pool1lrnyqdlrj97d0ju5j6d9xa8prw0xeyumfd53rz5wk3gf7czqzjz,TYGAR,0.01,100000000000.0,1551155806234.0,294709208.0,294709208.0,179206454.73227602,39.192108740533136
pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,CERO,0.0,10000000000.0,17358178979861.0,4122349246.0,342179001.17886114,172276937.71943793,49.65297779059602
pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,PPTG1,0.04,500000000.0,95774417551118.0,14235692035.0,895897323.5063927,732698175.5084418,18.216278106425932
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI2,0.04,215000000000.0,32958941749797.0,6485897061.0,624323560.9285915,462188158.2165252,25.96977158300949
pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,ULTRA,1.0,1000000000.0,2146583314130.0,1178412879.0,1178412879.0,1178412879.0,0.0
pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BANK,0.045,10000000000.0,3174193184991.0,1767634126.0,408538770.7450947,246700239.29958493,39.61399579049695
pool1m42um4nhc654jyjasdk6mu4q38yf3qcswqcr4q2ysc6sjhyve9n,,1.0,76800000000000.0,76828637678619.0,28222754103.0,28222754103.0,28222754103.0,0.0
pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,AZUR2,0.02,500000000000.0,20897786681342.0,4720851421.0,530336863.25334847,367722931.3126216,30.662385213649422
pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,0.0349,35000000000.0,16022935893662.0,5891349567.0,545445090.0639696,381736472.8870745,30.013766767557748
pool1m6awcstjzafepr5dwan54gemvh4y8dlvmqjtpwxsa7uqurcuq0l,,1.0,76800000000000.0,76827874430358.0,33943555660.0,33943555660.0,33943555660.0,0.0
pool1mcwcfl96ew79rmj4zxehr33p55e4e62dt4whyr2vqesswp9mmvz,MYB,0.0,1000000000.0,4813006563171.0,1767619184.0,340296616.92026854,170331937.87771347,49.94603842399579
pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,CSN2,0.0189,10000000000.0,3875527668061.0,883840276.0,351655327.14749163,185298686.60892582,47.30673124960008
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,BD6,0.03,200000000.0,76156221778754.0,16497729288.0,824773038.7633445,659873471.8205423,19.99332655078672
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,0.03,500000000.0,32248857032261.0,8165587348.0,574885311.7386398,409987868.41839814,28.68353738618548
pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5,RSNG,0.05,10000000000.0,14299528531520.0,3535322821.0,501888977.9486144,340501918.7351893,32.15592816424604
pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,SPS4,0.05,1000000000.0,17024762075901.0,4713651433.0,558926626.0950974,397436112.27759326,28.892972042814737
pool1mtuhuh8hkf8am0qzx45y58kll8q83sjh6pwljrflcmw970d82f3,KILN6,0.03,100000000.0,67753433424012.0,25335788746.0,1089909447.8950038,925009691.2775037,15.129674940975983
pool1mtxmk0skqkr5y0wxnxps4n35j6wn9q8dfr82y423vvlp53vccux,KILN3,0.03,100000000.0,12510888130769.0,3535226316.0,435881562.85735035,270982880.90926063,37.83107522766583
pool1mvl09pgsejrudghjhq79qurugrvqy3pceznp7f9vz63n7ku7jqx,AMZ1,0.0,5000000.0,14419205140954.0,4710860514.0,340001515.63850826,170001574.5876661,49.999759775067346
pool1mwp8ewtzmun0426v9z0h9um2amswgfzn78rckfl2fc3t5sy0m5g,AACC,0.01,10000000000.0,9341443078363.0,2356907714.0,362306582.68396133,194186747.56704006,46.40264437689546
pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,0.07,5000000000000.0,10209293320842.0,1191476153.0,787422936.5359061,706752389.7955372,10.244881498532562
pool1mzcwrurfd3afzp0xz84423q8xxdxj0ju5h4sse73hx4msvqra9t,,1.0,0.0,13133482221696.0,2651418727.0,2651418727.0,2651418727.0,0.0
pool1n2yp66zk6m33sg8k20hsvmk9tw7xeeswzdcfxhnx9hm9jkxv5k4,ONE1,0.01,100000000000.0,3398851830147.0,871284214.0,360787814.22306526,197439486.38797748,45.27545593158364
pool1n3sjq3qvu5vvcd6aud6ndcwq7r3ghmkafcg60gznlwfrk2ucxku,ANVIL,0.05,100000000.0,429627097792.0,294602194.0,294602194.0,176257661.9854374,40.17096084985796
pool1n500map6vvxwkxnrw5m9vgmjqrmtaxuuxkgqvzz7699c7qc550v,TEXAN,0.005,190000000000.0,856150192541.0,294771079.0,294771079.0,198175063.92179176,32.769841398927824
pool1n6z7rf722heq35v2dxvstfwezgdt8cv0mftpv4r9jay3wjk2kkt,YKSP,0.01,5000000000.0,2033341300741.0,589215530.0,343098849.74576294,175212700.58314738,48.932297291879465
pool1n75mtv5qwzquyq2cprnu7yqpnyg4ppagpzvcw6gk2un5vadg48a,CDMS,0.01,1000000000000.0,1143026437558.0,294758870.0,294758870.0,279303953.1388433,5.243240639766566
pool1nc4tjhmg9m2rmhq5thyvn9nvayy28dt0z7h5erhlfw6pzj9usfn,,1.0,76800000000000.0,76827873816001.0,28603816222.0,28603816222.0,28603816222.0,0.0
pool1ncg357pkgx29g6jrwunk94pwxe409ktxyrw8s0k66vwkc4qdgnu,BIMI1,0.01,25000000000.0,1751219397282.0,294630175.0,294630175.0,173007701.1703339,41.27970729056048
pool1nffpy6r7l4ueeedzvvzsta2vty9g6mtet6huuhfzyvndkwd35dl,ALAB,0.01,1000000000.0,2832084619837.0,294603219.0,294603219.0,171289589.21719685,41.85752966358564
pool1nhhsh9yhlrvj9e3nce0zpx0xm2xlt6tx7gqakhr6hjc8wy84sat,,0.99,0.0,18227195103741.0,2946020267.0,2919960064.33,2918260064.33,0.05821997433345288
pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9,DAN,0.025,100000000000.0,3770073659497.0,1768278762.0,412644491.19740003,251290957.02194613,39.10231146119092
pool1nhlv5z2lsptzgcp9ype0mppc7zyndm66ypm4sw5hy27ewdchqx0,PPCX2,0.035,1000000000.0,27598878320191.0,7954285989.0,606766244.5646287,442722188.64677936,27.035791359085152
pool1njjr0zn7uvydjy8067nprgwlyxqnznp9wgllfnag24nycgkda25,FMD,0.05,0.0,70023745003543.0,18559931093.0,1250996554.65,1089496554.65,12.909707816516246
pool1nt65pu06tlggjeaer8862fdju98ddrrxa9wnw3k4lhfvgrrgt85,FIXA,0.0,25000000000.0,2271909714102.0,589260517.0,342742852.3617467,174613525.29105362,49.05407243715227
pool1ntfxj2jgvhzen8e86ed679ctukar3vj538ywyyq8ryld66jj4sx,XRAY2,0.01,100000000.0,8669163187234.0,2354472192.0,360167726.76403177,191869668.12787926,46.72768994275131
pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,STI,0.015,50000000000.0,35652102293699.0,9093753412.0,483398781.78575647,316183620.6721432,34.59155616733089
pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,DNEWS,0.05,40000000000.0,20011189925747.0,7365846967.0,704633992.9866586,543456812.370412,22.873886616381036
pool1nyf8x2xrlmfqwy9shqrlx2csentnzyjmxr0r3w0ljuaqz5ek7qz,1PCT6,0.01,50000000000.0,3868793692578.0,294658218.0,294658218.0,172841544.92066973,41.34168526035485
pool1nyjw0460ww5qjtpukexuywxdz4lzhy6tm7yygn74lnlcc62hnc8,ETO13,1.0,0.0,5507754220270.0,1767612485.0,1767612485.0,1767612485.0,0.0
pool1nz9h4raywm6mu2v8l7htuaqvmn06l3mepuaxynpzlwljsf8txhy,NORTH,0.0,10000000000.0,58506019543964.0,17080070946.0,342861256.1709861,172890313.01014984,49.57426367127091
pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SIPO3,0.039,50000000000.0,27571012245790.0,6777156700.0,602267610.5222123,439193881.83525586,27.07662272350309
pool1p6t3cglz78w32telly44te3d5l30zc0f0mprhehm6jus59m9aaa,UPBIT,1.0,200000000000.0,29565396519146.0,9139700312.0,9139700312.0,9139700312.0,0.0
pool1p8fhygz7ga9hghhwmkr64p3ftn77lxu9nyddvsqszattcdyajc0,SUNNY,0.02,1000000000.0,7128520826673.0,1767618777.0,368748638.75301117,202172009.66039166,45.1734899024788
pool1p9sjhjx0v3k76wvgdqu7jcks2ra48wqlhc6g0mkewd25k3zcymy,WA2,0.048935,50000000000.0,22989231132045.0,5893179448.0,623231594.1123952,461902189.30024713,25.885947749794834
pool1peayemzlkmcwn64c455mx8sxdaztq0xuv9hdxlp0kcsxz57up3z,AID1,0.01,50000000000.0,1622615296591.0,294657361.0,294657361.0,175049409.30522847,40.59221574809785
pool1pemnlylem2e94xguhd3fytj90848kpv4agvr6rthx2tp58z79ek,ACL,0.01,250000000000.0,15251213951460.0,4423246399.0,447096270.06923705,281555066.8531463,37.02585199166504
pool1pfdd8d8n7jx0xnk4uev3x36se87c747w6l2d5x7fanh5w9evhw2,BRAVO,0.0,501000000000.0,10738762532829.0,2361200592.0,434295920.36292446,272227001.78311884,37.31762399342154
pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,ADI,0.008,80000000000.0,26921278348290.0,8546098439.0,429839168.20989156,261700303.40211606,39.116692298658286
pool1pgmuramw9waw9ckxsvpxmcn9p6fd4xl5jmavu8jje0x5vuc00l0,ATRMN,0.03,1000000000.0,4139187394471.0,1178412874.0,365348864.5164082,200488703.2538909,45.124038220491926
pool1pj5jnehwjtt4esfl0325hr338n98v3kcww3sggce59ugyf2f883,MIMSA,1.0,100000000.0,10314720984708.0,2062215363.0,2062215363.0,2062215363.0,0.0
pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,PHRCK,0.0095,3000000000.0,5494838994494.0,1472894116.0,351375140.7817421,183082073.41170743,47.89555316736835
pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,CROW,0.0399,100000000000.0,59590409570242.0,18857109859.0,1108666808.2002935,945723706.3009728,14.697211163363624
pool1ppznyu6qrvlw9uuqa3tslryjd40nh56jyvmaqw6kdf4kzq3y8kh,DIGI3,0.04,215000000000.0,21984727553871.0,7370421248.0,687220803.893571,525616820.9428622,23.51558364285727
pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,ACL,0.01,750000000000.0,52117838108113.0,15948002785.0,718440403.6549683,552562319.1561093,23.088635279276698
pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,ITC2,0.0399,10000000000.0,21074655737004.0,3827216820.0,480728625.6428243,317589072.69678175,33.93589319294111
pool1pu5jlj4q9w9jlxeu370a3c9myx47md5j5m2str0naunn2q3lkdy,NUTS,0.049,250000000000.0,5955996259072.0,2653881989.0,545745192.010273,390861210.3759556,28.380274146584124
pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,KTN3,0.05,50000000000.0,29551900712151.0,10607724184.0,869889949.635872,708663197.7114748,18.534155037874076
pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,0.05,100098000000.0,2418721894271.0,294711585.0,294711585.0,181138669.28761587,38.53697020847827
pool1pzqdfptvl5f8vh28az37jag2wkfmqz9x8d6eufl8y0z9q34hlr7,VICE,0.04,900000000000.0,1250701976493.0,294901601.0,294901601.0,261279595.4425779,11.401092921642736
pool1q0a7a94cfk4ph7gugj636tsuhhd98l2sfjv2adhaff2mvs7kmtl,NUFI8,0.03,1000000000.0,7806919209518.0,2356825246.0,400755345.40789133,235876467.69641185,41.14202832245811
pool1q0jmr57udknpq8k5qtgt5vgdjq9pzrzevf68966wxn8zgz7qy3w,EPOCH,0.015,50000000000.0,3167693971006.0,1178632705.0,365618206.15147126,200811296.07007885,45.0762317927666
pool1q5q3rld4nll02w8sqhf9582jcf22t99yt27z0pqksvpnv4rdra9,,0.03,0.0,53123918747451.0,12667889476.0,709836684.28,544936684.28,23.230695687031307
pool1q66d2n39uvln4hazyzv8fyq977mpqus78sjd2369qfn7cptdeyh,KTN2,0.05,50000000000.0,6336314010172.0,1178634581.0,388218529.63051903,227992929.8554821,41.272012422366636
pool1q80jjs53w0fx836n8g38gtdwr8ck5zre3da90peuxn84sj3cu0r,000,0.0,2000000000.0,6687478280960.0,2061429326.0,340514821.65733564,170565662.94394857,49.90947468489611
pool1q8a7ym63gurl72wr32je0tv0lp4p2uh8vzzc6rn6un7ryslvqmu,LSSP,0.02,68000000000.0,4910349697464.0,884035579.0,358264000.59570575,193971127.52107543,45.858046803879624
pool1q9kwa675j2z53jecrs6pn3fqsc9ypxrsypu5dgu6hammqkagy22,TIGER,0.01,369000000.0,9173185086734.0,2651422460.0,363206273.95154786,194913043.97738,46.33544133012922
pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,DAPP,0.025,1000000000.0,34290331600550.0,11465781316.0,618460879.7032175,452715713.4272517,26.799620107823536
pool1qc05c76autq4235sq20zu4vjwtl5m0xn4mxq9kg6e66uwz95kd4,EGH,0.05,0.0,70036808429206.0,20622145652.0,1354107282.6,1192607282.6,11.926676864916228
pool1qcvvyev6gdhdnggvypta045l0vtruawayq6gap29a99c755k8nm,,1.0,76800000000000.0,76827492396133.0,25934930041.0,25934930041.0,25934930041.0,0.0
pool1qeqylk3pnenvt3j4mah2dafcnd3h8uc3fqhvfzrxlxf3xuvdvvp,LILIE,0.9999,750000000.0,1533759510420.0,294602935.0,294602935.0,294590480.79951525,0.004227452956214661
pool1qetkrhjs9fll3nthuxk6zp0ssanf3rszg5wh8x79mg67gsg7vjv,CARAT,0.03,50000000000.0,10791089405691.0,4714541390.0,490897394.47509503,326761450.7895253,33.43589628563347
pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,NEDS1,0.02,250000000000.0,51146934952272.0,13843109199.0,674743709.0184431,508958029.56451035,24.57017045703219
pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan,AMOON,0.01,150000000000.0,8378187626864.0,1768621550.0,379607956.8626256,214321138.36730492,43.541452571589666
pool1qlps2dwr0qd0a7pjqr47apewf2lq42xv03zgentgwv9mspeh57g,,0.05,0.0,70016772650874.0,22684360224.0,1457218011.2,1295718011.2,11.082761725337642
pool1qmsck80ldwm23t4t5elxc857r82ph3urkt7tpyq65ntn2dv2ust,CAMP,0.0,20000000000.0,9189449703135.0,2062373762.0,343748589.56225073,174118579.0730307,49.34711461805172
pool1qnrqc7zpwye2r9wtkayh2dryvfqs7unp99f2039duljrsaffq5c,NUFI,0.03,1000000000.0,27265033330967.0,8242546236.0,577357533.6223816,412463581.6619346,28.560110911845342
pool1qqlf3epa7m8780p2jx5689u2ql06tw026l5377tptk2zswrc645,CPS,0.03,1000000.0,3758266112826.0,294602081.0,294602081.0,173738094.58951584,41.0261821641661
pool1qqq0c53vaf5ju0n3fvujmyxwca0yhp65930evw9lngmr5705csz,ANP,0.001,350000000000.0,55905695936318.0,16811523421.0,459489079.46239185,290722307.4395144,36.72922373265906
pool1qqqq4md2rfdt75qvh3x9cgmkrgkl74ctcj3fnxpu3ylcudl22ex,MASTR,0.02,10000000000.0,5117255837921.0,588626842.0,345448679.35246617,179174244.47032765,48.132890591394144
pool1qqqq58jy30weq2an3px3maljdmawcwh6ml4hr8m9euq9z2n7wyz,COAST,0.035,500000000.0,713027446597.0,294602649.0,294602649.0,174445410.33619317,40.786204425407874
pool1qqqqqdk4zhsjuxxd8jyvwncf5eucfskz0xjjj64fdmlgj735lr9,ATADA,0.01,1300000000000.0,69538883749141.0,21612093465.0,946416990.9200028,781263288.1885824,17.450416076202952
pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,FROG2,0.04,150000000000.0,6408784326990.0,2356921497.0,465995391.56234306,306615148.7504426,34.20210708040399
pool1qqqqvmpm9v2l0tkwx4dpzth3g85lapxjug2j6sucnphyqlt4fuu,SALUD,0.0175,500000000.0,59023768048.0,294602629.0,294602629.0,173217603.51027533,41.20296750295622
pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,FROG,0.04,100000000000.0,4589709150867.0,1473567194.0,409052785.07704747,249408565.94758853,39.027779532020304
pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,STAKE,0.008,50000000000.0,23070236932187.0,5893179051.0,396364524.39648825,228090016.95838892,42.45448244751901
pool1qtscx3ge0rgmpffgqen5uup8r8tnav7a2veduweskqx7gf8gjec,,0.05,0.0,50181832588042.0,18265329013.0,1236266450.65,1074766450.65,13.063526872794053
pool1qu48wpwwarmkewhlwge9xs87sgt8gdnqq26nnre2v6c8up4fxwr,OBS,0.02,95000000000.0,3349631645731.0,1178829535.0,380091103.44889575,218216100.60497737,42.58847454599339
pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,LGNS1,0.1,10000000.0,41840137957230.0,15024407163.0,1808443874.9813743,1655443911.5491314,8.460310300413314
pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,ELITE,0.0,200000000000.0,24281445731307.0,4127201496.0,371194201.0200572,202594447.13292196,45.42090189550808
pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,BCSH2,0.02,10000000000.0,3585084858620.0,1473066854.0,365758629.2242853,199623332.3110182,45.422112737466534
pool1qzlw7den2mlj0fmm65g0fnf46vyhzkhmdaf0f8v3s6skuue6rlk,BCSH4,0.02,10000000000.0,11214663296107.0,2651520845.0,388250353.09272224,221798908.6004545,42.87219397647674
pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,BCSH,0.02,10000000000.0,20927694218715.0,7070722815.0,477766312.53880215,311245919.97106814,34.85394181160689
pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,BCSH0,0.02,10000000000.0,22156604205706.0,6343376804.0,462722865.93709284,296198057.9649204,35.98802225494762
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,0.025,101000000.0,28675173768110.0,7624679328.0,522141999.92012966,356392583.7265308,31.74412635240088
