pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,f_ada_k1000,desirability,role,free_space_ada,rank,received_ada,sigma_after_ada
pool1n5shd9xdt4s2gm27fxcnuejaqhhmpepn6chw2c82kqnuzdtpsem,ZOE,190524.81102,5000.0,10003.852578,340.0,0.0,56.587010060727216,0.0,receiver,39809475.18898,1025.0,0.0,190524.81102
pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,0AKN0,189140.724848,5000.0,8007.615571,170.0,0.0,56.1759277599331,0.0,receiver,39810859.275152,1026.0,0.0,189140.724848
pool1wdrg5vtv3nrh0mqmfua5qmj5p3zchzay2cz80jwfxxwrx7gp402,ACP,188578.10319,33333.333333,38011.607853,170.0,0.01,56.01862224100529,0.0,receiver,39811421.89681,1027.0,0.0,188578.10319
pool1q6lzp5x6tqg04chsxakupgq6x829nsx2dk5w8h043fnajm8d3uj,ADAIM,186857.90105,4000.0,11355.61722,170.0,0.0,55.49750582625424,0.0,receiver,39813142.09895,1028.0,0.0,186857.90105
pool12kdg7dmdfh0t9hmy43pvl38ftu5dvppyn86wgkc4jq8557xkyz7,RENEW,184656.933092,30000.0,38708.382315,170.0,0.0,54.852822591573606,0.0,receiver,39815343.066908,1029.0,0.0,184656.933092
pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,MELD,184188.249802,20000.0,29916.707329,340.0,0.05,54.71050399025514,0.0,receiver,39815811.750198,1030.0,0.0,184188.249802
pool1wyu23ahrnql8hc0y5jx00y2evnmw05d2rxnyqlgqq4lxs93q7ue,USA,183800.98931,10.0,180542.304681,170.0,0.0,54.58794180474765,0.0,receiver,39816199.01069,1031.0,0.0,183800.98931
pool1us8dkk3y8j00qq5kscxxklyzwt74jgav226s2rtgaqxek7h8vc8,SWARM,183558.385369,2500.0,2676.678808,170.0,0.04,54.51692594076366,0.0,receiver,39816441.614631,1032.0,0.0,183558.385369
pool155x3l57d4xu52t93f9r55cqaysej4pc2dl3jkc9d6w5ckyu6u7n,SPRO,179868.552514,5000.0,31149.342096,340.0,0.02,53.422034242658405,0.0,receiver,39820131.447486,1033.0,0.0,179868.552514
pool1nyh6jcznks8wvlek7r7rlvg9hfchfqqyvup39ugkmr6kghrl0as,HNB1,177271.439486,100.0,3368.339653,340.0,0.037,52.648735976027844,0.0,receiver,39822728.560514,1034.0,0.0,177271.439486
pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,ALPCH,177007.547742,27400.0,27421.637915,340.0,0.0,52.57975072199884,0.0,receiver,39822992.452258,1035.0,0.0,177007.547742
pool1rg8yt3kqrzdch8edul6fm7n6achgvfyg8n6zhrpx5a83scz83ys,,174492.468281,100.0,285.427333,170.0,0.03,51.823395347299794,0.0,receiver,39825507.531719,1036.0,0.0,174492.468281
pool1qcw5gq4zsxupu33q4g7d4hqw87tmlzclqut3c9wexczpwfmqfal,OvO,173905.925436,10000.0,15333.994669,170.0,0.0,51.65292347689893,0.0,receiver,39826094.074564,1037.0,0.0,173905.925436
pool1tqywsutw3wtgcvzrljdacgwmv5kfzm8f0ladml5frkckccd72gg,FBSD,172769.951176,5000.0,5348.20198,340.0,0.0314,51.313704985796726,0.0,receiver,39827230.048824,1038.0,0.0,172769.951176
pool1zdl39pvapcaj5um8nyduaq2vmn64dqwz4qlhnzurnca8zetk74s,MRBEE,172189.242993,83350.0,87018.66106,170.0,0.01,51.15639998689796,0.0,receiver,39827810.757007,1039.0,0.0,172189.242993
pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,H3ART,171544.280445,10000.0,12065.358034,340.0,0.0,50.951472905189874,0.0,receiver,39828455.719555,1040.0,0.0,171544.280445
pool1fk7lk6x7j6jkxuvl0het8nmunra4g7370mw29f286dv9ylegutq,WISH,170854.099375,100.0,73406.110696,170.0,0.0,50.742817874953275,0.0,receiver,39829145.900625,1041.0,0.0,170854.099375
pool1n5ytegzw3enscfw4t8wsjytrz228agvm9c3xaarce7pgjzftdtx,_Q_,170595.914687,25010.0,35197.688805,170.0,0.01,50.67447447365339,0.0,receiver,39829404.085313,1042.0,0.0,170595.914687
pool1777xvdg0vydjp78cdcfrmpuqj28w3nuasf7h9a2f6cd4z990777,777,166277.662629,77700.0,87445.838814,170.0,0.007,49.39947954531263,0.0,receiver,39833722.337371,1043.0,0.0,166277.662629
pool1jm8s3r3xq4kpawavy096rqle964exle3lxwnpvx62wjnwadwd5l,NARU,164311.112035,100000.0,100664.15509,340.0,0.01,48.81442467849668,0.0,receiver,39835688.887965,1044.0,0.0,164311.112035
pool1z2afpmku5v8yapjf29s3w6m0yk6gc49ytpngscum5nmjz2d8aah,FHLN1,162736.774442,10000.0,10419.483385,340.0,0.01,48.3354869527376,0.0,receiver,39837263.225558,1045.0,0.0,162736.774442
pool1fl0gdfcmzg4jf3hw839epdteuazm23nff44vddap00r0sm5gvvk,OMNI,162193.279442,40000.0,44742.30487,180.0,0.04,48.18180993835563,0.0,receiver,39837806.720558,1046.0,0.0,162193.279442
pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,RKDN,160678.602252,4500.0,5790.20531,170.0,0.01,47.72232449873355,0.0,receiver,39839321.397748,1047.0,0.0,160678.602252
pool1jp67hct7n86tdkr7qxrfh3q0xl973rl6986aawxkrqz6wq4ymc9,69DN,160234.49454,1069.0,13.476533,170.0,0.0,47.589202334476425,0.0,receiver,39839765.50546,1048.0,0.0,160234.49454
pool1dqzprrl8305mlysnh85znqpe22lg0q2d9zest7jjhugajuf46kv,COIN,159749.97865,0.0,0.0,340.0,0.05,47.44491254232673,0.0,receiver,39840250.02135,1049.0,0.0,159749.97865
pool1en2f7un7v3rjyhqkeg87d27nvsk5arnnva5tzx38t0lpv7hercz,BKN,156976.294591,11000.0,11580.735614,170.0,0.02,46.624834703662366,0.0,receiver,39843023.705409,1050.0,0.0,156976.294591
pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq,NIXE,156833.204277,1000.0,2013.693956,170.0,0.0,46.57900391822319,0.0,receiver,39843166.795723,1051.0,0.0,156833.204277
pool1wrjg8fts9cus0eq8jyf5wqsfe64e8tvrquxgff3tyze4qal4hwq,TPOOL,156347.645108,1000.0,16808.304223,340.0,0.018,46.43479425512477,0.0,receiver,39843652.354892,1052.0,0.0,156347.645108
pool1nss40t2xhh7ntgp8ca73u2xd8kzyn3dgtf9jfh0y57kxul9zt82,,154714.50314,15000.0,15366.313336,170.0,0.01,45.954221556370335,0.0,receiver,39845285.49686,1053.0,0.0,154714.50314
pool1sx4e8rvx2xdxgkww2fpjtmvrnaftfrtfge29xcn72hh7kch5snf,UK1,154558.610469,0.0,33158.255337,340.0,0.0,45.90310320123007,0.0,receiver,39845441.389531,1054.0,0.0,154558.610469
pool1v8gvy6tjp8x8wg5h4jw20p9up04lxgw0l0lgery9mz4h7h9x25n,300,152738.903051,1.0,11.061305,170.0,0.0,45.36265991637683,0.0,receiver,39847261.096949,1055.0,0.0,152738.903051
pool1axeed9wqmyvm8ttgdkpazx5dr0e6ezhucnzarpua0zpdg8ycqwl,,150990.903879,100000.0,100496.838386,340.0,0.03,44.85532262579153,0.0,receiver,39849009.096121,1056.0,0.0,150990.903879
pool1jpezycd8q3l6a255dv8wt7vpt4aay8llqakdn7vkum5swes4hu3,BOLT,150955.154215,5000.0,8909.684654,340.0,0.05,44.83457304480905,0.0,receiver,39849044.845785,1057.0,0.0,150955.154215
pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150927.223124,100.0,444.970685,340.0,0.01,44.82463471998008,0.0,receiver,39849072.776876,1058.0,0.0,150927.223124
pool1ha4z9zne9z7he43qf0tzv9pdq8cdj63xfrj8s246u89lkcwmq7w,VADA,147332.877264,30000.0,15246.333255,340.0,0.01,43.76519653601107,0.0,receiver,39852667.122736,1059.0,0.0,147332.877264
pool1r6dzsz6ju52hgelstefrrel4y8fsyt8ck9qgfvvmamgns4vh7w4,DAI,146568.178741,100.0,6793.363761,170.0,0.05,43.53002021471077,0.0,receiver,39853431.821259,1060.0,0.0,146568.178741
pool1u60gvu8qr69z4vx9wuqelxfhcuvjuxuvxyj9edf8rkmns0405ny,,145471.448917,0.0,0.0,345.0,0.06,43.20426349723719,0.0,receiver,39854528.551083,1061.0,0.0,145471.448917
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,ARTMS,144083.220374,6000.0,7252.980925,170.0,0.0,42.7938714445739,0.0,receiver,39855916.779626,1062.0,0.0,144083.220374
pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,LGBTQ,142163.71662,0.0,962.913526,340.0,0.02,42.22188421386697,0.0,receiver,39857836.28338,1063.0,0.0,142163.71662
pool1456lrrp0a3gsgkmyx0rm8wkdmdku75tfdlu9xvpffvxmqmjkwee,ADPL,141781.432515,25000.0,49656.591137,340.0,0.05,42.11506359194621,0.0,receiver,39858218.567485,1064.0,0.0,141781.432515
pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,,141360.254622,0.0,0.0,345.0,0.06,41.98326018055983,0.0,receiver,39858639.745378,1065.0,0.0,141360.254622
pool1t93hrmha847r5gqazttyg29c9fxfv778w3kc5vf4q7vu5g4ec0r,STKPL,140371.401029,10000.0,44302.249497,340.0,0.01,41.69257320963837,0.0,receiver,39859628.598971,1066.0,0.0,140371.401029
pool1n2j7zmw69gf3weqp3wae234p3lykjks49c84mleqgmnmg4jht3y,YORK,140114.668803,50000.0,50103.811902,340.0,0.01,41.62370481085039,0.0,receiver,39859885.331197,1067.0,0.0,140114.668803
pool1pv4hhvy8dkvllr706q0lpyu9py6lcf6zddl4wlynwx3cglxajmg,DOD,138314.984207,10.0,364.622624,170.0,0.0,41.078833889579414,0.0,receiver,39861685.015793,1068.0,0.0,138314.984207
pool1avrc505uzld32hjr78pxra8jtmxvwaxdttxq2zxsjearwsy0quc,WPool,138245.095266,50000.0,0.0,340.0,0.03,41.06823606039241,0.0,receiver,39861754.904734,1069.0,0.0,138245.095266
pool14f0uj8vghxzs09p3rzvhlur0dnfwylxc67whaz087srtjjrcjgd,BOATS,137063.516769,4000.0,7766.802027,170.0,0.0,40.70837490137176,0.0,receiver,39862936.483231,1070.0,0.0,137063.516769
pool14n6nrj7rdrcxhwlzx5kytt60pqwnzjm97nuczrpa0ucwzyx2ule,MAKE,136365.182763,777.0,2864.128952,170.0,0.0,40.49999198093328,0.0,receiver,39863634.817237,1071.0,0.0,136365.182763
pool17am8pt0vu7zp8du7edlnz7x9sq4pln22rsn802gkr062vtp6fdp,HODLR,136361.132606,2001.0,7601.347618,170.0,0.0,40.499164941429534,0.0,receiver,39863638.867394,1072.0,0.0,136361.132606
pool177ukluyy3tq6mphkp7kfpe6ku48rs8x48le7y23quee0xqmal06,BNP,136190.181931,2.0,389.987841,345.0,0.06,40.44777611525453,0.0,receiver,39863809.818069,1073.0,0.0,136190.181931
pool1wccveh5l4gvns7egngqdd4qk27w0kxqc68jjrnnkgjxz6zwt7ws,YUZUP,134964.115906,100.0,12986.502173,340.0,0.005,40.08367125693566,0.0,receiver,39865035.884094,1074.0,0.0,134964.115906
pool1yff3j4xqhmunrccjsdh0u9qxrws7xdqhagjx5lqktklwj67u5s3,CDNC,131290.813771,25000.0,48065.845166,340.0,0.02,38.99880120111673,0.0,receiver,39868709.186229,1075.0,0.0,131290.813771
pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx,DARK,131232.80239,25010.0,54451.119964,340.0,0.02,38.981570657947536,0.0,receiver,39868767.19761,1076.0,0.0,131232.80239
pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,SPG01,131012.917179,3500.0,13393.716169,340.0,0.0,38.91118069189018,0.0,receiver,39868987.082821,1077.0,0.0,131012.917179
pool1zxklu387uqpzpteqfk48enkuwyjvq0qawc2wvrdym540zk0yqps,,130379.542594,0.0,0.0,345.0,0.06,38.722045836598255,0.0,receiver,39869620.457406,1078.0,0.0,130379.542594
pool134d4ndkh0q43mykqh922k0khrrkm7rlpkj834ju6kwja6dmu2f6,BNP,130330.213471,2.0,1778.854109,345.0,0.06,38.707395942822764,0.0,receiver,39869669.786529,1079.0,0.0,130330.213471
pool13zdrhek6m4n947grhrm0772zt09lrm2vzkffsla25e7yq6xqjkg,FPOOL,128671.768165,50000.0,50796.680345,340.0,0.01,38.2239060903336,0.0,receiver,39871328.231835,1080.0,0.0,128671.768165
pool1vvesqladm29fuzrv93px5qse0upw82a579lz9063xsfrz7yef7z,8SQRD,128670.157061,51000.0,108401.879937,340.0,0.0,38.22349178549221,0.0,receiver,39871329.842939,1081.0,0.0,128670.157061
pool1psr42v6rvv3raeqsg9ru2zy5dp4cchlde8hw9xthrpstx5wz7wk,PLKOZ,128525.688393,1000.0,1148.289538,170.0,0.0,38.171753907494335,0.0,receiver,39871474.311607,1082.0,0.0,128525.688393
pool1ap4k28jflxcyekms0rjp39ruuydrvwrek2ca267w8mwyvknpx87,,127355.289384,100000.0,124497.61831,340.0,0.015,37.83022145858856,0.0,receiver,39872644.710616,1083.0,0.0,127355.289384
pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,,127062.59889,1200000.0,5020.24725,340.0,0.005,37.73705245065861,0.0,receiver,39872937.40111,1084.0,0.0,127062.59889
pool1am69d5jfzgjepwhseryw59j0lspn0c0307shw3v2cvfq77gvnrh,BIDA,126923.599625,100.0,102.232264,340.0,0.01,37.69567790503667,0.0,receiver,39873076.400375,1085.0,0.0,126923.599625
pool1ch3k0e07dhqwum847sa02cyecrp000a6egdx89fz5rza230jhlp,ZAM,126436.158071,5000.0,5934.685681,170.0,0.0,37.55227693352488,0.0,receiver,39873563.841929,1086.0,0.0,126436.158071
pool1sru6yhj5q0zvfyyuappgrvssxzjumjsd3ekyeslhvwmv6hmmxzn,C1ST,126432.886341,10.0,796.985699,170.0,0.0,37.54991236818167,0.0,receiver,39873567.113659,1087.0,0.0,126432.886341
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,BM1,126315.081491,0.0,1.812015,170.0,0.0,37.51492203481036,0.0,receiver,39873684.918509,1088.0,0.0,126315.081491
pool1t9ckjy949dk97prfs6any8xdjyq9du6prnplx06n4fcn5jgukhc,SWADA,126182.986037,75000.0,81065.824263,170.0,0.01,37.484555713953355,0.0,receiver,39873817.013963,1089.0,0.0,126182.986037
pool1wntxmftndrsj7y4aqles8knl3nfuyj22l83jun02yyx9s962gm3,CBROS,125481.656662,70000.0,78472.688428,170.0,0.01,37.276362323685575,0.0,receiver,39874518.343338,1090.0,0.0,125481.656662
pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,,124124.412269,0.0,0.0,345.0,0.06,36.864304673072404,0.0,receiver,39875875.587731,1091.0,0.0,124124.412269
pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,,122680.092731,27700.0,27712.036094,340.0,0.03,36.44140206615155,0.0,receiver,39877319.907269,1092.0,0.0,122680.092731
pool1w2duw0lk7lxjpfqjguxvtp0znhaqf8l2yvzcfd72l8fuk0h77gy,PSP,122635.686461,14000.0,14206.981555,170.0,0.01,36.425658046051645,0.0,receiver,39877364.313539,1093.0,0.0,122635.686461
pool1yz3fnqnsqhqpkc2tjqn4dkws8nnr8a5kcs50g780nh0wk8tgnp2,ADAES,121476.442832,100.0,1150.170096,170.0,0.02,36.07789942491926,0.0,receiver,39878523.557168,1094.0,0.0,121476.442832
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,BETTR,121235.465198,35000.0,39.77146,340.0,0.01,36.013248616380345,0.0,receiver,39878764.534802,1095.0,0.0,121235.465198
pool1y0lq6rjckxxly36gf3wdsxzjzg97mq9c90una3vfq8pu77g7zkf,MESH,121135.163694,22629.391454,10.0,340.0,0.0,35.981640691975535,0.0,receiver,39878864.836306,1096.0,0.0,121135.163694
pool1sqpksswmxpgk6yxllyq9ad4qhtnt5qyz2pv5xmz6kkt5ujrgqwf,SJG,119881.317048,1000.0,11712.56843,330.0,0.2,35.604400721831254,0.0,receiver,39880118.682952,1097.0,0.0,119881.317048
pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,ART,119374.715152,25000.0,25041.076998,340.0,0.0,35.459096739638404,0.0,receiver,39880625.284848,1098.0,0.0,119374.715152
pool1glll6eskvg5f4jcep5trqcgqa8zpekfv8d8a6jrprvcwum6u5jn,MZS,118911.036565,10000.0,12891.475307,170.0,0.0,35.3184632228603,0.0,receiver,39881088.963435,1099.0,0.0,118911.036565
pool1trjvzzska2mnd8xjxvjz0kfart6cfsj232kk6ghrlnc7u2xyqx0,,118707.045047,100000.0,118707.045047,345.0,0.025,35.25974496858795,0.0,receiver,39881292.954953,1100.0,0.0,118707.045047
pool1qqqq02jxq3q9j93devp9pts90ctm8w3r0rgek97ngujpjgpw46j,ZENY,118639.005847,500.0,500.0,340.0,0.01,35.235303276387754,0.0,receiver,39881360.994153,1101.0,0.0,118639.005847
pool1z724xxqgzf9a30eejsa4edznmv8hgy27ssxqfcpqz42sc6lfqwu,YYC,117044.474006,10000.0,22173.033306,340.0,0.02,34.76406094007398,0.0,receiver,39882955.525994,1102.0,0.0,117044.474006
pool1q5sspejl875flc0z6wh9y9zxkgqnk0y3aaw8jc0pkxs6cpavm4q,ONYX,116198.318083,0.0,5.665643,170.0,0.05,34.510295936201665,0.0,receiver,39883801.681917,1103.0,0.0,116198.318083
pool1w0s8vf9qse980vulgszvusw3800d6dlc7wkusr0aqvzlz75qgqg,LIBE,115946.884176,100.0,48377.244241,300.0,0.05,34.435648001255544,0.0,receiver,39884053.115824,1104.0,0.0,115946.884176
pool1sxj5qufj25ssfk83jjxp4tw2py7vfceta63p2u8ymugtga9us8t,,115904.852882,2010000.0,0.0,350.0,0.0,34.423230623166404,0.0,receiver,39884095.147118,1105.0,0.0,115904.852882
pool1dsqxx4ehzudlaygj5p75eptkdz3kzwcck9qrft4aq02a5vf8agf,,115591.781291,120000.0,115590.775046,340.0,0.02,34.330249243309005,0.0,receiver,39884408.218709,1106.0,0.0,115591.781291
pool162343gl83jtrskacz2cex7szf4yd5t77f5nd0e65fg78ztppuj9,,114463.466015,0.0,1052.714629,340.0,0.25,33.99505389776316,0.0,receiver,39885536.533985,1107.0,0.0,114463.466015
pool1twu4rn366744tqq9g66ruy3rete6842z7nnm4vy0q5jaqd48867,HRBR,114381.601955,10000.0,30239.641679,340.0,0.01,33.973140573261745,0.0,receiver,39885618.398045,1108.0,0.0,114381.601955
pool1sj3gnahsms73uxxu43rgwczdw596en7dtsfcqf6297vzgcedquv,E7D,114299.315345,40000.0,101434.708855,170.0,0.01,33.95314388588095,0.0,receiver,39885700.684655,1109.0,0.0,114299.315345
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,NDE,114243.911768,2000.0,3373.193811,340.0,0.03,33.93036343802216,0.0,receiver,39885756.088232,1110.0,0.0,114243.911768
pool1hv3yae6keeeu2y7eusejx4swd2myfkurldt7lasn2qu4xk20j8m,BLESS,113480.764987,40.0,350.110365,300.0,0.0,33.703207234750806,0.0,receiver,39886519.235013,1111.0,0.0,113480.764987
pool1qa2h3hha0m5he0429ym7tqvsn89nsddvn7wgkx3v8g6hsstdzc0,SNSKY,113236.612073,80000.0,107100.807,790.0,0.0,33.63683914409953,0.0,receiver,39886763.387927,1112.0,0.0,113236.612073
pool1cdkv8070twtzhpeznc42wql8fre2edkc48watnuf2pmqcp93qjy,NOMS,112512.025805,50000.0,50006.869925,340.0,0.05,33.42268713917339,0.0,receiver,39887487.974195,1113.0,0.0,112512.025805
pool1s79cqtwk5s24lcske704ckx7k2pagn8hc95rxvy3xfda6r62pg9,UK007,112367.119728,10000.0,10012.150627,340.0,0.02,33.374803517856755,0.0,receiver,39887632.880272,1114.0,0.0,112367.119728
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,,112074.806511,44325.545672,88771.874447,340.0,0.015,33.29254991712834,0.0,receiver,39887925.193489,1115.0,0.0,112074.806511
pool1f3qeehc4htjqpwv248kf5lfaumd0e84jtze379ev3ywa2w69aam,AFCH2,111802.962659,1.0,3.416377,340.0,0.0,33.204898499565964,0.0,receiver,39888197.037341,1116.0,0.0,111802.962659
pool1tnl3yxmj8848vq6meduhz9n5520a7dwsh05r5gfyvlatj87k3jl,SPIDR,110798.893239,30000.0,88642.643654,170.0,0.01,32.91227221675168,0.0,receiver,39889201.106761,1117.0,0.0,110798.893239
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,110580.78768,10000.0,10095.2,340.0,0.02,32.84423112399275,0.0,receiver,39889419.21232,1118.0,0.0,110580.78768
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKO,110503.354467,110000.0,110497.619322,340.0,0.029,32.8191279178286,0.0,receiver,39889496.645533,1119.0,0.0,110503.354467
pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,CASCH,109493.092365,50000.0,64428.869009,340.0,0.025,32.525732217398314,0.0,receiver,39890506.907635,1120.0,0.0,109493.092365
pool1e96dkrs5msjuycwz4mf0kq6fytlz0x48mnrur5ggufqkzs2a4kp,BNP,108988.049377,2.0,2104.137527,345.0,0.06,32.368884143736615,0.0,receiver,39891011.950623,1121.0,0.0,108988.049377
pool1al783um2muyhrpcj779y46z0qtnd0nteu0y5jt7252nl26dt0h0,GOLGI,108000.371031,10000.0,11018.158692,340.0,0.005,32.07780147830659,0.0,receiver,39891999.628969,1122.0,0.0,108000.371031
pool1my7sevxtc4dfvj626q0ujqqukntfa2v0uuydq6wd8x8hvml03rn,POWER,107137.276004,500.0,3508.604444,340.0,0.0,31.819336133566527,0.0,receiver,39892862.723996,1123.0,0.0,107137.276004
pool1ee3fptp2m7z8a32yeg9cwq4kvehh5xeyv2547u2rqz85qqxaxnc,TENK,107026.146346,10000.0,72614.827891,170.0,0.0,31.788439417170988,0.0,receiver,39892973.853654,1124.0,0.0,107026.146346
pool1r76pjed6q8k9y8lngcedqhv52zqzc2gczwzqc93x6kwq73xprtr,TTP,106323.323065,5000.0,5636.851952,170.0,0.01,31.57863840073627,0.0,receiver,39893676.676935,1125.0,0.0,106323.323065
pool1udt98825znk9uslz4v05gh5cd3s5e4g0cd9c4gzhcfpd2j2xm2u,ZORBA,106221.065355,30000.0,33920.108104,340.0,0.0,31.55236524526865,0.0,receiver,39893778.934645,1126.0,0.0,106221.065355
pool1t0jheek3yftf0a9dgzgr2hc2wttwrcjyd5whdrek4ggcc5famre,POND,106199.996074,44000.0,60193.046816,170.0,0.042,31.547149005899445,0.0,receiver,39893800.003926,1127.0,0.0,106199.996074
pool13p725l7vqedxvkrstaq7myguewcktjglapwls3re7wakxdv90fw,ANCO,104496.694539,100000.0,102235.651226,340.0,0.015,31.036070142565016,0.0,receiver,39895503.305461,1128.0,0.0,104496.694539
pool1jv9pf6w2fmjqpaekyt74tjkmjxhma8wsqs8ur3dte45tqdxe3t0,ICP1,104290.789486,0.0,63.626322,340.0,0.03,30.973821893111584,0.0,receiver,39895709.210514,1129.0,0.0,104290.789486
pool1grhujlggx90ln0jcnrey4adckysxdx6rqfmx9s6fnhtc2g0qym0,,104120.507816,10000.0,0.0,340.0,0.99,30.925413087720294,0.0,receiver,39895879.492184,1130.0,0.0,104120.507816
pool1yfacynd0va3rw27tjldfz05f6hfjhfv36wwdhn3dy2hfqq00w8y,PARAD,103161.211498,50000.0,62680.039603,170.0,0.01,30.644467916404277,0.0,receiver,39896838.788502,1131.0,0.0,103161.211498
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,ZETE2,102085.687836,1000.0,2438.264057,170.0,0.0,30.31915052550168,0.0,receiver,39897914.312164,1132.0,0.0,102085.687836
pool1c0p84nykx0m4yqs9pkvlgagh3nlnrn77d5zed9kv9ktljh2cjcy,GOKEY,101816.753652,1000.0,10.762675,340.0,0.99,30.239277853855583,0.0,receiver,39898183.246348,1133.0,0.0,101816.753652
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,FREE,101747.25608,100000.0,101675.061005,340.0,0.03,30.218867639471238,0.0,receiver,39898252.74392,1134.0,0.0,101747.25608
pool1wlzug8x3xu6dy60pdj6mrkcpvc0fa0cjje6fzxegl4f8ua97dvw,TIPFS,101624.051863,100000.0,100460.144794,170.0,0.03,30.182248236627526,0.0,receiver,39898375.948137,1135.0,0.0,101624.051863
pool1h0jfkyfqt729vxhq8ndxffcqn2afjhzzlwqecrvsufgu5sag0sj,RAID3,101530.8611,50000.0,64523.30551,340.0,0.01,30.16007472166591,0.0,receiver,39898469.1389,1136.0,0.0,101530.8611
pool1mkw6psku0jvaw60uqleul9jxlmyt2xet3urjrgu6735ryxtga60,CRYL,101365.782198,15800.0,17113.652155,170.0,0.01,30.108218861264778,0.0,receiver,39898634.217802,1137.0,0.0,101365.782198
pool1f5zye57nw6nsrczkkzkpd8avayar7j48zjw5pu2e5k38ssm2yhd,TRUCK,101352.865246,40000.0,95.427892,340.0,0.01,30.106924043843755,0.0,receiver,39898647.134754,1138.0,0.0,101352.865246
pool1y4yyg9zq2000akup68w68r0m42td2h2h5cz282ua4u985nzszkv,,100080.187162,100000.0,100042.43095,340.0,0.02,29.723372681888176,0.0,receiver,39899919.812838,1139.0,0.0,100080.187162
pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,,100007.457236,75000.0,84725.705542,170.0,0.0,29.70603880297585,0.0,receiver,39899992.542764,1140.0,0.0,100007.457236
pool1hxdcr4u22lytge79hr5hds39e90jsdmhafphdgnn4hlqvl4qlt7,TRADE,98869.532847,1000.0,6884.23242,340.0,0.01,29.36396183368648,0.0,receiver,39901130.467153,1141.0,0.0,98869.532847
pool1zfd0gl76h3f0ammgp4gu0qvt99qcqkn5a895wv0q779d6p9dz5u,TDSP,98759.695899,20000.0,60002.011455,200.0,0.0,29.334738778453087,0.0,receiver,39901240.304101,1142.0,0.0,98759.695899
pool14f58kf59ec7ymk7mm5w07advfgs6a2guur3g5zyf45uvyvl80t4,EVE5,97493.242218,1000.0,1496.163202,400.0,0.04,28.955207513708643,0.0,receiver,39902506.757782,1143.0,0.0,97493.242218
pool1qrp4nzmalqdgc96avaqjha9zp6mkahtzler6tvuupzlvvw786qn,,96578.165534,13000.0,41342.534276,340.0,0.04,28.685711015800308,0.0,receiver,39903421.834466,1144.0,0.0,96578.165534
pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,NOBLE,96440.397709,50000.0,56174.79944,340.0,0.008,28.647647805531808,0.0,receiver,39903559.602291,1145.0,0.0,96440.397709
pool1ct4ag0j73mxzy4325zwwxhgswemlgmepdnqxj6f7edz4zmlfeve,WADE,95142.192627,100.0,102.450829,340.0,0.05,28.256758067941178,0.0,receiver,39904857.807373,1146.0,0.0,95142.192627
pool1azwa3mcez0mr7520jznl0kamr3wdun5ygzscwtjulhdy5s58vvu,ZMT,93199.989121,1000.0,1021.614101,340.0,0.0,27.680123811778575,0.0,receiver,39906800.010879,1147.0,0.0,93199.989121
