pool_id,sigma_ada,s_k500,s_k1000,excess_k500_ada,excess_k1000_ada,oversaturated_k500,oversaturated_k1000
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,94.912118,1.2242315279256156e-06,2.448463055851231e-06,0.0,0.0,False,False
pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,73980.188046,0.00095423935906455,0.0019084787181291,0.0,0.0,False,False
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,957023.134097,0.01234423926474522,0.02468847852949044,0.0,0.0,False,False
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,1231194.294684,0.015880657858191448,0.031761315716382896,0.0,0.0,False,False
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,1405036.919509,0.01812298082698358,0.03624596165396716,0.0,0.0,False,False
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,14816.950921,0.00019111762383402597,0.00038223524766805195,0.0,0.0,False,False
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,27219.602099,0.0003510942097739939,0.0007021884195479878,0.0,0.0,False,False
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,218.112148,2.8133369461334532e-06,5.6266738922669064e-06,0.0,0.0,False,False
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,1753.913248,2.262298999004552e-05,4.524597998009104e-05,0.0,0.0,False,False
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,13637592.089267,0.17590556983113187,0.35181113966226374,0.0,0.0,False,False
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,62.60247,8.074829549164365e-07,1.614965909832873e-06,0.0,0.0,False,False
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,6.502255,8.386985499166685e-08,1.677397099833337e-07,0.0,0.0,False,False
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,5.885306,7.591208908318527e-08,1.5182417816637054e-07,0.0,0.0,False,False
pool17m6ue6rcq7fmvxpvr22s9umscgzlw7fuy9ywrkzr2trncnj5nx9,0.0,0.0,0.0,0.0,0.0,False,False
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,471199.213797,0.006077800660438851,0.012155601320877701,0.0,0.0,False,False
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,824833.925977,0.010639186215228143,0.021278372430456285,0.0,0.0,False,False
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,197.226148,2.5439372084492262e-06,5.0878744168984525e-06,0.0,0.0,False,False
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,56318.891059,0.0007264337105219363,0.0014528674210438726,0.0,0.0,False,False
pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,1053.239172,1.3585289507591331e-05,2.7170579015182662e-05,0.0,0.0,False,False
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,581997.338188,0.007506939109487963,0.015013878218975926,0.0,0.0,False,False
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,5218912.081561,0.06731655394855773,0.13463310789711547,0.0,0.0,False,False
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,103.60797,1.3363956688688722e-06,2.6727913377377444e-06,0.0,0.0,False,False
pool17r3u34ywld6sehe9dd5t40ygq7rmc6yfw2k0h0hpllznwlmwsnn,406561.561576,0.005244066745239114,0.010488133490478228,0.0,0.0,False,False
pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,65360966.448168,0.8430636414786951,1.6861272829573901,0.0,26597008.881733365,False,True
pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,2966381.221451,0.03826210489946933,0.07652420979893866,0.0,0.0,False,False
pool17s3mr9c4ejjfq20dz0ls9ggskc770kt267s9xmw93payzdswwgg,71803695.526176,0.9261656966154326,1.8523313932308652,0.0,33039737.95974137,False,True
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,17593835.336317,0.2269354890578993,0.4538709781157986,0.0,0.0,False,False
pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,10524.814153,0.00013575515522328067,0.00027151031044656134,0.0,0.0,False,False
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,98.62403,1.2721099210648924e-06,2.544219842129785e-06,0.0,0.0,False,False
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,524.777277,6.768881584144545e-06,1.353776316828909e-05,0.0,0.0,False,False
pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,47332.21796,0.0006105183904259629,0.0012210367808519259,0.0,0.0,False,False
pool17wsk3ww9asev7kfk9ktfw2cxcq865jq2l796aue66xldwx6cy82,342087.584942,0.004412444012659463,0.008824888025318925,0.0,0.0,False,False
pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,11944728.875218,0.15407003857574172,0.30814007715148345,0.0,0.0,False,False
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,7.505346,9.680830430093665e-08,1.936166086018733e-07,0.0,0.0,False,False
pool17y0uw9jraxxtqk4mhgkhkye2v6jqzn84u8hl68l9xwq3cvm2vqw,380999.94774,0.004914358229381414,0.009828716458762828,0.0,0.0,False,False
pool17y4pg5j8z8zklmplel2l3l705zx706w3mrac2etns0uccehx3nr,1452.411459,1.8734045105054366e-05,3.746809021010873e-05,0.0,0.0,False,False
pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,1291058.696501,0.01665282362215405,0.0333056472443081,0.0,0.0,False,False
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,4109.515103,5.3006908491696315e-05,0.00010601381698339263,0.0,0.0,False,False
pool17yyawjkmefppu64v0xxqxecaa77ddgsdgxgmm06jdyxeslruzyc,0.0,0.0,0.0,0.0,0.0,False,False
pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,197.237368,2.5440819305145727e-06,5.0881638610291455e-06,0.0,0.0,False,False
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,1015400.334086,0.013097222237251982,0.026194444474503965,0.0,0.0,False,False
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,391.08766,5.0444753909574924e-06,1.0088950781914985e-05,0.0,0.0,False,False
pool183usq53j55v86q3eguw37xaqy67au9n5terk474sevuu6jy7266,1002.944665,1.2936561795594895e-05,2.587312359118979e-05,0.0,0.0,False,False
pool18499qzkx0gcsa92ykrv84yr9pycqrje2dndcg2xxq7pxyadvwjj,0.0,0.0,0.0,0.0,0.0,False,False
pool1850xvydng5mkjzkwqw6566y7e6hsrgakc3y87jrnqrkrwdjua2p,14055410.005692,0.1812948275676379,0.3625896551352758,0.0,0.0,False,False
pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,6261261.916379,0.08076138647154761,0.16152277294309522,0.0,0.0,False,False
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,101.080977,1.3038010480065782e-06,2.6076020960131563e-06,0.0,0.0,False,False
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,31596954.914928,0.40755584437910336,0.8151116887582067,0.0,0.0,False,False
pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,2178908.798827,0.028104829016654606,0.05620965803330921,0.0,0.0,False,False
pool1867sv2tgcq2cjmyhqgsfveekmsy5zksld69zhgrlkluukfydq29,0.0,0.0,0.0,0.0,0.0,False,False
pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,251.000039,3.2375440326214096e-06,6.475088065242819e-06,0.0,0.0,False,False
pool187k9uqvh2dacad2qyfyex7ct8q0jxepk45026s9h7mkxx9pn7at,2338.71876,3.0166150553537338e-05,6.0332301107074676e-05,0.0,0.0,False,False
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,591730.511536,0.007632483222615718,0.015264966445231436,0.0,0.0,False,False
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,847.833359,1.093584623740961e-05,2.187169247481922e-05,0.0,0.0,False,False
pool188ah5thmetn7vx5g5ugsq3xr0mwy672twqawn36qnzqmjrdftfp,217787.93753,0.002809155091514451,0.005618310183028902,0.0,0.0,False,False
pool1892ry20mvu6tvrmuua5gdmk7unw30w7tf8scpllpyq8w2sdwvc7,59654.313452,0.0007694559224217878,0.0015389118448435755,0.0,0.0,False,False
pool189elcklfyhaczaasjdyrrxmhaeepg6avn9gxjte78ntny5fqdl7,68894.440762,0.0008886404418837652,0.0017772808837675303,0.0,0.0,False,False
pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,3564347.390129,0.045975019243331035,0.09195003848666207,0.0,0.0,False,False
pool189lfh7azuvxu0hyskwahnp35rtez0mzhsmule3742p3jkza00cq,3169774.192544,0.04088558536769062,0.08177117073538125,0.0,0.0,False,False
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,43365790.905497,0.5593571145461042,1.1187142290922083,0.0,4601833.339062363,False,True
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,1824801.874979,0.023537352601983544,0.04707470520396709,0.0,0.0,False,False
pool189ysyxejgdu0d5u323cajq40ec6wsacq3yav3ul7fdxs6mhdhr0,3790.376532,4.889047416667865e-05,9.77809483333573e-05,0.0,0.0,False,False
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,525.042337,6.772300481706097e-06,1.3544600963412193e-05,0.0,0.0,False,False
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,472.976532,6.100725541108658e-06,1.2201451082217317e-05,0.0,0.0,False,False
pool18au4xxwcu552tjyxgyfssc95lwcf08g49z0ln5f7l060qh8r3wv,1.430897,1.8456539138808172e-08,3.6913078277616345e-08,0.0,0.0,False,False
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,121235.465198,0.0015637653223387169,0.0031275306446774337,0.0,0.0,False,False
pool18cr7st8wvagllpgq23y70ncnejux2dmxrsdc45hyalk67e63jg6,20809.410436,0.0002684118410811939,0.0005368236821623878,0.0,0.0,False,False
pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,34305.277598,0.00044248936062844926,0.0008849787212568985,0.0,0.0,False,False
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,3311.70978,4.27163528688255e-05,8.5432705737651e-05,0.0,0.0,False,False
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,266.665872,3.439611029691452e-06,6.879222059382904e-06,0.0,0.0,False,False
pool18e0uhtm4pspfrnktwguypytjfgwz6dw6zzn3gulpdjfx7qd0439,57117.17667,0.0007367304611779016,0.0014734609223558033,0.0,0.0,False,False
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,497.62535,6.418660287035416e-06,1.2837320574070832e-05,0.0,0.0,False,False
pool18e545ehldchd8qr8qx7q7m5dljzaky2twxrynx2z29ru2mt6pv4,26458.304953,0.0003412745577854776,0.0006825491155709552,0.0,0.0,False,False
pool18ecuhr75yr6zt9e707shkj5w9p664syqnkt8gmmlkydg27z39xt,0.0,0.0,0.0,0.0,0.0,False,False
pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,5533.647768,7.137619731571908e-05,0.00014275239463143816,0.0,0.0,False,False
pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,0.0,0.0,0.0,0.0,0.0,False,False
pool18fldcktken22hfd3tyx8qwes46lv6jhv43jhns8gg24k2rta4al,7357.461182,9.490080017488668e-05,0.00018980160034977336,0.0,0.0,False,False
pool18fw3qgzt4u094hn8kf82n6jye5y96csamj0f20dja8tnq4ad0hy,10.843473,1.3986540179000282e-07,2.7973080358000563e-07,0.0,0.0,False,False
pool18fwhlhyx6h2822gujjjnjntn2hsy5lr0exvcf526t3wdkxhryj0,0.0,0.0,0.0,0.0,0.0,False,False
pool18gk8kvd9qf829nldqus92q9y640e6u0jdyfz04mmktwxvglgt06,70059328.471079,0.9036658389563241,1.8073316779126483,0.0,31295370.90464437,False,True
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,35009505.975753,0.45157290655569465,0.9031458131113893,0.0,0.0,False,False
pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,4488232.76333,0.057891828454795353,0.11578365690959071,0.0,0.0,False,False
pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,2071215.345644,0.02671573641693188,0.05343147283386376,0.0,0.0,False,False
pool18hk4akqtnktgsptxll625lksugwpc4r30nzjgz4pxtufqgw5gdd,9.823059,1.2670351038287302e-07,2.5340702076574603e-07,0.0,0.0,False,False
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,754163.765269,0.009727641507920022,0.019455283015840045,0.0,0.0,False,False
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,2622795.543385,0.03383033761310346,0.06766067522620692,0.0,0.0,False,False
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,13577700.487705,0.17513305322908784,0.3502661064581757,0.0,0.0,False,False
pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,1413153.745858,0.01822767635936168,0.03645535271872336,0.0,0.0,False,False
pool18kv6jmmtks4jwyt8tpvfc2kakh6wkcggjtehyj78yk9r7t2t2ex,680.26647,8.774471347954378e-06,1.7548942695908756e-05,0.0,0.0,False,False
pool18l6lvx95vl5p88zfh7xjkx073s9gufpz4sa5q43fu7auqunjhg3,597735.713259,0.007709941796249591,0.015419883592499182,0.0,0.0,False,False
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,126315.081491,0.0016292851584428405,0.003258570316885681,0.0,0.0,False,False
pool18lc8uxyrnuurer7hr77xqh83cp667jazlghe2qetvzfqvxjtdqc,8.602239,1.1095666619252265e-07,2.219133323850453e-07,0.0,0.0,False,False
pool18ljuhhw27t85zddz0pvsmsjsz5k0mlz03pzsxgh8qarcsw5wycc,1005528.534682,0.012969890044878677,0.025939780089757353,0.0,0.0,False,False
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,57.425793,7.407111735377153e-07,1.4814223470754306e-06,0.0,0.0,False,False
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,706376.215508,0.009111249983923788,0.018222499967847576,0.0,0.0,False,False
pool18mgmqghey8az6duffc6e9tpzwxsquf00wpkl0jr8gvqxumkg4m0,290805.497657,0.0037509779175489283,0.007501955835097857,0.0,0.0,False,False
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,7695.88535,9.926599131178234e-05,0.00019853198262356468,0.0,0.0,False,False
pool18ml3ex5ra5wkv00vxx0mw876s2xe0058z37mpzv263872nasmv0,7.475689,9.642577111983442e-08,1.9285154223966884e-07,0.0,0.0,False,False
pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,360996.075932,0.004656336692574745,0.00931267338514949,0.0,0.0,False,False
pool18n7kk90klq4uf45j6pguqskyrxe9eprgfgrjhr7cpvdxzus3zn8,2.029803,2.618157597197439e-08,5.236315194394878e-08,0.0,0.0,False,False
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,93.505493,1.2060880631156913e-06,2.4121761262313827e-06,0.0,0.0,False,False
pool18p7p752cjnf9z8g70ygkre5cstwmgfatzuqm0tm3n2xf739j8k8,1893028.691474,0.024417381638983587,0.04883476327796717,0.0,0.0,False,False
pool18pnja3z8vfkw3sj578xetj3ujhyp2vmljezjg5es290awqmzq7g,22835.57218,0.00029454645002208337,0.0005890929000441667,0.0,0.0,False,False
pool18pwq8mctjyctx00rl36e7r7m046mg34365amyaluw0n5cd7rv7w,17.236444,2.2232564838690363e-07,4.4465129677380726e-07,0.0,0.0,False,False
pool18q7axjzcrs7pd2vpmcgh33p0r5cng2q0v6ldw5vtwuhl6ctgmeg,650845.372815,0.008394980978136263,0.016789961956272526,0.0,0.0,False,False
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,101747.25608,0.0013123951018884363,0.0026247902037768727,0.0,0.0,False,False
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,802437.641118,0.010350305947770715,0.02070061189554143,0.0,0.0,False,False
pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,197.226148,2.5439372084492262e-06,5.0878744168984525e-06,0.0,0.0,False,False
pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv,25178805.881215,0.32477083690517067,0.6495416738103413,0.0,0.0,False,False
pool18qph3xrjkds0hytfyrrm0nwxk29u70q3hz8d2qz5ru0uul04v4f,0.0,0.0,0.0,0.0,0.0,False,False
pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,405372.583675,0.005228730618903686,0.010457461237807372,0.0,0.0,False,False
pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,177007.547742,0.0022831459795950924,0.004566291959190185,0.0,0.0,False,False
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,32495175.930415,0.4191416198246007,0.8382832396492014,0.0,0.0,False,False
pool18rjrygm3knlt67n3r3prlhnzcjxun7wa8d3l8w9nmlpasquv4au,76313015.863558,0.9843295248269072,1.9686590496538143,0.0,37549058.29712336,False,True
pool18rpw5dwfywfrzjuy7uzn2cetrw9v85aan8a80p3fdvtqcxykkqu,454085.079535,0.005857052633967748,0.011714105267935496,0.0,0.0,False,False
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,0.0,0.0,0.0,0.0,0.0,False,False
pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw,654.398198,8.440807377297275e-06,1.688161475459455e-05,0.0,0.0,False,False
pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,1815569.040922,0.023418262155127382,0.046836524310254764,0.0,0.0,False,False
pool18tdd78q5vgr9qy2lun7m8srmnuc3h2mg6vqe66gezjh4glujje3,0.0,0.0,0.0,0.0,0.0,False,False
pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,33100.544267,0.00042695001162189723,0.0008539000232437945,0.0,0.0,False,False
pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,69651264.686225,0.8984023956642575,1.796804791328515,0.0,30887307.11979036,False,True
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,101.227512,1.3056911413974408e-06,2.6113822827948815e-06,0.0,0.0,False,False
pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,6060859.387932,0.07817647846643042,0.15635295693286083,0.0,0.0,False,False
pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,69695840.683399,0.8989773627209314,1.7979547254418629,0.0,30931883.11696437,False,True
pool18vj02k4taarxxsdr36jxftcc5x270vsysp078j0n3v0njh0dt9x,2471595.506204,0.03188007186789582,0.06376014373579164,0.0,0.0,False,False
pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,141360.254622,0.001823346524664481,0.003646693049328962,0.0,0.0,False,False
pool18w4dzpe8wtkx29scf74qmshrf58xg760mcxu5p7s0azxufwwgec,0.0,0.0,0.0,0.0,0.0,False,False
pool18xjkr4xpscwxsatewj9lqc6z74vw90qycjd0wrypeqej673j5u8,5442360.419804,0.07019872017036376,0.14039744034072751,0.0,0.0,False,False
pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,32112725.377434,0.41420855084776126,0.8284171016955225,0.0,0.0,False,False
pool18xwr0zysfyyxsva6sta7alezd44nsa5nasewmjxweg9sgqntlxn,45.953397,5.927335582447164e-07,1.1854671164894328e-06,0.0,0.0,False,False
pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,88261.029338,0.0011384419300678476,0.0022768838601356953,0.0,0.0,False,False
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,100.0,1.2898579799110746e-06,2.5797159598221493e-06,0.0,0.0,False,False
pool18yp9wal36lzzw34ujcds8vtfpsndkzq484zcm360evp5khex0l5,8710.551502,0.00011235374364281099,0.00022470748728562197,0.0,0.0,False,False
pool18ytpk5m7fun45j9julxq0x06dcwzmfdads3ha5rmp3qqqd5lreq,1031.989817,1.3311203006444195e-05,2.662240601288839e-05,0.0,0.0,False,False
pool18zn7wa345uytjgds9hypn3jugnzqtfm4cny7anskkcmgwwxtwca,352434.780865,0.004545908144969311,0.009091816289938623,0.0,0.0,False,False
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,2920.621038,3.7671863521604664e-05,7.534372704320933e-05,0.0,0.0,False,False
pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,72220363.472387,0.9315401213693667,1.8630802427387334,0.0,33456405.905952364,False,True
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,2019763.670456,0.026052082878721537,0.052104165757443074,0.0,0.0,False,False
pool190fke89hjqyyvsc0snhnzrgg3wjjchf0y7n79jlal0yuj8060xt,6016.53104,7.760470573326677e-05,0.00015520941146653355,0.0,0.0,False,False
pool190gglea2zvf8vch44jnmpkzljyzvk3u84gpaj4l4ypwc2lpf27m,653.014581,8.42296068301137e-06,1.684592136602274e-05,0.0,0.0,False,False
pool190vx20f4ptv93u8em69pl74y6kux0mgl6kpzwmq6xvx8qvza429,0.68645,8.854230103099573e-09,1.7708460206199146e-08,0.0,0.0,False,False
pool192ez0m2xn67tz4kx9casumhdkq9fz96rc6ja4ndl49v8ycnuwe3,2832.231589,3.653176516027873e-05,7.306353032055746e-05,0.0,0.0,False,False
pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,52687543.26576,0.6795944812325054,1.3591889624650109,0.0,13923585.69932536,False,True
pool192ve6p5958dam7hr3e656cuq5cucz5gnpfazlqr9kpc962gj07z,862.976284,1.1131168463914059e-05,2.2262336927828117e-05,0.0,0.0,False,False
pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,11625.848783,0.00014995693825992006,0.0002999138765198401,0.0,0.0,False,False
pool1935erruagz8y3lkq5fycd7jk7ye9ldp86638nntmmwp9558jmhf,12003.172185,0.000154823874270689,0.000309647748541378,0.0,0.0,False,False
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,887.126951,1.1442677769415309e-05,2.2885355538830617e-05,0.0,0.0,False,False
pool193eeqrm9vfx5y7d7u7766zskcr0ss0pnypy8sn30mlar29s49zv,19335.41357,0.0002493993748814538,0.0004987987497629076,0.0,0.0,False,False
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,1962556.637911,0.02531419340436953,0.05062838680873906,0.0,0.0,False,False
pool193spq4aagtqthqxnwzat2n53ugjkyx8d42wqu6wm8lckj056y0t,69.054961,8.907109249829806e-07,1.7814218499659612e-06,0.0,0.0,False,False
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,42118409.551902,0.5432676666168363,1.0865353332336727,0.0,3354451.985467367,False,True
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,144083.220374,0.0018584689157068984,0.0037169378314137968,0.0,0.0,False,False
pool194rde70lnsrdu692j6hzrth2ka08l2t4g9mj0xl8tyfmuny7faj,9.618398,1.240636741426072e-07,2.481273482852144e-07,0.0,0.0,False,False
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,200831.619675,0.0025904426725626476,0.005180885345125295,0.0,0.0,False,False
pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,421.986517,5.443026763673304e-06,1.0886053527346608e-05,0.0,0.0,False,False
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,30238080.275151,0.3900282914009518,0.7800565828019036,0.0,0.0,False,False
pool196e8g7evuyf84jz4gr6f4xacudmupxs3ad323krx9e4xse6cf8y,0.0,0.0,0.0,0.0,0.0,False,False
pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,22.424605,2.8924555705603785e-07,5.784911141120757e-07,0.0,0.0,False,False
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,5.879394,7.583583267941293e-08,1.5167166535882585e-07,0.0,0.0,False,False
pool197na7w0h8hjc8wdvwys7nsalhtpctefa3m23udeqxpfk6nzq8l9,78580631.443634,1.0135785453402244,2.027157090680449,1052716.31076473,39816673.87719937,True,True
pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,44600.133991,0.0005752783873339452,0.0011505567746678904,0.0,0.0,False,False
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,1213236.681932,0.015649030157108244,0.03129806031421649,0.0,0.0,False,False
pool198wj6nckft025tvkthdpamw6xxwdftactw34fag60d2xxa2qz7y,0.0,0.0,0.0,0.0,0.0,False,False
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,918190.240234,0.011843350084422917,0.023686700168845835,0.0,0.0,False,False
pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,4608870.711703,0.059447886658685486,0.11889577331737097,0.0,0.0,False,False
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,30088506.927409,0.3880990076392815,0.776198015278563,0.0,0.0,False,False
pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,100007.457236,0.0012899541676647016,0.0025799083353294032,0.0,0.0,False,False
pool19c39hucr2p6ra4v6c5qwqt4zgc6ugchu7cs4yal7ndetsnrmzju,0.0,0.0,0.0,0.0,0.0,False,False
