pool_id,pool_ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,declared_fixed_cost_ada,margin,pledge_met,ratio_k500,category_k500,ratio_k1000,category_k1000
pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq,COR,449364.485073,70000.0,72852.944756,340.0,0.025,True,0.1801207181819656,losing_lt_025,0.18016203002638,losing_lt_025
pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,FGMTI,69999065.64124,2e-06,9.820727,170.0,0.1,True,3.011611082160719,comfortable,1.7598856433502357,edge
pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,LBF6,10106.658956,2e-06,9.820727,170.0,0.06,True,0.004050168839641391,losing_lt_025,0.004050168839641422,losing_lt_025
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,HUNNY,631891.132175,5000.0,5264.852368,170.0,0.0,True,0.22958398355091028,losing_lt_025,0.22958402405691633,losing_lt_025
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,,1.763938,100.0,1.763938,345.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,TRASI,31119.659249,25000.0,25565.946903,170.0,0.015,True,0.0124712109530011,losing_lt_025,0.01247144936446789,losing_lt_025
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,ROS,1294199.433437,20000.0,27629.133369,170.0,0.0,True,0.23556130462094896,losing_lt_025,0.23556214893375385,losing_lt_025
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JP5,8684648.187501,50000.0,55008.027821,340.0,0.05,True,0.6280663619094314,losing_050_075,0.6281039378058142,losing_050_075
pool1lc4yn2hew7nquk5gfc8k8cs6d7hee4a9hc2hauwj7dv759zzek0,,0.0,150000.0,0.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,,183.90648,10100.0,7.448162,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,KOPI,15414088.392124,1000.0,394844.75286,340.0,0.008,True,0.6498253915704342,losing_050_075,0.6498261901596316,losing_050_075
pool1lelfqaufr7mmmdkaaqd8e78a762c6ddlrnkkaepkk70nyp7ku25,,0.0,42.0,0.0,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,,0.0,10000.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,SGTRS,8183613.177314,1000.0,6291.222118,340.0,0.03,True,0.5454969829433304,losing_050_075,0.5454973730845342,losing_050_075
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,TLK,70036654.425897,0.0,0.0,340.0,0.05,True,1.8391656515763197,edge,1.212550551061075,edge
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,HISAI,25398188.857881,100.0,493.459874,340.0,0.0035,True,0.4929765847354813,losing_025_050,0.4929765985965014,losing_025_050
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,BNP,32142260.190186,2.0,42126.053205,345.0,0.06,True,1.22572789411496,edge,1.2257279002189438,edge
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,66777951.197536,10000.0,11008.51914,340.0,0.0,True,0.4631067385074036,losing_025_050,0.4612560645890445,losing_025_050
pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,FGMTH,561898.684879,2e-06,9.820727,170.0,0.1,True,0.22517674282274483,losing_lt_025,0.22517674282274658,losing_lt_025
pool1lfy5rdaps2m3n5ere4l55rw6q8jn4nwt3jf9yksj8q9h27kng2t,FENIX,12455201.65021,130358.0,133579.691837,170.0,0.02,True,0.37474988396206044,losing_025_050,0.37482628561068027,losing_025_050
pool1lg4pepngyq03jdkskr3689pv4a4djra9q8nkzu6hwtzezwanhyn,CDTRN,10551.383033,10000.0,10009.611578,340.0,0.0,True,0.00422839729626108,losing_lt_025,0.0042284059098893064,losing_lt_025
pool1lg4y9djpazcpaag230mawgx4w43vmld7xcd7rq35lpjvkn333nj,GRUNT,12421.419815,100.0,111.62568,340.0,0.1,True,0.004977794047322763,losing_lt_025,0.0049777959580166575,losing_lt_025
pool1lgves5hhdt5h6jzy7sf57l6gq9x3csf5w05ymv5zq7a9jfwn7kk,AdaPi,1036.427591,1000.0,1001.425841,340.0,0.005,True,0.0004153407494015636,losing_lt_025,0.0004153408059521349,losing_lt_025
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,,6971.108217,100.0,10.0,340.0,0.015,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lhvpgr8lhsf6h03v9zqxm74pa63rdxx4yuvkqfw4tv9fua8t37a,OSAKA,9114174.027358,1000.0,2900.751658,340.0,0.03,True,0.5555670092905923,losing_050_075,0.5555674376247759,losing_050_075
pool1lhwzsyhh7dmw9wuz7qxnml2z5ef5303lp7jxgss2qnat22sprgx,UNION,1699.164094,50000.0,9.126538,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,SECUR,44239078.625301,100000.0,106376.353759,170.0,0.03,True,0.7953954705926624,losing_075_100,0.7246215179950124,losing_050_075
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,ADBV,501.251536,7.0,501.251536,340.0,0.08,True,0.0002008728517496069,losing_lt_025,0.0002008728571146702,losing_lt_025
pool1ljqjqskd4f4zekzddw204u5xtzhyz2cllq5v5dmn27zdwf9c70f,WPBJ3,75637906.629269,30000000.0,74906813.26778,340.0,0.04,True,33.486727414701896,strong,18.96769853598341,strong
pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,AUTO,19791787.237272,100.0,6963.148883,170.0,0.0,True,0.23209503648423957,losing_lt_025,0.23209503756401598,losing_lt_025
pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,IMPI,47550.955609,10000.0,7278.721602,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lkcd3w5g6s6v3hf6kwt55dqpalrmq9h9f3ec033nnzhvgjgl860,FUND2,950974.813854,500000.0,619769.486305,495.0,0.0,True,0.38145054370805975,losing_025_050,0.38181447369303323,losing_025_050
pool1lkpj6fa4l0sy39qfvyl4pcsnnd22y8np8j98vzwula2kuxgers4,JOY,6279235.608842,50000.0,56977.137544,340.0,0.01,True,0.49783928135617495,losing_025_050,0.49784846781388487,losing_025_050
pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,WAN,59069.597444,10000.0,10008.598035,340.0,0.005,True,0.023672465408278654,losing_lt_025,0.023673226686518445,losing_lt_025
pool1llknxwa7zzugc52mnv3lpxgh7az8wnqylrxxfqhzzm9e2eufug3,,229.374109,50.0,55.924461,340.0,0.2,True,9.191999190813549e-05,losing_lt_025,9.192000581596964e-05,losing_lt_025
pool1lll300yc7lf6v34agp6ctzxdwk6s96cu0lxq3kk0msgvzchq3f4,PHNX,0.0,100.0,0.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lllmq2jgcqrag5c77lpc5m34fsqn63leadyx9tzx842n66ly3ql,,267892.624193,100000.0,122632.260204,340.0,0.0,True,0.10738207687174209,losing_lt_025,0.1074082727843085,losing_lt_025
pool1llwfa6erdh7k87j06y2z9999jcc84cnezwhg9e2sulrgwzrsug4,,4.613866,100.0,4.613866,345.0,0.15,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,,123.042202,100.0,107.414793,340.0,0.03,True,4.930825614911856e-05,losing_lt_025,4.93082597223539e-05,losing_lt_025
pool1llxh8l0h8g9ghz3nrzh7ndvev4x43vnk72nsemzm795vxqs6dp8,JP4,9838321.328894,50000.0,55621.536266,340.0,0.05,True,0.651717281021658,losing_050_075,0.6517593858660734,losing_050_075
pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,BNP,60964.901339,2.0,29104.086169,345.0,0.06,True,0.024431233575890433,losing_lt_025,0.024431233764961174,losing_lt_025
pool1lmzhzkdvkh67a8hjcexlhajkk8f7kz2tf35frjut6creqs2kedg,HRDIB,2302877.639974,500.0,69153.626028,340.0,1.0,True,0.9228629700057693,losing_075_100,0.9228647551924355,losing_075_100
pool1lnk67xp7jsc2e3yyun3fpaqvkx0f3c8q0ml29ge85udeghn2gvn,WIRA,1007367.632547,487000.0,545323.968839,340.0,0.0,True,0.4040928859064292,losing_025_050,0.40450019992479025,losing_025_050
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,KKS,34802274.695681,0.0,0.0,345.0,0.03,True,0.8699543509646895,losing_075_100,0.8699543509646895,losing_075_100
pool1lp9pugfvyrjt8rqj5v02yvucchzj27tlru9kwl7nj0fh2mjc5d3,,2112.667281,2000.0,2007.615582,340.0,0.03,True,0.000846636139651689,losing_lt_025,0.0008466364895857897,losing_lt_025
pool1lp9wmr8dkcceta5we999nvlfh9um06cd6sggtt5523eawf7mtg4,YYG,10551782.199983,1000.0,12776.855117,170.0,0.01,True,0.2741711736540861,losing_025_050,0.2741713568856071,losing_025_050
pool1lptznmldt230m0ugku9ygx0jucm74y7sgmac4mu5x2x9jznr84r,HST,16638.426514,1000.0,2412.673658,340.0,0.0,True,0.006667750638120894,losing_lt_025,0.006667774889676416,losing_lt_025
pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,BNP,73462.825617,2.0,29066.574241,345.0,0.06,True,0.029439684349095534,losing_lt_025,0.02943968457692742,losing_lt_025
pool1lq60ecvs6ake3ntq45sv38v0xq3traf3tvc60vx7263n5c37df7,,10.277188,100.0,2.62293,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lq78uw50ple5j3ruk6rx3np3u5ya0hcgq2k47yfmpuj46mahwnl,,0.0,30000.0,0.0,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lq7t0qg273vp8t2wzmeyj7sdq2vhu2v87jjplgurpfxcs9afnr3,,7237074.786452,50000.0,0.0,340.0,0.2,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lqeg5d3jpwr3nvra568nk28sr8lttyr6cf4yyssdx6qtxea9nmr,,377689.59473,50000.0,0.0,340.0,0.05,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,VINCE,6501245.339774,250000.0,375294.590966,170.0,0.01,True,0.3890913495251796,losing_025_050,0.38925572016917626,losing_025_050
pool1lqucyxuvjktfmpf7fd28j54cfgamyrxed344vnwlm9wqkwjeqwk,SPS3,11794614.704944,1000.0,11299.743259,340.0,0.05,True,0.6760475746533481,losing_050_075,0.6760485057541566,losing_050_075
pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,nmk,32634.679791,1000.0,20010.420252,170.0,0.05,True,0.01307815565514307,losing_lt_025,0.013078204713098665,losing_lt_025
pool1lr54356svvdz4yeqrq69wn6la2025l9r65pm26xxl466gxqqs83,,525.372401,10000.0,525.372401,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lr5ku0p3jhykdf3a2kcr0tyra30qvzrtl02dr6uyv98rxdsy3k9,STAKE,788736.194132,10000.0,10051.617741,340.0,0.0,True,0.31609227469641504,losing_025_050,0.31610435531590086,losing_025_050
pool1lr7pglmne4pgl4nynz398cuyjdfwhg0xxad83eqy2s6hv0cx3cc,,0.0,25000.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lr9vvcf5r5jgkgv5ly7z2lh068ymzg4xmqk5f8pu2k23vt25x7a,HYGGE,222759.542392,0.0,326.767053,340.0,0.0,True,0.0892692393457317,losing_lt_025,0.0892692393457317,losing_lt_025
pool1lrd3lza7r2a3uf4z9y52zf792kmmgqpxgl8suaz88g7fg7sdw3g,,0.0,45000.0,0.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lrgpe8s7yskeqwvgu4t6tmkmh8eqwu0xj56yvufpxcn2kjgn7ss,HUB01,9199.194224,3815.541999,3315.346446,345.0,0.15,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lrnyqdlrj97d0ju5j6d9xa8prw0xeyumfd53rz5wk3gf7czqzjz,TYGAR,1551155.806234,100000.0,118684.654914,340.0,0.01,True,0.4727535408744872,losing_025_050,0.472772916786288,losing_025_050
pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,LGBTQ,142163.71662,0.0,962.913526,340.0,0.02,True,0.056971058159640584,losing_lt_025,0.056971058159640584,losing_lt_025
pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,CERO,17358178.979861,10000.0,14597.914144,340.0,0.0,True,0.4642350293278857,losing_025_050,0.46423525565538326,losing_025_050
pool1lssudmnyy4vlzrvpmw4539xwklnx0lm2murc9t7n25u9sg2ce3n,PREV,6.0,45000.0,6.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lu0gwsvugl2cgx6gzk9zqdjwutd5szp293wpvwj4fvq4jleg8ww,WBFL,20893353.15236,399.0,18417.121586,339.0,0.01,True,0.5434833280817642,losing_050_075,0.5434834686360932,losing_050_075
pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,PPTG1,95774417.551118,500.0,5810.316019,340.0,0.04,True,1.6849544703822235,edge,1.0626749748184314,edge
pool1lugxr82p89qm35spzwccle405t5dfdznhrasyrtr2cyv2vyfud6,KISSA,264393.801532,101.0,103.930982,340.0,0.025,True,0.10595390221188228,losing_lt_025,0.10595394360585157,losing_lt_025
pool1luhm55xxqp0cv7a43rcfrr8m6m74kfe7wdvqdgfzt483x29lr0t,CF5,35000041.522467,34600000.0,50551499.245635,170.0,1.0,True,14.885563053913089,strong,17.421300834148724,strong
pool1lujmnkmp7auuvphrhlxe9xtsqwt9vk8zemg8pkeztr367f0grq6,ETO20,0.0,0.0,0.0,340.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,LOTTO,6945.505531,5000.0,6607.056757,170.0,0.0055,True,0.0027833750687301716,losing_lt_025,0.0027833901636570967,losing_lt_025
pool1lunsvxzwgxjqf622gq72n6jhclq5juy0mqh9v4ktufdrzulfncr,DERP,3140.93108,0.0,2.624426,340.0,0.03,True,0.0012587049036739142,losing_lt_025,0.0012587049036739142,losing_lt_025
pool1luwt2c73ng94v20qv75dcyduml727s39w3yr8xvx6eue6ae58h2,QSTKE,3841.060475,500.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1luyjjta9jja0nvh4wzqt4jvtesrlt893dj4c7x533dvfq9zshvp,RXR,191624.553797,100.0,15505.196359,340.0,0.02,True,0.07679215260389262,losing_lt_025,0.07679218230378033,losing_lt_025
pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,,5341.73636,100.0,4578.371497,345.0,0.15,True,0.002140662157902493,losing_lt_025,0.0021406629707434025,losing_lt_025
pool1lvgs6gdcgl3lgcc77wxmuyst8x4h9gxcth07pzry0rfsv5ntl3r,BNP,32187119.774565,2.0,27850.305837,345.0,0.06,True,1.2216237558187293,edge,1.221623761889442,edge
pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu,LBF5,569.613562,2e-06,183.540082,170.0,0.06,True,0.00022826842277881841,losing_lt_025,0.0002282684227788202,losing_lt_025
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI2,32958941.749797,215000.0,215033.046198,340.0,0.04,True,1.0491009067260229,edge,1.049610186489531,edge
pool1lwp52dj9762g7uk2jk3czwywxqaa4753v7x2v56qr5l2znkky4h,PMP,1000.713424,1000.0,1000.713424,340.0,0.02,True,0.00040102850569354807,losing_lt_025,0.00040102850685990533,losing_lt_025
pool1lx7hdfz430vmrwhkrdgxu8c0xclffltavmkejpqzzz4ax0lnfvd,,1046970.618957,1000.0,1003.618222,340.0,0.0,True,0.41956735539323914,losing_025_050,0.41956897744598803,losing_025_050
pool1lxhlu48gq0606mj6k20mh56zz804zf7narxvmty4pd3mgee65e5,ORPH,226848.173372,50000.0,182925.74382,340.0,0.01,True,0.09092145127062479,losing_lt_025,0.09093519725193035,losing_lt_025
pool1lxqewhueg4hzyad766zhdwsjet5348ww8mzejf6fprxaw8wfq5s,YOON,8809220.605439,100000.0,199604.455865,340.0,0.02,True,0.5884598964922124,losing_050_075,0.588517119753777,losing_050_075
pool1lyh8e725vttnkr5eylgfap7pmnmkrk0wznpkfl8qxahyqe2agcu,ETO14,19232.364293,0.0,0.0,340.0,1.0,True,0.007707227770448943,losing_lt_025,0.007707227770448943,losing_lt_025
pool1lyvg6ukqpumsr6wz0jvh7xutcgdtcyyde4wkvptzyl8rql4n3c6,FLAIR,552693.233724,38000.0,63258.836836,500.0,0.0,True,0.2215180714920994,losing_lt_025,0.22154844856566358,losing_lt_025
pool1lyvtenf7325hsrtdgeqsv7yau6hyq7ztpdwwdeqcueh8s83h34l,,0.0,125000.0,0.0,340.0,0.0333,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lyxxsvl8tulypzj6rql4yaw9rsh6q6237fmfmj76a4mfsrz40gk,BOX,10589.719757,25200.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1lz95nzjjmr6449lk0avhplw9678m6kxghvxzg2yfcmy3vl0k6jl,,103.230899,100.0,103.230899,340.0,0.035,True,4.136901990084092e-05,losing_lt_025,4.1369020401919395e-05,losing_lt_025
pool1lzg07gaddygem6f5ch60yv0l0g2529af87hqgw6gkqdmsfs39z9,COSMV,122.084935,100.0,122.084935,170.0,1.0,True,4.892463832924674e-05,losing_lt_025,4.892464175403782e-05,losing_lt_025
pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj,CRCI,480521.055956,57000.0,144722.045294,340.0,0.02,True,0.19260272609198367,losing_lt_025,0.19264025483313085,losing_lt_025
pool1m06dl8dfcy6d0475fanf0mtnnp2tzhw8rarums042q3jux23q0j,BTCS,36165712.0605,100.0,7693.765635,170.0,1.0,True,14.493147277349003,strong,14.493152885583527,strong
pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,EMUR1,60196587.330888,500.0,1805.065577,170.0,0.015,True,0.5885010286292284,losing_050_075,0.4594130252178752,losing_025_050
pool1m2tgjxn880a3v6w4v3uf3kz9kduhvtr97slmpwnppd6r63230sm,,1.044631,123450.0,1.044631,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,ULTRA,2146583.31413,1000.0,3091.501361,340.0,1.0,True,0.8602307167350811,losing_075_100,0.8602340440266738,losing_075_100
pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BANK,3174193.184991,10000.0,10000.375823,340.0,0.045,True,0.49781675195283503,losing_025_050,0.49781910852434297,losing_025_050
pool1m3tqw6s5dphrlkxyr97faxk4cm3gwejv54mtyfd6w34dsx429eu,ECOP,597.625746,100.0,597.625746,345.0,0.0,True,0.00023949417553871476,losing_lt_025,0.00023949425270605412,losing_lt_025
pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,,122680.092731,27700.0,27712.036094,340.0,0.03,True,0.04916722166712603,losing_lt_025,0.04917130713573671,losing_lt_025
pool1m42um4nhc654jyjasdk6mu4q38yf3qcswqcr4q2ysc6sjhyve9n,,76828637.678619,76800000.0,76890136.12774,340.0,1.0,True,39.85584045806839,strong,20.194680144679406,strong
pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29,FGMTN,5.046709,2e-06,5.046709,170.0,0.1,True,2.022431312219472e-06,losing_lt_025,2.0224313122194882e-06,losing_lt_025
pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,AZUR2,20897786.681342,500000.0,2964503.266355,340.0,0.02,True,1.7200838176580031,edge,1.7226486458445887,edge
pool1m4nc6ea8htk9t58yx43sqluln7cp2a6qmzq257uudrvtkue8vw3,,712.881149,25000.0,1.817228,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1m4njkh73pdj90xxkgaz9dnh7gffweeupft8nfurlntg6cgqfmy8,Pier2,14472738.546756,100.0,6247.377549,170.0,0.01,True,0.28747043414056683,losing_025_050,0.28747045754251177,losing_025_050
pool1m4r66650ugw2xshz3gtred6wdxcn65v48r0r6p4vy64dy276q8h,,4.105189,0.0,2.411433,340.0,0.075,True,1.6451241345952145e-06,losing_lt_025,1.6451241345952145e-06,losing_lt_025
pool1m5chjwkxs3w5l43uf4y9ys2pprqxv86ffdm0fr4n38np2c7mhg6,,55.651486,500001.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,16022935.893662,35000.0,55549.546754,340.0,0.0349,True,0.686837338903308,losing_050_075,0.6868705713927598,losing_050_075
pool1m6awcstjzafepr5dwan54gemvh4y8dlvmqjtpwxsa7uqurcuq0l,,76827874.430358,76800000.0,76889869.543211,340.0,1.0,True,39.85535364884369,strong,20.194680144679406,strong
pool1m7eljcrzd593cawzwpts00mmnxnj52kr9da8r264r7c4kfd4m0h,,3866.076017,0.0,0.0,340.0,0.13,True,0.0015493013748566601,losing_lt_025,0.0015493013748566601,losing_lt_025
pool1m7mmef85qylqdqa3skut8a7akklp5myaanrn0gqzsfg37j3vms8,REM,10.899413,30000.0,0.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,,3233.967812,50000.0,750.760012,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,BKIND,1702569.498024,5000.0,6027.255412,330.0,0.01,True,0.4484783507759458,losing_025_050,0.4484785285609825,losing_025_050
pool1m90qdgknvwdewy6n7dz9ufkfqtscvdaqnw3q2vaphp20z27w706,KRAY1,1187.238209,100.0,1187.238209,340.0,0.015,True,0.00047577710143641345,losing_lt_025,0.0004757772700354965,losing_lt_025
pool1m93zq87dml37q6x97fqkx22qf2l0pj40pmpz86xer0ecc9vtsud,PAWS,1004.936177,1000.0,1004.936177,170.0,0.0,True,0.0004027207492800988,losing_lt_025,0.0004027207569949458,losing_lt_025
pool1m9h0ndgxlgxa63wsszv7a6l4x8lur35wktlnrycme6t852xrq76,VVM1,20825.937233,20000.0,20803.11149,340.0,0.015,True,0.008345866124253018,losing_lt_025,0.008345892239791437,losing_lt_025
pool1madkc465h6e9887ctj2adnky2t46km277wt3rs97hlzukzl4rx9,DEM,500.954444,150.0,167.020519,340.0,0.5,True,0.0002007538705966372,losing_lt_025,0.0002007539522312374,losing_lt_025
pool1mayjfth7yz6mpd4hhtcwl974ut8hld8hls2f07rrdul3ypqt9rm,LFG,0.0,180.0,0.0,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1mc4h5pk0juqfd5lj08d09d9tfeyd86v7se4kq2jyu9j0jy8ey4y,,13052.27821,10000.0,4.367959,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1mctfqjen6qflfk65vz2hm8zse0a6e3g289hc0rgvrml777g85yq,VELA,844.013198,100.0,101.053977,340.0,0.01,True,0.00033823216314302155,losing_lt_025,0.00033823227851788833,losing_lt_025
pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,HIVE,1754157.471575,10000.0,184991.334332,170.0,0.01,True,0.2835679841740535,losing_025_050,0.2835710796350864,losing_025_050
pool1mcwcfl96ew79rmj4zxehr33p55e4e62dt4whyr2vqesswp9mmvz,MYB,4813006.563171,1000.0,3054.637865,340.0,0.0,True,0.45970357816494645,losing_025_050,0.459703582900982,losing_025_050
pool1md2zw92j6ye2m2dl34x6pvp8phdpjcknay72tzrz4vcq523druq,HOOAH,0.0,52500.0,0.0,340.0,0.025,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1mdyuct0kgd0hcjjnea999me5dxqpepr4y8du4smegfm3vlr37w5,AY1,906903.744737,100.0,583.588581,340.0,0.0,True,0.3634351099272725,losing_025_050,0.3634352505461582,losing_025_050
pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52,FGMT4,10101656.564206,2e-06,9.820727,170.0,0.1,True,0.6112665347437796,losing_050_075,0.6112665347437828,losing_050_075
pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,BNP,1469534.491373,2.0,49370.119768,345.0,0.06,True,0.476817101220805,losing_025_050,0.4768171016381917,losing_025_050
pool1meljzszklf23y97ka5sjqwasnel50xe5ar68gz70slm0jmt2wxs,MRPHM,63271.225078,1000.0,1090.494635,340.0,0.03,True,0.025355572135813107,losing_lt_025,0.02535566870379409,losing_lt_025
pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,CSN2,3875527.668061,10000.0,11623.649044,340.0,0.0189,True,0.4826746373416061,losing_025_050,0.48267594715489187,losing_025_050
pool1mfm9nf0fc2wknc94dxyedny3vxtmv4t05arq7czyxsmg7qcy76n,BYADA,1914.491173,1.0,1.0,340.0,0.0,True,0.0007672181832195671,losing_lt_025,0.000767218186186824,losing_lt_025
pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,BD6,76156221.778754,200.0,3062.090036,340.0,0.03,True,1.361751890998801,edge,0.9116272738003871,losing_075_100
pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,,209.736273,75000.0,0.0,340.0,0.0299,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1mgpzhdjucv0hyyndzq08la7m5h645wmsat35gxy9fv6au9k7eg4,,1029.618662,500.0,997.620818,340.0,0.015,True,0.0004126124755923528,losing_lt_025,0.00041261288624846,losing_lt_025
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,32248857.032261,500.0,503.118476,340.0,0.03,True,0.8329016059407144,losing_075_100,0.8329023564480484,losing_075_100
pool1mh5qagd86gndurjs44k9dwurktdr7rra9prm5wwf09c77cwwaqw,CPATH,10687.792319,100.0,10175.696117,345.0,0.01,True,0.004283055379338431,losing_lt_025,0.0042830570211971255,losing_lt_025
