pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation
pool1mp2fsmtyedzql9252ahwu7259hwcdtayjqy0jg3a5f2fupfusp8,,,,1502600000,,1000000000,,0,1,234,1502600000,1,0,0,0,1,340000000,1000000000,0.0
pool1mqrktsr2lcn9yy75gm2hg73cejluty4mjum9mpf4lwyhkyldh30,,DONT,,186729803232,,0,,0,5,234,186729803232,5,0,0,0,0,340000000,0,0.0029
pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,,SPS4,,9786368214176,,1000000000,,8,30,234,9786368214176,30,8,7134245562,716034276,0.05,340000000,1000000000,0.1521
pool1ms47yxn0gnjly5txqrm0zv95vdp7863zwdawf2ccmlvlg5pmldp,,,,23231398139,,10000000000,,0,2,234,23231398139,2,0,0,0,0.001,340000000,10000000000,0.0004
pool1mugxe86p0p6fzeesthdzkuk3h9xtndf4my9cznmxtmpvujzlw4f,,Kings,,52839341229,,5000000000,,0,7,234,52839341229,7,0,0,0,0.03,340000000,5000000000,0.0008
pool1muspjjcnmgz7ks4sn5jrpce58a46sddyqwch95an7nrayfa7h8t,,CHINA,,741273221473,,50000000000,,1,3,234,741273221473,3,1,608378220,353314070,0.02,340000000,50000000000,0.0115
pool1mut4phum9hegtl8m2r68gpjh5x8w8t6zwf75zrphhp3qwwrrpgt,,,,47938573301949,,30000000000,,36,134,234,47938573301949,134,36,34941152816,1236755480,0.025,340000000,30000000000,0.7452
pool1mwp8ewtzmun0426v9z0h9um2amswgfzn78rckfl2fc3t5sy0m5g,,AACC,,9276256409907,,10000000000,,8,15,234,9276256409907,15,8,7541718589,417093056,0.01,340000000,10000000000,0.1442
pool1mxapcaxj3xnym065w8vqpurgtkk6gssxad5y25rhh6ucc2dw4em,,CAST,,1544361548102,,5000000000,,1,5,234,1544361548102,5,1,650282352,353314444,0.02,340000000,5000000000,0.024
pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,,IOG1,,168315242808687,,5000000000000,,108,480,234,168315242808687,480,108,38046388142,3291420739,0.07,340000000,5000000000000,2.6165
pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,,COOL2,,61409156662407,,50000000000,,37,503,234,61409156662407,503,37,35945532530,1078457396,0.02,340000000,50000000000,0.9545999999999999
pool1mzdn4th3m37fvxkmgxnyx5c7sdea2nf53mq42fzvezgp6jn43vc,,,,20973753228,,11500000000,,0,4,234,20973753228,4,0,0,0,0.03,340000000,11500000000,0.0003
pool1mzf0vc58p7ktgs5gqzqrcwtrs4xnlpd5v9thzl7gahqj7f7aqye,,MPN,,1132205,,100000000,,0,1,234,1132205,1,0,0,0,0.03,345000000,100000000,0.0
pool1mzry5s8pkfy42ul2xevaq7dk6qae8247hqd8serm3ms06glvny0,,SCP,,10886749517,,191000000,,0,2,234,10886749517,2,0,0,0,0.01,340000000,191000000,0.0002
pool1n20x3spgcj72k0azl85gxt72qzr2eq7sr53tlmwdg8wrz60ynzn,,MAMAK,,412671025070,,50000000000,,0,4,234,412671025070,4,0,0,0,0.03,340000000,50000000000,0.0064
pool1n500map6vvxwkxnrw5m9vgmjqrmtaxuuxkgqvzz7699c7qc550v,,TEXAN,,2876164177058,,190000000000,,1,26,234,2876164177058,26,1,616231226,343332870,0.005,340000000,190000000000,0.0447
pool1n5kljtvdhg29vrhr6uefqk76dpepzfwuvsw8zd0z5yqfuqj7x8a,,,,477673213646,,25000000000,,1,6,234,477673213646,6,1,620610967,346658099,0.01,340000000,25000000000,0.0074
