pool_id,pool_ticker,epoch_stake_ada,declared_pledge_ada,active_pledge_ada,margin,declared_fixed_cost_ada,T_ada,R_ada,a0,opex_epoch_ada_Cstar,ada_usd,z0_k150_ada,f_ada_k150,Pi_ada_k150,coverage_ratio_k150,category_k150,viable_k150,z0_k500_ada,f_ada_k500,Pi_ada_k500,coverage_ratio_k500,category_k500,viable_k500
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,,1.000009,100.0,100.0,0.15,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool180pfdeg9shtdu47hcjdw2kcxhz7r6pz3juzej8mkdjvtjt7mkm0,SOLO,3742626.228902,0.0,0.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2668.683352501426,409.8605005750428,0.40555911601128675,losing,False,64070000.0,2668.683352501426,409.8605005750428,0.40555911601128675,losing,False
pool1829u4wxz0hdatsc0sczd0r3362wxk82qlqncjw5ksx7ngne07w0,LEAVE,326164.456702,0.0,0.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,232.57189004248053,232.57189004248053,0.2301311055892611,losing,False,64070000.0,232.57189004248053,232.57189004248053,0.2301311055892611,losing,False
pool183esrwfekmlk64djxcrmllhwwmsua2kd3kt5ghfcj3fpzymne0s,,1006.067782,888.0,888.0,0.0125,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.7173777369485465,0.7173777369485465,0.0007098490350615302,losing,False,64070000.0,0.7173779820285184,0.7173779820285184,0.0007098492775694485,losing,False
pool183j8g5lmry5jsnua6mw5jhwdacwhkrnqfpga49v0qg6wjmwndfv,2PCT1,49358.681023,2000.0,2000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,35.19535143048897,35.19535143048897,0.03482598492372222,losing,False,64070000.0,35.19557281373006,35.19557281373006,0.03482620398360096,losing,False
pool183tuc6uqs2q8tzekn4559pwmrg8ukss2fdwvtumrcdjh6j8qsu0,,227106.867485,50000.0,50000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,161.94764950086295,161.94764950086295,0.16024804898136363,losing,False,64070000.0,161.96837317699325,161.96837317699325,0.1602685551676395,losing,False
pool18746ufc05k938yq3l0dyn8s6wvmjkcnlz6mlf20x7w25s6363fe,,92534.11619,50000.0,50000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,65.98367465289893,65.98367465289893,0.06529119231021482,losing,False,64070000.0,65.98865617040444,65.98865617040444,0.06529612154792643,losing,False
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,MNKY,224511.309962,20000.0,20000.0,0.03,360.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,160.09210978994926,160.09210978994926,0.15841198270069942,losing,False,64070000.0,160.10167374518005,160.10167374518005,0.15842144628458596,losing,False
pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,33685455.958905,100000.0,100000.0,0.048,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,24022.81325096993,1543.7061123022224,1.5275052985299353,edge,True,64070000.0,24030.678834330352,1544.1058895865945,1.527900880250603,edge,True
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,,97.6,100000.0,100000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool18aqsj3wdsmzr2twchgadk4pzlmuk2jrcs6hng58wf8peuswt0kx,,87474.322579,51800.0,51800.0,0.03,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,62.37550459169242,62.37550459169242,0.061720889101224884,losing,False,64070000.0,62.37983471306486,62.37983471306486,0.061725173779044684,losing,False
pool18axt9r7z8eg0udd9xxzc4r2u9x322wfrtq3928jzye4ey3jytgq,SMART,41285.256292,20000.0,20000.0,0.009,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,29.438919485365787,29.438919485365787,0.029129965307858198,losing,False,64070000.0,29.43991522858284,29.43991522858284,0.029130950600996512,losing,False
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,,266.665872,100.0,100.0,0.018,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.1901463817748734,0.1901463817748734,0.00018815084253585672,losing,False,64070000.0,0.19014642072822835,0.19014642072822835,0.00018815088108040587,losing,False
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,,497.62535,4000.0,4000.0,0.05,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool18e63pk226vwk7j3khen2nsgs2wt3q6c7u3rnu7jzm9mtxrj54hu,,87537.98819,36000.0,36000.0,0.005,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,62.42090829957173,62.42090829957173,0.061765816308421796,losing,False,64070000.0,62.425250053654636,62.425250053654636,0.06177011249686965,losing,False
pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,EQITY,11602.273087,3000.0,3000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,8.273038204586111,8.273038204586111,0.008186214715182659,losing,False,64070000.0,8.27309852536118,8.27309852536118,0.008186274402906115,losing,False
pool18gys2arurr8su3qssvh7vjcn42k5clgrvdxah8mxcg5xquvfu8p,,59913.387229,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,42.721797464452344,42.721797464452344,0.04227344276842361,losing,False,64070000.0,42.722963048309936,42.722963048309936,0.04227459611976695,losing,False
pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,70533.504206,10000.0,10000.0,0.0078,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,50.29459159928645,50.29459159928645,0.04976676230214251,losing,False,64070000.0,50.296006725768606,50.296006725768606,0.04976816257722231,losing,False
pool18hkq2t8ss45h4fkr92f52flhc4mpzedx5mcz4xhnpj0dzp76028,XYZ,918925.095403,22.0,22.0,0.0001,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,655.2404728901955,340.03907046963536,0.33647044454266767,losing,False,64070000.0,655.2405201388417,340.03907047549126,0.3364704445484621,losing,False
pool18hzjrr0xhadznttzq0va5vdhz2xyzjrju5ac7ztkwajdg80uvw4,,5968717.544612,100000.0,100000.0,0.035,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4256.588050772372,540.4025171969312,0.5347311264617309,losing,False,64070000.0,4257.96252076627,540.4728455651482,0.5348007167511212,losing,False
pool18km87e0gdvzzdfv2kczcgryemjtn0uhmku66qunauczu7uq0h89,,6061.446306,6000.0,6000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4.322120683546983,4.322120683546983,0.004276761096163432,losing,False,64070000.0,4.3221215555706465,4.3221215555706465,0.004276761959035422,losing,False
pool18lc8uxyrnuurer7hr77xqh83cp667jazlghe2qetvzfqvxjtdqc,,18152.995765,100.0,100.0,0.0075,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,12.944013481535595,12.944013481535595,0.012808169262089195,losing,False,64070000.0,12.944017700899138,12.944017700899138,0.01280817343717156,losing,False
pool18ml3ex5ra5wkv00vxx0mw876s2xe0058z37mpzv263872nasmv0,,100094.464117,100000.0,100000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,71.37247128261461,71.37247128261461,0.07062343485236228,losing,False,64070000.0,71.37254082753253,71.37254082753253,0.0706235036674235,losing,False
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,,93.505493,50.0,50.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.06667418690211335,0.06667418690211335,6.597445780419012e-05,losing,False,64070000.0,0.06667419198618689,0.06667419198618689,6.597446283490757e-05,losing,False
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,FREE,200744.522413,100000.0,100000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,143.15118091844303,143.15118091844303,0.14164884468691513,losing,False,64070000.0,143.1748221740356,143.1748221740356,0.14167223783337854,losing,False
pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,one,181105.9194,32700.0,32700.0,0.075,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,129.1426172385734,129.1426172385734,0.1277872974174789,losing,False,64070000.0,129.15396858170527,129.15396858170527,0.1277985296310727,losing,False
pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw,1WJG,122776.350229,5000.0,5000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,87.54638838495333,87.54638838495333,0.08662761069575592,losing,False,64070000.0,87.54776486779792,87.54776486779792,0.08662897273275356,losing,False
pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,LONDN,36948324.809042,0.0,0.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,26346.03972987005,340.0,0.336431784107946,losing,False,64070000.0,26346.03972987005,340.0,0.336431784107946,losing,False
pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,TQWS,7371614.535053,1015000.0,1015000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,5262.834777453355,1145.1769614230395,1.133158612502558,edge,True,64070000.0,5278.274480523749,1147.70227331456,1.1356574218704791,edge,True
pool18ymc39pcf0v2mqc0sf7c9undd7j64ts359zc5674unzxqzq08wn,,11207.481509,20000.0,20000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool18yvq2jh6z2dyx99fsqv68qfpeqgnkkvxeptkxmp4etnxjhfqald,,21224.641604,1001.0,1001.0,0.0049,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,15.134272067707691,15.134272067707691,0.014975441626217506,losing,False,64070000.0,15.134319382776338,15.134319382776338,0.014975488444726211,losing,False
pool18yyhlrl22zagnnlunl5f7xtuw8vpcqf67lhgcvtu3vzkxuaqqzn,SMPRF,10306.619296,10000.0,10000.0,0.0199,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,7.349148209115499,7.349148209115499,0.007272020716666011,losing,False,64070000.0,7.3491554243125385,7.3491554243125385,0.007272027856141342,losing,False
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,,2920.621038,100000.0,100000.0,0.035,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,162000007.657118,0.0,0.0,1.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,115514.26647979459,115514.26647979459,114.30197282858235,strong,True,64070000.0,45685.17718236819,45685.17718236819,45.20572254926987,strong,True
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,307,13619663.455855,100000.0,100000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,9712.869291936495,408.81865563210494,0.4045282049732972,losing,False,64070000.0,9716.035572948294,408.84190349738486,0.404551208857982,losing,False
pool192zx7kwq6lj5tt8k478awnawhuwfc7534nya0zcu6xz9sxyp5nl,,8893.046912,5500.0,5500.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,6.34121463216097,6.34121463216097,0.0062746651532627285,losing,False,64070000.0,6.341258261269585,6.341258261269585,0.0062747083244946425,losing,False
pool194aee3y0gg2xza88p9ern5z0uls9wgkk8xutt73vvtedvyhegmq,,23546.835945,10000.0,10000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,16.79023046702948,16.79023046702948,0.016614021151783294,losing,False,64070000.0,16.7905471960004,16.7905471960004,0.016614334556762016,losing,False
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,AUTO,760582.431752,100.0,100.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,542.3341351092397,340.02660252546764,0.3364581074464897,losing,False,64070000.0,542.3343128499234,340.02660254883665,0.33645810746961347,losing,False
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,33549816.951041,1000.0,1000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,23922.7639254184,576.5235278880991,0.5704730560811775,losing,False,64070000.0,23922.842337467224,576.5243143223983,0.5704738342620432,losing,False
pool196e8g7evuyf84jz4gr6f4xacudmupxs3ad323krx9e4xse6cf8y,,6112.013741,2000.0,2000.0,0.02,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4.358185710108305,4.358185710108305,0.004312447629192626,losing,False,64070000.0,4.358204932504631,4.358204932504631,0.004312466649854657,losing,False
pool196kpy0628pdlm0qpedsnnnctrunyx3cvt0ugalrj4a2mxr72uk6,,5798665.984695,100000.0,100000.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4135.315577124067,480.0488104447909,0.475010816931877,losing,False,64070000.0,4136.650221943117,480.0980594243489,0.4750595490555776,losing,False
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,503534.801418,25000.0,25000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,359.0579742665355,341.4895623350822,0.337905713854804,losing,False,64070000.0,359.0859500371725,341.4917489082013,0.3379078774803791,losing,False
pool19a88drt8dx3wu29e85vcl96wjsjt9vlnlj5tr4ydjqq86sfa84w,,984124.550022,1200000.308687,1200000.308687,0.012,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,GENE,6446348.40089,1000000.0,1000000.0,0.018,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4602.060262940975,1065.9750704834746,1.054787925815732,edge,True,64070000.0,4615.095193091883,1068.1953662445023,1.0569849201219963,edge,True
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,497.454657,7890000.0,7890000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool19cafxx4elw5alcufxs6szdx4a0fsq4kgqp3xmh4q009rcweqk93,APLUS,99.823411,100002.817955,100002.817955,0.042,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,POP,54964406.105711,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,39195.17508071981,2316.337226853191,2.292027840664327,comfortable,True,64070000.0,39201.59890784006,2316.66396965258,2.292351154378865,comfortable,True
pool19ek42ve9hfzkcue5q3rsnudpwwujpc67t6lyq09tjvwg62htfj6,HYPT,11307.517675,10500.0,10500.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,8.062845215357207,8.062845215357207,0.007978227649378946,losing,False,64070000.0,8.06286509148534,8.06286509148534,0.00797824731691203,losing,False
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,516.461389,2.0,2.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.36826330779371874,0.36826330779371874,0.0003643984754780425,losing,False,64070000.0,0.36826331019852215,0.36826331019852215,0.00036439847785760813,losing,False
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,272387.774547,45000.0,45000.0,0.009,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,194.23662448088263,194.23662448088263,0.19219815915649555,losing,False,64070000.0,194.26056596958566,194.26056596958566,0.1922218493851972,losing,False
pool19frt3kaxxk4vr4x3wnaapntu0ul0dsesu77wfqaawc5h5ffgfgt,,2919556.857002,750000.0,750000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,2083.4303421345057,852.6450323053315,0.8436967336154704,losing,False,64070000.0,2087.3112449337696,853.7861880445776,0.844825913207528,losing,False
pool19ht066hngsjfnv3mfsc8u9fgzl4w5qcrmh8l6zppwph6s2t7jn4,4GOOD,4842964.195768,1000000.0,1000000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,3457.1521414763884,1057.8507052949085,1.0467488238300444,edge,True,64070000.0,3466.363598719316,1059.9720169211987,1.048847872815579,edge,True
pool19huja8uuhc98rxajduh7yexg982rt3qv6slwpf3r7ug5ke37g0g,,797462.442052,900000.0,900000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,,0.0,0.0,no_rewards,False,64070000.0,,0.0,0.0,no_rewards,False
pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS5,101496.148116,100000.0,100000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,72.37208390548585,72.37208390548585,0.07161255678803698,losing,False,64070000.0,72.37248171737392,72.37248171737392,0.07161295042498768,losing,False
pool19nrqgmwwz8xu939ulpskuky2qq5z36v4jtnwcs69qr7xy4j495y,IOG13,113727775.176586,1600000.0,1600000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,81274.7545129628,5468.450848662181,5.411060809770674,strong,True,64070000.0,46027.44165946413,3234.9961034867342,3.201045619642046,comfortable,True
pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,,5695831.00233,25000.0,25000.0,0.0499,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4061.559967616088,541.2253255103225,0.5355452996054165,losing,False,64070000.0,4061.8914837767725,541.2432506406243,0.5355630366159101,losing,False
pool19tgayrt6zusdfjgtpga5mxjh6s4ep7t7es8t5d6ee4u5qtf65n4,BGADA,60444.132517,25000.0,25000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,43.10063644124224,43.10063644124224,0.04264830592386788,losing,False,64070000.0,43.102709237692125,43.102709237692125,0.04265035696683179,losing,False
pool19tkfl9x2dkk07z43rvamftvnyu5vtcfatdpsag8phzqvgpdklqq,TIDE,8386.513666,0.0,0.0,0.05,345.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,5.980011905315472,5.980011905315472,0.0059172531596824755,losing,False,64070000.0,5.980011905315472,5.980011905315472,0.0059172531596824755,losing,False
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,,532.61831,510.0,510.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,0.3797840268954972,0.3797840268954972,0.0003757982874828008,losing,False,64070000.0,0.37978405386251485,0.37978405386251485,0.0003757983141668063,losing,False
pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,ELEMT,2219429.761893,100000.0,100000.0,0.019,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1582.7789775029005,418.54430585661925,0.41415178690460075,losing,False,64070000.0,1583.2753841519145,418.5756790262457,0.41418283082057294,losing,False
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,68311022.571689,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,48712.661752586064,2792.268968732335,2.7629647966466884,comfortable,True,64070000.0,45695.87294727744,2639.331807442427,2.6116326730314867,comfortable,True
pool19vpp0udh6qtu5dv9dwssamqsttx7z7n9ml2wed67j0pdkck9vnj,,734065.125143,11886.0,11886.0,0.023,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,523.434464890257,347.12085388922986,0.343477906397139,losing,False,64070000.0,523.4545319565185,347.12163288486147,0.34347867721740416,losing,False
pool19wpsykyg3gy7s34kx36vvs4dfcv2anggmta372jdv5lgqx0gs2t,IOHK,1974772.476477,100.0,100.0,1.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1408.113674954115,1408.113674954115,1.393335870269439,edge,True,64070000.0,1408.1141364764612,1408.1141364764612,1.3933363269482224,edge,True
pool19wr27r3dqt77nd0qv7zcwzajw8fl3y0v69x5pf63sznuugg9p35,,76264.637302,50000.0,50000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,54.38189161901424,54.38189161901424,0.053811167119264466,losing,False,64070000.0,54.38496995244324,54.38496995244324,0.05381421314634564,losing,False
pool19wypxkajsrhk9cce8me6yyp3cx2yvq3823nesqgn8d78ju8crwq,,1065067.331212,25025.0,25025.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,759.4733901911926,360.09645120799445,0.35631732803189853,losing,False,64070000.0,759.5342523909978,360.09936704069656,0.35632021326365776,losing,False
pool19x60wat4eu8sh42s05th8l4p6e9rmmnc6g2a64lj4npag7zj5cx,SNODE,202177.993461,100000.0,100000.0,0.008,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,144.17346251338424,144.17346251338424,0.1426603976894057,losing,False,64070000.0,144.1974394803055,144.1974394803055,0.14268412302399044,losing,False
pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ARUBA,24220.847217,0.0,0.0,0.02,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,17.2706991823898,17.2706991823898,0.017089447466832487,losing,False,64070000.0,17.2706991823898,17.2706991823898,0.017089447466832487,losing,False
pool19ygh8apuc2qz0u9kr4wj9qj33xhw70n7z286xll0g6ltgccuq42,GHISX,215138.903438,10000.0,10000.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,153.407063644139,153.407063644139,0.15179709446046735,losing,False,64070000.0,153.41185918077804,153.41185918077804,0.15180183966913569,losing,False
pool19z8vmgdts5lstk8z5lc8mgz3a8jhggscsf9cygvuz0vtuzcsxyu,IOG9,115837993.05929,2500000.0,2500000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,82885.58098598431,6159.692303915683,6.095047856948052,strong,True,64070000.0,46219.9654278306,3574.6647575186294,3.537149535175855,comfortable,True
pool1a205rushcdw9qrtduady7l62cv2n4twvfuhfzx2ywrjlvsuuur5,EUROP,72063.818251,0.0,0.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,51.38517723169836,51.38517723169836,0.05084590250812731,losing,False,64070000.0,51.38517723169836,51.38517723169836,0.05084590250812731,losing,False
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,,1568617.044949,10000.0,10000.0,0.0,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,1118.5195544022872,344.96309508371814,0.3413427927365127,losing,False,64070000.0,1118.5559899142038,344.9633273616475,0.34134302257674265,losing,False
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,198499286.484774,25000.0,25000.0,0.009,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,141545.08375484645,1628.4697765897638,1.6113793891293016,edge,True,64070000.0,45690.52506482282,753.814994082996,0.745903892196068,losing,False
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,6930243.350042,25000.0,25000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,4941.789831470199,402.45228489770665,0.39822864772486716,losing,False,64070000.0,4942.193511080541,402.4577633560795,0.3982340686881746,losing,False
pool1a3u8zuz7fqavxgl48s8k37w8w6njk7zevlzyfjdlzxfexjcue6a,AAA2,16944381.475144,0.0,0.0,0.025,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,12082.208052717198,633.5552013179299,0.6269061962066472,losing,False,64070000.0,12082.208052717198,633.5552013179299,0.6269061962066472,losing,False
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,,478981.32573,3000.0,3000.0,0.01,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,341.53954060111784,340.02494157271894,0.33645646392502926,losing,False,64070000.0,341.5428782031408,340.0249956440721,0.3364565174289169,losing,False
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,37857.855379,100.0,100.0,0.0075,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,26.99458518852129,26.99458518852129,0.026711283694788684,losing,False,64070000.0,26.99459401332354,26.99459401332354,0.026711292426976816,losing,False
pool1a5njhrg4s74vgynnae0hht04wgmcf75kwen3676jhrr5v3s8ecq,MARLN,314368.790804,119000.0,119000.0,0.03,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,224.1842850103519,224.1842850103519,0.22183152639704987,losing,False,64070000.0,224.23883353160815,224.23883353160815,0.22188550244506952,losing,False
pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,68772447.525742,50000.0,50000.0,0.05,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,49041.70438758353,2808.7226867318445,2.779245836946053,comfortable,True,64070000.0,45695.87294727744,2639.120203892041,2.6114232902080166,comfortable,True
pool1a6ccp9fpgn40r2jl7fapjv3224swqf72z5gt4cgwctnk5etfjlr,,202128.631712,40000.0,40000.0,0.0165,340.0,32040000000.0,29700000.0,0.3,1010.6060606060606,0.11,213580000.0,144.1345185908259,144.1345185908259,0.1426218624736808,losing,False,64070000.0,144.14969104035274,144.14969104035274,0.14263687569210315,losing,False
