pool_id,ticker,sigma_ada,pledge_met,f_base,f_new,pi_base,pi_new,ratio_base,ratio_new,category_base,category_new,desirability_base,desirability_new
pool1r3ax7pd3cgad5kttench60ttr23kvfpx3vzvd6c3azppgw7q93t,PALM1,3012093.514643,True,894.6106089276974,1252.4548524987763,887.4009790966118,1241.6847937952095,1.1973926254676919,1.6754367532469092,edge,edge,2.405671023841305e-06,3.5936960364494933e-06
pool1r48usrtdxqzt6dmd02xgjss8xgqc9pc92cpkm4pykywnv7n33g6,,2.729004,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,28675173.76811,True,8516.380751825765,11922.933052556069,544.7488504210597,630.054034786159,0.7350434263552529,0.8501478730248022,losing_050_075,losing_075_100,0.00027800951783231545,0.00039383753408328586
pool1r5r0z899up4kc9slygn7a2uhl9ama33sl6qwafvef28jgaf06hz,,1121.054874,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,DOG,1106688.76533,True,328.74156627223226,460.2381927811252,328.74156627223226,349.9349391348934,0.4435793248051109,0.47217607979220994,losing_025_050,losing_025_050,0.0,0.00010864679984825881
pool1r650ja5y4jy7xd6srjz8ujkumy8xpk8kqgrxu92g3nwyk5jf4zq,XRAY6,145.1592,True,0.04311153238330977,0.06035614533663367,0.04311153238330977,0.06035614533663367,5.817148297598019e-05,8.144007616637226e-05,losing_lt_025,losing_lt_025,0.0,0.0
pool1r6dzsz6ju52hgelstefrrel4y8fsyt8ck9qgfvvmamgns4vh7w4,DAI,146568.178741,True,43.53000338188788,60.94200473464303,43.53000338188788,60.94200473464303,0.05873613649729998,0.08223059109621997,losing_lt_025,losing_lt_025,0.0,0.0
pool1r6lp6uumua0kvs069y0k5kh3t7acvv4pz9pfw3zs6rmmcs52z4z,DREAM,1.688197,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r76pjed6q8k9y8lngcedqhv52zqzc2gczwzqc93x6kwq73xprtr,TTP,106323.323065,True,31.578056056764016,44.20927847946962,31.578056056764016,44.20927847946962,0.042609071141060884,0.05965269959748523,losing_lt_025,losing_lt_025,0.0,0.0
pool1r7tn56lj5j7te7zyj3wvqn0wyw8tr3g96chw6lwnqxjmgggrfd8,AKLEI,70538.603305,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
