pool_id,pool_ticker,declared_pledge_ada,active_pledge_ada,active_stake_ada,third_party_delegation_ada,third_party_delegation_vs_declared_ada
pool1jpezycd8q3l6a255dv8wt7vpt4aay8llqakdn7vkum5swes4hu3,BOLT,5000.0,8909.684654,150955.154215,142045.46956099998,145955.154215
pool1jphnr6n8v7hg4rhsmel2s6yunjalthar07vv7rwvgsky5q8k49h,BCHEF,500.0,502.429929,812.165326,309.73539700000003,312.16532600000005
pool1jpz5m45ff4r6tnq7n5tw63fkhpmw3cyv8sn569w24x8lj3kl68c,ADP,10000.0,11853.701975,3825716.383137,3813862.6811619997,3815716.383137
pool1jq3s8emkm332n7vd3n57amjzspvt3hygh4wqsyp33psugvw7zc0,OWL,500.0,502.300231,502.300231,0.0,2.3002309999999966
pool1jq7083uth03spzhg5ag6gfgg24ux6fjuhng8vj2wdz8jkukqvcl,,400.0,406.436573,22653.96907,22247.532497,22253.96907
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,500.0,503.091338,29819532.779897,29819029.688559,29819032.779897
pool1jqdvgk0csfnwftkzn6vyz7fq8s3606uu6k7wa9xrn0jpzg4r304,,25000.0,9138.6054,4780.56692,-4358.03848,-20219.43308
pool1jqfk2y5wked4sjpx9sqxn6dmut8hq2n9qlreymqtpxuc5l38fl0,,1000.0,0.0,1327.56167,1327.56167,327.56167000000005
pool1jql92je87mrx5gpjhmwr6a8a766cktcf5p0p8wd0wxq87nu80yf,DIGI5,215000.0,215031.175261,2595332.237924,2380301.0626629996,2380332.237924
pool1jqnywskl2n92fx65thtew8zlj3vqfrqxz7zyj70tt7d3qmn0m9t,BNP,2.0,19112.350917,64425.701712,45313.350795000006,64423.701712
pool1jqw9cv37w0eewvdr36w2kacd2w9wh5uwm2y3vmc0fmdfc0ax26l,LIX,80000.0,81388.0,538461.75556,457073.75555999996,458461.75555999996
pool1jqxp8hn0ywdrg3clzha9c2u7qh3zsh68u55wh50vdmecupc5rxs,,2000.0,50.0,1729.297269,1679.297269,-270.7027310000001
pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,,500.0,509.766415,509.766415,0.0,9.766414999999995
pool1jrst9acplgqk95469zu68xv5xj802lqxe682jjsd39z26ddj8ur,8888,8000.0,3.994995,7.952568,3.9575730000000005,-7992.047432
pool1js3l2kgut64prz0q0a8px7qtyduclfm3h2kuvrl5gfzmy0waxyt,Gunda,50000.0,0.0,1.293033,1.293033,-49998.706967
pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg,ASSET,150000.0,193389.110198,1605623.775754,1412234.665556,1455623.775754
pool1js763t3yw63ffsxqpume8974z03hdlm4nddnezhfla6dskln37v,MYC,14000.0,0.0,0.0,0.0,-14000.0
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,BNP,2.0,44227.399495,45246.469228,1019.0697330000039,45244.469228
pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,,60000.0,92194.968012,1034710.513268,942515.545256,974710.513268
pool1jssdknzgsg4fm3v70uvhrtfjtakwpr5q6x0dwc0fcff8wtd05f6,ASAP,14500.0,0.0,0.0,0.0,-14500.0
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,1000.0,1496.390498,33963504.036896,33962007.646398,33962504.036896
pool1jsxk3ymqv2gdc6mhqk52544g2aun4zhq5wgx6n32l5s3jlne70n,AKYO,1000.0,7346.609902,2352849.572721,2345502.962819,2351849.572721
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,1000.0,1469.696915,12252834.60776,12251364.910844998,12251834.60776
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,5.0,114.848902,114.848902,0.0,109.848902
pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,AICHI,100000.0,143984.045261,71350410.441342,71206426.396081,71250410.441342
pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,500000.0,668044.341601,13726138.481618,13058094.140017001,13226138.481618
pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,WEED,420.0,1758.51381,1777215.275589,1775456.761779,1776795.275589
pool1jv9pf6w2fmjqpaekyt74tjkmjxhma8wsqs8ur3dte45tqdxe3t0,ICP1,0.0,63.626322,104290.789486,104227.163164,104290.789486
pool1jvknf3dwtnqln5hcjrh5m7s979revuj5dlxr0337nwmm6p7250q,SQQQ,100.0,8944.134387,7268524.531946,7259580.397558999,7268424.531946
pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,,0.0,2.260736,381.025852,378.765116,381.025852
pool1jwpt6qmmkvfusvwan4f9pfhn7pljsm33lcqf7ftya3mtc0fs2nz,,100.0,144.698748,144.698748,0.0,44.698747999999995
pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,ZZZ5,50000.0,55984.034749,19863880.588346,19807896.553597,19813880.588346
pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,COINZ,100000.0,235436.543232,882588.313149,647151.7699170001,782588.313149
pool1jyn6ynmz6qcpr48et0rkdk9j4vuyn6d0qdlsahc0jls8jrs708g,,1000.0,1377.437325,11536.676262,10159.238937,10536.676262
pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,KOALA,500.0,699.789655,1501809.247922,1501109.458267,1501309.247922
pool1jz4vmzq5zkedem6wep8c99fxatxgvymlvdzs9qxxn7xsuv4m8um,,100.0,6.001245,6.001245,0.0,-93.998755
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,215000.0,215031.763262,30973280.350189,30758248.586927,30758280.350189
pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,ETO11,0.0,0.0,50000242.227199,50000242.227199,50000242.227199
pool1k0d5szkmzsw6035ytsm8dv75d4ewu5gkm7c7dhsjug9uvkaunz3,,100.0,96.634341,96.634341,0.0,-3.3656589999999937
pool1k0h45kcsfynjfyplgn6qpaw40n3cvlcrdryez04x40ayq6w9dgh,,100.0,7.054091,7.054091,0.0,-92.945909
pool1k0ucs0fau2vhr3p7qh7mnpfgrllwwda7petxjz2gzzaxkyp8f88,POLY,1000000.0,1005749.878996,69110361.740577,68104611.861581,68110361.740577
pool1k0uv5fhsr74we0w7gfkv6m7r9rfpvgz2u7v66ppe0vxsvj0pzvt,,100.0,107.621522,1367.097607,1259.476085,1267.097607
pool1k0w7n5rfxdzgfxpy8x6t7zfy6pfwrp54se7ezhxxed2x7mfmszy,,60000.0,0.0,0.0,0.0,-60000.0
pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,WMOPS,150000.0,3070292.909736,6181736.513282,3111443.603546,6031736.513282
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,JP2,50000.0,58675.843019,36222079.108682,36163403.265663,36172079.108682
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,200000.0,35842795.348724,35864351.698487,21556.34976299852,35664351.698487
pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,BICKS,100.0,503.901303,25378.110549,24874.209246000002,25278.110549
pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,,125000.0,165188.138654,921332.464717,756144.326063,796332.464717
pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,,0.0,485.265834,14692412.478449,14691927.212615,14692412.478449
pool1k2rhjxppp87k488zfeu9t24hl4jgjrjcqxwfg4q7jcu6wvkfwpn,,200000.0,1.289969,1.289969,0.0,-199998.710031
pool1k2yfr7tapqzfgdn7vq2u44225rtqxctelr6dp0xjqggrwnx9hnw,BPP,27000.0,27027.002115,85424.34872,58397.346605,58424.348719999995
pool1k3mtxd2duy4848gx8knvlsas7w77f3k2cplwk6hjul72646fjte,QUACK,1000.0,1002.437424,14420.188426,13417.751002,13420.188426
pool1k3nkfa5ugavrpd9nwd3s6yyx454qxnquxwmux4rzfunl7q0z38t,KILN9,100.0,2665.358294,40549675.566282,40547010.207987994,40549575.566282
pool1k3wpsc8q8za2qeptx5kv73r76hs5gvp59gga6ad6u5hnj3scy3q,CPU,4000.0,4204.171603,30645.771776,26441.600173000003,26645.771776
pool1k5a5e3ylva34qpmwdywv7fn75wt3gzv423e9uw2vmw5rqjc2q7t,MAXC,500.0,503.373352,70154.585652,69651.2123,69654.585652
pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,NORTH,10000.0,11008.965045,76296499.045325,76285490.08027999,76286499.045325
pool1k65vmd0uyy0k5eylunwakd99m9j0n2hfynkxzd9472276m32p50,FM2,100.0,147.225972,244.251759,97.02578699999998,144.251759
pool1k6altfangsst2mmxg8a9wvg3dppyszu8ckfzd3uv6azgw3z2txy,ELITE,300000.0,312979.951088,1370499.612187,1057519.661099,1070499.612187
pool1k6knum588fm9fe5tmljeytyx65rv6h5jn8au824t86zt62nyd9e,ZONE,0.0,0.0,380134.821383,380134.821383,380134.821383
pool1k6u3rdl30ruf85q3jpzcfyq4ta0umrxdlt30rcpxqqasumcnkgu,,1000.0,1008.611006,1008.611006,0.0,8.611005999999975
pool1k7asvr2vd28jxw25fsh9pxckt5ykadhn8ua4x88vu39dzquvqvh,PRIZE,300000.0,28915.983067,499.489389,-28416.493678000003,-299500.510611
pool1k7ku4sqvepztwqfvqj7wjadcsw96mancwyf8spty9tm0jfnwls9,,20000.0,0.0,240.722383,240.722383,-19759.277617
pool1k7zrx5rw6cvef9m5qtp9sy4e53u93kwqx73ykz7md9gmwgf56yk,TREFI,10.0,748.055989,10662851.655882,10662103.599893002,10662841.655882
pool1k8dm3fwajc6c8s32accfwqw8dqawl6k243z43cf74uxu7457z6l,,0.0,39387105.381895,39364368.335038,-22737.046856999397,39364368.335038
pool1k8l84smxjczp2mpqmn7qsd23j7h4vd7rwagdscsrjecvgplkmw8,,600000.0,1.0,1.0,0.0,-599999.0
pool1k8mxlherc4vmfk9pmxs0rk27qmu3sqy0gsdck4gwduz57xsepak,LOFI,100.0,1142.46907,2239.710944,1097.2418739999998,2139.710944
pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,,100.0,557.104176,2141646.986382,2141089.882206,2141546.986382
pool1k8w7ylxa542hwymnwmuumpnudz7j9ae582wqecxv9n24zu8fptq,DAO,25000.0,1428.907188,14834.495919,13405.588731000002,-10165.504081
pool1k93a7tazk6uhy0pe26pau9hthyn9kmtdcdl9er5kw9w82fl5j2w,LIFE,450000.0,200.28513,306.685167,106.40003699999997,-449693.314833
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,PUMP,6942.0,76607.815693,1809472.213659,1732864.3979659998,1802530.213659
pool1k9xjmvud972vng83669mkveaedteaprnfflqv047y66ugtqjyyq,,100.0,498.625042,1167.085052,668.4600099999999,1067.085052
pool1ka8q6my2a5fennpr2nmrj5yzma27d2fkev8lmpfq90kxzjszwgm,,100.0,365.625702,366.625702,1.0,266.625702
pool1kccqxg032r6dcqqpvmv87azttcug5ug6cur9pa7qkuwc5ze4pxa,HUDO,0.0,872.818026,29017.70999,28144.891964,29017.70999
pool1kcrpxr6rqyqu0zlpdflma4565qrxtz4u4whcqhsan6335g5uext,GLOBA,1.0,1.899062,32.479113,30.580050999999997,31.479112999999998
pool1kcrr7re05pwesye0zh00a4xxnsrw5c29rd82fn4qecdcqu5rue3,4WARD,200000.0,207153.177644,439538.566146,232385.388502,239538.566146
pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,RRC,0.0,0.0,55591953.86676,55591953.86676,55591953.86676
pool1kcw2kqj27qe7ntsz9fhvyvyvpf7prclwc5jq4cw0qydh7cygcek,IOGP,64000000.0,0.0,0.0,0.0,-64000000.0
pool1kcwfpv65agclgu9p6eetn6x4q0zexzgr5v2cl9255qlwjjqr56v,,10000.0,1.77386,1.77386,0.0,-9998.22614
pool1kdfznpenxa9wwcz8tweump45k5h78h8hl4slv78fdypsug9ypc6,DOW,10000.0,11351.723494,357360.789813,346009.06631900003,347360.789813
pool1kdhhrsl8av6gzr7vrf5q06pwlrsr8646wkjkg0h550tw6vxf8mv,VIVA,500.0,846.849674,32094.476337,31247.626663,31594.476337
pool1kdr3lv2e7h5tx3gp3fwrpxhaj8cxh7v422uwj84enqxf6j5flj7,REYTS,100.0,107.249204,400.299099,293.049895,300.299099
pool1keasvddt9vndl8jyhg204s6kqusv5zgzg3kk3l3g949ew402ahe,UPSTR,15000.0,15719.993535,261145.155441,245425.16190600002,246145.155441
pool1kez2gdqpwq2d3xd5k5q4enea59sp8tmgqsyt0rtmgxvuyykz8qg,CSPS1,35130.209624,10.176589,561.645229,551.4686399999999,-34568.564395
pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf,FGMTC,2e-06,9.820727,1026353.314341,1026343.493614,1026353.314339
pool1kffetqjt06qvk4995tz3e3q9h3c8cdq9eedrz8qr3ynnc63qckz,LUNA,1000.0,2540.705578,768545.594961,766004.889383,767545.594961
pool1kftku3r6truhvjm75gsh9pm33zfv7nuwas88m5sxqqknyyj82gf,NORBY,500.0,1.050475,4406.979749,4405.929274,3906.979749
pool1kfu02878dsz2l2pml9r42fvh32l4zn3msjvgfx077q3yx2xgul8,WOMEN,25005.0,10.729466,10738.508606,10727.779139999999,-14266.491394
pool1khwvcz8jz9auk53k698ywgr6ams27hrz20vnwqx2d4xggscp93f,CBUS,25000.0,25097.8,1252857.377449,1227759.577449,1227857.377449
pool1khyv2zj3asyhz76a4r2ky42sdxn3gqu3lcyw3sj74trmwhlc5ud,PALMA,50000.0,58075.770202,764030.001311,705954.2311089999,714030.001311
pool1kjd9ff9u5ytq4atavv2dfsg3pvxqw8d50642pzmpn386zel0ka8,HASH,101000.0,103303.983976,433160.211263,329856.227287,332160.211263
pool1kjhpg98jhm08usqg4sh5x9esa595apyw75qczyjp3z24g0cdate,,100.0,1486.679131,12059156.057595,12057669.378464,12059056.057595
pool1kkfkdces5mdcyc9dn2hgg3463jggjvw3h89nejjarkz25uavaqu,1PCT9,50000.0,60858.207735,16408785.271812,16347927.064077,16358785.271812
pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,LUM,2000.0,2716.66925,548135.583956,545418.914706,546135.583956
pool1kkqc725ffjcarn2ycawan340fkf476276c5yxy9nw3u5x3xluyg,,200.0,201.640658,201.640658,0.0,1.640658000000002
pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390,lido,1000.0,1352.468176,630859.941025,629507.4728489999,629859.941025
pool1kkwd6say8twq3z9e36v57adw02j2x52ascd6eumxy5zd66qm4fa,NDE,10.0,15.72317,11271.452921,11255.729751,11261.452921
pool1kl2vuauwfc5k0avf874ym5tcm04ywa22frleszhujeccj4va3lt,,0.0,66829.930694,70092705.538052,70025875.607358,70092705.538052
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,,1000.0,1100.480403,7065.623281,5965.142878000001,6065.623281
pool1kllc67fn00yqpffw8e9dqnlcaa733h9u5nwx97vhtjlw2t5e56j,KEEN,1000.0,9.892022,9.892022,0.0,-990.107978
pool1klq8yy3rr6k4ez7uwkzz5ku3yuym3eeg6g2ne3p9f4hnzfycfkl,,0.0,2.493879,47.868172,45.374293,47.868172
pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,,100.0,100.380823,100.380823,0.0,0.3808230000000066
pool1kmmahq4upmm5j8fkh3xa9vd7gdffkp8pd4axucfh4w4dw549yqe,,71000000.0,76976501.88031,77026458.26547,49956.38515999913,6026458.265469998
pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,CRDN3,100000.0,101490.692421,15509410.949401,15407920.25698,15409410.949401
pool1kn059wyuuff0srprtvufv327th542l4c25e5hhcmwlsjymwr32d,,500.0,503.612018,504.68367,1.0716520000000287,4.683670000000006
pool1knwd92dnngrypyvj3egguuxtl8g8elxarlvaqsyjewvh7sjla2g,,14009.822531,14009.822531,14144.899478,135.07694699999956,135.07694699999956
pool1kp0wl7kxn0zt5xtmld72s98rv6ejpufvl39qk26h99nqshmkmge,IOGP,64000000.0,0.0,0.0,0.0,-64000000.0
pool1kprt6l4quz03dhqx8jw22spdjvp5dkshdnn567vlexqkj35hd8a,BDRK,25000.0,39722.29352,3231201.559999,3191479.266479,3206201.559999
pool1kqpy3de52m07versalrkqd57w2qh5cze3wupwrgx39m5gvtkjct,,480.0,493.619014,2249.499805,1755.880791,1769.499805
pool1kqrsr700m267q9tz4pw4rjeg69nkahk5wuy3kkw479y56fqfy9t,,3250.0,0.0,0.0,0.0,-3250.0
pool1kqxgjf0zl60g88fxl3l8tpwu52pq78es33kqyaahgr2a7xh9g9t,RUGWA,420.0,247.455053,294.768139,47.31308600000003,-125.23186099999998
pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,LEAF,150000.0,229245.91584,54453895.984252,54224650.068412,54303895.984252
pool1ks49mpnl7mhh4eqa7ff3krhqa8nnx7gx04cawe46qnjeufawr5z,MOGA,500.0,2839.123365,8516.465074,5677.341709,8016.465074
pool1ksfzungz56vxa9sy6hr54v5hf6qx8rmcu6734gqm3qlxucveed6,EUSKL,5000.0,78085.292094,291396.849734,213311.55763999998,286396.849734
pool1ksh2u6kktx74ugv8jadrdqttwyjz9074ke82xt6j0qgfvdn43a5,MILKY,1000.0,1610.534534,841404.600631,839794.066097,840404.600631
pool1ksh2zpeeqe0rpcug63up5l66g3kr5vf58jraeun82rur6m4g6xz,TRUST,200.0,224.582333,206813.081641,206588.499308,206613.081641
pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,QUEEN,10000.0,11234.841543,53894723.113098,53883488.27155501,53884723.113098
pool1kterawv22xya864tqjy9pq2ftmuptlggywtqt3p7adexg7qyl6u,INDIE,10000.0,22041.412323,207263.261787,185221.849464,197263.261787
pool1ktg9hvae8kluwnr29khma3mxd7ffjj9k5l0yjdqlmazjclv4j3d,,500.0,2.618354,2.618354,0.0,-497.381646
pool1ktqaf79utweyenk6e7289ta5p5993g32emn8355rxmp0kgh2r0m,UPBIT,200000.0,29347207.419735,29565516.907554,218309.48781900108,29365516.907554
pool1kv53mzjwqjp4aw48rczj8vm6hejwfnfwa634czyx5tw5qq3tata,GRC1,46000.0,48246.639551,871324.496134,823077.856583,825324.496134
pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh,CAKE,500.0,108382.179123,2434656.159576,2326273.9804530004,2434156.159576
pool1kveecu8hx4dk8pe9rmv4q4tjwr9xmq30nacu2pafeljhypcn4wt,,10000.0,5.930639,295.168564,289.237925,-9704.831436
pool1kx0jm9ycs3t99tnwafw6w72jkdlzhj5ltxe2nrzkd9x2u5x343h,EMUR6,500.0,1191.095594,10880200.917663,10879009.822069,10879700.917663
pool1kxedw6c34730h344lz0s0z6848005qrs096l8l2whcwly3rcl27,,0.0,2.609445,805.254475,802.6450299999999,805.254475
pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,WAVE,2000.0,2465.370514,5081.345635,2615.9751209999995,3081.3456349999997
pool1kxfvv8e8u9crfgy3fp89hlchehutrjq9wv7hax7dxs3lsjuw9kc,,50000.0,0.0,0.0,0.0,-50000.0
pool1kxtzkv3ylyc48hgjqkwe93q2vkx67vgzag9tvqfalhwsjs43w9u,ADAAT,160000.0,161481.731881,433703.117971,272221.38609000004,273703.117971
pool1kxzfswkhgcmyahh6lfjpy5uxh75qzsnlyprh3450av9jghsda89,,5.0,12.621038,45.354204,32.733166000000004,40.354204
pool1kyn4xguhrd600j4y9kvksptzjk8k4hz5rdcrxx3qw3jksuwjnwz,,100.0,0.0,2342.381143,2342.381143,2242.381143
pool1kz0gh586tn9fh77fgc7em9tl6d82e3ly5quwsvvfevvszt64g8d,,5.0,57.340775,2568.212709,2510.871934,2563.212709
pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,キティ,4000.0,5824.559377,10549.056753,4724.497376000001,6549.056753000001
pool1l0erdjregched3dj828q93rfa2f4w4p62nr248xshj5huq6zuvp,CF3,76000000.0,76301499.726481,76301553.670411,53.94393000006676,301553.6704110056
pool1l0m820vyqh5pp2yzpw973qzz23neqqd977u0uczh9fs9zqvg0je,WPBJ2,50000000.0,63786708.200356,75718148.308149,11931440.107792996,25718148.308148995
pool1l0myzl403h70d26pvwmn5fszlwuyf4y9wltlc6unt706zlqx3zc,,100.0,0.058684,0.0,-0.058684,-100.0
pool1l0pmgdsymmdntuyan4snj88q8nm9axemwefu5ymkuq2s6gr90cn,SWIM2,0.0,177202.179396,1409867.117824,1232664.938428,1409867.117824
pool1l2z734tugnn4tue9sw6e39nr6pcgv7wqynpra4maz4j92wzws8c,,1700.0,34.004397,0.0,-34.004397,-1700.0
pool1l38lxca7tzp0trqedr97usd0zk89q2x74qrez5xcafxechcw452,,25000.0,0.0,0.0,0.0,-25000.0
pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,WALL,1000000.0,2.578114,3893.026529,3890.4484150000003,-996106.973471
pool1l3u6jww4npkx2e0utcsmkhwjjgnp43w62exrqwzm8wudg0457e5,ACE,0.0,6423.846429,9157.678697,2733.832267999999,9157.678697
pool1l3wdq3cec23jadkt2cx384vtgd75ncau33smrptwj87n2wedc0d,PIVT,1000.0,19543.600785,4959252.635322,4939709.034537,4958252.635322
pool1l40jtd7he9dv272md7jxp9yctj5glc598r6d3f5xv93qkx3e5z5,,1000.0,0.0,2317.175115,2317.175115,1317.175115
pool1l4synes9s3swlf5r5rsfpede3582r4km2wd94xctceyaudv9zx3,STAYK,3000.0,24456.601601,193279.644403,168823.042802,190279.644403
pool1l54esv8h5xjry9ms3jq4mnf49vwt3yuxl5fdudp7jpdx2swuaah,,4700.0,19.453176,19.453176,0.0,-4680.546824
pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,RADAR,100000.0,140071.382293,1978611.386375,1838540.0040819999,1878611.386375
pool1l5a4689wchd3vrdzck70ysdcn5d390um6ge4x4rzx79vzmgwvf0,,5000.0,0.0,0.0,0.0,-5000.0
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,PLRS,50.0,55.308833,58.273114,2.9642809999999997,8.273114
pool1l5ktcfhhsx66ms6ugguusytr0nnsy49t2684avev6dak55jc00t,,5000.0,0.0,429.978956,429.978956,-4570.021044
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,250.0,9033.775089,2152783.119839,2143749.34475,2152533.119839
pool1l5tmww2aqkhl3lfcrced6xpsd30pzx65p6v4e48v29g4jtlvf3d,,100.0,2.621434,2.621434,0.0,-97.378566
pool1l5wveuysr4uqlt9z8gheydtumhvcn5upu2fg0pu6z4y3gte9dph,,50.0,4.763998,0.0,-4.763998,-50.0
pool1l6946mnu54f6v0we4xzra8kwm68ch7fphhxvgytd0m4lzk3pats,SMACH,150.0,376.405598,420.094396,43.68879800000002,270.094396
pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,OYSTR,400000.0,466066.782525,24845572.640775,24379505.85825,24445572.640775
pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,CASCH,50000.0,64428.869009,109493.092365,45064.223356,59493.092365000004
pool1l6vtae673eltsx86sk4xxr3fnn9tk8e99jkrdvcmjqlc6cca4nk,MUEN2,10.0,4587.066978,19081598.432756,19077011.365778,19081588.432756
pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,BNP,2.0,26652.234558,32089286.639523,32062634.404965,32089284.639523
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,KURD,500.0,358818.323133,908969.780217,550151.4570840001,908469.780217
pool1l8pvaam6f2wj2ank46uywp32wwapqga8e8utve3mgzzuxksc3tq,COR,70000.0,72852.944756,449364.485073,376511.540317,379364.485073
pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s,FGMTI,2e-06,9.820727,69999065.64124,69999055.820513,69999065.641238
pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j,LBF6,2e-06,9.820727,10106.658956,10096.838228999999,10106.658953999999
pool1la0t0gsskwejyfca5lchw5aqd5g8hknxdu6tuyqp0ttjxl6zt35,HUNNY,5000.0,5264.852368,631891.132175,626626.2798070001,626891.132175
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,,100.0,1.763938,1.763938,0.0,-98.236062
pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,TRASI,25000.0,25565.946903,31119.659249,5553.712346,6119.659249
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,ROS,20000.0,27629.133369,1294199.433437,1266570.300068,1274199.433437
pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,JP5,50000.0,55008.027821,8684648.187501,8629640.15968,8634648.187501
pool1lc4yn2hew7nquk5gfc8k8cs6d7hee4a9hc2hauwj7dv759zzek0,,150000.0,0.0,0.0,0.0,-150000.0
pool1lcl9j8zzqtcd4g2gf5zgexcqmnmjtvje707hupngymjhq43yk3s,,10100.0,7.448162,183.90648,176.458318,-9916.09352
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,KOPI,1000.0,394844.75286,15414088.392124,15019243.639263999,15413088.392124
pool1lelfqaufr7mmmdkaaqd8e78a762c6ddlrnkkaepkk70nyp7ku25,,42.0,0.0,0.0,0.0,-42.0
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,,10000.0,0.0,0.0,0.0,-10000.0
pool1les50pm26wpf8gym7cda470xgfswukzhyykvhyfsfl4dcu2ezj4,SGTRS,1000.0,6291.222118,8183613.177314,8177321.955196001,8182613.177314
pool1lev7ygxcqd4aw5em7wf7y64au4hv04yl5cew27lkjmgngj46vqk,TLK,0.0,0.0,70036654.425897,70036654.425897,70036654.425897
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,HISAI,100.0,493.459874,25398188.857881,25397695.398006998,25398088.857881
pool1lfsslc99da8jhj5apzctsnfm76kjc6ndyc6hnynagcj8xexvjsr,BNP,2.0,42126.053205,32142260.190186,32100134.136981003,32142258.190186
pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,10000.0,11008.51914,66777951.197536,66766942.678396,66767951.197536
pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj,FGMTH,2e-06,9.820727,561898.684879,561888.8641519999,561898.6848769999
