pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,declared_pledge_met,f_ada_a0_0p3,pi_ada_a0_0p3,U_ada_a0_0p3,coverage_ratio_a0_0p3,category_a0_0p3,f_ada_a0_0p6,pi_ada_a0_0p6,U_ada_a0_0p6,coverage_ratio_a0_0p6,category_a0_0p6,delta_U_ada,delta_r
pool1gqvrgg7zycvf65ydkjeph72t0yx0f5ykzd9f477zh4f3smwk997,SAND,2957548.329397,100000.0,652113.757969,170.0,0.01,True,878.705307113087,331.78779346316804,-409.32331764794316,0.44768967633710827,losing_025_050,714.2152447329933,294.23694690961213,-446.87416420149907,0.39702136764415424,losing_025_050,-37.550846553555914,-0.05066830869295402
pool1grgycym8cf0xmgjjr7gx7udmkpu93hqaygysy5myx6ghx8dvl5r,THOR,14529789.385548,100000.0,101009.435003,340.0,0.03,True,4316.932342447232,486.12573396892174,-254.98537714218946,0.6559417699730578,losing_050_075,3508.8566745407275,456.4343437446156,-284.6767673664956,0.6158784248428096,losing_050_075,-29.691390224306133,-0.04006334513024812
pool1grhujlggx90ln0jcnrey4adckysxdx6rqfmx9s6fnhtc2g0qym0,,104120.507816,10000.0,0.0,340.0,0.99,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1grnz2afeg7st9480vlzqc25gavvs4n34ndtktne8pnp8yutsmfv,ADAS,824.076982,7098.754104,220.122395,345.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1grz62pdyyakffeymsjxpkz4x9382y3zhfa8zu28tk2fpqxm6p5l,KAWAN,399529.471693,30000.0,31379.031822,340.0,0.0095,True,118.670920205698,118.670920205698,-622.4401909054131,0.1601256794379733,losing_lt_025,96.43047855538234,96.43047855538234,-644.6806325557288,0.13011608800576327,losing_lt_025,-22.240441650315688,-0.03000959143221002
pool1gseulah8qjuemuuh6wf2a2t2k2na7k8xrewdslcljprmcr2fqeq,,10.277188,100.0,2.62293,340.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,BZONE,500.647786,500.0,500.647786,340.0,0.04,True,0.14868978814126393,0.14868978814126393,-740.9624213229699,0.00020063089854143557,losing_lt_025,0.12081045316872281,0.12081045316872281,-740.9903006579425,0.00016301260547503825,losing_lt_025,-0.02787933497256745,-3.7618293066397327e-05
pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,GOOF,979698.152766,50000.0,92414.241308,170.0,0.0,True,291.018713161406,181.41561054219224,-559.695500568919,0.2447886798920135,losing_lt_025,236.4961396996435,176.27253433407373,-564.8385767770375,0.2378489968525732,losing_lt_025,-5.143076208118487,-0.006939683039440286
pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6,YUMMI,496011.03248,1.0,16100.898719,340.0,0.01,True,147.3126966649899,147.3126966649899,-593.7984144461213,0.198772754120676,losing_lt_025,119.69156650345873,119.69156650345873,-621.4195446076525,0.16150286334799527,losing_lt_025,-27.62113016153114,-0.037269890772680725
pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,63162642.487696,3030000.0,4034096.211119,170.0,0.015,True,18976.966593919577,1635.2575945624862,894.146483451375,2.2064945054066527,comfortable,15595.902545879606,1371.837667199269,630.7265560881577,1.851055323057484,edge,-263.4199273632173,-0.3554391823491687
pool1gu33fszp9ek0w9fkdt2xpnp4vznvvv2vhktc0dypa8fr53lc9pc,TESLA,1671207.614983,200001.0,268774.634981,170.0,0.01,True,496.6791145206902,225.28009480914866,-515.8310163019626,0.3039761399223895,losing_025_050,403.8273379007525,209.5678720602929,-531.5432390508183,0.2827752396615646,losing_025_050,-15.712222748855766,-0.021200900260824884
pool1guzmpktw0h98ezwgekzcvw2wgmf58a3egcjaecx2yv8esrtv8tw,,0.0,10000.0,0.0,340.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1gvnkmpfu26vncrmhj6hr792kwu32hw553upadcphjwu4qewj7jz,GEN,61654.138895,100.0,51188.310871,340.0,0.0,True,18.310965563496598,18.310965563496598,-722.8001455476146,0.02470744978582749,losing_lt_025,14.877665268028943,14.877665268028943,-726.2334458430822,0.020074810706485827,losing_lt_025,-3.433300295467575,-0.004632639079341663
pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,AP050,496.831786,50.0,496.831786,345.0,0.02,True,0.14755648129627463,0.14755648129627463,-740.9635546298149,0.00019910169890052047,losing_lt_025,0.11988966191492509,0.11988966191492509,-740.9912214491962,0.0001617701585058959,losing_lt_025,-0.02766681938135207,-3.733154039462457e-05
pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,,1470.941454,0.0,343.557285,170.0,0.0,True,0.4368619591043239,0.4368619591043239,-740.6742491520068,0.0005894689103356694,losing_lt_025,0.3549503417722632,0.3549503417722632,-740.756160769339,0.0004789434896477314,losing_lt_025,-0.08191161733213903,-0.00011052542068793798
pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,,220.566414,0.0,2.300524,340.0,0.075,True,0.0655070774371251,0.0655070774371251,-741.0456040336741,8.839035936043865e-05,losing_lt_025,0.05322450041766415,0.05322450041766415,-741.0578866106936,7.181716698035642e-05,losing_lt_025,-0.01228257701950497,-1.6573192380082234e-05
pool1gwnu7f7qgaruxph8gn3u28qphvquvnj63elyd3r0nndacj9g9pa,JAZZ2,18624300.931468,50000.0,98144.423508,340.0,0.05,True,5532.388491454294,625.6136231280657,-115.49748798304552,0.8441563130663554,losing_075_100,4495.933407244232,568.602154841757,-172.50895626935414,0.7672292943891773,losing_075_100,-57.01146828630863,-0.0769270186771781
pool1gwyuzpvu9vhe2ge4qmg2qca8y0pzmzmwpu872vwzwse6shlespw,,0.0,200.0,0.0,340.0,0.01,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1gx6eawfvnhckevmlzhfz9j3uzj92j2wgww0mdd2fu5d4zd4wvaa,BSSP2,962741.783034,10000.0,553599.973344,170.0,0.01,True,285.94025154025934,237.16118625466544,-503.94992485644576,0.3200075976449758,losing_025_050,232.33535185962288,206.1092555939514,-535.0018555171598,0.2781084408314186,losing_025_050,-31.05193066071405,-0.041899156813557215
pool1gyrvar6gwyad7u2rsryeg49dgqtsp99k4903knwj5eq9qmu5jlj,YOOU,486918.512034,100000.0,102786.714233,170.0,0.0,True,144.65680335806053,144.65680335806053,-596.4543077530507,0.1951890899883875,losing_lt_025,117.56984028464844,117.56984028464844,-623.5412708264628,0.15863996440207434,losing_lt_025,-27.086963073412107,-0.03654912558631315
pool1gztqypddgmycs0fjat62k5f2kt4zjck4l4f2ffrsmagj2w8zkq3,SGEN,1938626.932338,100000.0,234442.63764,340.0,0.01,True,575.9737033338355,370.61121416668175,-370.49989694442945,0.5000751015742332,losing_050_075,468.15055111644324,356.6240725571613,-384.4870385539499,0.48120189700366583,losing_025_050,-13.98714160952045,-0.018873204570567348
pool1h04mh7qugt09hp8mhjpvfl4t0rutmz703dd003e6qeny5jf9c57,P2PFI,1077164.679322,150000.0,178517.564636,170.0,0.015,True,320.0724956329223,196.74940073720754,-544.3617103739036,0.26547895151947043,losing_025_050,260.1890570290213,186.07558545891808,-555.0355256521931,0.25107650211848015,losing_025_050,-10.673815278289453,-0.01440244940099028
pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,19682050.336738,50000.0,98394.576182,340.0,0.05,True,5846.595381534101,641.4819307685405,-99.62918034257075,0.8655678226262163,losing_075_100,4751.275921498419,581.51401906628,-159.59709204483124,0.7846515999395081,losing_075_100,-59.967911702260494,-0.08091622268670828
pool1h08araxldht60j00vp8lzllmwyevjwqd5zwyprc62536gk4s5ge,,18.737033,125000.0,7.823411,340.0,0.0275,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h0jfkyfqt729vxhq8ndxffcqn2afjhzzlwqecrvsufgu5sag0sj,RAID3,101530.8611,50000.0,64523.30551,340.0,0.01,True,30.157102358848377,30.157102358848377,-710.9540087522628,0.04069174231328866,losing_lt_025,24.505054597073467,24.505054597073467,-716.6060565140377,0.03306529106051892,losing_lt_025,-5.652047761774952,-0.007626451252769742
pool1h0prd5vcdv6uk7hglztdcqfp5czjqxdydxkxkdhg8rrk22mr4ym,SIGN,555025.252348,1000.0,1176.93255,170.0,0.0,True,164.8402490858734,164.8402490858734,-576.2708620252378,0.22242312470357728,losing_lt_025,133.93321971568975,133.93321971568975,-607.1778913954215,0.18071948687274475,losing_lt_025,-30.90702937018375,-0.04170363783083253
pool1h26acqctjzuzk04uxc35mt5eavnlr5wyaqavmdqhd3s2zr8v7nm,BABYL,1594.72739,10.0,402.257168,345.0,0.02,True,0.47362575629883924,0.47362575629883924,-740.6374853548124,0.0006390752333867395,losing_lt_025,0.3848209417903626,0.3848209417903626,-740.7262901693208,0.0005192486470934427,losing_lt_025,-0.08880481450842126,-0.00011982658629329686
pool1h2q3cyle9yrjv4g6qvwqyrm5vk9qj38gtqndvavpqf6lkgpqvj3,REACH,659.281602,400.0,476.6529,500.0,0.04,True,0.19580332500203576,0.19580332500203576,-740.9153077861091,0.00026420238755896875,losing_lt_025,0.15909029840816122,0.15909029840816122,-740.952020812703,0.00021466457056573476,losing_lt_025,-0.0367130265939295,-4.9537816993233994e-05
pool1h2vtxz36m93e2dw9mn4luh64372t794qsjcpgt3fqpnycc8qh3z,FRITZ,445263.263332,500000.0,371832.737543,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h3aejp7fln74mwaraqjn65ve3j5zwqr7wk0pasct87wpkv0aspm,BEAST,3706225.006981,1000000.0,1009758.007639,340.0,0.03,True,1103.894595688765,564.7956291016067,-176.31548200950454,0.7620930527607885,losing_075_100,899.4859626551756,504.64313225725573,-236.46797885385547,0.6809277646649626,losing_050_075,-60.152496844350935,-0.0811652880958259
pool1h40kkf28nr3amhs6nsmqn75aderg6cutmygr47czu2dw2dxzvgm,,729166.623097,30000.0,30028.357174,340.0,0.02,True,216.58280859605907,216.58280859605907,-524.5283025150521,0.2922406712690452,losing_025_050,175.99312550735314,175.99312550735314,-565.117985603758,0.2374719834432051,losing_lt_025,-40.5896830887059,-0.05476868782584007
pool1h40xjqda9wmw9cff5jss3ww9npujkhlvg6xjy9l5ujsu5rqlw28,CHG,310477.208274,27000.0,27201.067556,170.0,0.005,True,92.21891509675159,92.21891509675159,-648.8921960143596,0.124433318721254,losing_lt_025,74.9350181350337,74.9350181350337,-666.1760929760775,0.10111171862298399,losing_lt_025,-17.283896961717915,-0.023321600098270015
pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495.282744,432.0,482.590245,340.0,0.03,True,0.14709642962494543,0.14709642962494543,-740.9640146814862,0.00019848093952391435,losing_lt_025,0.11951587459865369,0.11951587459865369,-740.9915952365126,0.00016126579780927782,losing_lt_025,-0.027580555026361253,-3.721514171463653e-05
pool1h4gwh638485yd0xcw0pkrm935nvm4aecqsxjx2yzzz0u6dfj73q,SEBA,1917057.392983,0.0,46.86241,340.0,0.25,True,569.3560720153456,397.34322295551993,-343.76788815559127,0.5361452783507764,losing_050_075,462.6018085124684,370.65269987624333,-370.45841123486787,0.5001310792932818,losing_050_075,-26.690523079276602,-0.03601419905749459
pool1h4n266z2xz0v754qf8uu09cda7q68gpymt5dlf4zxcvlg3hq3r7,,25.098487,0.0,25.098487,340.0,0.01,True,0.007454120061378327,0.007454120061378327,-741.1036569910498,1.0058033066327577e-05,losing_lt_025,0.006056472549869891,0.006056472549869891,-741.1050546385613,8.172151866391157e-06,losing_lt_025,-0.0013976475115669018,-1.8858811999364196e-06
pool1h5368szqrqvfy7txc5r2lyay0xx4fvp2w38mswplqknax8l9wl2,OSADA,4845.998156,500.0,152.577729,340.0,0.015,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h59405hmvnxz2kyjpll3f65lnqhm7we3u96cws9vzzxzzws9gjc,LBA,6369323.408481,1000.0,19510.702974,340.0,0.05,True,1891.663234065316,422.09860810271425,-319.01250300839695,0.5695483467652815,losing_050_075,1536.9823242417488,403.332416845589,-337.7786942655222,0.5442266494168367,losing_050_075,-18.76619125712523,-0.025321697348444805
pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv,FGMTP,48398274.503951,2e-06,5.046709,170.0,0.1,True,14374.035730360922,1590.404906043769,849.2937949326578,2.1459736363409174,comfortable,11678.904030918342,1320.891483169195,579.7803720580838,1.7823123461053603,edge,-269.51342287457396,-0.36366129023555716
pool1h5jtxde8j86qrnqzj32ugn480u7gw5xw8wqy5d227rl3vfg58qz,PEACE,388304.761492,51000.0,153741.17101,340.0,0.024,True,115.34427884430319,115.34427884430319,-625.766832266808,0.15563695796082888,losing_lt_025,93.73330177529704,93.73330177529704,-647.3778093358142,0.12647671903713242,losing_lt_025,-21.61097706900614,-0.029160238923696458
pool1h5kewwuh5jh6cuq52nwu5w7g8488qsp8ja7ahs8p2ln8ygde8xf,,8247.425397,8000.0,8247.425397,340.0,0.01,True,2.449444717417313,2.449444717417313,-738.6616663936938,0.0033050978196035702,losing_lt_025,1.9901756875468237,1.9901756875468237,-739.1209354235643,0.002685394480947738,losing_lt_025,-0.4592690298704838,-0.0006197033386558322
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,CNUS,3056.710208,352.472521,1096.672568,345.0,0.14,True,0.907828124336359,0.907828124336359,-740.2032829867749,0.00122495549010903,losing_lt_025,0.7376112410595891,0.7376112410595891,-740.3734998700517,0.0009952775366621142,losing_lt_025,-0.17021688327679385,-0.00022967795344691578
pool1h5tldkcwftpnnwj4ygtfd8ts6mxkcv0qyes9tum9hxx27zrjzpf,ZION,0.0,200.0,0.0,340.0,0.02,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h5uycju7n5puxn2ckfkpza550rf6jk4twr6ef0hsmxft78ajt6q,IOGP,5466.199163,64000000.0,3.98148,500.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h5xdez7j0ncewgxs4m8fykjt9jzuy86t8e0m7m7m2l79w4jzzk2,GOOD,203.250629,1.0,12.068846,340.0,1.0,True,0.06036437961182422,0.06036437961182422,-741.0507467314994,8.145118688252142e-05,losing_lt_025,0.04904605862346077,0.04904605862346077,-741.0620650524877,6.61790895968736e-05,losing_lt_025,-0.01131832098826635,-1.5272097285647825e-05
pool1h6l7mhtqqvkgq5hyvkrjrrwddulx7zc6mxlrsezsspymckuuext,Trump,9216.689878,1.0,463.832905,340.0,0.01,True,2.7373089535206723,2.7373089535206723,-738.3738021575905,0.0036935203270893626,losing_lt_025,2.2240635333407908,2.2240635333407908,-738.8870475777704,0.0030009852773713814,losing_lt_025,-0.5132454201799419,-0.0006925350497179812
pool1h6q8jj55dn6727yydlypu0rz4sflf2enxhs0thqydmddgu3shl5,HAZEL,4060955.819648,350000.0,433860.314052,170.0,0.03,True,1207.5828020514382,308.6541452061233,-432.4569659049879,0.41647485859896693,losing_025_050,982.3798182525445,278.559846076678,-462.5512650344332,0.3758678582743781,losing_025_050,-30.09429912944529,-0.04060700032458886
pool1h7eevnu53zdfujqfzldw4jgdjh475u0glvtruwrnmdmycn6jdzs,,805280.503823,100.0,7789.314918,340.0,0.01,True,239.16421261055098,239.16421261055098,-501.9468985005602,0.3227103318583146,losing_025_050,194.32099793072084,194.32099793072084,-546.7901131803903,0.2622022460834314,losing_025_050,-44.84321467983011,-0.0605080857748832
pool1h7nugww5y2q74435nadg6gggsj20nj5v3dq0w2gjwp3qvrpvgzh,DOGE,27.597982,500.0,27.597982,340.0,0.01,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1h8625k6vszveym92qandxwjv3wmnekc548yzcepr5w88ys824pg,,77.848386,1.0,77.848386,568.8,1.0,True,0.023120565715581153,0.023120565715581153,-741.0879905453957,3.119716513346782e-05,losing_lt_025,0.01878545971566765,0.01878545971566765,-741.0923256513955,2.5347696767767442e-05,losing_lt_025,-0.004335105999871303,-5.849468365700378e-06
pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7,JANUS,663668.37377,250000.0,313131.201333,340.0,0.0,True,197.22552047954235,197.22552047954235,-543.8855906315689,0.26612139195140644,losing_025_050,160.34280173977226,160.34280173977226,-580.768309371339,0.21635460504616943,losing_lt_025,-36.8827187397701,-0.049766786905237004
pool1h92eaq3wksa7j3ecd8llyxva9kuyuz5ucm7a8hpwz8vhzj0wtsf,SSX,233851.270924,5000.0,20336.239496,300.0,0.03,True,69.45392594327733,69.45392594327733,-671.6571851678339,0.09371594205239818,losing_lt_025,56.432383360373834,56.432383360373834,-684.6787277507374,0.07614564471414759,losing_lt_025,-13.021542582903521,-0.017570297338250593
pool1h9jr0f9evk3raxlljq6mt4gj7ej4v82afvnlc2wh28rwy2d8lsy,RUNIR,4794.706524,100.0,8347.059364,170.0,0.01618034,True,1.4240034321800132,1.4240034321800132,-739.6871076789312,0.001921443911487274,losing_lt_025,1.1570032270198507,1.1570032270198507,-739.9541078840914,0.0015611737695920022,losing_lt_025,-0.2670002051602296,-0.0003602701418952718
pool1ha4z9zne9z7he43qf0tzv9pdq8cdj63xfrj8s246u89lkcwmq7w,VADA,147332.877264,30000.0,15246.333255,340.0,0.01,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1ha70qvqwnmnwpa7e575y9tgyx47aw29rvkz73mnf42z5wet5dr3,IOGP,1.48148,64000000.0,1.48148,500.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1haus36sw7cwyg8jdeg882mentse5txac7fmeew8ketuwky6q602,BD1,316604.851258,200.0,498.825396,340.0,0.08,True,94.03006637770565,94.03006637770565,-647.0810447334055,0.12687715103438543,losing_lt_025,76.39948802129008,76.39948802129008,-664.7116230898212,0.10308776494626846,losing_lt_025,-17.63057835641564,-0.023789386088116968
pool1hc8y5s28zah72qsnnky93zxqcqcrvav7hz2l3sdj5gk5znztcty,SNIPE,410870.143791,100.0,271.865496,170.0,0.01,True,122.02634231664487,122.02634231664487,-619.0847687944663,0.1646532355097157,losing_lt_025,99.14644148840479,99.14644148840479,-641.9646696227064,0.13378080560654318,losing_lt_025,-22.879900828240125,-0.030872429903172516
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,110580.78768,10000.0,10095.2,340.0,0.02,True,32.84307471423903,32.84307471423903,-708.2680363968722,0.04431599286778879,losing_lt_025,26.685937521873115,26.685937521873115,-714.425173589238,0.03600801164870435,losing_lt_025,-6.157137192365894,-0.008307981219084444
pool1hd5r62ktu43k53tskpr8xja8pyt5k6vws2fxylqm7hp5ye954ea,,126.003727,100.0,119.032971,340.0,0.02,True,0.03742245435931878,0.03742245435931878,-741.0736886567519,5.0495065852154266e-05,losing_lt_025,0.030405746595086228,0.030405746595086228,-741.0807053645161,4.102724428122579e-05,losing_lt_025,-0.007016707764250896,-9.467821570928479e-06
pool1hdglvd3xn5m0glqx3l8cy73ajdlxzn7ztlvzwuythj95kwnmvwe,,1214.2165,1618033.988749,0.0,345.0,0.0777,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1hdug72ukeepdxqxz0new8e3nhq5cykkn3prky9wgrz5tgyf4ty2,,1567.639059,10000.0,0.0,340.0,0.025,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1heks0vmxkfka2amg9c8yn8qdsxvgmzelfx6jhpfkj8ht5mn0r2m,ADA,3969434.030887,25000.0,25134.483718,340.0,0.029,True,1179.0146203972379,369.4900036217782,-371.621107489333,0.49856222377751175,losing_025_050,958.0414878412696,361.7231562737476,-379.3879548373636,0.48808221985962935,losing_025_050,-7.7668473480306375,-0.010480003917882397
pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura,,1600260.760124,31500.0,32385.504205,340.0,0.015,True,475.32593472999196,344.7274866602781,-396.3836244508331,0.46514953222526273,losing_025_050,386.24848375315764,341.61564810497987,-399.49546300613133,0.4609506496169143,losing_025_050,-3.1118385552982204,-0.004198882608348442
pool1her5uyhxcxeyxws60jrft4kkczc2uxyz3z2sq24582z9kvwsng0,AIVS,316.914476,0.0,100.777362,340.0,0.0,True,0.0941219505898025,0.0941219505898025,-741.0169891605213,0.00012700113272986842,losing_lt_025,0.07647408485421453,0.07647408485421453,-741.034637026257,0.0001031884203430181,losing_lt_025,-0.0176478657356256,-2.3812712386850324e-05
pool1hezakp5r240dy4fcsm7mfd3qqahcvyrhj8hl770yxmxxzdwvcre,HIT,3888464.44217,500.0,55915.621182,340.0,0.9,True,1154.855943286261,1074.5421013786822,333.430990267571,1.449906883419511,edge,938.3222691450311,879.350421998527,138.23931088741585,1.1865298047956137,edge,-195.19167938015516,-0.26337707862389736
pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,AMINT,1206832.668876,50000.0,50097.556686,340.0,0.025,True,358.48954281267635,341.2105808380304,-399.9005302730808,0.4604040820902959,losing_025_050,291.3268000890303,291.3268000890303,-449.7843110220809,0.393094632803789,losing_025_050,-49.883780749000096,-0.0673094492865069
pool1hfxjswx4wnpfmdad660hvzx4knjhf32uwgg6wgsnqp98x9zz927,IOGP,0.0,64000000.0,0.0,500.0,1.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1hfzfx33ffjcma9xautgrg4ka0u32s062mmu8gw6fmf2zxftmp66,AFICA,72103.246734,10000.0,12774.369581,170.0,0.01,True,21.4150029792793,21.4150029792793,-719.6961081318319,0.028895806118967568,losing_lt_025,17.400269902910388,17.400269902910388,-723.7108412082008,0.02347862505640082,losing_lt_025,-4.014733076368884,-0.005417181062566747
pool1hg8vu74hyaj5qm66ys83c0gmr44j66g2k8s9sns4htw27whsqwf,FUJI,2064.890349,1000.0,1614.064977,340.0,0.01,True,0.6132629146840219,0.6132629146840219,-740.4978481964272,0.0008274911892288151,losing_lt_025,0.4982771125578675,0.4982771125578675,-740.6128339985534,0.0006723379329866277,losing_lt_025,-0.11498580212617071,-0.0001551532562421874
pool1hg9yyezrm6dslw9q767n5tlu0qk2ccvd4k9946vv7ymgvsvnttf,,97.623898,0.0,97.623898,340.0,0.02,True,0.028993789807001177,0.028993789807001177,-741.0821173213042,3.9122055211845664e-05,losing_lt_025,0.02355745421818846,0.02355745421818846,-741.087553656893,3.17866698596246e-05,losing_lt_025,-0.005436335588797192,-7.335385352221063e-06
pool1hgksl8y3637f88zhet6g8j8seq2kzp6v2qt4ct2maxaxzt0pmmj,FMSP,1099.622807,500.0,529.503708,340.0,0.02,True,0.3265825973314973,0.3265825973314973,-740.7845285137797,0.00044066617331086586,losing_lt_025,0.2653486402871099,0.2653486402871099,-740.8457624708241,0.00035804164356581546,losing_lt_025,-0.06123395704435097,-8.26245297450504e-05
pool1hhlzudyzp80xch7r0vamq58hpdnspagutvgqwptsmr0tk2425vf,,572.91521,900.0,497.619938,340.0,0.04,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1hht4pctn70tqdsd0zwuxv8d8cz6l5scjzaquty7vamyzy78eqvc,ACL,16793849.264494,750000.0,776350.261547,340.0,0.01,True,5001.654606560625,599.9616790893795,-141.14943202173174,0.8095434950231506,losing_075_100,4075.1939746397434,548.296705638664,-192.81440547244722,0.7398306372935495,losing_050_075,-51.66497345071548,-0.06971285772960112
pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,,3320030.176579,1000000.0,1273388.193512,340.0,0.01999,True,988.7471836476464,596.819590726258,-144.29152038485324,0.8053037955826569,losing_075_100,805.5634256078298,524.3026242510167,-216.8084868600945,0.7074548153312069,losing_050_075,-72.51696647524125,-0.09784898025144995
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,STARS,59.742229,35000.0,0.0,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1hjpax8lf2hmct63xxrspe9zzmmywcrzw89yg3nacu0axzy0latu,GG63,5480986.646416,9000.0,106616.02984,340.0,0.02,True,1627.8811229318947,390.30842060302166,-350.80269050808954,0.5266530412934325,losing_050_075,1322.699403439612,378.3871259810311,-362.7239851300801,0.5105673364061888,losing_050_075,-11.921294621990569,-0.0160857048872437
pool1hjszxsd493fmr99g2d8evnqlrlurscu00n8jv9mz8qm42f7jvln,RAINF,16188.245142,999.0,2005.908625,340.0,0.0399,True,4.807842024981398,4.807842024981398,-736.3032690861298,0.00648734306219379,losing_lt_025,3.906385814421504,3.906385814421504,-737.2047252966897,0.005270985356790634,losing_lt_025,-0.9014562105598998,-0.0012163577054031555
pool1hjz482dskv7vvc3wpmgwy2avx784c26xq8v5pc8dm0ne6shyfzr,SCENE,1.006318,0.0,37277.841802,340.0,0.0,True,0.00029887121052062283,0.00029887121052062283,-741.1108122399007,4.032744969543636e-07,losing_lt_025,0.00024283285854800608,0.00024283285854800608,-741.1108682782526,3.2766052877542046e-07,losing_lt_025,-5.60383518859453e-05,-7.561396817894314e-08
pool1hk58eyf4gtm54rx3nl7p236wtm2c68dmg2femcrqg9z6qeajcc9,,0.0,200000.0,0.0,340.0,0.0,False,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0,-741.1111111111112,0.0,pledge_not_met,0.0,0.0
pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AZUR3,16984294.133972,500000.0,688234.773544,340.0,0.02,True,5053.782169794557,621.4665271030784,-119.64458400803278,0.8385605313234941,losing_075_100,4113.945342362297,565.3475554721805,-175.7635556389307,0.7628377809969451,losing_075_100,-56.11897163089793,-0.07572275032654896
pool1hkpgddlnya3pgktj3sxdraa8x8400vhaphcudvym9ye22esak43,ISP,12439004.677756,50000.0,52278.020621,350.0,0.1,True,3695.0320340379612,697.1557019247953,-43.95540918631593,0.9406898526721374,losing_075_100,3002.792320176761,625.3133514419487,-115.79775966916247,0.8437511488721946,losing_075_100,-71.84235048284654,-0.09693870379994285
