pool_id,pool_name.ticker,pool_name.name,sigma_ada,pledge_ada,sigma_over_T,pledge_over_T,R_ada,T_ada,z0_ada,k,f_a0_0.1,f_a0_0.3,f_a0_0.3_plus_1pct,f_a0_0.3_plus_10pct,f_a0_0.3_plus_25pct,f_a0_0.3_plus_50pct,f_a0_0.3_plus_75pct,f_a0_0.3_plus_100pct
pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,NUFIE,Nu.Fi & AdaLite E,36654309.567607,1008.522850,0.000945577074,0.000000026017,14966501.840557,38763957566.434639,77527915.132869,500,12865.4540235829,10886.1817266549,10861.1180329486,10640.6329078631,10292.4000375765,9760.0440404717,9280.0509283281,8845.0571704479
pool1f9934hk9awd25mmxl0dd2haqvda9nlquwnh5pv64hs42znl07zj,BD5,,38696963.009297,2405.435607,0.000998271731,0.000000062053,14966501.840557,38763957566.434639,77527915.132869,500,13582.4382268909,11492.9036603286,11466.4437061089,11233.6756877852,10866.0432903599,10304.0305448707,9797.2977415608,9338.0711385612
pool1fa0ydxjq23eq3nucw6ek46dj8p6vxq4t32ex822jhwhx5fyvzze,ZAZEN,ZenPool,604.286909,34.878363,0.000000015589,0.000000000900,14966501.840557,38763957566.434639,77527915.132869,500,0.2121009986,0.1794700909,0.1790568830,0.1754218956,0.1696808186,0.1609042297,0.1529909118,0.1458194674
pool1fagx52jnyh3dz0d722c2fedjvstc3mmwt4a2mlkgvszvqgkvt2g,STCRP,Stake-Crypto,93.647290,93.647290,0.000000002416,0.000000002416,14966501.840557,38763957566.434639,77527915.132869,500,0.0328696230,0.0278127579,0.0277487224,0.0271854025,0.0262956984,0.0249355761,0.0237092363,0.0225978658
pool1fc3m8hdjj76n6llxextpc60tt63w5ygwgvf2ekzr3k222kxxdkg,BUNNY,Bunny Pool,5.000000,5.000000,0.000000000129,0.000000000129,14966501.840557,38763957566.434639,77527915.132869,500,0.0017549693,0.0014849740,0.0014815550,0.0014514783,0.0014039754,0.0013313560,0.0012658795,0.0012065414
pool1fcgm2ae0j3rmvghwa2064rfxcvugwa2qt89cc4jwtj0ecgh8na8,CSPHD,Premium ADA Stake Pool,401114.261152,56619.930002,0.000010347609,0.000001460633,14966501.840557,38763957566.434639,77527915.132869,500,140.7974775599,119.1512840556,118.8771764633,116.4658540344,112.6574260043,106.8353463721,101.5859303103,96.8286470042
pool1fcp4d2pxh0e7q5ju63sjqcdpxpr3pvxg6ykl23t6c97d7dnvjvw,KILN1,Kiln,10812155.411503,1572.302032,0.000278922899,0.000000040561,14966501.840557,38763957566.434639,77527915.132869,500,3795.0077659592,3211.1734404579,3203.7802966584,3138.7428662416,3036.0231428076,2878.9918414658,2737.4062418954,2609.0942922847
pool1fd0q9h8974y6psejmzczlywy8fgxxy07rn2ynrwu734aqwq540p,,,3672487.306002,0.000000,0.000094739741,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,1289.0204639780,1090.7096233660,1088.1983962976,1066.1071506585,1031.2163711824,977.8775933626,929.7852527055,886.2015689849
pool1fd6geyevpsg26s7q58fvuv2eh559n5p9vv3ctxjs74v6g7lkew4,ECO,EFECTO,1002.621654,1002.621654,0.000000025865,0.000000025865,14966501.840557,38763957566.434639,77527915.132869,500,0.3519140359,0.2977734150,0.2970878277,0.2910567214,0.2815312287,0.2669692686,0.2538396325,0.2419408997
pool1fd8qnudvhz2hanlccdsfrwdxmmwwfryalrmy6a6y62cgqfx3ujz,MOST,MOStaking,376851.631886,183918.312426,0.000009721702,0.000004744570,14966501.840557,38763957566.434639,77527915.132869,500,132.2887448816,111.9639427366,111.7065680356,109.4424447262,105.8665020931,100.3998311714,95.4708655862,91.0039905246
pool1fdgzsd07tq6t7zd44na0a72kz6gpedp9avny02z7qsx9ywr3le7,,,29321.267634,29321.267634,0.000000756405,0.000000756405,14966501.840557,38763957566.434639,77527915.132869,500,10.2915848038,8.7082643139,8.6882145916,8.5118373358,8.2332681669,7.8074095524,7.4234386704,7.0754650586
pool1ferfwtmcjm9rxc00ugtdwrm9m042jf4xjvse6a8u5smxqt0pwnx,MOCHI,Mochi,436588.475579,52504.339364,0.000011262743,0.000001354463,14966501.840557,38763957566.434639,77527915.132869,500,153.2490074114,129.6876994259,129.3893405757,126.7646800142,122.6193070302,116.2821276410,110.5682773721,105.3901005658
pool1ff2hr0sukqqd75jr2rh3wrmnesxqgpq42dgd6rm3ungnqp904ue,BD3,Blockdaemon 🧱😈 Stake Pool 3,56761459.222046,6399.632571,0.001464284423,0.000000165092,14966501.840557,38763957566.434639,77527915.132869,500,19923.0876380714,16858.2755341379,16819.4655573805,16478.0544836499,15938.8319029578,15114.5031301757,14371.2558760279,13697.6880519564
pool1ff9rrcn2qdvv754al6d8qx8f3mecyeez3hp2nunm9uj2k7tj4pf,,,8.755036,8.755036,0.000000000226,0.000000000226,14966501.840557,38763957566.434639,77527915.132869,500,0.0030729638,0.0026002001,0.0025942135,0.0025415490,0.0024583710,0.0023312139,0.0022165641,0.0021126626
pool1ffhg5vdmjzv9pc2syjwxkrj85qg7xsnxsmmsrnag5r7wsggv4ac,,,1004.481523,61.905486,0.000000025913,0.000000001597,14966501.840557,38763957566.434639,77527915.132869,500,0.3525668649,0.2983258535,0.2976389949,0.2915967054,0.2820535500,0.2674645883,0.2543106065,0.2423898104
pool1ffrre548h22n68ln29xph3qezrag3z8ad0kg8yzu6epds3qr58k,OCEA6,ADA Ocean Six,520641.603052,10099.619454,0.000013431075,0.000000260541,14966501.840557,38763957566.434639,77527915.132869,500,182.7443362105,154.6337740189,154.2778075752,151.1463734463,146.2006053615,138.6398334616,131.8227440438,125.6447567588
pool1fftlhn68f3lejs2u39pcd5q33zgwnlumrp20dr6cqqkxwyuft2r,ARKA,🇮🇳 Ray of Light & Hope for the deserving,16036.474125,1493.565935,0.000000413695,0.000000038530,14966501.840557,38763957566.434639,77527915.132869,500,5.6287136509,4.7627743466,4.7518088834,4.6553457863,4.5029925553,4.2700847425,4.0600858948,3.8697744391
pool1ffuv59d0rdp0jsgxa9x5r8pvmaexvuufeu43kpxl3u2qut3ljq4,,,905.625683,905.625683,0.000000023363,0.000000023363,14966501.840557,38763957566.434639,77527915.132869,500,0.3178690465,0.2689661162,0.2683468543,0.2628992114,0.2542952372,0.2411420353,0.2292825909,0.2185349695
pool1fg42yz0qpu5jd0gd3g5xty4mm6jdxkje8szag8h798nyyxw6zd3,CCJ3,CCJ3,17368029.875800,100589.273798,0.000448045839,0.000002594918,14966501.840557,38763957566.434639,77527915.132869,500,6096.8590839577,5160.2132619686,5148.3524361338,5044.0128404436,4879.2195153719,4627.2940873886,4400.1482096987,4194.2972580423
pool1fgj2ua0rz4dkq0hmmkv7syuccda96slh40wex2w7vsnxujuvjtv,CUJO,Crypto Cujo,11417.466066,10834.855913,0.000000294538,0.000000279509,14966501.840557,38763957566.434639,77527915.132869,500,4.0074632541,3.3909352955,3.3831281494,3.3144487442,3.2059769078,3.0401521465,2.8906380175,2.7551408381
pool1fgp4f4afdrq26axqlnm80fz49hdkyq4am3ca3r33w0w8sw2x8ap,UPBIT,Upbit Staking,31035189.563513,30819242.549084,0.000800619738,0.000795048919,14966501.840557,38763957566.434639,77527915.132869,500,11068.3137252406,9661.9090143536,9644.0995916908,9487.4302344315,9239.9876010875,8861.7132305731,8520.6461751912,8211.5541562514
pool1fh4sh2telea0tfdy39h0drx6uq566yt9gf24edpz7335sclx39z,CANUK,Cardano Canucks Pool,3989532.493666,35279.333006,0.000102918606,0.000000910107,14966501.840557,38763957566.434639,77527915.132869,500,1400.3645621705,1185.0307916144,1182.3040017340,1158.3164516582,1120.4306604476,1062.5133014704,1010.2927319009,962.9678407284
pool1fhrhklkcqy5mlygak5hszc3phplq7qq5a6wn30hjrv4e6ydrl9g,ANIME,AnimePool,6960.622506,4997.129522,0.000000179564,0.000000128912,14966501.840557,38763957566.434639,77527915.132869,500,2.4431401451,2.0672799496,2.0625204000,2.0206506773,1.9545218910,1.8534284591,1.7622786435,1.6796741231
pool1fjdsl4zajjt5rv8panvnp89g6pnvt2t3e6za8hcf8yw2zncnl07,BYOB,BYOB Stake Pool,71.276945,51.339332,0.000000001839,0.000000001324,14966501.840557,38763957566.434639,77527915.132869,500,0.0250177699,0.0211688830,0.0211201442,0.0206913895,0.0200142169,0.0189789991,0.0180456059,0.0171997184
pool1fjxud865hvsg3us4t5ndv6jhjcssj5rg2eq783664wpn720deqr,,,148.796601,15.383405,0.000000003839,0.000000000397,14966501.840557,38763957566.434639,77527915.132869,500,0.0522266930,0.0441918187,0.0440900724,0.0431950110,0.0417813564,0.0396202523,0.0376717158,0.0359058546
pool1fk7lk6x7j6jkxuvl0het8nmunra4g7370mw29f286dv9ylegutq,WISH,Wish Pool,170854.099375,73406.110696,0.000004407550,0.000001893669,14966501.840557,38763957566.434639,77527915.132869,500,59.9719822732,50.7510131313,50.6342472135,49.6070583129,47.9847223887,45.5045996540,43.2684234178,41.2418887037
pool1fkg3cr9en57ccsmnde20eevkaeu3elp0h4yyqk3udkkxzhl70ju,ADMON,ADA Money,2337951.727910,13319.663010,0.000060312514,0.000000343609,14966501.840557,38763957566.434639,77527915.132869,500,820.6207020236,694.3950902725,692.7966845980,678.7355218974,656.5274067472,622.5770697934,591.9661102450,564.2249281542
pool1fkjfa9yuu844hyg7yagvjr9u7texse7dcdhe75c6lta0xqpgqgk,,,76829401.927715,76829401.927715,0.001981980343,0.001981980343,14966501.840557,38763957566.434639,77527915.132869,500,29614.9383909021,29540.5167508709,29539.5743433033,29531.2839910174,29518.1902588615,29498.1734039566,29480.1254200259,29463.7694345887
pool1fl0gdfcmzg4jf3hw839epdteuazm23nff44vddap00r0sm5gvvk,OMNI,OMNI,162193.279442,44742.304870,0.000004184126,0.000001154224,14966501.840557,38763957566.434639,77527915.132869,500,56.9312248488,48.1766042842,48.0657437782,47.0905047404,45.5502181148,43.1955270664,41.0724449735,39.1484018269
pool1fl20ddkpvnstlx63fal6e3ku46r76nk2s4mqtk5jnyxn2vt7hg6,KOH,Kind Orange Heisenberg,70540482.443232,0.000000,0.001819744084,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,24759.2756167197,20950.1562910705,20901.9210885585,20477.5963747306,19807.4204933758,18782.8987437184,17859.1496251749,17022.0019864948
pool1flkcdxj7cq6sfgl4fujx50p20ylqgj02kgwvfj4g5w24s6th8vz,U0001,U0001,16657704.234062,1584.594892,0.000429721455,0.000000040878,14966501.840557,38763957566.434639,77527915.132869,500,5846.7637149213,4947.2818268210,4935.8916110469,4835.6919685229,4677.4372603910,4435.5076491088,4217.3743930348,4019.6911297176
pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,BANDA,banderini,13814063.025497,738033.011033,0.000356363589,0.000019039155,14966501.840557,38763957566.434639,77527915.132869,500,4853.0642364926,4113.9072092198,4104.5472008161,4022.2072772649,3892.1601010379,3693.3523488749,3514.0994575803,3351.6515248447
pool1fmcv9p7vv754rwc0p6ud2mgm76vnn0gq0gngrk7rq400vsvhsvs,JAZZ4,JAZZ4,10799076.459225,90119.840055,0.000278585499,0.000002324836,14966501.840557,38763957566.434639,77527915.132869,500,3790.8468779121,3208.3799477483,3201.0041193925,3136.1190128032,3033.6398686992,2876.9763495517,2735.7223568777,2607.7109260169
pool1fmf707pca09wmv6dc7ap4kxf0j648374ruu6ahazhpywcngt780,CHIVO,Chivo,27.893084,1.061080,0.000000000720,0.000000000027,14966501.840557,38763957566.434639,77527915.132869,500,0.0097903010,0.0082841009,0.0082650277,0.0080972414,0.0078322408,0.0074271249,0.0070618565,0.0067308320
pool1fmgus36uc0jf0wlspfvzwfn04mz34kwrensmqgfzkv7t58dejw4,GRAB,We are Grabbers,4111701.087203,223812.823933,0.000106070209,0.000005773735,14966501.840557,38763957566.434639,77527915.132869,500,1443.5769525350,1222.1569091695,1219.3530482980,1194.6875052933,1155.7308961599,1096.1765396685,1042.4799887336,993.8174894489
pool1fmrd4ds793ja4c5muy7hwj6q7kssuhtx22em4udmvx6957z9m0u,TLP,Terry's Lair,4341.618756,3511.839844,0.000000112001,0.000000090595,14966501.840557,38763957566.434639,77527915.132869,500,1.5238828083,1.2894415325,1.2864727827,1.2603567126,1.2191091498,1.1560525308,1.0991982022,1.0476739669
pool1fn2e64q388nustgn7ca0tangxa29ta5z908cq2c5nztj6sntdsk,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fn5fq6r68hsxv5yqa2xjxmrchcwrmylmyluqvsmvfam5jr36nnx,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fn6rz40s843u3fwthk8eaqn6ath3z7wgfrhndskuzmslzxgtv50,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx,DARK,ADA DARKPOOL,131232.802390,54451.119964,0.000003385434,0.000001404684,14966501.840557,38763957566.434639,77527915.132869,500,46.0638018260,38.9802701370,38.8905707718,38.1014861305,36.8552106303,34.9499848656,33.2321583566,31.6753780827
pool1fndvmevsjh5a0hkt5me9mrtlk4ugu4n8yns0dwk4jyhdqcq3ayy,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fnvj5za9k5ev88l8tw0nh3n4tn582gvf3d6vmuv7nh4ustqecn5,,,1803.750610,102.011235,0.000000046532,0.000000002632,14966501.840557,38763957566.434639,77527915.132869,500,0.6331054523,0.5357047465,0.5344713530,0.5236212003,0.5064845347,0.4802871035,0.4566664688,0.4352602686
pool1fp9z85qx2k6jgnn4f4taxlgn0xw0w9k3t47q32t83ymexz5ymwd,,,1602.699093,1459.544093,0.000000041345,0.000000037652,14966501.840557,38763957566.434639,77527915.132869,500,0.5625376220,0.4759935326,0.4748976174,0.4652568598,0.4500303058,0.4267529300,0.4057651321,0.3867449404
pool1fpkjz7j77m5ukhjx5xvspfttrs0578kyxa9hgn0458hk55wp784,,,16047.025942,2.339805,0.000000413968,0.000000000060,14966501.840557,38763957566.434639,77527915.132869,500,5.6324074569,4.7658832615,4.7549103918,4.6583821395,4.5059260029,4.2728608745,4.0627201849,3.8722801850
pool1fpqae6awxx6sfewv8sjnkpm9mjvldkvykrfg6vr9httv64u3r6q,BRAVE,BraveDAO,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fpsp2ayycsvpj2k43jnctdp306murzt7nzrlg0fuyyr9y8vx3pp,WLP,White Lotus Pool,744.804214,744.804214,0.000000019214,0.000000019214,14966501.840557,38763957566.434639,77527915.132869,500,0.2614216997,0.2212029766,0.2206936835,0.2162134358,0.2091373597,0.1983199101,0.1885664719,0.1797274185
pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,MS6,Moonstake 6,48149282.315984,102838.453562,0.001242114720,0.000002652940,14966501.840557,38763957566.434639,77527915.132869,500,16902.3419786712,14305.7723308934,14272.8917482470,13983.6415099285,13526.8014365601,12828.4137381923,12198.7199117951,11628.0598816226
pool1fpvs8h5q5kwpz4k2yd0vw90dgdxacr3ef508tzzewm0kysdt4eq,SBP2,StakeBowlPool2,70000006.554332,5.265792,0.001805801341,0.000000000136,14966501.840557,38763957566.434639,77527915.132869,500,24569.5720697320,20789.6381875695,20741.7725628145,20320.6990217373,19655.6580229207,18638.9861511666,17722.3147913884,16891.5813715893
pool1fqas6yd8n3fdpz8e869qjvyensdmzletqjexcut8mxasu2sk72r,LAG,Lucky Azure Gauss,70048600.588200,0.000000,0.001807054929,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,24586.6281099579,20804.0699391951,20756.1710828501,20334.8052037246,19669.3024879663,18651.9247730715,17734.6169973467,16903.3068255960
pool1fqnluegrkns2jj49vgvn8vvn5u8y4m2m3xptx4wngvf4cnwa2fk,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool1fqwnqk3phwa2s5thgym8dw34pv0z67m526uqprnjh93cvzxymef,NUFI9,Nu.Fi & AdaLite 9,23602635.327830,1003.650337,0.000608880950,0.000000025891,14966501.840557,38763957566.434639,77527915.132869,500,8284.3906027247,7009.8871204576,6993.7479742892,6851.7720267929,6627.5360757775,6284.7385874436,5975.6588848474,5695.5554043697
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,,,2972.639531,2972.639531,0.000000076686,0.000000076686,14966501.840557,38763957566.434639,77527915.132869,500,1.0433781981,0.8828584756,0.8808258007,0.8629443747,0.8347025589,0.7915282887,0.7526006680,0.7173225118
pool1fr8ug253hlv0pt4sxu3w20r03pnpkh2wpedegp55t8nsx28rkma,JOKER,JOKER,454720.827931,10766.590798,0.000011730506,0.000000277747,14966501.840557,38763957566.434639,77527915.132869,500,159.6063790460,135.0552141799,134.7443206878,132.0093929747,127.6898647201,121.0864479630,115.1325476083,109.7368254118
pool1frxut5ury0r2clgpvr0dewlsvc233ft7g6v7vx8msepy5068evn,,,28883.053111,698.292896,0.000000745101,0.000000018014,14966501.840557,38763957566.434639,77527915.132869,500,10.1377829638,8.5781391254,8.5583892227,8.3846494763,8.1102459739,7.6907555622,7.3125265025,6.9697564171
pool1frz0ds4nhg4t0e30jadc5kwx35kzj2vfp9eak9ehh2727m4dqnv,,,1233716.869437,550.000000,0.000031826391,0.000000014188,14966501.840557,38763957566.434639,77527915.132869,500,433.0273426811,366.4082711463,365.5646681683,358.1434991138,346.4225496859,328.5043166524,312.3485327697,297.7073536261
pool1fs2m5rmlx66crcwwrrsf2pcxjhvk7kzdurcqusd3v5gm65cufnj,BIRD,Early Bird Pool,23591196.265875,134211.175897,0.000608585855,0.000003462267,14966501.840557,38763957566.434639,77527915.132869,500,8281.7926062740,7010.0868901658,6993.9831723486,6852.3188877915,6628.5751753333,6286.5301896215,5978.1289729960,5698.6403704292
pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,,,104.134531,0.000000,0.000000002686,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0365505801,0.0309274139,0.0308562073,0.0302298031,0.0292404641,0.0277280263,0.0263643529,0.0251285238
pool1fspfv7z8l8755une5vt8drk7aufenxlucnl0p09sy8vxjw5kz3y,,,1525.080999,1000.000000,0.000000039343,0.000000025797,14966501.840557,38763957566.434639,77527915.132869,500,0.5352942914,0.4529417258,0.4518988882,0.4427250541,0.4282359561,0.4060859557,0.3861146439,0.3680156425
pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,Lovelacepool,55298409.180879,826006.524520,0.001426541887,0.000021308622,14966501.840557,38763957566.434639,77527915.132869,500,19429.9924297006,16475.6088139864,16438.1972025825,16109.0875383527,15589.2937292722,14794.6664119422,14078.1991586119,13428.9007102812
pool1ft4z335t0eclqwlxdktam5wphf47swfpzgxe4fslnjz5y70hq2p,MDRS,MediumRareStake,12825.377957,1112.215016,0.000000330858,0.000000028692,14966501.840557,38763957566.434639,77527915.132869,500,4.5016347037,3.8090854999,3.8003156903,3.7231677415,3.6013207387,3.4150488839,3.2470988509,3.0948941334
pool1ft6jvmft8tg3lwzg6wfsprlex3ncuq5cnckwycavqk5q63jhrhv,FRCA🍁,0% Fees! Canadian Pool 🇨🇦,842985.275547,28582.742536,0.000021746626,0.000000737354,14966501.840557,38763957566.434639,77527915.132869,500,295.8931912478,250.3890032463,249.8127798372,244.7437468401,236.7377468459,224.4986893834,213.4634736385,203.4628093698
pool1ftfgs9lp0l4l07glvemrzu86pqvxrvzsn85lc3hathlq5ddsw49,RAID6,Raid Pools,36601.017158,34119.485702,0.000000944202,0.000000880186,14966501.840557,38763957566.434639,77527915.132869,500,12.8467705607,10.8704096115,10.8453827845,10.6252219750,10.2775013268,9.7459283818,9.2666413003,8.8322873827
pool1fts0a4clzu7wyhdqw48cpg2kwvstzeqddtwj34pxfw9jgvznu0q,,,4503.424647,5.031048,0.000000116176,0.000000000130,14966501.840557,38763957566.434639,77527915.132869,500,1.5806743719,1.3374937166,1.3344142993,1.3073246879,1.2645395200,1.1991323093,1.1401585947,1.0867136659
pool1fttmappcugymuqxvayq2uew72cd8qej2gc5c9ajexsckswj3qza,,,1163.423098,506.259412,0.000000030013,0.000000013060,14966501.840557,38763957566.434639,77527915.132869,500,0.4083545047,0.3455309896,0.3447354501,0.3377370949,0.3266839351,0.3097865759,0.2945512520,0.2807442397
pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz,,,650875.719095,8747.054844,0.000016790745,0.000000225649,14966501.840557,38763957566.434639,77527915.132869,500,228.4559186356,193.3131580522,192.8681422812,188.9533418896,182.7703298771,173.3181390995,164.7956720049,157.0721862005
pool1fu69ry8k9qxfque9hng3lxcq7g30pykg38mtahah8x4mzpgls3k,BFADA,BonafideADA,385102.561839,259.670633,0.000009934552,0.000000006699,14966501.840557,38763957566.434639,77527915.132869,500,135.1686766304,114.3735721750,114.1102419958,111.7937283892,108.1350408384,102.5418748125,97.4988562645,92.9286207054
pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,KOMA,Komani Stake Pool,300.093772,300.093772,0.000000007742,0.000000007742,14966501.840557,38763957566.434639,77527915.132869,500,0.1053310688,0.0891262890,0.0889210865,0.0871159216,0.0842648551,0.0799063281,0.0759765087,0.0724151098
pool1fu6ppur5uumrpydpeswzrvfg4epr68xw39aar9rcu56tk5ukat3,,,8956.278597,645.450226,0.000000231047,0.000000016651,14966501.840557,38763957566.434639,77527915.132869,500,3.1436011481,2.6599743121,2.6538501043,2.5999754942,2.5148862614,2.3848073193,2.2675230272,2.1612341376
pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs,FGMTK,Figment 21,73044778.176785,9.820727,0.001884347800,0.000000000253,14966501.840557,38763957566.434639,77527915.132869,500,25638.2683462074,21693.9199194764,21643.9722993375,21204.5834605211,20510.6153914571,19449.7216766812,18493.1781633587,17626.3106044101
pool1futpazj04ukh0754m6wexrr9gdezmrl6e0pksyhpc9gjql44l0y,SMBU1,Shambhu,457.999378,347.416817,0.000000011815,0.000000008962,14966501.840557,38763957566.434639,77527915.132869,500,0.1607549830,0.1360234766,0.1357102995,0.1329552822,0.1286040247,0.1219521023,0.1159544673,0.1105191106
pool1fuu0vcmzc28lqm09m4j3llg64ghf9j36tcsp9vcy3kpnz9pg9hn,AID,AID POOL,8.224800,8.224800,0.000000000212,0.000000000212,14966501.840557,38763957566.434639,77527915.132869,500,0.0028868542,0.0024427228,0.0024370987,0.0023876238,0.0023094834,0.0021900273,0.0020823211,0.0019847123
pool1fuzqy5r9x98826zv6wp40tr27uplemmstkd57cuw8jh5v5m90vn,247,Staking 24/7,4063902.390787,5193.033252,0.000104837139,0.000000133966,14966501.840557,38763957566.434639,77527915.132869,500,1426.4142949896,1206.9820914081,1204.2034027212,1179.7592992345,1141.1524303337,1082.1327341980,1028.9182540756,980.6926314647
pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,GNP1,GrahamsNumberPlus1,619055.006271,25000.219457,0.000015969861,0.000000644935,14966501.840557,38763957566.434639,77527915.132869,500,217.2912269298,183.8731898840,183.4500144341,179.7273431828,173.8477787703,164.8594791510,156.7552745764,149.4108391805
pool1fvgmxt3688a5zl6amhvaqk9tmvk3lhxkgdsta6yj3czuy5hjwfy,ETO12,eToro Pool 12,50000075.643364,0.000000,0.001289859931,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,17549.7191234430,14849.7623352210,14815.5725524077,14514.8052900656,14039.7752987544,13313.5800246809,12658.8137939589,12065.4318973670
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,,,1.000000,1.000000,0.000000000026,0.000000000026,14966501.840557,38763957566.434639,77527915.132869,500,0.0003509939,0.0002969948,0.0002963110,0.0002902957,0.0002807951,0.0002662712,0.0002531759,0.0002413083
pool1fwg2x8pwwxverf0wqtk3pnqtywlah9em3ywyvhskafvm5z3e7kr,,,18.269664,18.269664,0.000000000471,0.000000000471,14966501.840557,38763957566.434639,77527915.132869,500,0.0064125397,0.0054259952,0.0054135025,0.0053036043,0.0051300318,0.0048646853,0.0046254385,0.0044086211
pool1fwh9zp2hw7ppkna86n7m7ycgz66dnkdhhyqqahhv362agxj2u7g,ISPO2,Aada Finance 2 - Stake ADA earn AADA,75165.715939,6915.918066,0.000001939062,0.000000178411,14966501.840557,38763957566.434639,77527915.132869,500,26.3829178504,22.3243690837,22.2729753349,21.8208649134,21.1068044536,20.0151947853,19.0309565598,18.1389906680
pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,SLICE,Slice of Stake,50333.091393,10933.201503,0.000001298451,0.000000282046,14966501.840557,38763957566.434639,77527915.132869,500,17.6668006612,14.9491614255,14.9147477284,14.6120106933,14.1338696548,13.4029184121,12.7438640130,12.1465959637
pool1fxmancs3dmc9l0s7u7zrj8334m9nvzam5t5hnuuf4c7cjr6867m,CONGE,Congee Pool,4902495.577084,109304.455617,0.000126470461,0.000002819744,14966501.840557,38763957566.434639,77527915.132869,500,1720.9833405872,1456.6186571638,1453.2709846569,1423.8215347842,1377.3092521368,1306.2042683194,1242.0932173366,1183.9925773834
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,N/A,n/a,35018155.935408,0.000000,0.000903368958,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,12291.1574228569,10400.2101270327,10376.2649003396,10165.6189211598,9832.9259382855,9324.3263207880,8865.7528951754,8450.1707282141
pool1fy57yj7fq4n640h0r7yzchgytvx747nl85lkct7pc8faywwsyy2,,,1068.093207,1.721373,0.000000027554,0.000000000044,14966501.840557,38763957566.434639,77527915.132869,500,0.3748941493,0.3172181277,0.3164877713,0.3100628318,0.2999153212,0.2844024603,0.2704154545,0.2577397305
pool1fy5aaf5gz2646dghhm8u899mj6hyznn428sqhdx3tmqmsdy6rcz,,,28066.816027,2191.292824,0.000000724044,0.000000056529,14966501.840557,38763957566.434639,77527915.132869,500,9.8513055267,8.3357635044,8.3165720667,8.1477451332,7.8811008977,7.4734723538,7.1059384208,6.7728607940
pool1fyp482ntshhm9zfz4nv7pmsaeakscf5mnuzcxuvtqf6t56fc7l0,KYSN,KysenPool Thunder,3495328.263760,19943.261445,0.000090169541,0.000000514479,14966501.840557,38763957566.434639,77527915.132869,500,1226.8701166403,1038.1739847605,1035.7845095679,1014.7643142641,981.5651451966,930.8123924841,885.0517138088,843.5810987594
