pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,declared_pledge_met,f_unsplit_a0_0p3_ada,pi_unsplit_a0_0p3_ada,f_half_a0_0p3_ada,pi_split_sum_a0_0p3_ada,delta_pi_a0_0p3_ada,split_increases_pi_a0_0p3,split_decreases_pi_a0_0p3,f_unsplit_a0_0p6_ada,pi_unsplit_a0_0p6_ada,f_half_a0_0p6_ada,pi_split_sum_a0_0p6_ada,delta_pi_a0_0p6_ada,split_increases_pi_a0_0p6,split_decreases_pi_a0_0p6
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,ROLL,3102.848977,500.0,562.621754,340.0,0.0,True,0.9215314989229911,0.9215314989229911,0.46076537554383085,0.9215307510876617,-7.478353294398943e-07,False,True,0.7487455581026693,0.7487455581026693,0.37437217143512946,0.7487443428702589,-1.2152324103675838e-06,False,True
pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,,3779.374885,0.0,2.07065,340.0,0.075,True,1.1224546782341067,1.1224546782341067,0.5612273391170534,1.1224546782341067,0.0,False,False,0.9119944260652117,0.9119944260652117,0.4559972130326059,0.9119944260652117,0.0,False,False
pool179dpweul0jsfv9ls67ner4n286fh6hqtskaw6nux97t52dt5gxa,GET23,1654.49535,1.0,1047.64119,340.0,0.01,True,0.49137651315738756,0.49137651315738756,0.24568825610362666,0.4913765122072533,-9.501342490558784e-10,False,True,0.39924341848434564,0.39924341848434564,0.1996217084701887,0.3992434169403774,-1.5439682310436353e-09,False,True
pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,,57436.266933,101.0,450.496954,341.0,0.01,True,17.05827911576313,17.05827911576313,8.529137894100941,17.058275788201883,-3.327561248767097e-06,False,True,13.85985718884105,13.85985718884105,6.929925890777009,13.859851781554019,-5.4072870305788e-06,False,True
pool179u2dtcn92xv7n05dldlevt6hcu5v3p7g4aaqva2fm8qjzu7lpc,RISUP,3734.720474,1000.0,1802.630979,340.0,0.02,True,1.1091956934011815,1.1091956934011815,0.5545970609650152,1.1091941219300303,-1.5714711512071489e-06,False,True,0.9012240545065899,0.9012240545065899,0.45061075043298465,0.9012215008659693,-2.55364062062835e-06,False,True
pool17agmzy52u2hh2f8zkuvzrvth94wdr3erlpng50thrlmryqvkz57,,8.585987,1000.0,1.0,170.0,0.015,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,52098555.409452,2789000.0,3014145.774044,170.0,0.0199,True,15637.056112234573,1354.8288030635651,7776.763097314829,1505.4075540141725,150.5787509506074,True,False,12838.40375698592,1140.4425684628277,6351.333820438965,1287.022148062659,146.57957959983128,True,False
pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,,35238.573775,10000.0,7706.172841,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17am8pt0vu7zp8du7edlnz7x9sq4pln22rsn802gkr062vtp6fdp,HODLR,136361.132606,2001.0,7601.347618,170.0,0.0,True,40.49885593776447,40.49885593776447,20.249350721001043,40.49870144200209,-0.00015449576238069085,False,True,32.90557150175948,32.90557150175948,16.45266022307281,32.90532044614562,-0.00025105561385885267,False,True
pool17arsgklktp9sayk5kzaakwvl3jwyczp07guux2yd0upgqh04qjl,RMH,70025603.129351,0.0,0.0,340.0,0.05,True,20797.239813563752,1362.8619906781878,10398.619906781876,1685.8619906781878,323.0,True,False,16897.75734852055,1167.8878674260277,8448.878674260275,1490.8878674260277,323.0,True,False
pool17c4u37tjcjaeym0cs5mffvdkyyv74rkhczhnsgplef4sjglkwpj,BNP,32149973.913401,2.0,34174.605513,345.0,0.06,True,9548.375062423373,906.3984803957745,4774.187512737615,1230.3537554806765,323.9552750849019,True,False,7758.05479825972,797.1903834850109,3879.027369109495,1121.1456571612837,323.9552736762728,True,False
pool17cacd3k230r83pw5xny6d493t9wn5ww730m6wayuqsrhqwzyecv,,1923.412781,500.0,349.297658,340.0,0.01,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17d6xuyhwkvp5g44q5jwukrfldhvcz3equ2tk34yuyrd0jlh4jjy,,12.611753,800.0,3.477772,340.0,0.02,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17d6yemu3wsv9t3lf507z6vuu00slpyw3qstavfdtztjjy42qcp7,,99.280884,100.0,2.624602,345.0,1.0,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,,156.277982,100.0,155.020293,340.0,0.01,True,0.04641375406845147,0.04641375406845147,0.023206875417289663,0.046413750834579326,-3.233872142294203e-09,False,True,0.03771118043564964,0.03771118043564964,0.018855587590303702,0.037711175180607404,-5.255042234697527e-09,False,True
pool17dx6ld5544pngfc4w6ere708zmjga7wmykeelqhqt4tpkjcpup2,,4.0,176500.0,4.0,345.0,0.02,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,582539.431247,0.0,2543.434226,170.0,0.03,True,173.01118035530124,170.1030881559713,86.50559017765062,173.01118035530124,2.9080921993299285,True,False,140.57158403868226,140.57158403868226,70.28579201934113,140.57158403868226,0.0,False,False
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,,146.685847,10.0,112.542179,340.0,0.01,True,0.04356493498070264,0.04356493498070264,0.021782467097637995,0.04356493419527599,-7.854266473317217e-10,False,True,0.035396510948139115,0.035396510948139115,0.017698254835910403,0.03539650967182081,-1.27631830798558e-09,False,True
pool17etnr2ngwpnqwuvdzszzd36u67kzcsrs8scuxf0a63hezy9zvpv,ARARE,6588.687945,5000.0,6070.335122,340.0,0.02,True,1.9568151726826872,1.9568151726826872,0.9784053031894283,1.9568106063788566,-4.566303830610963e-06,False,True,1.589919747056467,1.589919747056467,0.7949561634063709,1.5899123268127417,-7.420243725242415e-06,False,True
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,,94.912118,10000.0,94.912118,342.0,0.03,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,TRADA,73980.188046,25000.0,25576.475145,340.0,0.01,True,21.9731388989147,21.9731388989147,10.98621737896471,21.97243475792942,-0.0007041409852810432,False,True,17.854319306022173,17.854319306022173,8.926587538460545,17.85317507692109,-0.0011442291010830274,False,True
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,957023.134097,45000.0,54011.459978,170.0,0.0,True,284.2780866796837,176.44950585325824,142.12724103129418,284.25448206258835,107.8049762093301,True,False,231.0142912593817,173.44346007220773,115.48796687830084,230.97593375660168,57.53247368439395,True,False
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,1231194.294684,12000.0,33146.128209,170.0,0.03,True,365.6751165372849,180.98016697786426,182.83335383037556,341.4402686497615,160.46010167189723,True,False,297.124695543243,177.13350991570252,148.55551555943785,297.1110311188757,119.97752120317318,True,False
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,1405036.919509,880.0,3250.39087,340.0,0.05,True,417.2900753239843,344.0343653578073,208.64468263799006,417.2893652759801,73.25499991817281,True,False,339.04934002219176,339.04934002219176,169.52409309709245,339.0481861941849,-0.0011538280068634776,False,True
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,PIXB,14816.950921,10000.0,2.828258,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,,27219.602099,105.0,134.259515,170.0,0.0,True,8.084083482386585,8.084083482386585,4.042040923208141,8.084081846416282,-1.635970303226486e-06,False,True,6.5683204878890376,6.5683204878890376,3.2841589147186476,6.568317829437295,-2.6584517422989506e-06,False,True
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,TTPL,218.112148,200.0,201.0,340.0,0.05,True,0.06477817736689456,0.06477817736689456,0.032389087642635525,0.06477817528527105,-2.081623512451003e-09,False,True,0.052632272493187526,0.052632272493187526,0.026316134555274647,0.052632269110549294,-3.3826382320190085e-09,False,True
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,KDK,1753.913248,90.0,120.363176,345.0,0.15,True,0.5209032818325577,0.5209032818325577,0.2604515978907729,0.5209031957815458,-8.605101198266851e-08,False,True,0.423234056321762,0.423234056321762,0.21161695824443383,0.42323391648886766,-1.3983289431918067e-07,False,True
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,13637592.089267,1000000.0,1000001.0,340.0,0.04,True,4065.0197261448534,751.2188176912161,2028.8031366106427,1052.866551162656,301.6477334714398,True,False,3314.7932616830913,668.3985207807589,1651.3732003411465,969.534755057167,301.1362342764081,True,False
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ORBST,62.60247,50.0,62.60247,170.0,1.0,True,0.018592608617975445,0.018592608617975445,0.009296304127945545,0.01859260825589109,-3.620843555540709e-10,False,True,0.015106495090491182,0.015106495090491182,0.007553247251052054,0.015106494502104108,-5.883870734385566e-10,False,True
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,YOLO,6.502255,1000.0,6.502255,340.0,0.03,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,,5.885306,2500.0,5.885306,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,,471199.213797,40000.0,62735.629901,340.0,0.0069,True,139.96354832087965,139.96354832087965,69.9768144413208,139.9536288826416,-0.00991943823805741,False,True,113.7364975576848,113.7364975576848,56.86018923527401,113.72037847054801,-0.016119087136786447,False,True
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,HEPHY,824833.925977,25000.0,26831.176014,170.0,0.0,True,244.99437246348307,172.4395058741598,122.49143834226574,244.98287668453148,72.54337081037167,True,False,199.07660516286117,170.94583829113265,99.52896226103239,199.05792452206478,28.112086230932135,True,False
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,,197.226148,100.0,197.226148,340.0,0.01,True,0.058575151039089286,0.058575151039089286,0.02928757272612113,0.05857514545224226,-5.586847026672892e-09,False,True,0.04759231929787458,0.04759231929787458,0.023796155109624084,0.04759231021924817,-9.078626413139279e-09,False,True
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,AGC,56318.891059,25000.0,36474.258684,340.0,0.01,True,16.727317986782683,16.727317986782683,8.363433841307357,16.726867682614714,-0.0004503041679697617,False,True,13.591677396560486,13.591677396560486,6.795472826143765,13.59094565228753,-0.0007317442729561918,False,True
pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,,1053.239172,1000.0,1053.239172,340.0,0.0298,True,0.3128066156924734,0.3128066156924734,0.1564032925441911,0.3128065850883822,-3.060409120569929e-08,False,True,0.25415542497544025,0.25415542497544025,0.127077687621896,0.254155375243792,-4.973164824395582e-08,False,True
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,MEDIA,581997.338188,5000.0,5072.461821,170.0,0.025,True,172.85349730446566,170.09558565301387,86.42591968342526,172.85183936685053,2.7562537138366565,True,False,140.446160620882,140.446160620882,70.22173323612869,140.44346647225737,-0.002694148624641457,False,True
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,1PCT4,5218912.081561,50000.0,59910.63248,340.0,0.01,True,1550.2869465570748,365.85745370921757,775.069146529082,698.590269602902,332.73281589368446,True,False,1259.849627441454,359.6523388347449,629.8040327528621,692.3831697647717,332.73083093002674,True,False
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,103.60797,100.0,103.60797,345.0,0.03,True,0.03077102847287149,0.03077102847287149,0.015385514132769099,0.030771028265538198,-2.0733329289535085e-10,False,True,0.02500146097111845,0.02500146097111845,0.012500730317100923,0.025001460634201847,-3.3691660225598774e-10,False,True
pool17r3u34ywld6sehe9dd5t40ygq7rmc6yfw2k0h0hpllznwlmwsnn,ADAR,406561.561576,100000.0,151815.67882,170.0,0.025,True,120.78196025713429,120.78196025713429,60.38214968267621,120.76429936535241,-0.01766089178187258,False,True,98.164017174563,98.164017174563,49.06765911270872,98.13531822541744,-0.028698949145564256,False,True
pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,65360966.448168,10000.0,11006.626857,340.0,0.0,True,19412.6181260449,343.21178223498123,9706.121266283793,683.1544638177022,339.942681582721,True,False,15773.362527451149,342.59894049490794,7886.37609402526,682.5415825469897,339.9426420520818,True,False
pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,0PCT,2966381.221451,10.0,759.884097,840.0,0.0,True,880.9998239392694,840.0105027344314,440.4999034469272,880.9998068938544,40.989304159423,True,False,715.812384649454,715.812384649454,357.90617847532735,715.8123569506547,-2.769879927200236e-05,False,True
pool17s3mr9c4ejjfq20dz0ls9ggskc770kt267s9xmw93payzdswwgg,FIKA,71803695.526176,50000.0,51462.324565,998.0,0.03,True,21329.44978846805,1622.0780664001536,10663.693115670405,2589.3809081796303,967.3028417794767,True,False,17333.530152441217,1499.4224847329529,8665.088436054726,2466.6857381912796,967.2632534583267,True,False
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,PSB,17593835.336317,50000.0,52290.700816,240.0,0.0169,True,5226.286319830776,338.83754424478013,2612.8908887151515,574.0702932636162,235.2327490188361,True,False,4247.177251384113,319.429766659247,2123.1786849916725,554.6562650678303,235.22649840858332,True,False
pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,FGMTQ,10524.814153,2e-06,5.046709,170.0,0.1,True,3.1258150469451187,3.1258150469451187,1.5629075234725531,3.1258150469451063,-1.2434497875801753e-14,False,False,2.539724725642929,2.539724725642929,1.2698623628214545,2.539724725642909,-1.9984014443252818e-14,False,False
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,,98.62403,50.0,98.62403,340.0,0.05,True,0.029290826601750898,0.029290826601750898,0.014645412602363553,0.029290825204727106,-1.3970237917881878e-09,False,True,0.023798798884084787,0.023798798884084787,0.011899398306960561,0.023798796613921123,-2.2701636646915713e-09,False,True
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,HIPOO,524.777277,500.0,517.619542,345.0,0.15,True,0.15585613529736753,0.15585613529736753,0.07792806408856445,0.1558561281771289,-7.120238620927921e-09,False,True,0.1266331214987089,0.1266331214987089,0.06331655496416054,0.12663310992832108,-1.1570387814519023e-08,False,True
pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,BLKN,47332.21796,100.0,1529.740291,345.0,0.0,True,14.0574279112212,14.0574279112212,7.028712598575185,14.05742519715037,-2.7140708311890194e-06,False,True,11.421664588229474,11.421664588229474,5.7108300889321875,11.421660177864375,-4.4103650989058e-06,False,True
pool17wsk3ww9asev7kfk9ktfw2cxcq865jq2l796aue66xldwx6cy82,FUND3,342087.584942,100.0,336174.807284,170.0,0.0,True,101.59827228247175,101.59827228247175,50.7991263155431,101.5982526310862,-1.9651385557040157e-05,False,True,82.54862816298922,82.54862816298922,41.27429811474386,82.54859622948771,-3.19335015035449e-05,False,True
pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,11944728.875218,250000.0,250392.546286,170.0,0.05,True,3550.893420963853,406.3733643302501,1774.6025549743235,564.3698674322991,157.99650310204896,True,False,2887.8399141681316,360.016331257142,1442.548204384211,517.939061005337,157.92272974819497,True,False
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,ZLNDR,7.505346,0.0,7.426233,340.0,0.0,True,0.002229048714617163,0.002229048714617163,0.0011145243573085816,0.002229048714617163,0.0,False,False,0.0018111020806264454,0.0018111020806264454,0.0009055510403132227,0.0018111020806264454,0.0,False,False
pool17y0uw9jraxxtqk4mhgkhkye2v6jqzn84u8hl68l9xwq3cvm2vqw,ADNT,380999.94774,100000.0,159014.546225,340.0,0.01,True,113.18735249436286,113.18735249436286,56.58558163507689,113.17116327015378,-0.01618922420907154,False,True,91.99100844684884,91.99100844684884,45.982350478754555,91.96470095750911,-0.026307489339728818,False,True
pool17y4pg5j8z8zklmplel2l3l705zx706w3mrac2etns0uccehx3nr,,1452.411459,1000.0,1035.664597,340.0,0.0,True,0.4313591669460289,0.4313591669460289,0.215679453482228,0.431358906964456,-2.599815728809851e-07,False,True,0.350479745604958,0.350479745604958,0.17523966156745097,0.35047932313490193,-4.22470056049562e-07,False,True
pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,ASN,1291058.696501,1000.0,1643.116625,340.0,0.0,True,383.4391985973146,340.0552846044764,191.71922864364302,383.43845728728604,43.38317268280963,True,False,311.54555348133977,311.54555348133977,155.77217442627165,311.5443488525433,-0.0012046287964722069,False,True
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,LAND,4109.515103,100.0,1.000009,345.0,0.15,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,ECOST,197.237368,50.0,197.237368,170.0,1.0,True,0.05857848060762204,0.05857848060762204,0.02928923818866374,0.05857847637732748,-4.230294559093295e-09,False,True,0.047595022367918585,0.047595022367918585,0.02379750774684497,0.04759501549368994,-6.8742286446488166e-09,False,True
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,CHIEN,1015400.334086,50000.0,55367.37366,170.0,0.0,True,301.62412811671777,177.1771517493836,150.79818144854445,301.5963628970889,124.41921114770531,True,False,245.11470728964898,174.0958269622898,122.53479440387603,245.06958880775207,70.97376184546226,True,False
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,,391.08766,340.0,391.08766,340.0,0.05,True,0.11615102030650823,0.11615102030650823,0.05807550516246984,0.11615101032493969,-9.9815685439264e-09,False,True,0.09437272021881456,0.09437272021881456,0.04718635199938284,0.09437270399876568,-1.622004887347206e-08,False,True
pool183usq53j55v86q3eguw37xaqy67au9n5terk474sevuu6jy7266,,1002.944665,300000.0,0.0,340.0,0.03,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool1850xvydng5mkjzkwqw6566y7e6hsrgakc3y87jrnqrkrwdjua2p,BITA,14055410.005692,10.0,17.455182,340.0,1.0,True,4174.383808414597,4174.383808414597,2087.1918638246043,4174.383727649209,-8.076538870227523e-05,False,True,3391.6869755806097,3391.6869755806097,1695.8434221684263,3391.6868443368526,-0.0001312437570959446,False,True
pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,ATLAS,6261261.916379,125000.0,140658.616868,340.0,0.0,True,1860.4451717499114,374.15664729222067,930.0016652254725,706.508655695536,332.3520084033154,True,False,1512.3291050031808,366.33625499557627,755.80555644618,698.6820596987811,332.34580470320486,True,False
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,,101.080977,0.0,0.0,340.0,0.01,True,0.03002052428416985,0.03002052428416985,0.015010262142084925,0.03002052428416985,0.0,False,False,0.024391675980888004,0.024391675980888004,0.012195837990444002,0.024391675980888004,0.0,False,False
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,31596954.914928,200000.0,31180711.307309,340.0,1.0,True,9391.366506548266,9391.366506548266,4693.872090513489,9387.744181026977,-3.622325521288076,False,True,7636.363954353993,7636.363954353993,3815.2388376909485,7630.477675381897,-5.886278972096079,False,True
pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,ALDIA,2178908.798827,1000.0,1295.377136,340.0,0.0,True,647.1270802199124,340.1825892840386,323.5629143610548,647.1258287221096,306.94323943807103,True,False,525.7927863494866,340.1104551634288,262.89537633277865,525.7907526655573,185.6802975021285,True,False
pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,INF1,251.000039,250.0,251.000039,340.0,0.001,True,0.07454570601541947,0.07454570601541947,0.03727285293579202,0.07454570587158404,-1.4383542967788543e-10,False,True,0.060568386371166426,0.060568386371166426,0.030284193068716925,0.06056838613743385,-2.337325749612873e-10,False,True
pool187k9uqvh2dacad2qyfyex7ct8q0jxepk45026s9h7mkxx9pn7at,CHESS,2338.71876,750.0,1047.052111,340.0,0.01,True,0.6945886736678761,0.6945886736678761,0.3472939944845436,0.6945879889690872,-6.846987888886602e-07,False,True,0.5643544099827591,0.5643544099827591,0.28217664867361353,0.5643532973472271,-1.1126355320412173e-06,False,True
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,MNKY,591730.511536,20000.0,178369.704745,340.0,0.01,True,175.75402804168513,175.75402804168513,87.87372741772589,175.74745483545178,-0.006573206233355222,False,True,142.81082781861656,142.81082781861656,71.40007317924368,142.80014635848735,-0.010681460129205789,False,True
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,CAOW,847.833359,100.0,100.0,340.0,0.0,True,0.2518021826216642,0.2518021826216642,0.12590106982472252,0.25180213964944503,-4.2972219171932835e-08,False,True,0.2045893432099073,0.2045893432099073,0.10229463669002556,0.20458927338005112,-6.982985617520754e-08,False,True
pool188ah5thmetn7vx5g5ugsq3xr0mwy672twqawn36qnzqmjrdftfp,IGUD,217787.93753,100000.0,104999.656326,340.0,0.005,True,64.69545336502517,64.69545336502517,32.34433040096851,64.68866080193702,-0.0067925630881546795,False,True,52.57608065871505,52.57608065871505,26.282521371848397,52.56504274369679,-0.011037915018256683,False,True
pool1892ry20mvu6tvrmuua5gdmk7unw30w7tf8scpllpyq8w2sdwvc7,1GURU,59654.313452,20000.0,20013.205728,170.0,0.0,True,17.71793253997878,17.71793253997878,8.858738275069728,17.717476550139455,-0.00045598983932393367,False,True,14.396561028524195,14.396561028524195,7.197910022517647,14.395820045035293,-0.0007409834889013922,False,True
pool189elcklfyhaczaasjdyrrxmhaeepg6avn9gxjte78ntny5fqdl7,AIOA,68894.440762,6000.0,13519.299038,340.0,0.0,True,20.46172419832042,20.46172419832042,10.230753663848505,20.46150732769701,-0.00021687062341158025,False,True,16.625503310962404,16.625503310962404,8.312575448099677,16.625150896199354,-0.00035241476305003516,False,True
pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,3564347.390129,100000.0,100250.720882,170.0,0.048,True,1058.9912971387776,236.47514353952909,529.3959159794548,393.7483216745715,157.27317813504243,True,False,860.7543451943257,221.65179276235153,430.2151071385201,378.9156489019864,157.26385613963487,True,False
pool189lfh7azuvxu0hyskwahnp35rtez0mzhsmule3742p3jkza00cq,SEBI,3169774.192544,1000.0,1012.470893,170.0,0.0,True,941.4100858284884,170.24639933667993,470.704132473474,340.19209834079055,169.94569900411062,True,False,764.8986536490612,170.19001907849503,382.44784735827915,340.135717719096,169.945698640601,True,False
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CRDN2,43365790.905497,100000.0,101911.685597,340.0,0.02,True,12884.393004194053,619.7781859599127,6440.951018418199,952.1395938396768,332.3614078797641,True,False,10472.614526336787,565.9881773683079,5234.2833521903,898.3148626468878,332.32668527857993,True,False
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,WEP,1824801.874979,50000.0,51816.045974,340.0,0.05,True,542.058714723623,355.5536038911022,271.0038360121285,542.007672024257,186.45406813315475,True,False,440.50562262660947,347.73648711613885,220.21133912006988,440.42267824013976,92.68619112400091,True,False
pool189ysyxejgdu0d5u323cajq40ec6wsacq3yav3ul7fdxs6mhdhr0,,3790.376532,5.0,14.388712,340.0,0.01,True,1.1257221319074309,1.1257221319074309,0.5628610605158165,1.125722121031633,-1.087579781788861e-08,False,True,0.9146492498479586,0.9146492498479586,0.45732461608739355,0.9146492321747871,-1.7673171481824568e-08,False,True
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,,525.042337,500.0,525.042337,340.0,0.15,True,0.15593485689067413,0.15593485689067413,0.07796742484714005,0.1559348496942801,-7.196394036235176e-09,False,True,0.1266970829170225,0.1266970829170225,0.06334853561144113,0.12669707122288226,-1.1694140239493223e-08,False,True
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,,472.976532,250.0,356.622907,340.0,0.0,True,0.14047163335591104,0.14047163335591104,0.07023580066189795,0.1404716013237959,-3.203211512703419e-08,False,True,0.11413325415368676,0.11413325415368676,0.05706660105074984,0.11413320210149969,-5.205218707449166e-08,False,True
pool18au4xxwcu552tjyxgyfssc95lwcf08g49z0ln5f7l060qh8r3wv,STBL3,1.430897,0.0,1.430897,340.0,1.0,True,0.0004249689646019724,0.0004249689646019724,0.0002124844823009862,0.0004249689646019724,0.0,False,False,0.00034528728373910264,0.00034528728373910264,0.00017264364186955132,0.00034528728373910264,0.0,False,False
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,BETTR,121235.465198,35000.0,39.77146,340.0,0.01,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,False,False
pool18cr7st8wvagllpgq23y70ncnejux2dmxrsdc45hyalk67e63jg6,XSY,20809.410436,2000.0,2097.62183,340.0,0.01,True,6.180329870672695,6.180329870672695,3.0901541265789163,6.180308253157833,-2.1617514862626308e-05,False,True,5.021553147881953,5.021553147881953,2.5107590097101506,5.021518019420301,-3.5128461651545706e-05,False,True
pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,NINJZ,34305.277598,2000.0,2027.006993,340.0,0.0,True,10.18856322493362,10.18856322493362,5.094263048391644,10.188526096783288,-3.712815033196648e-05,False,True,8.278267952676494,8.278267952676494,4.139103809716104,8.278207619432209,-6.033324428500464e-05,False,True
