pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,margin,fixed_cost_ada,pledge_met,unsaturated_k1000,f_base_k500_c_declared,D_base_k500_c_declared,f_A_k1000_c_declared,D_A_k1000_c_declared,f_B_k1000_c170,D_B_k1000_c170,f_C_k500_c75,D_C_k500_c75,f_D_k1000_c75,D_D_k1000_c75
pool1h40kkf28nr3amhs6nsmqn75aderg6cutmygr47czu2dw2dxzvgm,,729166.623097,30000.0,30028.357174,0.02,340.0,True,True,216.58280859605907,0.0,216.60694315734042,0.0,216.60694315734042,6.263973534635795e-05,216.58280859605907,0.00019028730612328097,216.60694315734042,0.00019031974297558133
pool1h40xjqda9wmw9cff5jss3ww9npujkhlvg6xjy9l5ujsu5rqlw28,CHG,310477.208274,27000.0,27201.067556,0.005,170.0,True,True,92.21891509675159,0.0,92.22772133802138,0.0,92.22772133802138,0.0,92.21891509675159,5.5182216487040494e-05,92.22772133802138,5.521043823675333e-05
pool1h4g295xugk46jdyxv4m55y9rp9kln0k5hy8fyk2kaef5u3gmt8y,,495.282744,432.0,482.590245,0.03,340.0,True,True,0.14709642962494543,0.0,0.14709646104723717,0.0,0.14709646104723717,0.0,0.14709642962494543,0.0,0.14709646104723717,0.0
pool1h4gwh638485yd0xcw0pkrm935nvm4aecqsxjx2yzzz0u6dfj73q,SEBA,1917057.392983,0.0,46.86241,0.25,340.0,True,True,569.3560720153456,8.972973612638972e-05,569.3560720153456,8.972973612638972e-05,569.3560720153456,0.0001562379170847105,569.3560720153456,0.00019340425350259562,569.3560720153456,0.00019340425350259562
pool1h4n266z2xz0v754qf8uu09cda7q68gpymt5dlf4zxcvlg3hq3r7,,25.098487,0.0,25.098487,0.01,340.0,True,True,0.007454120061378327,0.0,0.007454120061378327,0.0,0.007454120061378327,0.0,0.007454120061378327,0.0,0.007454120061378327,0.0
pool1h5368szqrqvfy7txc5r2lyay0xx4fvp2w38mswplqknax8l9wl2,OSADA,4845.998156,500.0,152.577729,0.015,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1h59405hmvnxz2kyjpll3f65lnqhm7we3u96cws9vzzxzzws9gjc,LBA,6369323.408481,1000.0,19510.702974,0.05,340.0,True,True,1891.663234065316,0.00023143432635234937,1891.670553101754,0.00023143541800434603,1891.670553101754,0.0002567913294006737,1891.663234065316,0.0002709597176466249,1891.670553101754,0.0002709608092986215
pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv,FGMTP,48398274.503951,2e-06,5.046709,0.1,170.0,True,False,14374.035730360922,0.00026413404792522587,11512.69372350545,0.000210925378141767,11512.69372350545,0.000210925378141767,14374.035730360922,0.00026590063983116294,11512.69372350545,0.00021269197004770407
pool1h5jtxde8j86qrnqzj32ugn480u7gw5xw8wqy5d227rl3vfg58qz,PEACE,388304.761492,51000.0,153741.17101,0.024,340.0,True,True,115.34427884430319,0.0,115.36409366655553,0.0,115.36409366655553,0.0,115.34427884430319,0.00010140492740996468,115.36409366655553,0.00010145473176066071
pool1h5kewwuh5jh6cuq52nwu5w7g8488qsp8ja7ahs8p2ln8ygde8xf,,8247.425397,8000.0,8247.425397,0.01,340.0,True,True,2.449444717417313,0.0,2.4494470157064723,0.0,2.4494470157064723,0.0,2.449444717417313,0.0,2.4494470157064723,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,CNUS,3056.710208,352.472521,1096.672568,0.14,345.0,True,True,0.907828124336359,0.0,0.9078292197769068,0.0,0.9078292197769068,0.0,0.907828124336359,0.0,0.9078292197769068,0.0
pool1h5tldkcwftpnnwj4ygtfd8ts6mxkcv0qyes9tum9hxx27zrjzpf,ZION,0.0,200.0,0.0,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1h5uycju7n5puxn2ckfkpza550rf6jk4twr6ef0hsmxft78ajt6q,IOGP,5466.199163,64000000.0,3.98148,1.0,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1h5xdez7j0ncewgxs4m8fykjt9jzuy86t8e0m7m7m2l79w4jzzk2,GOOD,203.250629,1.0,12.068846,1.0,340.0,True,True,0.06036437961182422,0.0,0.060364379844259415,0.0,0.060364379844259415,0.0,0.06036437961182422,0.0,0.060364379844259415,0.0
pool1h6l7mhtqqvkgq5hyvkrjrrwddulx7zc6mxlrsezsspymckuuext,Trump,9216.689878,1.0,463.832905,0.01,340.0,True,True,2.7373089535206723,0.0,2.737308964111743,0.0,2.737308964111743,0.0,2.7373089535206723,0.0,2.737308964111743,0.0
pool1h6q8jj55dn6727yydlypu0rz4sflf2enxhs0thqydmddgu3shl5,HAZEL,4060955.819648,350000.0,433860.314052,0.03,170.0,True,True,1207.5828020514382,0.00024783705183897657,1209.0976017468927,0.00024819887692889304,1209.0976017468927,0.00024819887692889304,1207.5828020514382,0.0002705287540126751,1209.0976017468927,0.00027089057910259154
pool1h7eevnu53zdfujqfzldw4jgdjh475u0glvtruwrnmdmycn6jdzs,,805280.503823,100.0,7789.314918,0.01,340.0,True,True,239.16421261055098,0.0,239.1643051457413,0.0,239.1643051457413,8.502957884763857e-05,239.16421261055098,0.00020182106696099497,239.1643051457413,0.00020182118072239615
pool1h7nugww5y2q74435nadg6gggsj20nj5v3dq0w2gjwp3qvrpvgzh,DOGE,27.597982,500.0,27.597982,0.01,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1h8625k6vszveym92qandxwjv3wmnekc548yzcepr5w88ys824pg,,77.848386,1.0,77.848386,1.0,568.8,True,True,0.023120565715581153,0.0,0.02312056580389865,0.0,0.02312056580389865,0.0,0.023120565715581153,0.0,0.02312056580389865,0.0
pool1h8fnr4vlfcv9l4jlv9epalghy3zgjpye4wv85c4rafpvvfztsk7,JANUS,663668.37377,250000.0,313131.201333,0.0,340.0,True,True,197.22552047954235,0.0,197.34621650151817,0.0,197.34621650151817,4.120464012195832e-05,197.22552047954235,0.00018416655864620223,197.34621650151817,0.00018434842059223742
pool1h92eaq3wksa7j3ecd8llyxva9kuyuz5ucm7a8hpwz8vhzj0wtsf,SSX,233851.270924,5000.0,20336.239496,0.03,300.0,True,True,69.45392594327733,0.0,69.45524123224759,0.0,69.45524123224759,0.0,69.45392594327733,0.0,69.45524123224759,0.0
pool1h9jr0f9evk3raxlljq6mt4gj7ej4v82afvnlc2wh28rwy2d8lsy,RUNIR,4794.706524,100.0,8347.059364,0.01618034,170.0,True,True,1.4240034321800132,0.0,1.4240039717181605,0.0,1.4240039717181605,0.0,1.4240034321800132,0.0,1.4240039717181605,0.0
pool1ha4z9zne9z7he43qf0tzv9pdq8cdj63xfrj8s246u89lkcwmq7w,VADA,147332.877264,30000.0,15246.333255,0.01,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ha70qvqwnmnwpa7e575y9tgyx47aw29rvkz73mnf42z5wet5dr3,IOGP,1.48148,64000000.0,1.48148,1.0,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1haus36sw7cwyg8jdeg882mentse5txac7fmeew8ketuwky6q602,BD1,316604.851258,200.0,498.825396,0.08,340.0,True,True,94.03006637770565,0.0,94.0301391035017,0.0,94.0301391035017,0.0,94.03006637770565,5.5298145299808675e-05,94.0301391035017,5.5298356628637325e-05
pool1hc8y5s28zah72qsnnky93zxqcqcrvav7hz2l3sdj5gk5znztcty,SNIPE,410870.143791,100.0,271.865496,0.01,170.0,True,True,122.02634231664487,0.0,122.02638952431231,0.0,122.02638952431231,0.0,122.02634231664487,0.00011331093192587974,122.02638952431231,0.00011331104567371825
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,110580.78768,10000.0,10095.2,0.02,340.0,True,True,32.84307471423903,0.0,32.84423112399275,0.0,32.84423112399275,0.0,32.84307471423903,0.0,32.84423112399275,0.0
pool1hd5r62ktu43k53tskpr8xja8pyt5k6vws2fxylqm7hp5ye954ea,,126.003727,100.0,119.032971,0.02,340.0,True,True,0.03742245435931878,0.0,0.03742245734783579,0.0,0.03742245734783579,0.0,0.03742245435931878,0.0,0.03742245734783579,0.0
pool1hdglvd3xn5m0glqx3l8cy73ajdlxzn7ztlvzwuythj95kwnmvwe,,1214.2165,1618033.988749,0.0,0.0777,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hdug72ukeepdxqxz0new8e3nhq5cykkn3prky9wgrz5tgyf4ty2,,1567.639059,10000.0,0.0,0.025,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1heks0vmxkfka2amg9c8yn8qdsxvgmzelfx6jhpfkj8ht5mn0r2m,ADA,3969434.030887,25000.0,25134.483718,0.029,340.0,True,True,1179.0146203972379,0.00020523913234644963,1179.1280585870702,0.0002052668815120662,1179.1280585870702,0.0002468521550587622,1179.0146203972379,0.00027006323522806393,1179.1280585870702,0.00027009098439368057
pool1helzgcd9sjm9xtyh9mw2wy06gekh6r52s6mx987q0p8lvklwura,,1600260.760124,31500.0,32385.504205,0.015,340.0,True,True,475.32593472999196,8.329645332221562e-05,475.38279631024267,8.333145302847764e-05,475.38279631024267,0.00018797064944733172,475.32593472999196,0.0002464104947986647,475.38279631024267,0.0002464454945049267
pool1her5uyhxcxeyxws60jrft4kkczc2uxyz3z2sq24582z9kvwsng0,AIVS,316.914476,0.0,100.777362,0.0,340.0,True,True,0.0941219505898025,0.0,0.0941219505898025,0.0,0.0941219505898025,0.0,0.0941219505898025,0.0,0.0941219505898025,0.0
pool1hezakp5r240dy4fcsm7mfd3qqahcvyrhj8hl770yxmxxzdwvcre,HIT,3888464.44217,500.0,55915.621182,0.9,340.0,True,True,1154.855943286261,2.0955725721681576e-05,1154.8581774380896,2.095578317757096e-05,1154.8581774380896,2.5327688913839688e-05,1154.855943286261,2.7770755251747535e-05,1154.8581774380896,2.7770812707636916e-05
pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,AMINT,1206832.668876,50000.0,50097.556686,0.025,340.0,True,True,358.48954281267635,1.493769990428699e-05,358.5561510961019,1.4991512730219541e-05,358.5561510961019,0.00015233449678647113,358.48954281267635,0.00022903117505079678,358.5561510961019,0.00022908498787672934
pool1hfxjswx4wnpfmdad660hvzx4knjhf32uwgg6wgsnqp98x9zz927,IOGP,0.0,64000000.0,0.0,1.0,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hfzfx33ffjcma9xautgrg4ka0u32s062mmu8gw6fmf2zxftmp66,AFICA,72103.246734,10000.0,12774.369581,0.01,170.0,True,True,21.4150029792793,0.0,21.41571701734805,0.0,21.41571701734805,0.0,21.4150029792793,0.0,21.41571701734805,0.0
pool1hg8vu74hyaj5qm66ys83c0gmr44j66g2k8s9sns4htw27whsqwf,FUJI,2064.890349,1000.0,1614.064977,0.01,340.0,True,True,0.6132629146840219,0.0,0.6132641385939782,0.0,0.6132641385939782,0.0,0.6132629146840219,0.0,0.6132641385939782,0.0
pool1hg9yyezrm6dslw9q767n5tlu0qk2ccvd4k9946vv7ymgvsvnttf,,97.623898,0.0,97.623898,0.02,340.0,True,True,0.028993789807001177,0.0,0.028993789807001177,0.0,0.028993789807001177,0.0,0.028993789807001177,0.0,0.028993789807001177,0.0
pool1hgksl8y3637f88zhet6g8j8seq2kzp6v2qt4ct2maxaxzt0pmmj,FMSP,1099.622807,500.0,529.503708,0.02,340.0,True,True,0.3265825973314973,0.0,0.3265829418999777,0.0,0.3265829418999777,0.0,0.3265825973314973,0.0,0.3265829418999777,0.0
pool1hhlzudyzp80xch7r0vamq58hpdnspagutvgqwptsmr0tk2425vf,,572.91521,900.0,497.619938,0.04,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hht4pctn70tqdsd0zwuxv8d8cz6l5scjzaquty7vamyzy78eqvc,ACL,16793849.264494,750000.0,776350.261547,0.01,340.0,True,True,5001.654606560625,0.0002748052568419948,5015.903416997763,0.000275645226411246,5015.903416997763,0.00028566675258725045,5001.654606560625,0.0002904270476457665,5015.903416997763,0.0002912670172150177
pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,,3320030.176579,1000000.0,1273388.193512,0.01999,340.0,True,True,988.7471836476464,0.00019149787611317563,991.56110731483,0.00019232849306133787,991.56110731483,0.00024250927189138708,988.7471836476464,0.0002697208548776641,991.56110731483,0.00027055147182582635
pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,STARS,59.742229,35000.0,0.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hjpax8lf2hmct63xxrspe9zzmmywcrzw89yg3nacu0axzy0latu,GG63,5480986.646416,9000.0,106616.02984,0.02,340.0,True,True,1627.8811229318947,0.00023027304788245657,1627.937740472466,0.00023028317109445093,1627.937740472466,0.000260679158303969,1627.8811229318947,0.00027765502794435237,1627.937740472466,0.00027766515115634674
pool1hjszxsd493fmr99g2d8evnqlrlurscu00n8jv9mz8qm42f7jvln,RAINF,16188.245142,999.0,2005.908625,0.0399,340.0,True,True,4.807842024981398,0.0,4.807859464382365,0.0,4.807859464382365,0.0,4.807842024981398,0.0,4.807859464382365,0.0
pool1hjz482dskv7vvc3wpmgwy2avx784c26xq8v5pc8dm0ne6shyfzr,SCENE,1.006318,0.0,37277.841802,0.0,340.0,True,True,0.00029887121052062283,0.0,0.00029887121052062283,0.0,0.00029887121052062283,0.0,0.00029887121052062283,0.0,0.00029887121052062283,0.0
pool1hk58eyf4gtm54rx3nl7p236wtm2c68dmg2femcrqg9z6qeajcc9,,0.0,200000.0,0.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AZUR3,16984294.133972,500000.0,688234.773544,0.02,340.0,True,True,5053.782169794557,0.000271986959832421,5063.443228694721,0.000272544406473858,5063.443228694721,0.00028235346881615256,5053.782169794557,0.0002872775570130567,5063.443228694721,0.0002878350036544937
pool1hkpgddlnya3pgktj3sxdraa8x8400vhaphcudvym9ye22esak43,ISP,12439004.677756,50000.0,52278.020621,0.1,350.0,True,True,3695.0320340379612,0.00024202328953358554,3695.7453160182763,0.00024207489766453442,3695.7453160182763,0.00025509844771510207,3695.0320340379612,0.0002619203798886194,3695.7453160182763,0.0002619719880195683
pool1hkr5zcthjvcn3ffncc4jqk5ctxxfrk37h7uddqnvxd4cu872nrt,PONTA,5834841.959916,100.0,7968.050133,0.9999,20000.0,True,True,1732.918376246748,0.0,1732.9190468031695,0.0,1732.9190468031695,2.6785970511967346e-08,1732.918376246748,2.84141093732457e-08,1732.9190468031695,2.841412086552649e-08
pool1hkumvckq9l79akgge54ugnxa4n86s63j6jvhmvx5g7cgz7nc6cs,PMAN,231369.385939,0.0,858.955215,0.0,170.0,True,True,68.71550389936591,0.0,68.71550389936591,0.0,68.71550389936591,0.0,68.71550389936591,0.0,68.71550389936591,0.0
pool1hl9tn0qpujfss69h6jr3wepc0e7tuczchpfu7nu4ma006u5scfw,HISTK,6707.636362,400.0,0.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hlu9mdmcf0m9mqkq7apxsyalhd2nr07rqyhh8mgra3wzkva2d3p,LBP,262058.400758,100.0,3228.076234,0.0,170.0,True,True,77.83001174308855,0.0,77.8300418485995,0.0,77.8300418485995,0.0,77.83001174308855,1.0799164365281866e-05,77.8300418485995,1.0799279246204865e-05
pool1hm55kzfkyll747qqwe5wnlqlu75kt9hm36nj0eruhez7wqyd58p,,0.0,2576.822531,0.0,0.03,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hmgufw0zuwtf5h4nudugkvu9qgk8zefrz70tv4ng4vhq5frzeuf,,0.0,50.0,0.0,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hmmt5a9vyjtkz0tk6ywyyuhumt57hts5m89m9avgyyupveaejfr,AOTA,11001559.45062,5.0,2328.045005,0.0,340.0,True,True,3267.4059832360385,0.00026609009353406376,3267.4060464533663,0.0002660900992802789,3267.4060464533663,0.0002815424540817084,3267.4059832360385,0.0002901775877833509,3267.4060464533663,0.00029017759352956607
pool1hmtm4mukp5gs7fgrp0k997lveh4psq9qpeqa6ldugq9nsfcdxmp,ADALY,1254089.53379,30000.0,143389.611969,0.03,340.0,True,True,372.5002870307815,2.513798063889835e-05,372.5425405260284,2.517066242858334e-05,372.5425405260284,0.00015666047679746144,372.5002870307815,0.0002301073971550907,372.5425405260284,0.00023014007894477567
pool1hn7hlwrschqykupwwrtdfkvt2u4uaxvsgxyh6z63703p2knj288,,1938.863141,100000.0,0.0,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,UPBIT,35303421.507039,200000.0,35282160.896182,1.0,340.0,True,True,10493.021925236284,0.0,10501.153198713813,0.0,10501.153198713813,0.0,10493.021925236284,0.0,10501.153198713813,0.0
pool1hnmcevsa69k88nh4d6ud5qyykwmgzrg6crju79zsv2uu65mkgr8,TSUNA,17166.449673,100.0,102.258928,0.0,170.0,True,True,5.0983482039033134,0.0,5.09835016526129,0.0,5.09835016526129,0.0,5.0983482039033134,0.0,5.09835016526129,0.0
pool1hnnfvsq3xlln6vz7d2xmk6kqekd5z4ctmfpdad8g8kr0yk8kdfd,AZDFM,3096934.571746,1000.0,1659.019076,0.02,170.0,True,True,919.7770136960423,0.0002372608966704337,919.7805718159168,0.00023726202260880797,919.7805718159168,0.00023726202260880797,919.7770136960423,0.00026732288146319336,919.7805718159168,0.00026732400740156763
pool1hnp560z9e5acwux8tjguxq36j9r255zuf02u7z2d46dvcf5zhns,LCP,71685674.820599,333333.333333,363598.37581,0.0,170.0,True,False,21317.724274435128,0.0002950062802276682,11542.393203244312,0.000158642479570778,11542.393203244312,0.000158642479570778,21317.724274435128,0.00029633151013221673,11542.393203244312,0.00015996770947532653
pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,BLOOM,28547821.271305,1000000.0,1000001.0,0.04,340.0,True,True,8510.636725897293,0.0002747604162964847,8543.565420730974,0.000275867735371377,8543.565420730974,0.0002815844588456143,8510.636725897293,0.0002836717793592663,8543.565420730974,0.0002847790984341587
pool1hnu6h6xsquej2sgu6hammqg0ag0d9xwpw8tccuha3dfhsfh0llj,AaRK,77.181433,70.0,77.362774,0.01,170.0,True,True,0.022922484633890114,0.0,0.02292248521163191,0.0,0.02292248521163191,0.0,0.022922484633890114,0.0,0.02292248521163191,0.0
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,UPBIT,31639394.783413,200000.0,31420788.412137,1.0,340.0,True,True,9403.980706601875,0.0,9411.263290735127,0.0,9411.263290735127,0.0,9403.980706601875,0.0,9411.263290735127,0.0
pool1hqlvn3qndgkne52uhe5347nlysmmec73ys9vduk96rs4jzjjyxm,ETO7,129.962041,0.0,0.0,1.0,340.0,True,True,0.03859805003527793,0.0,0.03859805003527793,0.0,0.03859805003527793,0.0,0.03859805003527793,0.0,0.03859805003527793,0.0
pool1hqwxta8p0j8ffkyle5mf6yg80tucqzh8q9mszws60xe5ja06nwa,LUKE,3730230.02801,150000.0,1648559.605961,0.0,170.0,True,True,1108.4773388584638,0.0002515869884193501,1109.098254623202,0.0002517534435065902,1109.098254623202,0.0002517534435065902,1108.4773388584638,0.00027705458674080817,1109.098254623202,0.00027722104182804826
pool1hr4t5a052rh773vml9pra5planumw2tjn9cg6nsrzq64jdz907s,,88849.236744,50000.0,67055.986343,0.0,340.0,True,True,26.38999671907545,0.0,26.392238958378282,0.0,26.392238958378282,0.0,26.38999671907545,0.0,26.392238958378282,0.0
pool1hsq2jrulgj97tna2femdhsfn2wurkkwt8uk9uvs42h9zs0a783p,JAZZ3,23566023.160212,50000.0,97073.789555,0.05,340.0,True,True,7000.338428741711,0.0002684933925545588,7001.692330378822,0.00026854797140931556,7001.692330378822,0.0002754010581139349,7000.338428741711,0.00027917614535881836,7001.692330378822,0.0002792307242135751
pool1ht35ft8az9k9u7gnc2yut7usj96he5mqngthunyf2kmnsl2kmed,DRED📡,651275.467617,100000.0,104010.326649,0.03,170.0,True,True,193.4888770582811,3.4983984319107715e-05,193.55252165114115,3.507877562961129e-05,193.55252165114115,3.507877562961129e-05,193.4888770582811,0.00017647557210633767,193.55252165114115,0.00017657036341684124
pool1hut596zjmx2eunuwt8vjnh953ezgtvc3cwv3nat8cepsc2jeaxe,,55.456744,10000.0,0.0,0.015,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1huxl069mddvz0n95zg95u6gyx7ycvy0f0z0rh8md9w6kyvur9h6,QTMPL,197.61919,50.0,197.61919,1.0,170.0,True,True,0.058691879777091685,0.0,0.05869188825963211,0.0,0.05869188825963211,0.0,0.058691879777091685,0.0,0.05869188825963211,0.0
pool1huyzkfxwnttj7r4530hv7gc5v6mzk75vuzysc75aemu85mae9vd,TOSHZ,338718.714687,100000.0,124064.291184,0.02,340.0,True,True,100.62518084025459,0.0,100.65276606026313,0.0,100.65276606026313,0.0,100.62518084025459,7.414021172894264e-05,100.65276606026313,7.422002283602408e-05
pool1hv3yae6keeeu2y7eusejx4swd2myfkurldt7lasn2qu4xk20j8m,BLESS,113480.764987,40.0,350.110365,0.0,300.0,True,True,33.70320201990104,0.0,33.703207234750806,0.0,33.703207234750806,0.0,33.70320201990104,0.0,33.703207234750806,0.0
pool1hvevy8qu5lwg7ul66xmzvwv8zwdgdradsg9ncvrflm7dvy407e0,HAMDA,222025.069892,72000.0,73347.820229,0.0,170.0,True,True,65.95272161224314,0.0,65.96518669954331,0.0,65.96518669954331,0.0,65.95272161224314,0.0,65.96518669954331,0.0
pool1hw3cgyx7tvxh2fpd46k9sqgruu5pfnzt4nxuyv2w7nlmusutda2,THREE,2157261.837113,33333.0,33663.603868,0.03333,333.0,True,True,640.7769406508141,0.00013791498560836876,640.858410131238,0.00013795149211920875,640.858410131238,0.00021099186547085882,640.7769406508141,0.0002535249017109805,640.858410131238,0.0002535614082218205
pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,PEGA,6370898.528433,500.0,2429.550318,0.0,340.0,True,True,1892.127378241334,0.00024362770358282552,1892.1310388811673,0.00024362827817050995,1892.1310388811673,0.00027031211236458767,1892.127378241334,0.0002852230921794761,1892.1310388811673,0.00028522366676716056
pool1hwnl625swgnlp5w7e8dqz0chlz3kl05tm2lawwy8xq2l5uz5h0y,,500.0,15100.0,500.0,0.0,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1hx7rpmjen9gx9w3awzp34zw5wr54mdyf2ft03llqz2wdszavuk8,PIZZA,658078.261711,400000.0,427683.105459,0.01,170.0,True,True,195.56601870720078,3.8461015950172826e-05,195.6893390401954,3.8646536634820926e-05,195.6893390401954,3.8646536634820926e-05,195.56601870720078,0.00018137714838018274,195.6893390401954,0.00018156266906483085
pool1hxdcr4u22lytge79hr5hds39e90jsdmhafphdgnn4hlqvl4qlt7,TRADE,98869.532847,1000.0,6884.23242,0.01,340.0,True,True,29.363849353382008,0.0,29.36396183368648,0.0,29.36396183368648,0.0,29.363849353382008,0.0,29.36396183368648,0.0
pool1hy08gpvzkutxkg3ccxwmkzqaun9cd0styl4dtpqp2yxq2rjxehj,,452.300922,0.0,4.664573,0.075,340.0,True,True,0.13433102068902059,0.0,0.13433102068902059,0.0,0.13433102068902059,0.0,0.13433102068902059,0.0,0.13433102068902059,0.0
pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,FCS,35010816.820801,0.0,0.0,0.05,340.0,True,True,10398.030448176996,0.0002729193373200922,10398.030448176996,0.0002729193373200922,10398.030448176996,0.00027753219742063256,10398.030448176996,0.0002801099721826992,10398.030448176996,0.0002801099721826992
pool1hzy8quep7xkajxx8lep59y2erqll3cr440zm90ctej4hchyfedg,,0.0,400.0,0.0,0.02,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1j045vdrzmj3hl36p50c6mhhpwtu2q7cmecnrqjuqq0khja02sr0,,148.583375,100.0,110.780331,0.005,340.0,True,True,0.04412849493718662,0.0,0.04412850052066465,0.0,0.04412850052066465,0.0,0.04412849493718662,0.0,0.04412850052066465,0.0
pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,PRIDE,25079668.566039,10000.0,28802.707293,0.0199,340.0,True,True,7448.8192330673855,0.00027780884392403856,7449.1074560921315,0.00027782010752530227,7449.1074560921315,0.00028446361637236975,7448.8192330673855,0.0002881649018327025,7449.1074560921315,0.00028817616543396624
pool1j0j39t2dfmkflfnvresds8vlfhwg75qwufa95u55nw376ky29r8,IOGP,0.0,64000000.0,0.0,1.0,500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1j0ys5378p896epefs0q2ehx3h9rrd4gupd33adkza7g3q02f6np,NOUSE,2318.776412,0.0,2318.776412,0.0,170.0,True,True,0.6886645306762937,0.0,0.6886645306762937,0.0,0.6886645306762937,0.0,0.6886645306762937,0.0,0.6886645306762937,0.0
pool1j276s043qh2knv3ukmap6sra6sk7p5khuetzwx9h43wqydzsx8c,UBE,70339688.376803,0.0,0.0,0.05,340.0,True,False,20890.521497994167,0.00027755305537482104,11512.69372350527,0.00015089715752608263,11512.69372350527,0.00015319315859925857,20890.521497994167,0.0002811321158712423,11512.69372350527,0.00015447621802250393
pool1j2g7nwksj60fszcz6pxsf2hyzny9ch673en08xjlx05jwxeh2uz,,0.0,21000.0,0.0,0.01,345.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1j2lzgkv7lpjd727tq5efty2aqemphw32vx02ldu3jnuxuyvwvyx,,0.0,1000.0,0.0,0.01,340.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,VTRA,177.935758,100.0,177.935758,0.0475,345.0,True,True,0.05284600335251347,0.0,0.0528460123093076,0.0,0.0528460123093076,0.0,0.05284600335251347,0.0,0.0528460123093076,0.0
pool1j3kzujz0m07detlksr26sx7smft8xn280695zgu60zjhge9566f,TCSP1,1795605.334228,2000.0,9370.411966,1.0,290.0,True,True,533.2895651171169,0.0,533.2936880144529,0.0,533.2936880144529,0.0,533.2895651171169,0.0,533.2936880144529,0.0
pool1j3t6mhgndeuzqkpcj6csyxfhsr2fkgwknk6e4tjeeqhnc52fjc9,7SEAS,29992.172519,100.0,197.625306,0.1,340.0,True,True,8.907522635930006,0.0,8.907526071281325,0.0,8.907526071281325,0.0,8.907522635930006,0.0,8.907526071281325,0.0
