pool_id,ticker,sigma_ada,pledge_met,unsaturated_k500,r_base,category_base,r_A,category_A,r_B,category_B,r_C,category_C,r_D,category_D
pool1g0nq3m3fnvd245k4favcvutn09vce0yshg535f68d2xa54vy0cc,1PCT3,10666285.527986,True,True,0.5183388307807304,losing_050_075,0.5058376329098151,losing_050_075,0.2800325996748879,losing_025_050,0.16634863191452023,losing_lt_025,0.153847434043605,losing_lt_025
pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,,107.845589,True,True,4.321832229247817e-05,losing_lt_025,3.511488686263852e-05,losing_lt_025,3.511488686263852e-05,losing_lt_025,4.321832229247817e-05,losing_lt_025,3.511488686263852e-05,losing_lt_025
pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,,341.036001,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1g2y0j7rsv7dpu8p6jt2dva3rxfqjl2zu0ag9dd0cfm8guzg0lh0,SOCIO,6284504.944229,True,True,0.5212951302361525,losing_050_075,0.506960562774645,losing_050_075,0.28453851088725535,losing_025_050,0.17457840229404498,losing_lt_025,0.16024383483253754,losing_lt_025
pool1g2zsavkscwrzz0tqqwwykkyganyedlzgqc63fneq6nvzc7rwdzp,RBA,136.613397,True,True,5.47468142932469e-05,losing_lt_025,4.4481791226376725e-05,losing_lt_025,4.4481791226376725e-05,losing_lt_025,5.47468142932469e-05,losing_lt_025,4.4481791226376725e-05,losing_lt_025
pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,48460909.024554,True,True,1.295517884052083,edge,1.1497591481064362,edge,0.8518373169701674,losing_075_100,0.874541383533442,losing_075_100,0.7287826475877955,losing_050_075
pool1g43yqk4yuflm07faedr9qsgwdvjuw4welxae2vcv7ymyj27q8mg,,92.090039,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1g4th3pqfzh4zajzrhlh8y6wpuztrkzxwt5wd7q578894j06gwfc,FEEL,3488028.578752,True,True,0.46727771745121804,losing_025_050,0.4649044464261239,losing_025_050,0.2375969461433873,losing_lt_025,0.1129454375987169,losing_lt_025,0.11057216657362273,losing_lt_025
pool1g50v6e6e0dpmt35lllufjnpqmdklsm3nrshzw4z4advqqjxfcpx,,24575.953354,True,True,0.009848704766321914,losing_lt_025,0.008002132093235973,losing_lt_025,0.008002132093235973,losing_lt_025,0.009848704766321914,losing_lt_025,0.008002132093235973,losing_lt_025
pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030,FGMTB,21.86748,True,True,8.763230903809408e-06,losing_lt_025,7.120125109345199e-06,losing_lt_025,7.120125109345199e-06,losing_lt_025,8.763230903809408e-06,losing_lt_025,7.120125109345199e-06,losing_lt_025
pool1g5gcxs48ur9y6kvycy44e9n8wn254fltvjklcf29jxfp23x2wjx,,701.407805,True,True,0.00028108399106568634,losing_lt_025,0.0002283807427408702,losing_lt_025,0.0002283807427408702,losing_lt_025,0.00028108399106568634,losing_lt_025,0.0002283807427408702,losing_lt_025
pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,SKY,10874643.663351,True,True,0.5094185339736472,losing_050_075,0.49880470538978955,losing_025_050,0.2723989836662432,losing_025_050,0.1564919677575309,losing_lt_025,0.14587813917367318,losing_lt_025
pool1g5k0fks847av9zdayg05htnj8wx0ah7jmnwwqlt63rjdzyjr93n,ADAMS,12450.996009,True,True,0.004989702355309227,losing_lt_025,0.004054180108021794,losing_lt_025,0.004054180108021794,losing_lt_025,0.004989702355309227,losing_lt_025,0.004054180108021794,losing_lt_025
pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,,220.848661,True,True,8.850346797334587e-05,losing_lt_025,7.190906790288837e-05,losing_lt_025,7.190906790288837e-05,losing_lt_025,8.850346797334587e-05,losing_lt_025,7.190906790288837e-05,losing_lt_025
pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,ALRES,146.13907,True,True,5.856415878446182e-05,losing_lt_025,4.7583384825674055e-05,losing_lt_025,4.7583384825674055e-05,losing_lt_025,5.856415878446182e-05,losing_lt_025,4.7583384825674055e-05,losing_lt_025
pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,ONYX,2654710.241678,True,True,0.2711712673765392,losing_025_050,0.2611826938302884,losing_025_050,0.2611826938302884,losing_025_050,0.1494042489216128,losing_lt_025,0.13941567537536204,losing_lt_025
pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc,,28137.191642,True,True,0.011275771524550504,losing_lt_025,0.009161564399147379,losing_lt_025,0.009161564399147379,losing_lt_025,0.011275771524550504,losing_lt_025,0.009161564399147379,losing_lt_025
pool1g6rugsgxrl7ylqnuw2qvma0kuk63wc4yv43a4tmw3qaawgu87c0,,153.60697,True,True,6.155685756746602e-05,losing_lt_025,5.0014946965842735e-05,losing_lt_025,5.0014946965842735e-05,losing_lt_025,6.155685756746602e-05,losing_lt_025,5.0014946965842735e-05,losing_lt_025
pool1g7757qwvwzpqn35xfxqmhmw3nz8xe8rcptuqqwkv3cfzk38gedd,eth2s,13839.468452,True,True,0.005546066772276345,losing_lt_025,0.004506180983576027,losing_lt_025,0.004506180983576027,losing_lt_025,0.005546066772276345,losing_lt_025,0.004506180983576027,losing_lt_025
pool1g79uyzvt9mm3z7jdcxnp36n4egm4z6l8c6n9l2mk8ae2yf5zman,ABC,66045.57808,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1g7axcymry0dz86usn9np76gm2tankhh478k2x3uc7v0pugcv2xp,,24925.11543,True,True,0.009988574629878772,losing_lt_025,0.008115732274044706,losing_lt_025,0.008115732274044706,losing_lt_025,0.009988574629878772,losing_lt_025,0.008115732274044706,losing_lt_025
pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,KNGHT,326777.05097,True,True,0.13096729899277318,losing_lt_025,0.10642215290563002,losing_lt_025,0.10642215290563002,losing_lt_025,0.10616278880446649,losing_lt_025,0.10207022260791396,losing_lt_025
pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,1PCT0,7797449.13451,True,True,0.5057572184428986,losing_050_075,0.49544013682454136,losing_025_050,0.27009669338733067,losing_025_050,0.15448655661430538,losing_lt_025,0.14416947499594826,losing_lt_025
pool1g90xrq0qrgn7z9xdfpx6xlgxwedf7unrcmh2drj7j70hxr35jxk,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ga0h4pv0psju8z3j7l852elq92c7xshuspt27jklnx665r4l2q8,,14.776577,True,True,5.921603983910428e-06,losing_lt_025,4.811303254284971e-06,losing_lt_025,4.811303254284971e-06,losing_lt_025,5.921603983910428e-06,losing_lt_025,4.811303254284971e-06,losing_lt_025
pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,,494.831058,True,True,0.00019829998222004787,losing_lt_025,0.00016111881267278808,losing_lt_025,0.00016111881267278808,losing_lt_025,0.00019829998222004787,losing_lt_025,0.00016111881267278808,losing_lt_025
pool1gaq7x3ejv47cykw2wrcyt99f3gcy3ayyuxsf6gqvd8j2jf90w4h,,2.646822,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gas95lqlch5pj5e4lwg78gxlq7km9xfurfd557x4tgwk5kktd04,NEDS3,10789584.719794,True,True,0.6258897699084901,losing_050_075,0.5909834005567184,losing_050_075,0.37150580680446116,losing_025_050,0.283762932588795,losing_025_050,0.24885656323702326,losing_lt_025
pool1gavc60d7mz7vvhsh7grcrc8pmcy0zugrnxh3dklwx0sjsdva6sj,CHILD,107.825567,True,True,4.321030014102172e-05,losing_lt_025,3.510837009712994e-05,losing_lt_025,3.510837009712994e-05,losing_lt_025,4.321030014102172e-05,losing_lt_025,3.510837009712994e-05,losing_lt_025
pool1gaztx97t53k47fr7282d70tje8323vvzx8pshgts30t9krw62tm,TW001,114176461.996014,True,False,3.52185710346111,comfortable,2.9389215462688463,comfortable,2.732490420321836,comfortable,3.2000674071319475,comfortable,2.617131849939683,comfortable
pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,64761837.247187,True,True,0.7392339009884502,losing_050_075,0.6857457781176212,losing_050_075,0.4588834701729943,losing_025_050,0.3855955974277083,losing_025_050,0.3321074745568793,losing_025_050
pool1gcqq0gt4hmgvq942x0s57lf3f4mhtexuuzgjrsmtj0kmsmqz32z,,11.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gctelcfktanxhqfjw88vjp9v0ayumd6lr3re38pjw3kvvc8tanq,IOGP,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gd3nuzly536f20e4kpm4ctkgv0ywes37qms6g7cy2f0xxf56nh7,TKS,111.625658,True,True,4.47331587940957e-05,losing_lt_025,3.6345692984991383e-05,losing_lt_025,3.6345692984991383e-05,losing_lt_025,4.47331587940957e-05,losing_lt_025,3.6345692984991383e-05,losing_lt_025
pool1gdgjzmp96kk0d0sj482655wqlq8jtc4t9xw8xzfwfx4tjyq73hw,LUNA9,2869997.046427,True,True,0.53216382227788,losing_050_075,0.5093721867655655,losing_050_075,0.3043020722991553,losing_025_050,0.21249570266847564,losing_lt_025,0.18970406715616134,losing_lt_025
pool1gduk8s5stt3uej5nl9vs7marx8jjyeadwz3505gzvuqey2lch35,TCATL,2514.018865,True,True,0.0010074751870921429,losing_lt_025,0.000818574172621903,losing_lt_025,0.000818574172621903,losing_lt_025,0.0010074751870921429,losing_lt_025,0.000818574172621903,losing_lt_025
pool1gdyn4dggh5c9yn5cjve3dlljjkpwzdt2g4au8aszgwd6y97wde8,SYNK,41411.564629,True,True,0.016595384699998494,losing_lt_025,0.01348375527379082,losing_lt_025,0.01348375527379082,losing_lt_025,0.016595384699998494,losing_lt_025,0.01348375527379082,losing_lt_025
pool1ge06eu8lvdj6jakxw8zuwj3yxtpmeek8j8rgwqfshj7vg390fj0,IOGP,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ge9c0gw40pzkcuj0xx6kevxz0hvwce7ac207lw2dtd58y957f74,CSPMX,1336.641259,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gecx8vya3f8lyre2gn9w53547p0rhkmq0x78zrw956lkcvn8uyp,LQWD,18325629.912921,True,True,7.509621160834706,strong,6.236247589727145,strong,6.236247589727145,strong,7.509621160834706,strong,6.236247589727145,strong
pool1gf8a46j6hvhad8e48hez4084x34snpua8k7t3kzy9w42q6w60z8,GRADA,759788.062145,True,True,0.23421205187081545,losing_lt_025,0.23054556930638712,losing_lt_025,0.23054556930638712,losing_lt_025,0.11426168638262883,losing_lt_025,0.1105952038182005,losing_lt_025
pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,,4.664004,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gha260s6hx855p49fc735w78p0kcp4hyxl8glymp5k5muk9jkgm,NSPYR,762856.451565,True,True,0.30581202371833854,losing_025_050,0.2485559096004261,losing_lt_025,0.23258645594999497,losing_lt_025,0.1353660584500347,losing_lt_025,0.12580530874949636,losing_lt_025
pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,NOBLE,96440.397709,True,True,0.03865138180800647,losing_lt_025,0.03140717725763137,losing_lt_025,0.03140717725763137,losing_lt_025,0.03865138180800647,losing_lt_025,0.03140717725763137,losing_lt_025
pool1ghsq6nqsdmxxep9jrfml0j6jk935uhq7d9l5a0ltllev7nk2fa0,,1162.10863,True,True,0.0004657064399137891,losing_lt_025,0.00037838648245545913,losing_lt_025,0.00037838648245545913,losing_lt_025,0.0004657064399137891,losing_lt_025,0.00037838648245545913,losing_lt_025
pool1gjmerqh4wxl553enqeqgc6m3r3gt6yspdg29jy6nuypa6k2tpdt,NPY,2534.400511,True,True,0.0010156422633346585,losing_lt_025,0.0008252093389594102,losing_lt_025,0.0008252093389594102,losing_lt_025,0.0010156422633346585,losing_lt_025,0.0008252093389594102,losing_lt_025
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,GCN,35010773.902622,True,True,1.1373475211042732,edge,1.005813376639351,edge,0.7878973346603406,losing_075_100,0.7976548674311099,losing_075_100,0.6661207229661876,losing_050_075
pool1gl90juvqt674dhvr06f6vtth8uarhglx3q6cj3y3q0vdsy5ujsc,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1glll6eskvg5f4jcep5trqcgqa8zpekfv8d8a6jrprvcwum6u5jn,MZS,118911.036565,True,True,0.04765440770181195,losing_lt_025,0.0387205786715489,losing_lt_025,0.0387205786715489,losing_lt_025,0.04765440770181195,losing_lt_025,0.0387205786715489,losing_lt_025
pool1gm4mcrf8mytfetsj6ykulrmv4j70y7fhceawgdg2h09t5rtt7cf,ALTZ,1899400.123914,True,True,0.5340781083663351,losing_050_075,0.45286435920561746,losing_025_050,0.45286435920561746,losing_025_050,0.4791870140606382,losing_025_050,0.39797326489992046,losing_025_050
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,OBLUE,2358.794577,True,True,0.000945269834131789,losing_lt_025,0.0007680320248284495,losing_lt_025,0.0007680320248284495,losing_lt_025,0.000945269834131789,losing_lt_025,0.0007680320248284495,losing_lt_025
pool1gn4vygcs9trs7pzzdcwv6djr69eq5ux8dmwy028zk5vhcpgn8ty,NEZHA,204.237406,True,True,8.184664631876552e-05,losing_lt_025,6.65004132673836e-05,losing_lt_025,6.65004132673836e-05,losing_lt_025,8.184664631876552e-05,losing_lt_025,6.65004132673836e-05,losing_lt_025
pool1gnnwyf9vwcgtm3us0w0duuy43r9k7yhnchvyx0xqv9766ysw2a9,A2A,4231164.239484,True,True,0.2362738566380025,losing_lt_025,0.2347801869371062,losing_lt_025,0.2347801869371062,losing_lt_025,0.10869018762531946,losing_lt_025,0.10719651792442318,losing_lt_025
pool1gntlh2yq89tpsd7kgaeuremj3s60rscqahyl52qzv0x87mt22rq,KOR,2993490.024348,True,True,0.4622829704069381,losing_025_050,0.46121678975163594,losing_025_050,0.23291892823580213,losing_lt_025,0.10640689216166785,losing_lt_025,0.1053407115063656,losing_lt_025
pool1gp4kj3w0txgxjme254pgyj5ysw7muxsumuefzc7uep9673nsrvc,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gpc08dtula7mpdzy3rnf9zfw8tp2n6c03ukj2kf5shqzca5ulw2,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gplusrfxc087ep94rata3m02qpyqa6a6g4wezxf4fwwnczzyg3l,,19915.568179,True,True,0.007981131104023868,losing_lt_025,0.006484761995121768,losing_lt_025,0.006484761995121768,losing_lt_025,0.007981131104023868,losing_lt_025,0.006484761995121768,losing_lt_025
pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CAPEX,3050046.916677,True,True,0.5122465901729172,losing_050_075,0.496238854893374,losing_025_050,0.2829053382885496,losing_025_050,0.17969728487716158,losing_lt_025,0.1636895495976183,losing_lt_025
pool1gprrm7gehg9wlupqsvyf59l52q8wgr3y46p656r66t7zy7j2z66,MILK,17.427226,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gpz25s2aasmqnh9tg8a2rxmyxuvmj5s779htxk295e9ajnzjflc,MUGGY,503639.347429,True,True,0.20183740004550949,losing_lt_025,0.16399910794617242,losing_lt_025,0.16399910794617242,losing_lt_025,0.1154880778824647,losing_lt_025,0.11011576168529642,losing_lt_025
pool1gpz97nhqges80ggnefeshg3n4grprrltdvzqr8sz5fvxg3lekqh,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gq07hfmull6etsr23l36cvwgfkym6jqn4q2dz5vz4y446yat70t,MKM,1941746.450507,True,True,0.7781405311652296,losing_075_100,0.6322391815717491,losing_050_075,0.6322391815717491,losing_050_075,0.7781405311652296,losing_075_100,0.6322391815717491,losing_050_075
pool1gqf605yxhmyfasdjhf8yxcesztgzuek9gfuvy2dnyj5cyp8zga3,OLEUM,264605.204446,True,True,0.10603857938284138,losing_lt_025,0.08615634608194572,losing_lt_025,0.08615634608194572,losing_lt_025,0.10119953399183261,losing_lt_025,0.08615634608194572,losing_lt_025
pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,FORTE,31092311.983577,True,True,1.2513210445146314,edge,1.0623883671767669,edge,1.0623883671767669,edge,1.1337651876223402,edge,0.9448325102844755,losing_075_100
pool1gqk5pzqmrc9c6030m5sj2s3560ymm5ymq3hqjmz6vfdmx4mw5gs,HIST,265821.659157,True,True,0.1065262699213766,losing_lt_025,0.08655276145772023,losing_lt_025,0.08655276145772023,losing_lt_025,0.1013245458183852,losing_lt_025,0.08655276145772023,losing_lt_025
pool1gqmjahruyhxvec59g9wh0z67aqxa2k3n4al4lyafv08xk90zl2z,,1100.522781,True,True,0.00044102636633889196,losing_lt_025,0.00035833392267201134,losing_lt_025,0.00035833392267201134,losing_lt_025,0.00044102636633889196,losing_lt_025,0.00035833392267201134,losing_lt_025
pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,,107.26174,True,True,4.2984350249291186e-05,losing_lt_025,3.492478549250677e-05,losing_lt_025,3.492478549250677e-05,losing_lt_025,4.2984350249291186e-05,losing_lt_025,3.492478549250677e-05,losing_lt_025
pool1gqvrgg7zycvf65ydkjeph72t0yx0f5ykzd9f477zh4f3smwk997,SAND,2957548.329397,True,True,0.44768967633710827,losing_025_050,0.39702136764415424,losing_025_050,0.39702136764415424,losing_025_050,0.3487668703934076,losing_025_050,0.2980985617004536,losing_025_050
pool1grgycym8cf0xmgjjr7gx7udmkpu93hqaygysy5myx6ghx8dvl5r,THOR,14529789.385548,True,True,0.6559417699730578,losing_050_075,0.6158784248428096,losing_050_075,0.3949214973408938,losing_025_050,0.311508912396542,losing_025_050,0.2714455672662938,losing_025_050
pool1grhujlggx90ln0jcnrey4adckysxdx6rqfmx9s6fnhtc2g0qym0,,104120.507816,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1grnz2afeg7st9480vlzqc25gavvs4n34ndtktne8pnp8yutsmfv,ADAS,824.076982,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1grz62pdyyakffeymsjxpkz4x9382y3zhfa8zu28tk2fpqxm6p5l,KAWAN,399529.471693,True,True,0.1601256794379733,losing_lt_025,0.13011608800576327,losing_lt_025,0.13011608800576327,losing_lt_025,0.1063433013682065,losing_lt_025,0.10372364895358091,losing_lt_025
pool1gseulah8qjuemuuh6wf2a2t2k2na7k8xrewdslcljprmcr2fqeq,,10.277188,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gsfu7c2ac6rh45dn836myms9flp99y0erppqez80nwehk9c70eu,BZONE,500.647786,True,True,0.00020063089854143557,losing_lt_025,0.00016301260547503825,losing_lt_025,0.00016301260547503825,losing_lt_025,0.00020063089854143557,losing_lt_025,0.00016301260547503825,losing_lt_025
pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,GOOF,979698.152766,True,True,0.2447886798920135,losing_lt_025,0.2378489968525732,losing_lt_025,0.2378489968525732,losing_lt_025,0.12869445977240535,losing_lt_025,0.12175477673296506,losing_lt_025
pool1gsrcrjm6ctkquef6m8jsyvplv0j357hupn92uklqdcm7729ytv6,YUMMI,496011.03248,True,True,0.198772754120676,losing_lt_025,0.16150286334799527,losing_lt_025,0.16150286334799527,losing_lt_025,0.10531076671479188,losing_lt_025,0.10374035664676526,losing_lt_025
pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,63162642.487696,True,True,2.2064945054066527,comfortable,1.851055323057484,edge,1.851055323057484,edge,2.088295608911705,comfortable,1.7328564265625364,edge
pool1gu33fszp9ek0w9fkdt2xpnp4vznvvv2vhktc0dypa8fr53lc9pc,TESLA,1671207.614983,True,True,0.3039761399223895,losing_025_050,0.2827752396615646,losing_025_050,0.2827752396615646,losing_025_050,0.19748163823288772,losing_lt_025,0.17628073797206287,losing_lt_025
pool1guzmpktw0h98ezwgekzcvw2wgmf58a3egcjaecx2yv8esrtv8tw,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1gvnkmpfu26vncrmhj6hr792kwu32hw553upadcphjwu4qewj7jz,GEN,61654.138895,True,True,0.02470744978582749,losing_lt_025,0.020074810706485827,losing_lt_025,0.020074810706485827,losing_lt_025,0.02470744978582749,losing_lt_025,0.020074810706485827,losing_lt_025
pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,AP050,496.831786,True,True,0.00019910169890052047,losing_lt_025,0.0001617701585058959,losing_lt_025,0.0001617701585058959,losing_lt_025,0.00019910169890052047,losing_lt_025,0.0001617701585058959,losing_lt_025
pool1gw25vftc9nnqqgld043k2fsjsm76rkkcy2xjzqdm268cvlf698l,,1470.941454,True,True,0.0005894689103356694,losing_lt_025,0.0004789434896477314,losing_lt_025,0.0004789434896477314,losing_lt_025,0.0005894689103356694,losing_lt_025,0.0004789434896477314,losing_lt_025
pool1gwljutrkqx7km7ec2e8u93y0tvd8w07mgz2aaeqj75h9q7tntmq,,220.566414,True,True,8.839035936043865e-05,losing_lt_025,7.181716698035642e-05,losing_lt_025,7.181716698035642e-05,losing_lt_025,8.839035936043865e-05,losing_lt_025,7.181716698035642e-05,losing_lt_025
