pool_id,ticker,sigma_ada,pledge_met,unsaturated_k1000,D_base_k500_a0_0p3,D_A_k1000_a0_0p3,D_B_k1000_a0_0p6,D_C_k500_a0_0p6,f_base,f_A,f_B,f_C
pool1flkcdxj7cq6sfgl4fujx50p20ylqgj02kgwvfj4g5w24s6th8vz,U0001,16657704.234062,True,True,0.00022126710314637982,0.00022126714911606385,0.0001767179869695257,0.00017671791226878908,4947.252451175105,4947.253408361856,4019.6449497214767,4019.6433942930057
pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,BANDA,13814063.025497,True,True,0.00027048326953385755,0.00027104312600393754,0.00021655301011565254,0.0002156432433517726,4110.406592011303,4118.210721741794,3358.64473269295,3345.963021880902
pool1fmcv9p7vv754rwc0p6ud2mgm76vnn0gq0gngrk7rq400vsvhsvs,JAZZ4,10799076.459225,True,True,0.0002522894639373039,0.00025234390586485847,0.00019950971598149922,0.00019942124784922292,3207.887590437719,3208.5064562674556,2607.916502360499,2606.910845387177
pool1fmf707pca09wmv6dc7ap4kxf0j648374ruu6ahazhpywcngt780,CHIVO,27.893084,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fmgus36uc0jf0wlspfvzwfn04mz34kwrensmqgfzkv7t58dejw4,GRAB,4111701.087203,True,True,0.00021237799061843475,0.00021259623342160334,0.00015773864389137852,0.00015738399933622944,1222.0553686099058,1222.9617819140094,995.1254076586948,993.6524860395261
pool1fmrd4ds793ja4c5muy7hwj6q7kssuhtx22em4udmvx6957z9m0u,TLP,4341.618756,True,True,0.0,0.0,0.0,0.0,1.2894414389724895,1.289444695241439,1.0476791062537794,1.0476738148167366
pool1fn2e64q388nustgn7ca0tangxa29ta5z908cq2c5nztj6sntdsk,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fn5fq6r68hsxv5yqa2xjxmrchcwrmylmyluqvsmvfam5jr36nnx,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fn6rz40s843u3fwthk8eaqn6ath3z7wgfrhndskuzmslzxgtv50,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx,DARK,131232.80239,True,True,0.0,0.0,0.0,0.0,38.978513890577695,38.981570657947536,31.67749142923801,31.672524182262023
pool1fndvmevsjh5a0hkt5me9mrtlk4ugu4n8yns0dwk4jyhdqcq3ayy,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fnvj5za9k5ev88l8tw0nh3n4tn582gvf3d6vmuv7nh4ustqecn5,,1803.75061,True,True,0.0,0.0,0.0,0.0,0.5357047427629861,0.5357049385661904,0.43526058076480223,0.43526026258459527
pool1fp9z85qx2k6jgnn4f4taxlgn0xw0w9k3t47q32t83ymexz5ymwd,,1602.699093,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fpkjz7j77m5ukhjx5xvspfttrs0578kyxa9hgn0458hk55wp784,,16047.025942,True,True,0.0,0.0,0.0,0.0,4.765883218367731,4.765883218367731,3.8722801149237815,3.8722801149237815
pool1fpqae6awxx6sfewv8sjnkpm9mjvldkvykrfg6vr9httv64u3r6q,BRAVE,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fpsp2ayycsvpj2k43jnctdp306murzt7nzrlg0fuyyr9y8vx3pp,WLP,744.804214,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,MS6,48149282.315984,True,False,0.00028279705267213407,0.00022642213868725067,0.00018282367191443173,0.0002285726681731298,14305.6155151167,11521.603567426992,9368.54214672083,11627.805055985393
pool1fpvs8h5q5kwpz4k2yd0vw90dgdxacr3ef508tzzewm0kysdt4eq,SBP2,70000006.554332,True,False,0.0,0.0,0.0,0.0,20789.637763952087,11512.69372350527,9354.063650348033,16891.580683211072
pool1fqas6yd8n3fdpz8e869qjvyensdmzletqjexcut8mxasu2sk72r,LAG,70048600.5882,True,False,0.00027753397325556647,0.00015152421244969154,0.0001222488443155732,0.00022463177497034656,20804.069939195113,11512.69372350527,9354.063650348033,16903.30682559603
pool1fqnluegrkns2jj49vgvn8vvn5u8y4m2m3xptx4wngvf4cnwa2fk,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fqwnqk3phwa2s5thgym8dw34pv0z67m526uqprnjh93cvzxymef,NUFI9,23602635.32783,True,True,0.0002741130522478338,0.00027411416700976837,0.00022009963166877777,0.0002200978201806342,7009.887021447458,7009.914146519022,5695.599321719449,5695.555243478157
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,,2972.639531,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fr8ug253hlv0pt4sxu3w20r03pnpkh2wpedegp55t8nsx28rkma,JOKER,454720.827931,True,True,0.0,0.0,0.0,0.0,135.05483175920696,135.05994470583198,109.7445125164062,109.73620397814055
pool1frxut5ury0r2clgpvr0dewlsvc233ft7g6v7vx8msepy5068evn,,28883.053111,True,True,0.0,0.0,0.0,0.0,8.578132816350763,8.578149126189087,6.9697726683419745,6.969746164854697
pool1frz0ds4nhg4t0e30jadc5kwx35kzj2vfp9eak9ehh2727m4dqnv,,1233716.869437,True,True,1.691834093346426e-05,1.6918452976039897e-05,0.0,0.0,366.40763344871937,366.40777522186363,297.7065477488266,297.7063173674671
pool1fs2m5rmlx66crcwwrrsf2pcxjhvk7kzdurcqusd3v5gm65cufnj,BIRD,23591196.265875,True,True,0.0002827257672892596,0.0002828693563911705,0.00022736202873423143,0.00022712869644362624,7009.839065541025,7013.226504225846,5703.742243276765,5698.237655413932
pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,,104.134531,True,True,0.0,0.0,0.0,0.0,0.030927413935721435,0.030927413935721435,0.02512852382277367,0.02512852382277367
pool1fspfv7z8l8755une5vt8drk7aufenxlucnl0p09sy8vxjw5kz3y,,1525.080999,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,1LOVE,55298409.180879,True,False,0.0002887449630184069,0.00020115896024640087,0.00016322312292119454,0.00023411973374195223,16468.42132718145,11576.131812227926,9457.150544522348,13417.22104422315
pool1ft4z335t0eclqwlxdktam5wphf47swfpzgxe4fslnjz5y70hq2p,MDRS,12825.377957,True,True,0.0,0.0,0.0,0.0,3.809085350872142,3.809100174405898,3.0949179795733266,3.0948938913309725
pool1ft6jvmft8tg3lwzg6wfsprlex3ncuq5cnckwycavqk5q63jhrhv,FRCA🍁,842985.275547,True,True,9.535842779143994e-05,9.538633460529448e-05,3.9734682030912096e-05,3.968933345839845e-05,250.3857505274957,250.4092755606625,203.49575188060086,203.4575237017048
pool1ftfgs9lp0l4l07glvemrzu86pqvxrvzsn85lc3hathlq5ddsw49,RAID6,36601.017158,True,True,0.0,0.0,0.0,0.0,10.870539748685076,10.870768798842457,8.832871062072577,8.832498855566834
pool1fts0a4clzu7wyhdqw48cpg2kwvstzeqddtwj34pxfw9jgvznu0q,,4503.424647,True,True,0.0,0.0,0.0,0.0,1.3374936906000872,1.3374936906000872,1.086713623612571,1.086713623612571
pool1fttmappcugymuqxvayq2uew72cd8qej2gc5c9ajexsckswj3qza,,1163.423098,True,True,0.0,0.0,0.0,0.0,0.3455309884917763,0.3455313697219955,0.2807448573912213,0.2807442378921151
pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz,,650875.719095,True,True,0.0,0.0,0.0,0.0,193.30744919413377,193.3081960884131,157.064123009361,157.0629093061571
pool1fu69ry8k9qxfque9hng3lxcq7g30pykg38mtahah8x4mzpgls3k,BFADA,385102.561839,True,True,0.0,0.0,0.0,0.0,114.37356790068307,114.3736784740632,92.92879344133928,92.92861375959657
pool1fu6cvwqamrfxkzc0pjsmd7mqazfqh558sckequqj3ckvgyyg5ta,KOMA,300.093772,True,True,0.0,0.0,0.0,0.0,0.08912631313534614,0.08912633725744847,0.0724151882200041,0.07241514902158783
pool1fu6ppur5uumrpydpeswzrvfg4epr68xw39aar9rcu56tk5ukat3,,8956.278597,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs,FGMTK,73044778.176785,True,False,0.0002652007120710777,0.0001397557033638762,0.00011315877043679584,0.000215082840011397,21693.919095063666,11512.69372350545,9354.063650348322,17626.309264739368
pool1futpazj04ukh0754m6wexrr9gdezmrl6e0pksyhpc9gjql44l0y,SMBU1,457.999378,True,True,0.0,0.0,0.0,0.0,0.13602345591872556,0.13602347936330464,0.11051911508009844,0.11051907698265745
pool1fuu0vcmzc28lqm09m4j3llg64ghf9j36tcsp9vcy3kpnz9pg9hn,AID,8.2248,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fuzqy5r9x98826zv6wp40tr27uplemmstkd57cuw8jh5v5m90vn,247,4063902.390787,True,True,0.00025389297941431655,0.0002538986909716091,0.0001984977380690993,0.0001984884567884989,1206.981192005905,1207.0045198564944,980.7290776932907,980.6911699360832
pool1fv9f8phzn7hp623ypw6ctf73a98hd7nrh8wm7glpcuhf64856g2,GNP1,619055.006271,True,True,2.2410269846509277e-05,2.243786844407856e-05,0.0,0.0,183.8731897403656,183.89027479035693,149.43860215338802,149.4108389471522
pool1fvgmxt3688a5zl6amhvaqk9tmvk3lhxkgdsta6yj3czuy5hjwfy,ETO12,50000075.643364,True,False,0.0,0.0,0.0,0.0,14849.762335220981,11512.69372350527,9354.063650348033,12065.431897367049
pool1fvuy9r4ndp432yuh059q4fekh42t4d42qjhgz5qxlr8jctrp5l2,,1.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fwg2x8pwwxverf0wqtk3pnqtywlah9em3ywyvhskafvm5z3e7kr,,18.269664,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fwh9zp2hw7ppkna86n7m7ycgz66dnkdhhyqqahhv362agxj2u7g,ISPO2,75165.715939,True,True,0.0,0.0,0.0,0.0,22.32383520291931,22.323843829830057,18.138137130448783,18.138123111718816
pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,SLICE,50333.091393,True,True,0.0,0.0,0.0,0.0,14.949129880285737,14.94959362948302,12.147298295156377,12.146544702710788
pool1fxmancs3dmc9l0s7u7zrj8334m9nvzam5t5hnuuf4c7cjr6867m,CONGE,4902495.577084,True,True,0.0002254775410321993,0.0002255894356241781,0.0001705994611563676,0.000170417632444402,1456.5683309516496,1457.1224347317263,1184.811215931319,1183.9107972886945
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,,35018155.935408,True,True,0.0002729212708490311,0.0002729212708490311,0.0002200190725638112,0.0002200190725638112,10400.210127032731,10400.210127032731,8450.170728214094,8450.170728214094
pool1fy57yj7fq4n640h0r7yzchgytvx747nl85lkct7pc8faywwsyy2,,1068.093207,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1fy5aaf5gz2646dghhm8u899mj6hyznn428sqhdx3tmqmsdy6rcz,,28066.816027,True,True,0.0,0.0,0.0,0.0,8.335722190035323,8.33574604121012,6.7728324162517595,6.772793658092717
pool1fyp482ntshhm9zfz4nv7pmsaeakscf5mnuzcxuvtqf6t56fc7l0,KYSN,3495328.26376,True,True,0.00024363975209810168,0.00024363986483608293,0.00018901152521332435,0.00018901134201410478,1038.094711196712,1038.0951128850427,843.4529319617925,843.4522792182553
pool1g04psph8yjpqrgvtltqxrgh6vtl3uklvl46ng6ttrdhwjuvelna,,92.633094,True,True,0.0,0.0,0.0,0.0,0.027511547256561478,0.02751154752894076,0.022353132809862626,0.022353132367246294
pool1g0fvxf4ewt0j3hplp09dv4ak2uv5ay3ftw8upk80d8kx2ca5syn,,148.091537,True,True,0.0,0.0,0.0,0.0,0.04398242155350334,0.04398242708045701,0.03573573098413534,0.03573572200283564
pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,EGGS,733370.078492,True,True,0.0,0.0,0.0,0.0,217.93910243533526,218.07220770448478,177.3990704970495,177.18277443468153
pool1g0nq3m3fnvd245k4favcvutn09vce0yshg535f68d2xa54vy0cc,1PCT3,10666285.527986,True,True,0.00026252412937971184,0.0002625808603198444,0.00020752206886882646,0.00020742988109111104,3168.4417393433782,3169.052959955222,2575.848121124523,2574.854887630277
pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,,107.845589,True,True,0.0,0.0,0.0,0.0,0.032029578854536604,0.032029578854536604,0.026024032819310993,0.026024032819310993
pool1g2htk67ngtrw5mz6npgu3tugmcuqfgu0lxm8m26d7x79w75xupn,,341.036001,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1g2y0j7rsv7dpu8p6jt2dva3rxfqjl2zu0ag9dd0cfm8guzg0lh0,SOCIO,6284504.944229,True,True,0.00023560667508003424,0.00023560667508003424,0.00018159074630459918,0.00018159074630459918,1866.4652726121967,1866.4652726121967,1516.50303399741,1516.50303399741
pool1g2zsavkscwrzz0tqqwwykkyganyedlzgqc63fneq6nvzc7rwdzp,RBA,136.613397,True,True,0.0,0.0,0.0,0.0,0.040573472370661876,0.04057347657849285,0.03296595655771787,0.03296594971999253
pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,48460909.024554,True,False,0.00027719219631752647,0.0002201417951871548,0.00017738090908579282,0.00022373382232786118,14392.693550062462,11512.782821944487,9354.20843531176,11694.108759943969
pool1g43yqk4yuflm07faedr9qsgwdvjuw4welxae2vcv7ymyj27q8mg,,92.090039,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1g4th3pqfzh4zajzrhlh8y6wpuztrkzxwt5wd7q578894j06gwfc,FEEL,3488028.578752,True,True,0.0001995470662589731,0.0001995756192100666,0.00014392477430723286,0.00014387837576170596,1036.0258699174171,1036.125463426839,842.0137259740598,841.8518865212494
pool1g50v6e6e0dpmt35lllufjnpqmdklsm3nrshzw4z4advqqjxfcpx,,24575.953354,True,True,0.0,0.0,0.0,0.0,7.2989845323741305,7.2990387809066934,5.930557160741411,5.9304690068759935
pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030,FGMTB,21.86748,True,True,0.0,0.0,0.0,0.0,0.006494527792045418,0.006494527792045467,0.005276803831037025,0.0052768038310369424
pool1g5gcxs48ur9y6kvycy44e9n8wn254fltvjklcf29jxfp23x2wjx,,701.407805,True,True,0.0,0.0,0.0,0.0,0.20831446893423647,0.20831446893423647,0.16925550600906716,0.16925550600906716
pool1g5gmej3cj67td4pmvmacnls8nuq0gjld2pwfeg3jwpxujdx6lmu,SKY,10874643.663351,True,True,0.0002630721167519845,0.0002630721224407375,0.000207942470286028,0.00020794246104180447,3229.712653981114,3229.7127164691556,2624.1416836742505,2624.141582131183
pool1g5k0fks847av9zdayg05htnj8wx0ah7jmnwwqlt63rjdzyjr93n,ADAMS,12450.996009,True,True,0.0,0.0,0.0,0.0,3.6979238566569497,3.69796668553686,3.00466752143045,3.0045979245005965
pool1g637quu9s4v8e30s8y2jg8zfejsne9s8mg985q62y8jfu4khtqg,,220.848661,True,True,0.0,0.0,0.0,0.0,0.065590903486913,0.06559090364643931,0.0532926094717042,0.053292609212473946
pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,ALRES,146.13907,True,True,0.0,0.0,0.0,0.0,0.04340254878804004,0.043402554090606865,0.03526458381525398,0.035264575198582886
pool1g6g2d09le8hd6nv9jhyavewdnw8tu0ndst4lqysd00ru24cav0a,ONYX,2654710.241678,True,True,0.00022130979291695816,0.00022130979291695816,0.00016840759463173827,0.00016840759463173827,788.4351303581959,788.4351303581959,640.6035434160343,640.6035434160343
pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc,,28137.191642,True,True,0.0,0.0,0.0,0.0,8.356599563194653,8.356599595529985,6.789737223913027,6.789737171368113
pool1g6rugsgxrl7ylqnuw2qvma0kuk63wc4yv43a4tmw3qaawgu87c0,,153.60697,True,True,0.0,0.0,0.0,0.0,0.04562047110833316,0.0456204712837157,0.03706663320301565,0.03706663291801901
pool1g7757qwvwzpqn35xfxqmhmw3nz8xe8rcptuqqwkv3cfzk38gedd,eth2s,13839.468452,True,True,0.0,0.0,0.0,0.0,4.110251707898136,4.110253286903536,3.3395833614895643,3.3395807956057895
pool1g79uyzvt9mm3z7jdcxnp36n4egm4z6l8c6n9l2mk8ae2yf5zman,ABC,66045.57808,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1g7axcymry0dz86usn9np76gm2tankhh478k2x3uc7v0pugcv2xp,,24925.11543,True,True,0.0,0.0,0.0,0.0,7.402643642365713,7.4026576778432975,6.014682170748653,6.014659363097578
pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,KNGHT,326777.05097,True,True,0.0,0.0,0.0,0.0,97.06132047575525,97.0715656259683,78.88728835582423,78.87063998672804
pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,1PCT0,7797449.13451,True,True,0.0002509134453196882,0.00025097007814667055,0.0001959111640542148,0.0001958191357103685,2316.247300045379,2316.6933521542055,1883.037713732711,1882.3128790558678
pool1g90xrq0qrgn7z9xdfpx6xlgxwedf7unrcmh2drj7j70hxr35jxk,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ga0h4pv0psju8z3j7l852elq92c7xshuspt27jklnx665r4l2q8,,14.776577,True,True,0.0,0.0,0.0,0.0,0.00438856650807584,0.00438856652390848,0.00356571032640368,0.00356571030067564
pool1ga8rg7snafqj5t24zf4xr8cz7tl576ett05qf93qhcamgmkqmj3,,494.831058,True,True,0.0,0.0,0.0,0.0,0.14696232015641328,0.1469623905004036,0.11940705658981725,0.11940694228083296
pool1gaq7x3ejv47cykw2wrcyt99f3gcy3ayyuxsf6gqvd8j2jf90w4h,,2.646822,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gas95lqlch5pj5e4lwg78gxlq7km9xfurfd557x4tgwk5kktd04,NEDS3,10789584.719794,True,True,0.0002604492165997538,0.00026072698106188995,0.00020650025768662367,0.00020604889043565237,3207.488660925532,3210.5467866361096,2613.522474458284,2608.5530201785946
pool1gavc60d7mz7vvhsh7grcrc8pmcy0zugrnxh3dklwx0sjsdva6sj,CHILD,107.825567,True,True,0.0,0.0,0.0,0.0,0.03202363354895721,0.032023634673211496,0.02601920499889729,0.02601920317198408
pool1gaztx97t53k47fr7282d70tje8323vvzx8pshgts30t9krw62tm,TW001,114176461.996014,True,False,0.00017881843914450412,8.806922367558839e-05,7.105378967026658e-05,0.00014478752723876063,23025.396356854464,11512.702633349192,9354.078128844405,18708.14177919244
pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,64761837.247187,True,False,0.0002888842243109641,0.00017086261955133315,0.00013790667851902268,0.00023379011524068705,19237.649614249014,11517.148645466132,9361.302898534432,15633.613528503503
pool1gcqq0gt4hmgvq942x0s57lf3f4mhtexuuzgjrsmtj0kmsmqz32z,,11.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gctelcfktanxhqfjw88vjp9v0ayumd6lr3re38pjw3kvvc8tanq,IOGP,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gd3nuzly536f20e4kpm4ctkgv0ywes37qms6g7cy2f0xxf56nh7,TKS,111.625658,True,True,0.0,0.0,0.0,0.0,0.03315224101740204,0.03315224235352267,0.026936199083406307,0.026936196912210282
pool1gdgjzmp96kk0d0sj482655wqlq8jtc4t9xw8xzfwfx4tjyq73hw,LUNA9,2869997.046427,True,True,0.00017521516699054056,0.0001754749288840152,0.00012122570229792207,0.0001208035892210257,853.1296038286378,853.8903343052158,695.0177628021174,693.7815757776779
pool1gduk8s5stt3uej5nl9vs7marx8jjyeadwz3505gzvuqey2lch35,TCATL,2514.018865,True,True,0.0,0.0,0.0,0.0,0.7466510553227326,0.746651587201353,0.6066552789014352,0.6066544145986771
pool1gdyn4dggh5c9yn5cjve3dlljjkpwzdt2g4au8aszgwd6y97wde8,SYNK,41411.564629,True,True,0.0,0.0,0.0,0.0,12.29902399433222,12.299028742054638,9.99296856795835,9.99296085290942
pool1ge06eu8lvdj6jakxw8zuwj3yxtpmeek8j8rgwqfshj7vg390fj0,IOGP,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1ge9c0gw40pzkcuj0xx6kevxz0hvwce7ac207lw2dtd58y957f74,CSPMX,1336.641259,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gecx8vya3f8lyre2gn9w53547p0rhkmq0x78zrw956lkcvn8uyp,LQWD,18325629.912921,True,True,0.0,0.0,0.0,0.0,5565.463682529721,5742.641008370683,4909.665534878237,4621.752380386673
pool1gf8a46j6hvhad8e48hez4084x34snpua8k7t3kzy9w42q6w60z8,GRADA,759788.062145,True,True,7.32813209486436e-05,7.3314476946555e-05,1.7669380756628893e-05,1.7615502260022848e-05,225.6782728349957,225.7034643663973,183.42498456438122,183.38404832585363
pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,,4.664004,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gha260s6hx855p49fc735w78p0kcp4hyxl8glymp5k5muk9jkgm,NSPYR,762856.451565,True,True,0.0,0.0,0.0,0.0,226.6406886890354,226.71720627301016,184.33188741116376,184.2075463372047
pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,NOBLE,96440.397709,True,True,0.0,0.0,0.0,0.0,28.64496851771147,28.647647805531808,23.28056187697487,23.276208034266805
pool1ghsq6nqsdmxxep9jrfml0j6jk935uhq7d9l5a0ltllev7nk2fa0,,1162.10863,True,True,0.0,0.0,0.0,0.0,0.34514021713610815,0.3451402172059017,0.28042642655540484,0.2804264264419903
pool1gjmerqh4wxl553enqeqgc6m3r3gt6yspdg29jy6nuypa6k2tpdt,NPY,2534.400511,True,True,0.0,0.0,0.0,0.0,0.7527037662713526,0.7527037662713526,0.611571810095474,0.611571810095474
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,GCN,35010773.902622,True,True,0.00027291932601068464,0.00027291932601068464,0.00022001712772546473,0.00022001712772546473,10398.01770170112,10398.01770170112,8448.38938263216,8448.38938263216
pool1gl90juvqt674dhvr06f6vtth8uarhglx3q6cj3y3q0vdsy5ujsc,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1glll6eskvg5f4jcep5trqcgqa8zpekfv8d8a6jrprvcwum6u5jn,MZS,118911.036565,True,True,0.0,0.0,0.0,0.0,35.31721104123175,35.3184632228603,28.698285877283197,28.696251082136797
pool1gm4mcrf8mytfetsj6ykulrmv4j70y7fhceawgdg2h09t5rtt7cf,ALTZ,1899400.123914,True,True,0.00020376152045026833,0.00020418730632667316,0.0001501422049220608,0.00014945030287290305,564.9231195838212,565.7483621821927,461.0001251364117,459.65910591405805
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,OBLUE,2358.794577,True,True,0.0,0.0,0.0,0.0,0.700549977073226,0.7005502366647347,0.5691974891257304,0.5691970672895288
pool1gn4vygcs9trs7pzzdcwv6djr69eq5ux8dmwy028zk5vhcpgn8ty,NEZHA,204.237406,True,True,0.0,0.0,0.0,0.0,0.06065745899401845,0.060657470973523614,0.04928421463263464,0.049284195165938745
pool1gnnwyf9vwcgtm3us0w0duuy43r9k7yhnchvyx0xqv9766ysw2a9,A2A,4231164.239484,True,True,0.00025681673046208165,0.00025681673046208165,0.00020113020595132386,0.00020113020595132386,1256.633766032361,1256.633766032361,1021.0149349012935,1021.0149349012935
pool1gntlh2yq89tpsd7kgaeuremj3s60rscqahyl52qzv0x87mt22rq,KOR,2993490.024348,True,True,0.00018342645233615555,0.0001834379108250998,0.00012776570757257142,0.0001277470875280371,889.0852552698256,889.1195561421742,722.4653710722563,722.4096321546898
pool1gp4kj3w0txgxjme254pgyj5ysw7muxsumuefzc7uep9673nsrvc,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gpc08dtula7mpdzy3rnf9zfw8tp2n6c03ukj2kf5shqzca5ulw2,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gplusrfxc087ep94rata3m02qpyqa6a6g4wezxf4fwwnczzyg3l,,19915.568179,True,True,0.0,0.0,0.0,0.0,5.914904940426579,5.9149898774594645,4.806067190174237,4.8059291674958
pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CAPEX,3050046.916677,True,True,0.00018568534443690233,0.00018585025363545164,0.00013036944870893993,0.00013010147126129727,906.3490122718807,906.8519930644477,737.6329350635825,736.8155912756611
pool1gprrm7gehg9wlupqsvyf59l52q8wgr3y46p656r66t7zy7j2z66,MILK,17.427226,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gpz25s2aasmqnh9tg8a2rxmyxuvmj5s779htxk295e9ajnzjflc,MUGGY,503639.347429,True,True,0.0,0.0,0.0,0.0,149.5839398115054,149.58961516849666,121.55078356632976,121.54156111121891
pool1gpz97nhqges80ggnefeshg3n4grprrltdvzqr8sz5fvxg3lekqh,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1gq07hfmull6etsr23l36cvwgfkym6jqn4q2dz5vz4y446yat70t,MKM,1941746.450507,True,True,0.0,0.0,0.0,0.0,576.6885936524536,576.6885936524536,468.55948234261854,468.55948234261854
pool1gqf605yxhmyfasdjhf8yxcesztgzuek9gfuvy2dnyj5cyp8zga3,OLEUM,264605.204446,True,True,0.0,0.0,0.0,0.0,78.58636938706134,78.58636969115597,63.851425868217994,63.85142537406423
pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,FORTE,31092311.983577,True,True,0.0002881561340766523,0.0002904404129248238,0.00023859457114874032,0.00023488261802046177,9302.96678969696,9375.365883075994,7732.137455396936,7614.488928656007
pool1gqk5pzqmrc9c6030m5sj2s3560ymm5ymq3hqjmz6vfdmx4mw5gs,HIST,265821.659157,True,True,0.0,0.0,0.0,0.0,78.94780226395356,78.94795472648221,64.14546096527502,64.145213213666
pool1gqmjahruyhxvec59g9wh0z67aqxa2k3n4al4lyafv08xk90zl2z,,1100.522781,True,True,0.0,0.0,0.0,0.0,0.3268495403867122,0.32684954044598735,0.26556525167657935,0.26556525158025734
pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,,107.26174,True,True,0.0,0.0,0.0,0.0,0.03185617957364136,0.03185618040823969,0.025883147937891187,0.02588314658166891
