pool_id,ticker,sigma_ada,unsaturated_k1000,apr_base,f_gt_c_base,apr_A,f_gt_c_A,apr_B,f_gt_c_B,apr_C,f_gt_c_C
pool167r4k4twa3lrqzpzdd44hl4ahc9rnt4x7rjtwz60gtf7j7pnk5x,EQX,137.05877,True,0.0,False,0.0,False,0.0,False,0.0,False
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,NUFI4,3241970.233631,True,0.013604119770826291,True,0.013604201126793966,True,0.00966114001983472,True,0.009661007816387252,True
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,,6930.190528,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,TRUEC,3360.713955,True,0.0,False,0.0,False,0.0,False,0.0,False
pool168t0xlm0dtdgf7d5w2mrm7ulsw4czpw297yvrpke9pmjcc9hz7k,CCJ4,4467817.486649,True,0.01799643171614313,True,0.0179972289157161,True,0.01412823457901002,True,0.014126939129703938,True
pool1692dxqqcsavymwz28w44t2jhyjnakvj4l3gwz2dqrarmc2k6dkh,BLUE,202039.93326,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,,626.690294,True,0.0,False,0.0,False,0.0,False,0.0,False
pool169mewaur9ma6ffw6x90xhjj0sk9j8yu3ynqz20jh03dj20syqwc,,3572.523687,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16a23pum2srw5xmkknvw8dtc8ynqedx3wecmhacez4chrv9huvyg,BEAR,5.267117,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,SPIRE,74661028.990201,False,0.021176220174370926,False,0.010858009305031646,False,0.008795461213923926,False,0.017177703562675155,False
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE,53378862.90655,False,0.01889790106209821,False,0.013555787364291562,False,0.010899578482359219,False,0.015239768282245221,False
pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,,243.759928,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,BNP,32109713.363173,True,0.019642501580955617,True,0.019642501738677768,True,0.015821292623902264,True,0.015821292367603757,True
pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,ECP,2133966.06588,True,0.015395097552415688,True,0.0154010041023604,True,0.011465217108765493,True,0.011455618965105337,True
pool16cerhwlk8nq7rpuerr4g08tpgeq7awnhgxzkyalc8n8xjwzxqm3,PLNGT,4802484.805767,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq,NIXE,156833.204277,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16d004c5q7k7wyf223kgct26zjcpjqql04rvnx8vtc0t5ckmnzaa,ICORG,1298.516313,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16dk66d47thmteth783kt2cw9uh0zc4xsdvlqrwadz7vnyaev8cv,,6.453117,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16e0qmln8gvtnjcpcvgvjdlhcnsz6z95uw90c58t50qfkc6rqek6,HENRY,10000.033939,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16e2x06wk8ufyakgrzq0c9p5tmfhl6w0c80raxr0xtg5g7aakhgh,CDN,2974546.641611,True,0.01321116366780262,True,0.013219222166635894,True,0.009204816772509242,True,0.009191721711905175,True
pool16e43yxx4djcvnsunwgrm8tnph0ljrt3p9tnezu3qvtcwzh4zwwa,FBA,70017921.810984,False,0.020259832560314578,False,0.01106611407029136,False,0.008928075812349662,False,0.016397972085493526,False
pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150927.223124,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16eua0zalaln7q0s9u7jzlyygqad0pu2l2qdxx8r8ueqrw2jdhqf,ETO9,54629264.107418,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16f95up5u5lyqne5mnxmlhe0rgdgmya27mph288r6gw0ukegjffa,MARAC,63762546.456536,False,0.021494378987266166,False,0.012996141253345877,False,0.010531159968153828,False,0.017434504660578092,False
pool16fa03u6u85ek2q8lryqprngpahglssj5qqh66pfaxf34vgu5rhl,AFCH1,340435.414159,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,HRMS,41005233.156591,False,0.0206620372226378,False,0.0195080446478366,False,0.015751694490062636,False,0.016683355909915053,False
pool16g4atk6yaj7hxexrlhyf96gtxts3kjs5wszvxmq0paw3xdre68q,,18.114811,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16ga833sw8tzuvv83gq2gp6zyuwhj3lka4nevnauj5grpuq8y2al,UNIF1,233.445021,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16gkhcchdyqr7a9vtupchcdaq4nu77tq9t0ny0k9m877u7zv03v2,0000,2158.538449,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,NUFI7,25305884.814751,True,0.02007890743230428,True,0.02007898881015756,True,0.016135927730555326,True,0.016135795491543748,True
pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,ITC3,18925657.135335,True,0.01956446557518074,True,0.019572508919893886,True,0.015679631964610283,True,0.01566656152945143,True
pool16j549cl7ftj9ejw9sx5v50zjyuh8l49stmakrfrea4rxy0e7us5,WRHP,138.439464,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,,109.063264,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e,NGS,5776426.477938,True,0.017211035439756647,True,0.01721206361521298,True,0.013188883502236676,True,0.013187212717120131,True
pool16jhjt6nly4s5thsjc0yek6h9prwtkqhq6dff2mkjypweut69zh3,IRN,98.903851,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16k6ztd3t657dc88qc3gkpmntwyjvkaz04d335fwpl5jcj5hxyjg,,807643.959054,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16kja6em4zlu8cmlr5la32yrsx5jqpejdqktadw9nv3cwx2s6ccf,,10.984954,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,LAMB,835002.385774,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,EDEN,33188349.828851,True,0.02072352280015808,True,0.020723605856684757,True,0.016699244549611508,True,0.016699109582755656,True
pool16l00309tdqza9606rltqtrqejx7tcr2swa86jrmz459txfnkgq7,,5038.267335,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,RKDN,160678.602252,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16lsx9mj2s2wr337hv9402enw0886d09grx5c0d4pk97w63kjn2a,,2273.931246,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,,2849.951108,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16m8xz3av9e3lwnxgu0jfnuwckgayev63zpzcu56hsxx7vy4eqzn,EZP,100.609921,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16nnl8ymck6c20x86lfd5p9q3yp9w749cam26y985459ww6kjtz8,ska1,64401.858412,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16nvyyawrxy0rsx99g332y3yasnnz42arrqhrsxq8pv7nwsya9nu,WILD,3.401976,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,ZPCT,818735.693117,True,0.006523187231210758,True,0.006523271026751413,True,0.002458259480539256,True,0.002458123312785697,True
pool16pfjyderm8gvzfpcrlk9xunhjetcp4w20g73gzzrvsgncte60e4,,76827873.817154,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,SDG13,43358939.127888,False,0.021109028092260687,False,0.01881207658865164,False,0.015178700234287424,False,0.017044436091945975,False
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,,501.132556,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16qhf24jz4pdru0gqrh9rwnvv9v05a6fq73g4md6mawavz2fg5v7,,2250.458034,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16qr7dz5q4vwf3n87t4lmr0d2zlr5knexpdzkuk4trc8dwed7aw3,YASP,4768582.595765,True,0.01774269903151272,True,0.01774270020184166,True,0.013962143515717208,True,0.01396214161393268,True
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,,52.037404,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16r6g7plyuh4cqs9f3qy97l4rh5edwx3w9xvd205mhj2e58cpp28,LQWD,18257811.825353,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16rahfu936wdfq34wf6t8rqxvdjxayra5f7y80xq0udnqglrqel9,4KOMA,8228495.097189,True,0.020172865742878993,True,0.020173285042962067,True,0.01610869284496425,True,0.016108011482329244,True
pool16rcqtg9gywenzkp6t5qg8um5tuul6d4dzwauppz7z3ufyaj0ky3,C2VN,11231.986424,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16rru46dcyk2h5qjwq6gnxwumdj8zkjjnhxdtvpclyq8h6q9apua,,709.842356,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16sm29hg3qrk5lyp74qcljt38l86v5zvg95395h9gqrn6qe97d9z,,49203.342074,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16tcjctesjnks0p8sfrlf8f3d3vrp2fdn2msy80sgg3cdjtayu3z,TAPSY,6967818.211174,True,0.017937344693544563,True,0.01793734510882342,True,0.013912880501529497,True,0.013912879826701351,True
pool16uf3j299ndwd3xmv6fvh648pc3s4c3y80g2t0y2rwew3xz6c3aa,GLOB,6521.75484,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16uja2pt05ddq9mzcsw9xkv40qdl7sm00nvpj0h4arn0fgl2xrae,,2532.541028,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16utp8esfwwpwf4fzlvtulugtdj9mapt42gdwza962pk8q2f45yt,DRMZ,576896.412917,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16v0jqnz2zuqsdrf6z94ec5rx9ds0xeghsvmddauzt6j5w2u7lsm,IBEX,12609984.899542,True,0.01923924298936141,True,0.019239243398767765,True,0.015271690412183214,True,0.015271689746897877,True
pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,BNP,32241675.842833,True,0.019645519212704958,True,0.019645519370427113,True,0.015824310255651605,True,0.0158243099993531,True
pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,,113.068208,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16w2mssm03rrk5jzkcvxyma77zcxx4vsjhwz77hka33gnsk9j47n,,2115.669529,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16wt6mzvytu9key68efv7cx6zfkqn0d9kzlnt746cyuv0zj3nxh8,BANAN,301578.459965,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16x5fslqfvgmsyra4vmpvuzq7p5fzeln240envdwfm2jps0j3rw2,0FEES,463969.741487,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16y2dn9e7cw07wtergytxr36qlydfe7aj92xhv59e6pzezgwxtv8,NUKE,9913.172904,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16ypn6g8sm5um7mkxyhdu7j9eq9zl35wywq5n9x8g0aujc060qzp,MOM,15811.882827,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16zjsdvuxa39w9k48c9ds7sne4c9lhclmmcly53cdat4nu7l36f6,BMP,116.948336,True,0.0,False,0.0,False,0.0,False,0.0,False
pool16zx2pradv3pdv6tkp2dnll3d7u8sdwld884f228xl62vy2msdt0,MORNE,10754.655804,True,0.0,False,0.0,False,0.0,False,0.0,False
pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,AQUA,1134109.469352,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17037mqf5k46e6jpaue46lfy55v827re9cgm3qp8vsp33q8zufvy,BEAN,3.080875,True,0.0,False,0.0,False,0.0,False,0.0,False
pool170hmssk80z2ameg7jhj5m8psnkjejcc77vfpd0875yggxhhntd0,21ADA,8158285.18211,True,0.018267597706357136,True,0.01826964881787974,True,0.014288397915282733,True,0.014285064859058503,True
pool170jjhp3s7gw23clx6yvfdfvv9t6egwazjhk3gy5y0xnq6y8mjjt,CALVA,596.78869,True,0.0,False,0.0,False,0.0,False,0.0,False
pool172gxn08m64vyfvpn926t3q8md5qf0q9k3y6kqz6krj8ry0tntmz,,552.424253,True,0.0,False,0.0,False,0.0,False,0.0,False
pool172vhywk0n2m7r47a8wq78xzc7nnytu3x78wyftmdedvjyzxjc7s,,70.449031,True,0.0,False,0.0,False,0.0,False,0.0,False
pool173f5kzeuz485kshvga3t7un8u699w2rgn77apjx078xd73kzj6y,,347.620334,True,0.0,False,0.0,False,0.0,False,0.0,False
pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,ROCKY,60065721.568395,False,0.020850760825424818,False,0.013316847429423774,False,0.010750901133087439,False,0.016870650379825332,False
pool173qemdqfjnkrjzykmc0j4nqmxuuhvvv42pawt4xka3k2vwmd4mr,CHLA,28123.657362,True,0.0,False,0.0,False,0.0,False,0.0,False
pool173trwz74lv2ncl0dn5fqvgnhqtmqu3yvnf6dpx7k6psuwhzn2fc,,160.317709,True,0.0,False,0.0,False,0.0,False,0.0,False
pool173ul998qx9wnukxsz4hs47fv3slu7zcympa7gkv4m9qp5fheyex,MUSIC,12672.711973,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1749t2act40esvfj0w0g0ear7l3hrnjfc8l5rl8eznuh8vunjl86,,12386.367655,True,0.0,False,0.0,False,0.0,False,0.0,False
pool174s9fj3073jx2t8zlm5x8rvyqt52uult4jn7slyrtg8gx8ay9jy,,5585.614991,True,0.0,False,0.0,False,0.0,False,0.0,False
pool175gxtzacpcm90adjpvlhjmfpj4ft2a3zuqsgm558hf3q7ra2vf9,CSK,1640336.007702,True,0.012141005326269138,True,0.012141006123264837,True,0.008279146644688274,True,0.008279145349570267,True
pool175jklkquzts0u05axap90uqpym5knnjxky396mz95hhauwyzswe,ANADA,710.483479,True,0.0,False,0.0,False,0.0,False,0.0,False
pool175p7tqqgmduq6r5ad7jca2c4jz6tp3rslz7jffx7zru3cakdmt2,GQSRN,464.078945,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1777xvdg0vydjp78cdcfrmpuqj28w3nuasf7h9a2f6cd4z990777,777,166277.662629,True,0.0,False,0.0,False,0.0,False,0.0,False
pool177ukluyy3tq6mphkp7kfpe6ku48rs8x48le7y23quee0xqmal06,BNP,136190.181931,True,0.0,False,0.0,False,0.0,False,0.0,False
pool177xu75tv2wqnz2cg879yekswm3wqqvwfgzhulkglrfksslsyj9r,PUP,13932.545792,True,0.0,False,0.0,False,0.0,False,0.0,False
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,ROLL,3102.848977,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,,3779.374885,True,0.0,False,0.0,False,0.0,False,0.0,False
pool179dpweul0jsfv9ls67ner4n286fh6hqtskaw6nux97t52dt5gxa,GET23,1654.49535,True,0.0,False,0.0,False,0.0,False,0.0,False
pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,,57436.266933,True,0.0,False,0.0,False,0.0,False,0.0,False
pool179u2dtcn92xv7n05dldlevt6hcu5v3p7g4aaqva2fm8qjzu7lpc,RISUP,3734.720474,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17agmzy52u2hh2f8zkuvzrvth94wdr3erlpng50thrlmryqvkz57,,8.585987,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,52098555.409452,False,0.021241013212011453,False,0.01591825895313602,False,0.013167085501173756,False,0.017397604923950667,False
pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,,35238.573775,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17am8pt0vu7zp8du7edlnz7x9sq4pln22rsn802gkr062vtp6fdp,HODLR,136361.132606,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17arsgklktp9sayk5kzaakwvl3jwyczp07guux2yd0upgqh04qjl,RMH,70025603.129351,False,0.020259869500159986,False,0.011064900195059147,False,0.008927096464944502,False,0.016398009025338934,False
pool17c4u37tjcjaeym0cs5mffvdkyyv74rkhczhnsgplef4sjglkwpj,BNP,32149973.913401,True,0.019643424858900128,True,0.019643425016622282,True,0.01582221590184677,True,0.015822215645548268,True
pool17cacd3k230r83pw5xny6d493t9wn5ww730m6wayuqsrhqwzyecv,,1923.412781,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17d6xuyhwkvp5g44q5jwukrfldhvcz3equ2tk34yuyrd0jlh4jjy,,12.611753,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17d6yemu3wsv9t3lf507z6vuu00slpyw3qstavfdtztjjy42qcp7,,99.280884,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17dqwaa26crnkecs7lydfr8826k3evkv5ypdf7wx8fu5mzexxa2x,,156.277982,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17dx6ld5544pngfc4w6ere708zmjga7wmykeelqhqt4tpkjcpup2,,4.0,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,582539.431247,True,0.00036602102711305265,True,0.00036602102711305265,True,0.0,False,0.0,False
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,,146.685847,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17etnr2ngwpnqwuvdzszzd36u67kzcsrs8scuxf0a63hezy9zvpv,ARARE,6588.687945,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,,94.912118,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,TRADA,73980.188046,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,957023.134097,True,0.008716926509293108,True,0.008720530831550066,True,0.004659917205961358,True,0.004654060182293797,True
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,1231194.294684,True,0.011253914237444854,True,0.01125488170800916,True,0.007312928056669053,True,0.0073113559170020544,True
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,1405036.919509,True,0.003814893864562238,True,0.003814963959044908,True,0.0,False,0.0,False
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,PIXB,14816.950921,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,,27219.602099,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,TTPL,218.112148,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,KDK,1753.913248,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,13637592.089267,True,0.019141896949218865,True,0.019219646777457473,True,0.015413023877088114,True,0.01528668040620037,True
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ORBST,62.60247,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,YOLO,6.502255,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,,5.885306,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,,471199.213797,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,HEPHY,824833.925977,True,0.006637201765615688,True,0.006639237594235613,True,0.0025766652453163815,True,0.0025733570238089996,True
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,,197.226148,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,AGC,56318.891059,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,,1053.239172,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,MEDIA,581997.338188,True,0.0003489666658573922,True,0.0003493722183072614,True,0.0,False,0.0,False
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,1PCT4,5218912.081561,True,0.01675970705402607,True,0.016763828093576787,True,0.012744510918803771,True,0.01273781422953386,True
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,103.60797,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17r3u34ywld6sehe9dd5t40ygq7rmc6yfw2k0h0hpllznwlmwsnn,ADAR,406561.561576,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,65360966.448168,False,0.021301721789952245,False,0.012479492394338298,False,0.010069195351033164,False,0.017237129830345588,False
pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,0PCT,2966381.221451,True,0.001008969152691255,True,0.00100896999163638,True,0.0,False,0.0,False
pool17s3mr9c4ejjfq20dz0ls9ggskc770kt267s9xmw93payzdswwgg,FIKA,71803695.526176,False,0.020050081670191913,False,0.010373573534441804,False,0.008247562662416656,False,0.01610946179883849,False
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,PSB,17593835.336317,True,0.020339358251023697,True,0.020343478357282976,True,0.016352209341625026,True,0.016345514168953693,True
pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,FGMTQ,10524.814153,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,,98.62403,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,HIPOO,524.777277,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,BLKN,47332.21796,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17wsk3ww9asev7kfk9ktfw2cxcq865jq2l796aue66xldwx6cy82,FUND3,342087.584942,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,11944728.875218,True,0.019629157027606793,True,0.019648857761938664,True,0.01581154289119417,True,0.015779529197904877,True
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,ZLNDR,7.505346,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17y0uw9jraxxtqk4mhgkhkye2v6jqzn84u8hl68l9xwq3cvm2vqw,ADNT,380999.94774,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17y4pg5j8z8zklmplel2l3l705zx706w3mrac2etns0uccehx3nr,,1452.411459,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,ASN,1291058.696501,True,0.002456171439918347,True,0.0024562552729463076,True,0.0,False,0.0,False
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,LAND,4109.515103,True,0.0,False,0.0,False,0.0,False,0.0,False
pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,ECOST,197.237368,True,0.0,False,0.0,False,0.0,False,0.0,False
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,CHIEN,1015400.334086,True,0.009462830599882975,True,0.009466826898077811,True,0.005406702599900747,True,0.005400208615334134,True
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,,391.08766,True,0.0,False,0.0,False,0.0,False,0.0,False
pool183usq53j55v86q3eguw37xaqy67au9n5terk474sevuu6jy7266,,1002.944665,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1850xvydng5mkjzkwqw6566y7e6hsrgakc3y87jrnqrkrwdjua2p,BITA,14055410.005692,True,0.0,True,0.0,True,0.0,True,0.0,True
pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,ATLAS,6261261.916379,True,0.017726857464211064,True,0.017737185674449665,True,0.013684958512742,True,0.01366817517110427,True
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,,101.080977,True,0.0,False,0.0,False,0.0,False,0.0,False
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,31596954.914928,True,0.0,True,0.0,True,0.0,True,0.0,True
pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,ALDIA,2178908.798827,True,0.010289681178084828,True,0.01028976503759105,True,0.006224753571335849,True,0.00622461729963824,True
pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,INF1,251.000039,True,0.0,False,0.0,False,0.0,False,0.0,False
pool187k9uqvh2dacad2qyfyex7ct8q0jxepk45026s9h7mkxx9pn7at,CHESS,2338.71876,True,0.0,False,0.0,False,0.0,False,0.0,False
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,MNKY,591730.511536,True,0.0,False,0.0,False,0.0,False,0.0,False
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,CAOW,847.833359,True,0.0,False,0.0,False,0.0,False,0.0,False
