pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,margin,fixed_cost_ada,pledge_met,unsaturated_k1000,included_in_panel,f_base_k500_c_declared,Pi_base_k500_c_declared,r_base_k500_c_declared,category_base,f_A_k1000_c_declared,Pi_A_k1000_c_declared,r_A_k1000_c_declared,category_A,f_B_k1000_c170,Pi_B_k1000_c170,r_B_k1000_c170,category_B,f_C_k500_c75,Pi_C_k500_c75,r_C_k500_c75,category_C,f_D_k1000_c75,Pi_D_k1000_c75,r_D_k1000_c75,category_D
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,,525.042337,500.0,525.042337,0.15,340.0,True,True,True,0.15593485689067413,0.15593485689067413,0.0002104068533757222,losing_lt_025,0.15593487128638073,0.15593487128638073,0.00021040687280021386,losing_lt_025,0.15593487128638073,0.15593487128638073,0.00021040687280021386,losing_lt_025,0.15593485689067413,0.15593485689067413,0.0002104068533757222,losing_lt_025,0.15593487128638073,0.15593487128638073,0.00021040687280021386,losing_lt_025
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,,472.976532,250.0,356.622907,0.0,340.0,True,True,True,0.14047163335591104,0.14047163335591104,0.00018954193406344816,losing_lt_025,0.14047169742079857,0.14047169742079857,0.00018954202050782413,losing_lt_025,0.14047169742079857,0.14047169742079857,0.00018954202050782413,losing_lt_025,0.14047163335591104,0.14047163335591104,0.00018954193406344816,losing_lt_025,0.14047169742079857,0.14047169742079857,0.00018954202050782413,losing_lt_025
pool18au4xxwcu552tjyxgyfssc95lwcf08g49z0ln5f7l060qh8r3wv,STBL3,1.430897,0.0,1.430897,1.0,340.0,True,True,True,0.0004249689646019724,0.0004249689646019724,5.734213915169043e-07,losing_lt_025,0.0004249689646019724,0.0004249689646019724,5.734213915169043e-07,losing_lt_025,0.0004249689646019724,0.0004249689646019724,5.734213915169043e-07,losing_lt_025,0.0004249689646019724,0.0004249689646019724,5.734213915169043e-07,losing_lt_025,0.0004249689646019724,0.0004249689646019724,5.734213915169043e-07,losing_lt_025
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,BETTR,121235.465198,35000.0,39.77146,0.01,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18cr7st8wvagllpgq23y70ncnejux2dmxrsdc45hyalk67e63jg6,XSY,20809.410436,2000.0,2097.62183,0.01,340.0,True,True,True,6.180329870672695,6.180329870672695,0.008339275687564355,losing_lt_025,6.180373107553245,6.180373107553245,0.008339334028182788,losing_lt_025,6.180373107553245,6.180373107553245,0.008339334028182788,losing_lt_025,6.180329870672695,6.180329870672695,0.008339275687564355,losing_lt_025,6.180373107553245,6.180373107553245,0.008339334028182788,losing_lt_025
pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,NINJZ,34305.277598,2000.0,2027.006993,0.0,340.0,True,True,True,10.18856322493362,10.18856322493362,0.013747686510405184,losing_lt_025,10.188637484285447,10.188637484285447,0.013747786710430136,losing_lt_025,10.188637484285447,10.188637484285447,0.013747786710430136,losing_lt_025,10.18856322493362,10.18856322493362,0.013747686510405184,losing_lt_025,10.188637484285447,10.188637484285447,0.013747786710430136,losing_lt_025
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,BOS,3311.70978,400.0,401.42091,0.0,340.0,True,True,True,0.9835619136409973,0.9835619136409973,0.0013271450109098913,losing_lt_025,0.9835632521697766,0.9835632521697766,0.0013271468170206878,losing_lt_025,0.9835632521697766,0.9835632521697766,0.0013271468170206878,losing_lt_025,0.9835619136409973,0.9835619136409973,0.0013271450109098913,losing_lt_025,0.9835632521697766,0.9835632521697766,0.0013271468170206878,losing_lt_025
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,,266.665872,100.0,266.665872,0.018,345.0,True,True,True,0.07919839577966024,0.07919839577966024,0.00010686440210149057,losing_lt_025,0.07919841493374297,0.07919841493374297,0.0001068644279465797,losing_lt_025,0.07919841493374297,0.07919841493374297,0.0001068644279465797,losing_lt_025,0.07919839577966024,0.07919839577966024,0.00010686440210149057,losing_lt_025,0.07919841493374297,0.07919841493374297,0.0001068644279465797,losing_lt_025
pool18e0uhtm4pspfrnktwguypytjfgwz6dw6zzn3gulpdjfx7qd0439,MINES,57117.17667,1.0,517.019464,0.01,170.0,True,True,True,16.96350437827633,16.96350437827633,0.022889286267539274,losing_lt_025,16.963504443916715,16.963504443916715,0.022889286356109508,losing_lt_025,16.963504443916715,16.963504443916715,0.022889286356109508,losing_lt_025,16.96350437827633,16.96350437827633,0.022889286267539274,losing_lt_025,16.963504443916715,16.963504443916715,0.022889286356109508,losing_lt_025
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,,497.62535,4000.0,497.62535,0.05,345.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18e545ehldchd8qr8qx7q7m5dljzaky2twxrynx2z29ru2mt6pv4,BD4,26458.304953,200.0,202.0,0.08,340.0,True,True,True,7.857984954269853,7.857984954269853,0.010602978199164718,losing_lt_025,7.857990989753274,7.857990989753274,0.01060298634299542,losing_lt_025,7.857990989753274,7.857990989753274,0.01060298634299542,losing_lt_025,7.857984954269853,7.857984954269853,0.010602978199164718,losing_lt_025,7.857990989753274,7.857990989753274,0.01060298634299542,losing_lt_025
pool18ecuhr75yr6zt9e707shkj5w9p664syqnkt8gmmlkydg27z39xt,,0.0,50.0,0.0,0.01,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,EQITY,5533.647768,3000.0,3500.428917,0.03,340.0,True,True,True,1.643473333760343,1.643473333760343,0.0022175802104712275,losing_lt_025,1.643482071308496,1.643482071308496,0.0022175920002663364,losing_lt_025,1.643482071308496,1.643482071308496,0.0022175920002663364,losing_lt_025,1.643473333760343,1.643473333760343,0.0022175802104712275,losing_lt_025,1.643482071308496,1.643482071308496,0.0022175920002663364,losing_lt_025
pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,TOT,0.0,0.0,0.0,0.05,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18fldcktken22hfd3tyx8qwes46lv6jhv43jhns8gg24k2rta4al,,7357.461182,1000.0,1212.621566,0.01,340.0,True,True,True,2.1851349994370035,2.1851349994370035,0.0029484580202298397,losing_lt_025,2.185142306034044,2.185142306034044,0.0029484678792063555,losing_lt_025,2.185142306034044,2.185142306034044,0.0029484678792063555,losing_lt_025,2.1851349994370035,2.1851349994370035,0.0029484580202298397,losing_lt_025,2.185142306034044,2.185142306034044,0.0029484678792063555,losing_lt_025
pool18fw3qgzt4u094hn8kf82n6jye5y96csamj0f20dja8tnq4ad0hy,,10.843473,1000.0,10.843473,0.05,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18fwhlhyx6h2822gujjjnjntn2hsy5lr0exvcf526t3wdkxhryj0,,0.0,500.0,580.421584,0.019,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18gk8kvd9qf829nldqus92q9y640e6u0jdyfz04mmktwxvglgt06,SBP1,70059328.471079,0.0,9.434153,1.0,340.0,True,False,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,GCD,35009505.975753,0.0,0.0,0.05,340.0,True,True,True,10397.641134017556,842.8820567008779,1.1373221154884408,edge,10397.641134017556,842.8820567008779,1.1373221154884408,edge,10397.641134017556,681.3820567008779,0.9194060735094304,losing_075_100,10397.641134017556,591.1320567008778,0.7976294618152773,losing_075_100,10397.641134017556,591.1320567008778,0.7976294618152773,losing_075_100
pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,EUR,4488232.76333,30000.0,39482.281475,0.0194,170.0,True,True,True,1333.1355478939174,202.5982518055938,0.27337095446032145,losing_025_050,1333.2894353575382,202.6025646840867,0.27337677393654874,losing_025_050,1333.2894353575382,202.6025646840867,0.27337677393654874,losing_025_050,1333.1355478939174,110.26073936101142,0.14877760933269904,losing_lt_025,1333.2894353575382,110.26505223950431,0.14878342880892634,losing_lt_025
pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,2071215.345644,10000.0,103469.164205,0.0,170.0,True,True,True,615.163873382194,192.23850552767823,0.25939228631920597,losing_025_050,615.1875709728986,192.23968935914655,0.2593938836930013,losing_025_050,615.1875709728986,192.23968935914655,0.2593938836930013,losing_025_050,615.163873382194,101.98430398854212,0.13761000538184093,losing_lt_025,615.1875709728986,101.98548782001046,0.1376116027556363,losing_lt_025
pool18hk4akqtnktgsptxll625lksugwpc4r30nzjgz4pxtufqgw5gdd,,9.823059,100.0,587113.361733,0.04,340.0,True,True,True,0.0029173974174619885,0.0029173974174619885,3.936518254446461e-06,losing_lt_025,0.0029173974174620306,0.0029173974174620306,3.9365182544465175e-06,losing_lt_025,0.0029173974174620306,0.0029173974174620306,3.9365182544465175e-06,losing_lt_025,0.0029173974174619885,0.0029173974174619885,3.936518254446461e-06,losing_lt_025,0.0029173974174620306,0.0029173974174620306,3.9365182544465175e-06,losing_lt_025
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,5FOLD,754163.765269,25000.0,65724.03412,0.01,340.0,True,True,True,224.0036713174327,224.0036713174327,0.30225382936385214,losing_025_050,224.02464194366885,224.02464194366885,0.30228212556117234,losing_025_050,224.02464194366885,175.20131659836312,0.23640357561998018,losing_lt_025,224.0036713174327,89.34558825301441,0.12055626600856516,losing_lt_025,224.02464194366885,89.34760723661886,0.1205589902742983,losing_lt_025
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,APE,2622795.543385,25000.0,1081.182005,0.025,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,CEX,13577700.487705,1000.0,2209.144441,0.02,340.0,True,True,True,4032.5220085113933,414.4392120455719,0.5592133295967237,losing_050_075,4032.53761204766,414.4395266042779,0.5592137540387557,losing_050_075,4032.53761204766,247.86663306933826,0.33445272827946687,losing_025_050,4032.5220085113933,154.78146624110724,0.20885055414842055,losing_lt_025,4032.53761204766,154.78178079981322,0.2088509785904526,losing_lt_025
pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,SUNNE,1413153.745858,0.0,19.446071,0.03,340.0,True,True,True,419.6993104330172,342.39204313446095,0.46199825910197123,losing_025_050,419.6993104330172,342.39204313446095,0.46199825910197123,losing_025_050,419.6993104330172,177.4943122839553,0.23949757279694117,losing_lt_025,419.6993104330172,85.34558033808453,0.1151589539794244,losing_lt_025,419.6993104330172,85.34558033808453,0.1151589539794244,losing_lt_025
pool18kv6jmmtks4jwyt8tpvfc2kakh6wkcggjtehyj78yk9r7t2t2ex,,680.26647,100000.0,581.286802,0.019,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18l6lvx95vl5p88zfh7xjkx073s9gufpz4sa5q43fu7auqunjhg3,BLNC,597735.713259,300000.0,376468.473664,0.0,340.0,True,True,True,177.6278457410832,177.6278457410832,0.2396777528740253,losing_lt_025,177.73288933746989,177.73288933746989,0.23981949086015425,losing_lt_025,177.73288933746989,174.870361568355,0.23595700961247298,losing_lt_025,177.6278457410832,139.63751049927464,0.18841643095854146,losing_lt_025,177.73288933746989,139.70366950821904,0.18850570098560288,losing_lt_025
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,BM1,126315.081491,0.0,1.812015,0.0,170.0,True,True,True,37.51492203481036,37.51492203481036,0.05061983482957919,losing_lt_025,37.51492203481036,37.51492203481036,0.05061983482957919,losing_lt_025,37.51492203481036,37.51492203481036,0.05061983482957919,losing_lt_025,37.51492203481036,37.51492203481036,0.05061983482957919,losing_lt_025,37.51492203481036,37.51492203481036,0.05061983482957919,losing_lt_025
pool18lc8uxyrnuurer7hr77xqh83cp667jazlghe2qetvzfqvxjtdqc,,8.602239,100.0,6.647174,0.0075,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18ljuhhw27t85zddz0pvsmsjsz5k0mlz03pzsxgh8qarcsw5wycc,CAFE3,1005528.534682,100000.0,104345.4665,0.0,340.0,True,True,True,298.740959746752,298.740959746752,0.4030987462849727,losing_025_050,298.84547417623963,298.84547417623963,0.40323977025279706,losing_025_050,298.84547417623963,183.3705217163084,0.24742649107148054,losing_lt_025,298.740959746752,98.21799333851413,0.1325280269934973,losing_lt_025,298.84547417623963,98.22883898488291,0.13254266129894243,losing_lt_025
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,,57.425793,10.0,57.425793,0.015,340.0,True,True,True,0.017055162302073604,0.017055162302073604,2.301296262648612e-05,losing_lt_025,0.017055162847111623,0.017055162847111623,2.3012963361919726e-05,losing_lt_025,0.017055162847111623,0.017055162847111623,2.3012963361919726e-05,losing_lt_025,0.017055162302073604,0.017055162302073604,2.301296262648612e-05,losing_lt_025,0.017055162847111623,0.017055162847111623,2.3012963361919726e-05,losing_lt_025
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,1PCT6,706376.215508,50000.0,54289.373854,0.01,340.0,True,True,True,209.82780398334566,209.82780398334566,0.2831259723913209,losing_025_050,209.86559931549377,209.86559931549377,0.28317697059062125,losing_025_050,209.86559931549377,173.4319342857432,0.23401610323413624,losing_lt_025,209.82780398334566,86.60700381047764,0.11686102463182887,losing_lt_025,209.86559931549377,86.61025752040467,0.11686541494507376,losing_lt_025
pool18mgmqghey8az6duffc6e9tpzwxsquf00wpkl0jr8gvqxumkg4m0,ARRK,290805.497657,25300.0,26215.649444,0.0,170.0,True,True,True,86.3754424157073,86.3754424157073,0.11654857297471748,losing_lt_025,86.38317049325222,86.38317049325222,0.1165590006655577,losing_lt_025,86.38317049325222,86.38317049325222,0.1165590006655577,losing_lt_025,86.3754424157073,76.02547789860675,0.10258310361131345,losing_lt_025,86.38317049325222,76.02617457240909,0.1025840436509268,losing_lt_025
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,AMB,7695.88535,3900.0,4858.734371,0.04,340.0,True,True,True,2.2856549253446,2.2856549253446,0.003084092103163628,losing_lt_025,2.2856719438941675,2.2856719438941675,0.003084115066723764,losing_lt_025,2.2856719438941675,2.2856719438941675,0.003084115066723764,losing_lt_025,2.2856549253446,2.2856549253446,0.003084092103163628,losing_lt_025,2.2856719438941675,2.2856719438941675,0.003084115066723764,losing_lt_025
pool18ml3ex5ra5wkv00vxx0mw876s2xe0058z37mpzv263872nasmv0,,7.475689,100000.0,7.475689,0.03,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,CAHLI,360996.075932,2000.0,7159.895823,0.0,170.0,True,True,True,107.2147815993604,107.2147815993604,0.1446676213484623,losing_lt_025,107.2156068112658,107.2156068112658,0.1446687348277949,losing_lt_025,107.2156068112658,107.2156068112658,0.1446687348277949,losing_lt_025,107.2147815993604,75.63893902341356,0.10206153691315172,losing_lt_025,107.2156068112658,75.6389553904371,0.10206155899759128,losing_lt_025
pool18n7kk90klq4uf45j6pguqskyrxe9eprgfgrjhr7cpvdxzus3zn8,,2.029803,25000.0,2.029803,0.03,345.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,,93.505493,50.0,93.505493,0.01,340.0,True,True,True,0.02777064744837664,0.02777064744837664,3.7471638236190366e-05,losing_lt_025,0.027770649948306914,0.027770649948306914,3.7471641609409625e-05,losing_lt_025,0.027770649948306914,0.027770649948306914,3.7471641609409625e-05,losing_lt_025,0.02777064744837664,0.02777064744837664,3.7471638236190366e-05,losing_lt_025,0.027770649948306914,0.027770649948306914,3.7471641609409625e-05,losing_lt_025
pool18p7p752cjnf9z8g70ygkre5cstwmgfatzuqm0tm3n2xf739j8k8,SAGAN,1893028.691474,45000.0,61912.378752,0.0,170.0,True,True,True,562.3153020626636,182.83085337317112,0.24669830290232983,losing_lt_025,562.4110450953362,182.83398469332934,0.2467025280719586,losing_lt_025,562.4110450953362,182.83398469332934,0.2467025280719586,losing_lt_025,562.3153020626636,90.93787230422613,0.12270477522309371,losing_lt_025,562.4110450953362,90.94100362438435,0.12270900039272249,losing_lt_025
pool18pnja3z8vfkw3sj578xetj3ujhyp2vmljezjg5es290awqmzq7g,BEACN,22835.57218,15000.0,22655.178449,0.0,170.0,True,True,True,6.782181283749502,6.782181283749502,0.009151369048537557,losing_lt_025,6.782316586926504,6.782316586926504,0.009151551616542507,losing_lt_025,6.782316586926504,6.782316586926504,0.009151551616542507,losing_lt_025,6.782181283749502,6.782181283749502,0.009151369048537557,losing_lt_025,6.782316586926504,6.782316586926504,0.009151551616542507,losing_lt_025
pool18pwq8mctjyctx00rl36e7r7m046mg34365amyaluw0n5cd7rv7w,,17.236444,12000.0,20206.916909,0.0,340.0,True,True,True,0.005119134193516366,0.005119134193516366,6.907377472510838e-06,losing_lt_025,0.005119134193516594,0.005119134193516594,6.907377472511146e-06,losing_lt_025,0.005119134193516594,0.005119134193516594,6.907377472511146e-06,losing_lt_025,0.005119134193516366,0.005119134193516366,6.907377472510838e-06,losing_lt_025,0.005119134193516594,0.005119134193516594,6.907377472511146e-06,losing_lt_025
pool18q7axjzcrs7pd2vpmcgh33p0r5cng2q0v6ldw5vtwuhl6ctgmeg,5CH,650845.372815,3000.0,22102.555323,0.0,340.0,True,True,True,193.29992331461912,193.29992331461912,0.26082448423261945,losing_025_050,193.30215717102905,193.30215717102905,0.26082749843167335,losing_025_050,193.30215717102905,170.79133576042847,0.2304530767382093,losing_lt_025,193.29992331461912,79.01743748819929,0.10662023049382212,losing_lt_025,193.30215717102905,79.017513349436,0.10662033285531093,losing_lt_025
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,FREE,101747.25608,100000.0,101675.061005,0.03,340.0,True,True,True,30.21862158939253,30.21862158939253,0.04077475176979501,losing_lt_025,30.218867639471238,30.218867639471238,0.04077508377140047,losing_lt_025,30.218867639471238,30.218867639471238,0.04077508377140047,losing_lt_025,30.21862158939253,30.21862158939253,0.04077475176979501,losing_lt_025,30.218867639471238,30.218867639471238,0.04077508377140047,losing_lt_025
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,TMS,802437.641118,35000.0,2.25413,0.02,170.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,,197.226148,100.0,197.226148,0.01,340.0,True,True,True,0.058575151039089286,0.058575151039089286,7.9036935435053e-05,losing_lt_025,0.05857516221282718,0.05857516221282718,7.903695051206066e-05,losing_lt_025,0.05857516221282718,0.05857516221282718,7.903695051206066e-05,losing_lt_025,0.058575151039089286,0.058575151039089286,7.9036935435053e-05,losing_lt_025,0.05857516221282718,0.05857516221282718,7.903695051206066e-05,losing_lt_025
pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv,ALFA,25178805.881215,240000.0,264260.640456,0.0,170.0,True,True,True,7484.874431402212,246.77224294182014,0.3329760399514814,losing_025_050,7491.817508903658,246.8451130420117,0.33307436542400376,losing_025_050,7491.817508903658,246.8451130420117,0.33307436542400376,losing_025_050,7484.874431402212,152.76930217337207,0.2061354901889578,losing_lt_025,7491.817508903658,152.84217227356362,0.20623381566148014,losing_lt_025
pool18qph3xrjkds0hytfyrrm0nwxk29u70q3hz8d2qz5ru0uul04v4f,CABAL,0.0,1000.0,0.173336,0.015,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,one,405372.583675,32700.0,49843.461352,0.01,340.0,True,True,True,120.40755991316682,120.40755991316682,0.16246897139707664,losing_lt_025,120.42158432093545,120.42158432093545,0.16248789488581994,losing_lt_025,120.42158432093545,120.42158432093545,0.16248789488581994,losing_lt_025,120.40755991316682,80.98142833160145,0.10927029310111139,losing_lt_025,120.42158432093545,80.98327573300601,0.10927278584663479,losing_lt_025
pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,ALPCH,177007.547742,27400.0,27421.637915,0.0,340.0,True,True,True,52.57503378021826,52.57503378021826,0.0709408251906993,losing_lt_025,52.57975072199884,52.57975072199884,0.07094718987975855,losing_lt_025,52.57975072199884,52.57975072199884,0.07094718987975855,losing_lt_025,52.57503378021826,52.57503378021826,0.0709408251906993,losing_lt_025,52.57975072199884,52.57975072199884,0.07094718987975855,losing_lt_025
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,32495175.930415,50000.0,52325.493353,0.039,340.0,True,True,True,9652.763765966847,717.6088630322613,0.9682878211829612,losing_075_100,9654.63174878322,717.6846049801063,0.9683900217122873,losing_075_100,9654.63174878322,554.5776722079122,0.7483057046283672,losing_050_075,9652.763765966847,463.3539384167823,0.625215209258027,losing_050_075,9654.63174878322,463.4296803646273,0.6253174097873531,losing_050_075
pool18rjrygm3knlt67n3r3prlhnzcjxun7wa8d3l8w9nmlpasquv4au,CF1,76313015.863558,76000000.0,76301499.928745,1.0,170.0,True,False,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18rpw5dwfywfrzjuy7uzn2cetrw9v85aan8a80p3fdvtqcxykkqu,FLUID,454085.079535,50000.0,52906.872562,0.029,170.0,True,True,True,134.88414262667212,134.88414262667212,0.18200259125038215,losing_lt_025,134.9074127145965,134.9074127145965,0.18203399016962044,losing_lt_025,134.9074127145965,134.9074127145965,0.18203399016962044,losing_lt_025,134.88414262667212,83.51158748131361,0.11268430094929871,losing_lt_025,134.9074127145965,83.51489495772353,0.11268876381102123,losing_lt_025
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,skys,0.0,1144.0,0.0,0.0,170.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw,1WJG,654.398198,5000.0,20.603691,0.03,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,KAPY,1815569.040922,200000.0,1711292.232129,0.0,340.0,True,True,True,539.5869723770452,528.1237384889162,0.7126107415892421,losing_050_075,539.9615383591415,528.4767913561625,0.713087124768435,losing_050_075,539.9615383591415,518.7128787231251,0.6999124300611882,losing_050_075,539.5869723770452,512.9035217374167,0.692073717486769,losing_050_075,539.9615383591415,513.256574604663,0.692550100665962,losing_050_075
pool18tdd78q5vgr9qy2lun7m8srmnuc3h2mg6vqe66gezjh4glujje3,,0.0,94000.0,0.0,0.0,340.0,False,True,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,ADAKA,33100.544267,1000.0,1000.833986,0.01,340.0,True,True,True,9.830726329926838,9.830726329926838,0.01326484812134056,losing_lt_025,9.830763222735177,9.830763222735177,0.013264897901741617,losing_lt_025,9.830763222735177,9.830763222735177,0.013264897901741617,losing_lt_025,9.830726329926838,9.830726329926838,0.01326484812134056,losing_lt_025,9.830763222735177,9.830763222735177,0.013264897901741617,losing_lt_025
pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,OGAM,69651264.686225,500000.0,548053.280565,0.0,340.0,True,False,False,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met,0.0,0.0,0.0,pledge_not_met
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,,101.227512,100.0,101.227512,0.075,340.0,True,True,True,0.030064044557891502,0.030064044557891502,4.056617706462121e-05,losing_lt_025,0.030064044699007517,0.030064044699007517,4.056617725503262e-05,losing_lt_025,0.030064044699007517,0.030064044699007517,4.056617725503262e-05,losing_lt_025,0.030064044557891502,0.030064044557891502,4.056617706462121e-05,losing_lt_025,0.030064044699007517,0.030064044699007517,4.056617725503262e-05,losing_lt_025
