pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,margin,fixed_cost_ada,pledge_met,unsaturated_k1000,f_current_k500_c_declared,apr_current_k500_c_declared,f_gt_c_current,f_A_k1000_c_declared,apr_A_k1000_c_declared,f_gt_c_A,f_B_k1000_c170,apr_B_k1000_c170,f_gt_c_B,f_C_k500_c75,apr_C_k500_c75,f_gt_c_C,f_D_k1000_c75,apr_D_k1000_c75,f_gt_c_D
pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,,465.409359,24.88413,117.700906,0.0,340.0,True,True,0.13748215861519295,0.0,False,0.1374821711340423,0.0,False,0.1374821711340423,0.0,False,0.13748215861519295,0.0,False,0.1374821711340423,0.0,False
pool13annzt9hjfc822f0ejvxjf7fsmxd6cc28whpk5kagec6ggfmm7u,STSH3,16758143.160966,1000.0,45828.235923,0.1,345.0,True,True,4950.382600596856,0.018055319969099246,True,4950.401738197795,0.018055394997720835,True,4950.401738197795,0.018741479362173612,True,4950.382600596856,0.019113850131397818,True,4950.401738197795,0.0191139251600194,True
pool13c9mnvfx4nvwvkszxcprwlv60fh3tteef50hhhv9yxptsua2v70,DARK,70799993.254874,68000000.0,70745801.422583,1.0,340.0,True,False,25949.71538787209,0.0,False,14900.0,0.0,False,14900.0,0.0,False,25949.71538787209,0.0,False,14900.0,0.0,False
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,37232766.498327,1000000.0,1000001.0,0.04,340.0,True,True,11040.503140604005,0.02014062694286292,True,11083.52522506413,0.02022160367283814,True,11083.52522506413,0.02054157989594623,True,11040.503140604005,0.02063941340829611,True,11083.52522506413,0.020720390138271334,True
pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,LAPO,932250.161903,20000.0,30346.736649,0.0,170.0,True,True,275.4079829059421,0.008253989182931793,True,275.42883538481493,0.008255622039669097,True,275.42883538481493,0.008255622039669097,True,275.4079829059421,0.01569297957778847,True,275.42883538481493,0.015694612434525777,True
pool13ds97sp5wtfpu7x720pj843ax2chfrcj25d88a39l8czjmg4gkf,,103.0,2.0,3.0,0.069,340.0,True,True,0.030426249239409692,0.0,False,0.030426249470096166,0.0,False,0.030426249470096166,0.0,False,0.030426249239409692,0.0,False,0.030426249470096166,0.0,False
pool13ehs4gzc9t6tjr5rpynqtyp8act4jfqth54huymasuslj05fu8z,,8.317875,100.0,0.0,1.0,345.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13ew2l5glvzj6l8r0qkjqchxjyg7tzmv604zh4y68kvhf5x5skgu,ADALV,56134.476858,1130.0,4536.289075,0.05,340.0,True,True,16.58222215624562,0.0,False,16.58229314124252,0.0,False,16.58229314124252,0.0,False,16.58222215624562,0.0,False,16.58229314124252,0.0,False
pool13fpvzhz7p0f4c960k44erfykflr7qdp86t6jnxlfamhqcmfha42,CET,6152364.6163,2.0,79744.585899,0.1,340.0,True,True,1817.4114490812894,0.015777012296617696,True,1817.4114631334362,0.01577701244667806,True,1817.4114631334362,0.017592412003851407,True,1817.4114490812894,0.01860689984162321,True,1817.4114631334362,0.01860689999168357,True
pool13ft2syyqvrd0x89hcyskvz3dymqz6xavq646x2gy79lq6lrthrx,VKP,4259.437485,1000.0,3904.69255,0.03,340.0,True,True,1.2582435821439668,0.0,False,1.2582473046492266,0.0,False,1.2582473046492266,0.0,False,1.2582435821439668,0.0,False,1.2582473046492266,0.0,False
pool13gyxktxqh8umjn3dh2uk9nucacnegl0ppcsfg236hkfhcg8asxf,OGER,1355.451757,50.0,0.0,0.15,345.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv,qzsbu,31536955.814483,2.0,9.820727,0.1,170.0,True,True,9316.03182531818,0.019053655478296048,True,9316.031897349354,0.019053655628356446,True,9316.031897349354,0.019053655628356446,True,9316.03182531818,0.019251566146551914,True,9316.031897349354,0.01925156629661231,True
pool13hxlxd6qa68fmfhrvvmasa0mjg30tj9p5v2lmgmgsmrp2rgzkfp,dtDn,56101418.142367,275000.0,278116.782153,0.01,170.0,True,False,16589.98052405098,0.021152263735326266,False,11485.90900079302,0.01457718486566599,False,11485.90900079302,0.01457718486566599,False,16589.98052405098,0.021274642994662942,False,11485.90900079302,0.014699564125002666,False
pool13k6tphjfsgqdq7h27p4x86ruchcdg2x073luw8pndh3ajxvwvja,BLC,70916264.203142,1000.0,10244.077826,0.01,340.0,True,False,20948.779175614614,0.021002184587096163,False,11461.627081681205,0.011333930209446784,False,11461.627081681205,0.011507175375954803,False,20948.779175614614,0.02127224322900572,False,11461.627081681205,0.011603988851356342,False
pool13l9hxj5dke9yd8xrxtfdkxgppj4wdyy52k99jded9f4kv5ce7al,TOOL,662088.992745,2000.0,2001.678808,0.0,340.0,True,True,195.58291118559447,0.0,False,195.58441896181722,0.0,False,195.58441896181722,0.002820863365314966,True,195.58291118559447,0.0132951198600256,True,195.58441896181722,0.013295286103031401,True
pool13lswc5y4zycu9u63ktssp6rnczt97fy54cqk4s2ehwjawg5tlh6,XMOO,250.0,200.0,250.0,0.004,340.0,True,True,0.07385013037348039,0.0,False,0.07385014179404337,0.0,False,0.07385014179404337,0.0,False,0.07385013037348039,0.0,False,0.07385014179404337,0.0,False
pool13lz5g3f0kef09j5jvlw4t0dq7ejugl5q8sh0r8yyaxhdu04z560,ADACP,5433.939462,5000.0,3100.645989,0.02,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,EMUR3,35497311.503566,500.0,1575.286216,0.015,170.0,True,True,10485.94297725583,0.020896452389220065,True,10485.963246542622,0.020896493447627167,True,10485.963246542622,0.020896493447627167,True,10485.94297725583,0.021088888793856335,True,10485.963246542622,0.02108892985226344,True
pool13mjxg33urh0xquvw33kjn85yw7j42uwqw0pvh8s6c67rszr7ssz,MIHOP,602945.944189,30000.0,87137.804783,0.01,340.0,True,True,178.13015612573298,0.0,False,178.14980942063065,0.0,False,178.14980942063065,0.000976848310375818,True,178.13015612573298,0.01236133430374387,True,178.14980942063065,0.012363689976977836,True
pool13mxx49xrq4hp6mca8qrzxxmjhfrts0ayh5n6ff9uyuusq9cx4d8,UPBIT,30976030.96362,200000.0,30756108.978515,1.0,340.0,True,True,9157.381840235026,0.0,True,9164.465864099186,0.0,True,9164.465864099186,0.0,True,9157.381840235026,0.0,True,9164.465864099186,0.0,True
pool13nn6lk6dx5ww95h5qqeeazyp074j7en8e6qszq62rtj9wcx522z,MERIA,926890.011982,1.0,353.456398,0.02,170.0,True,True,273.8037516241767,0.008011867961889112,True,273.8037526826953,0.008011868043588579,True,273.8037526826953,0.008011868043588579,True,273.8037516241767,0.015344237403941079,True,273.8037526826953,0.015344237485640549,True
pool13p725l7vqedxvkrstaq7myguewcktjglapwls3re7wakxdv90fw,ANCO,104496.694539,100000.0,102235.651226,0.015,340.0,True,True,30.868902194083866,0.0,False,30.869461857305932,0.0,False,30.869461857305932,0.0,False,30.868902194083866,0.0,False,30.869461857305932,0.0,False
pool13p8rkc9nv8umw98qdvjqv0tmwgjmzlmyedrd3m50pjpp58ek53a,,116.330953,40.0,116.330953,0.02,340.0,True,True,0.034364222354799696,0.0,False,0.03436422584164294,0.0,False,0.03436422584164294,0.0,False,0.034364222354799696,0.0,False,0.03436422584164294,0.0,False
pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,CCJ2,26155186.999046,100000.0,100498.518417,0.048,170.0,True,True,7729.234067668986,0.020085367035834432,True,7732.221149181183,0.02009330390192448,True,7732.221149181183,0.02009330390192448,True,7729.234067668986,0.020337788094809878,True,7732.221149181183,0.020345724960899928,True
pool13pt7us94nw782t5v4d89sz8zqn8hcn8r8r7hhph5mvxvvp3c76v,DIGI6,11158119.741553,215000.0,215031.159881,0.04,250.0,True,True,3298.808364219448,0.019148431376733135,True,3301.5180288365755,0.01916544977237386,True,3301.5180288365755,0.01966790001756362,True,3298.808364219448,0.020247541288085737,True,3301.5180288365755,0.020264559683726462,True
pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,,1034.088522,1000.0,1016.464205,0.05,340.0,True,True,0.3054702803761282,0.0,False,0.30547031935128943,0.0,False,0.30547031935128943,0.0,False,0.3054702803761282,0.0,False,0.30547031935128943,0.0,False
pool13q9w8c2namcec725euu7pfjnzz2fj9h5k2wjtafysnwnqdcrwg7,BLOX,214979.902838,50000.0,51732.150217,0.0,170.0,True,True,63.514593950672655,0.0,False,63.52403813172193,0.0,False,63.52403813172193,0.0,False,63.514593950672655,0.0,False,63.52403813172193,0.0,False
pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,SECUR,37140751.104413,100000.0,104328.204817,0.0,170.0,True,True,10975.631112941037,0.021238425389597748,True,10979.877609341687,0.021246771861546467,True,10979.877609341687,0.021246771861546467,True,10975.631112941037,0.02142514751539708,True,10979.877609341687,0.021433493987345804,True
pool13qe6ycacqjg3gpvjewg8734d6hs6rhduuenjtnnkwh327hmtyz5,TDOT,429401.074107,50000.0,142667.388216,0.0,340.0,True,True,126.86696143591432,0.0,False,126.88867286280286,0.0,False,126.88867286280286,0.0,False,126.86696143591432,0.008817602966401201,True,126.88867286280286,0.008821294000863934,True
pool13qppafmw3vq5rl4ewmxv7zy84x3rshx9sdczs0zq40cxu0dqkrg,CIEL,10711.296799,10000.0,10255.683938,0.0,170.0,True,True,3.164130309856525,0.0,False,3.164138480242709,0.0,False,3.164138480242709,0.0,False,3.164130309856525,0.0,False,3.164138480242709,0.0,False
pool13r4e7tttcxp4qfs4gqtv0hz5k48qdhhxrskz8pjrj6fqy5qmee0,SOLCY,1764211.943119,23000.0,41356.674754,0.0,170.0,True,True,521.1947963260715,0.014531825516654454,True,521.2405726892462,0.014533719662380417,True,521.2405726892462,0.014533719662380417,True,521.1947963260715,0.018462759113974634,True,521.2405726892462,0.0184646532597006,True
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,,7222.36405,345.0,246.637145,0.15,345.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13rt3ngkek4l876980ect869cu978d36dcyh22ts4nwuf7ncq02u,EVE8,44150871.670926,10.0,12.713321,0.04,400.0,True,False,13042.189003351752,0.020066752293325878,False,11461.539347739888,0.017557811389714583,False,11461.539347739888,0.01792288685459185,False,13042.189003351752,0.02058261979804376,False,11461.539347739888,0.018073678894432465,False
pool13s5faca3kkg6jhqcll8xd9tarur3zkhalyuu92d5g87zyj4wrrc,TZD,70023902.720119,0.0,0.0,0.05,340.0,True,False,20685.09418179566,0.020149295122080437,False,11461.538461538461,0.011014505937928699,False,11461.538461538461,0.011182869875698945,False,20685.09418179566,0.02041174478978112,False,11461.538461538461,0.01127695560562938,False
pool13s6u5zjngelr5uddhqygqqf5tcup0g3ajenma6amy9zuu7e97gm,CTL,275294.947206,200000.0,214845.962093,0.01,340.0,True,True,81.33961799920571,0.0,False,81.3573017184681,0.0,False,81.3573017184681,0.0,False,81.33961799920571,0.0016642666254958834,True,81.3573017184681,0.0016689089278848766,True
pool13ss25l908k5vqfw0aq2t66xr3hrvlqlsf4tfsmp59kyfxhfmah3,,10573.027034,2000.0,10573.027034,0.15,345.0,True,True,3.1232967982501414,0.0,False,3.123316381119385,0.0,False,3.123316381119385,0.0,False,3.1232967982501414,0.0,False,3.123316381119385,0.0,False
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,31653205.292893,200000.0,31229872.593678,1.0,340.0,True,True,9357.57452620223,0.0,True,9364.814414217186,0.0,True,9364.814414217186,0.0,True,9357.57452620223,0.0,True,9364.814414217186,0.0,True
pool13u45a953lme8y835e5upndqp50r887dha7gt26v6hcaeup4aavx,QET,14613.990813,1729.0,1729.423021,0.0199,340.0,True,True,4.317005282244652,0.0,False,4.317030726090403,0.0,False,4.317030726090403,0.0,False,4.317005282244652,0.0,False,4.317030726090403,0.0,False
pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,GLOBE,2761.946533,50116.0,534.218731,0.02,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13vc4ekwpky5vtnl8pyj60phkmwtv7gsthn4g525udt7mjycs85v,ANTRX,21198.916526,5000.0,7087.186208,0.02,340.0,True,True,6.262262533093999,0.0,False,6.2623550532896255,0.0,False,6.2623550532896255,0.0,False,6.262262533093999,0.0,False,6.2623550532896255,0.0,False
pool13w9mcp8af4ef8vwsw624ams38w7hs0chvtjknz2t3pcxkm8w9m2,,9.630058,5.0,9.630058,0.9999,420.0,True,True,0.0028447237417432293,0.0,False,0.0028447237681811523,0.0,False,0.0028447237681811523,0.0,False,0.0028447237417432293,0.0,False,0.0028447237681811523,0.0,False
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,8BALL,1201228.773601,808000.0,904013.512889,0.0,170.0,True,True,355.2179428597703,0.011255899064281268,True,355.6154171823286,0.011280054018095582,True,355.6154171823286,0.011280054018095582,True,355.2179428597703,0.017029154044854625,True,355.6154171823286,0.017053308998668942,True
pool13wtywenpwvg5snncx5zvxevvry85cp3c9nq0xlxlck9l7qh2spx,0BoB,334174.798509,50000.0,321203.624,0.0,340.0,True,True,98.73163333266935,0.0,False,98.74789677078792,0.0,False,98.74789677078792,0.0,False,98.73163333266935,0.005184140877811302,True,98.74789677078792,0.005187693602277519,True
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,CARBO,39136.235253,50.0,89.271685,0.0,340.0,True,True,11.56086474710893,0.0,False,11.560866978961025,0.0,False,11.560866978961025,0.0,False,11.56086474710893,0.0,False,11.560866978961025,0.0,False
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,,66808.431699,100000.0,0.0,0.01,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13xlhhdl2phz8sup0hwcuhp6c4kscrtxs6d05n99hnmuakfkd6ws,,39.624703,0.0,17.623942,0.0,340.0,True,True,0.011705156120142743,0.0,False,0.011705156120142743,0.0,False,0.011705156120142743,0.0,False,0.011705156120142743,0.0,False,0.011705156120142743,0.0,False
pool13xzckaj3srgldr67dksx874jxe3c9xnc245xyr44p7cdxh07hft,LGC,2981058.509009,5000.0,6603.172999,0.055,240.0,True,True,880.6230965588381,0.01482472892851833,True,880.6400933240417,0.014825122252515168,True,880.6400933240417,0.01644499988504285,True,880.6230965588381,0.01864301191947644,True,880.6400933240417,0.01864340524347327,True
pool13y37atzdckzr0gvj8mtnma49602jjtcw2dhr9zmpy4rase88j6p,BKRY,2848.83841,2000.0,2848.83841,0.0,170.0,True,True,0.8415501607631688,0.0,False,0.8415521000338263,0.0,False,0.8415521000338263,0.0,False,0.8415501607631688,0.0,False,0.8415521000338263,0.0,False
pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,45738955.779991,2.0,9.820727,0.02,170.0,True,False,13511.309405060993,0.02086705432080704,False,11461.538638778748,0.017661021342590663,False,11461.538638778748,0.017661021342590663,False,13511.309405060993,0.0210156431961782,False,11461.538638778748,0.01780961021796182,False
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,31655449.726951,200000.0,31239798.733335,1.0,340.0,True,True,9358.238047046309,0.0,True,9365.478451659123,0.0,True,9365.478451659123,0.0,True,9358.238047046309,0.0,True,9365.478451659123,0.0,True
pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,,101.0,100.0,101.0,0.0,170.0,True,True,0.02983544817131362,0.0,False,0.029835448285559427,0.0,False,0.029835448285559427,0.0,False,0.02983544817131362,0.0,False,0.029835448285559427,0.0,False
pool13zdrhek6m4n947grhrm0772zt09lrm2vzkffsla25e7yq6xqjkg,FPOOL,128671.768165,50000.0,50796.680345,0.01,340.0,True,True,38.014198479415676,0.0,False,38.018704887297794,0.0,False,38.018704887297794,0.0,False,38.014198479415676,0.0,False,38.018704887297794,0.0,False
pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,3567.253335,100.0,1215.456696,0.015,340.0,True,True,1.0537687284690331,0.0,False,1.0537691244351512,0.0,False,1.0537691244351512,0.0,False,1.0537687284690331,0.0,False,1.0537691244351512,0.0,False
pool13zkcgp7se22046p9gczt98au93dw85q2g7m3zany4kzf66y46x0,TERO,11530.049713,2252.0,0.0,0.02,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool13zq5jktx7xmngfer82nkrs8aqjklmydntxdqzttas328yuttgx6,VICIS,713401.928742,100.0,105468.807842,0.0,170.0,True,True,210.73935065624136,0.004168719592824578,True,210.73943211650317,0.004168727928376912,True,210.73943211650317,0.004168727928376912,True,210.73935065624136,0.013889747418231572,True,210.73943211650317,0.013889755753783905,True
pool140d97glhjr5nws8cdhn70h4nk35vmmmvqe3zwg43t4caxt0m7wn,,30.339049,100000.0,0.0,0.05,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,UNDR,6123261.201371,250000.0,285065.384525,0.0299,340.0,True,True,1810.496738441325,0.017006723255886032,True,1812.1904687088797,0.01702631173995228,True,1812.1904687088797,0.01899241127483811,True,1810.496738441325,0.0200715254720316,True,1812.1904687088797,0.020091113956097844,True
pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,LAKE,9610.220807,25500.0,246.96048,0.02,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,NASEC,3532902.770817,50000.0,94663.302443,0.01,340.0,True,True,1043.8201653449746,0.014397532751154239,True,1044.019431152575,0.014401608985585098,True,1044.019431152575,0.017879174261789636,True,1043.8201653449746,0.0198184433287672,True,1044.019431152575,0.01982251956319805,True
pool142cpn2gm89q72srv9pt7jtt7p7yg43a8ltfqhz3jp3t3xuh7x48,QUASR,10332.502152,100.0,497.62095,0.045,345.0,True,True,3.0522272206037626,0.0,False,3.0522283891725013,0.0,False,3.0522283891725013,0.0,False,3.0522272206037626,0.0,False,3.0522283891725013,0.0,False
pool142xwjhpcvtp7tahpmn8tlnek7smefp9wn66z67j8vjpmjxqdg56,EDEN,15013421.131919,1000.0,1046.336393,0.01,340.0,True,True,4434.988890535787,0.01971201930050662,True,4435.006035565943,0.019712101831418034,True,4435.006035565943,0.020530429639054083,True,4434.988890535787,0.02098764794182164,True,4435.006035565943,0.02098773047273305,True
pool143d6z506u6yfufgzrtx8ywcwx3j4s29lxv5tdugcpcwk2l83gck,,70019865.303432,0.0,0.0,0.05,340.0,True,False,20683.901526985264,0.02014927570600847,False,11461.538461538461,0.011015141045549657,False,11461.538461538461,0.01118351469135589,False,20683.901526985264,0.020411740506824066,False,11461.538461538461,0.011277605846365252,False
pool143nv3macakarny2hvg67gg00q5j2kdg6yfvcmefqmea3vnj0nex,AND,263508.639848,3000.0,11253.147639,0.04,170.0,True,True,77.8414701388917,0.0,False,77.84236275569144,0.0,False,77.84236275569144,0.0,False,77.8414701388917,0.0007556876596091664,True,77.84236275569144,0.0007559250506311926,True
pool143x8nhnr3j9mpzvhayuaen0y8l350guj6yd8mhmhhuupvuah3hh,XSEC,299078.923622,580.0,25050.59229,0.0,340.0,True,True,88.34825406086391,0.0,False,88.3484517811562,0.0,False,88.3484517811562,0.0,False,88.34825406086391,0.00325807828462904,True,88.3484517811562,0.003258126544737651,True
pool1442wwr8zzdpcu8uwnglackzr3u5ggrmfxsjja0s7aef66hk2fuc,PASTA,300962.034494,20000.0,20175.77496,0.0,170.0,True,True,88.91074720392605,0.0,False,88.91716976004473,0.0,False,88.91716976004473,0.0,False,88.91074720392605,0.003374128393283593,True,88.91716976004473,0.003375686219663428,True
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,160.730261,114509.625174,0.0,0.03,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,CLUB,590315.088763,0.0,17.27864,0.0,170.0,True,True,174.37935810009316,0.0005415635605329259,True,174.37935810009316,0.0005415635605329259,True,174.37935810009316,0.0005415635605329259,True,174.37935810009316,0.012289526863541546,True,174.37935810009316,0.012289526863541546,True
pool1456lrrp0a3gsgkmyx0rm8wkdmdku75tfdlu9xvpffvxmqmjkwee,ADPL,141781.432515,25000.0,49656.591137,0.05,340.0,True,True,41.88563807581754,0.0,False,41.88897613346193,0.0,False,41.88897613346193,0.0,False,41.88563807581754,0.0,False,41.88897613346193,0.0,False
pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,GMO1,64892438.031818,35000000.0,37254342.649474,0.04,340.0,True,False,21533.94478151114,0.022888208477543158,False,14563.243457573353,0.015360262793917646,False,14563.243457573353,0.015543852752337125,False,21533.94478151114,0.023174392824491165,False,14563.243457573353,0.015646447140865657,False
pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,TIA,1102338.237266,10000.0,10013.189749,0.045,340.0,True,True,325.64371605271924,0.0,False,325.6561955549126,0.0,False,325.6561955549126,0.009844139762424108,True,325.64371605271924,0.015851420257318755,True,325.6561955549126,0.015852209496470586,True
pool146s6wt66d069uqfvjh39qn0racde6pytzju7y4mykf88zc0dscz,,49670173.475712,0.0,47246666.875952,1.0,340.0,True,False,14672.592878431975,0.0,False,11461.538461538461,0.0,False,11461.538461538461,0.0,False,14672.592878431975,0.0,False,11461.538461538461,0.0,False
pool146u0r8qh0jg6rd3th76q6cepwm03nya4pkvfj08juqrz7wxnfv9,PINAS,15.435806,100.0,7.622358,0.02,345.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool147en6w8f9cplnn5x7qt4ese7fpacmmcwuffrtu0yqxpaz4agppr,STI2,15308973.774234,37000.0,38791.374908,0.015,340.0,True,True,4522.923754391152,0.019646851382403994,True,4523.569988529906,0.019649886691395467,True,4523.569988529906,0.020448362812673666,True,4522.923754391152,0.02089153474792589,True,4523.569988529906,0.02089457005691736,True
pool147t2chee9vcyjxtafwd8emkjj88f9dra0xa2clgwlr6m7tzdzvz,GIGAX,809.142273,10000.0,0.0,0.03,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,,74406557.501501,0.0,0.0,0.05,340.0,True,False,21979.73248953935,0.020169128885169568,False,11461.538461538461,0.010365735470185317,False,11461.538461538461,0.010524182526411003,False,21979.73248953935,0.02041611988458019,False,11461.538461538461,0.010612726469595945,False
pool1484zq40k4xg69t55z4fqz78zz6j3t9pvlw4jd635w692xhfzkka,,31812.122034,30000.0,30471.557042,0.01,340.0,True,True,9.397378490772407,0.0,False,9.3974418387871,0.0,False,9.3974418387871,0.0,False,9.397378490772407,0.0,False,9.3974418387871,0.0,False
pool1488f5rzus7kpu3zr6zwyw8mdy0rj4m3knssv58enurgsx40msjf,,1087.461798,500.0,589.624382,0.02,350.0,True,True,0.32123706800575014,0.0,False,0.3212374034620081,0.0,False,0.3212374034620081,0.0,False,0.32123706800575014,0.0,False,0.3212374034620081,0.0,False
pool149d5lzg7m6susau4f4yfdztgkty34qrcdpvd3ygsetmljgxxf8g,TERA3,20024820.441262,300.0,736.501699,0.0,340.0,True,True,5915.3483469158255,0.020324797943566748,True,5915.35520746908,0.020324822953548188,True,5915.35520746908,0.020944553853827756,True,5915.3483469158255,0.021290849052826074,True,5915.35520746908,0.021290874062807514,True
pool14ajz2t680q2c7tekek3eqazhnapfl3l4w3cep9tnh9ym6jhph8m,CST,1681450.529794,50000.0,63917.189973,0.03,170.0,True,True,496.79450523647085,0.013762116997060566,True,496.88784764263687,0.013766047874397423,True,496.88784764263687,0.013766047874397423,True,496.79450523647085,0.01776279967002873,True,496.88784764263687,0.01776673054736559,True
pool14atewgzlv6nl2e8k3ndrzwt9y07sepuplj9vuxk3trzzj5lmg64,WAY,1232.792602,1500.0,0.0,0.1,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,69421.579083,2020.0,31.972605,0.005,188.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool14cq4fchmmqjygwjw4zexmqqd6a7caxptjnvseyu6wanjuppv4vk,CH1,76723576.889819,3000000.0,5117017.813534,0.0,170.0,True,False,22926.922807909257,0.021652475449144757,False,11727.398889770024,0.010996490950426048,False,11727.398889770024,0.010996490950426048,False,22926.922807909257,0.021742864874157608,False,11727.398889770024,0.011086880375438899,False
pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,VRIJ,815849.943596,100000.0,106900.808164,0.0,170.0,True,True,241.08433252916254,0.006360429776775812,True,241.16644365976668,0.006367776853994061,True,241.16644365976668,0.006367776853994061,True,241.08433252916254,0.01486076743621449,True,241.16644365976668,0.014868114513432737,True
pool14dz6syalxmtlykaudkk50t9xtve0ne2rvtsgqmyvfeg5cxx68n4,,36903.304032,1000.0,1005.112588,0.0,340.0,True,True,10.901294572671432,0.0,False,10.901335576310096,0.0,False,10.901335576310096,0.0,False,10.901294572671432,0.0,False,10.901335576310096,0.0,False
pool14e7g4xmj77s7sy5uajwvdmvejmjcvhkf449tasq3tz80gv098t8,,872.085077,50000.0,0.0,0.05,340.0,False,True,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False
pool14enw2643rn9nn6yzv60jyz3hj4kxs0jvap87lkgsqykh508jxm6,STSH2,12244223.816442,1000.0,39932.231674,0.1,345.0,True,True,3616.9635234264915,0.01755668686817481,True,3616.977505877412,0.017556761895145833,True,3616.977505877412,0.018495776092563615,True,3616.9635234264915,0.019005451629905103,True,3616.977505877412,0.019005526656876125,True
pool14exgv53wem2jwutrqpsdxtrl4hweefymltq02xt72z60x8ge4qf,ADR,449.960297,100.0,449.960297,0.02,340.0,True,True,0.13291852579664723,0.0,False,0.13291856576273697,0.0,False,0.13291856576273697,0.0,False,0.13291852579664723,0.0,False,0.13291856576273697,0.0,False
pool14f0uj8vghxzs09p3rzvhlur0dnfwylxc67whaz087srtjjrcjgd,BOATS,137063.516769,4000.0,7766.802027,0.0,170.0,True,True,40.48923594302941,0.0,False,40.48984388046181,0.0,False,40.48984388046181,0.0,False,40.48923594302941,0.0,False,40.48984388046181,0.0,False
