pool_id,ticker,sigma_ada,pledge_met,unsaturated_k1000,r_base,category_base,r_A,category_A,r_B,category_B,r_C,category_C
pool1jrst9acplgqk95469zu68xv5xj802lqxe682jjsd39z26ddj8ur,8888,7.952568,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1js3l2kgut64prz0q0a8px7qtyduclfm3h2kuvrl5gfzmy0waxyt,Gunda,1.293033,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1js570lkcs6t3pwsj3eda0zz43mc5gm922ae5rdxcfn84gu5uyrg,ASSET,1605623.775754,True,True,0.484308721586679,losing_025_050,0.4843557578679827,losing_025_050,0.46776103332400376,losing_025_050,0.4676845993668852,losing_025_050
pool1js763t3yw63ffsxqpume8974z03hdlm4nddnezhfla6dskln37v,MYC,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,BNP,45246.469228,True,True,0.018132188093714738,losing_lt_025,0.018132188234036232,losing_lt_025,0.014732403168176858,losing_lt_025,0.014732402940154436,losing_lt_025
pool1jslaut45plz6ek7grjyzxz6kzgerr7p5204h9sprh3msw6d8yht,,1034710.513268,True,True,0.4147433503942601,losing_025_050,0.4148342631119082,losing_025_050,0.3372004508721651,losing_025_050,0.3370527177059869,losing_025_050
pool1jssdknzgsg4fm3v70uvhrtfjtakwpr5q6x0dwc0fcff8wtd05f6,ASAP,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,33963504.036896,True,True,1.063120814038064,edge,1.063122922977712,edge,0.9609379458168977,losing_075_100,0.9609345187899698,losing_075_100
pool1jsxk3ymqv2gdc6mhqk52544g2aun4zhq5wgx6n32l5s3jlne70n,AKYO,2352849.572721,True,True,0.24583872930044648,losing_lt_025,0.2458388134039303,losing_lt_025,0.24176211372943354,losing_lt_025,0.2417619770612723,losing_lt_025
pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,12252834.60776,True,True,0.5883820305087516,losing_050_075,0.5883825837127434,losing_050_075,0.5615766546427856,losing_050_075,0.561575755686299,losing_050_075
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,,114.848902,True,True,4.6024849040668445e-05,losing_lt_025,4.60248498923838e-05,losing_lt_025,3.739519192159921e-05,losing_lt_025,3.7395190537561745e-05,losing_lt_025
pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,AICHI,71350410.441342,True,False,0.6560109129469031,losing_050_075,0.564503076947389,losing_050_075,0.5441438785529743,losing_050_075,0.6184885337952949,losing_050_075
pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,FUND,13726138.481618,True,True,0.9036251715963368,losing_075_100,0.9041342944391976,losing_075_100,0.8545701792333383,losing_075_100,0.8537428546136898,losing_075_100
pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,WEED,1777215.275589,True,True,0.2501214958989682,losing_025_050,0.2501215455999003,losing_025_050,0.24438640263849204,losing_lt_025,0.24438632187447737,losing_lt_025
pool1jv9pf6w2fmjqpaekyt74tjkmjxhma8wsqs8ur3dte45tqdxe3t0,ICP1,104290.789486,True,True,0.04179376267436345,losing_lt_025,0.04179376267436345,losing_lt_025,0.033957432172920306,losing_lt_025,0.033957432172920306,losing_lt_025
pool1jvknf3dwtnqln5hcjrh5m7s979revuj5dlxr0337nwmm6p7250q,SQQQ,7268524.531946,True,True,2.912808583827813,comfortable,2.91280971094905,comfortable,2.366659721715751,comfortable,2.366657890143741,comfortable
pool1jwgt6tydz6f4kw7la2hxxqwzq0m8spj3reyju08nm07xjnlg3d0,,381.025852,True,True,0.00015269329256945398,losing_lt_025,0.00015269329256945398,losing_lt_025,0.00012406330021268137,losing_lt_025,0.00012406330021268137,losing_lt_025
pool1jwpt6qmmkvfusvwan4f9pfhn7pljsm33lcqf7ftya3mtc0fs2nz,,144.698748,True,True,5.798696017053966e-05,losing_lt_025,5.7986967102075394e-05,losing_lt_025,4.7114422034134775e-05,losing_lt_025,4.711441077038923e-05,losing_lt_025
pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,ZZZ5,19863880.588346,True,True,0.8540133125571157,losing_075_100,0.8540943964602923,losing_075_100,0.7755715750601656,losing_075_100,0.7754398137175034,losing_075_100
pool1jxv3my3c70e8pfr0cgm6esatehey2ml3v0qk8x236aw32eu0fcy,COINZ,882588.313149,True,True,0.3418485840778811,losing_025_050,0.3418819916830515,losing_025_050,0.2877692813480241,losing_025_050,0.28757121689373183,losing_025_050
pool1jyn6ynmz6qcpr48et0rkdk9j4vuyn6d0qdlsahc0jls8jrs708g,,11536.676262,True,True,0.004623254039780683,losing_lt_025,0.004623270379729929,losing_lt_025,0.0037564337355731154,losing_lt_025,0.0037564071831555908,losing_lt_025
pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,KOALA,1501809.247922,True,True,0.24072729572478954,losing_lt_025,0.2407273311728804,losing_lt_025,0.23729102717430017,losing_lt_025,0.2372909695711525,losing_lt_025
pool1jz4vmzq5zkedem6wep8c99fxatxgvymlvdzs9qxxn7xsuv4m8um,,6.001245,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,30973280.350189,True,True,1.0170600715032612,edge,1.0175426208895586,edge,0.9095407592117943,losing_075_100,0.9087566164590609,losing_075_100
pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,ETO11,50000242.227199,True,False,20.037227329502212,strong,15.534369342061082,strong,12.621675090424631,strong,16.28024720522055,strong
pool1k0d5szkmzsw6035ytsm8dv75d4ewu5gkm7c7dhsjug9uvkaunz3,,96.634341,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1k0h45kcsfynjfyplgn6qpaw40n3cvlcrdryez04x40ayq6w9dgh,,7.054091,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1k0ucs0fau2vhr3p7qh7mnpfgrllwwda7petxjz2gzzaxkyp8f88,POLY,69110361.740577,True,False,0.8751974521282224,losing_075_100,0.5906719330860896,losing_050_075,0.5242111920231807,losing_050_075,0.7551365680583073,losing_075_100
pool1k0uv5fhsr74we0w7gfkv6m7r9rfpvgz2u7v66ppe0vxsvj0pzvt,,1367.097607,True,True,0.0005478544530470063,losing_lt_025,0.0005478546495370505,losing_lt_025,0.0004451322220447313,losing_lt_025,0.0004451319027484093,losing_lt_025
pool1k0w7n5rfxdzgfxpy8x6t7zfy6pfwrp54se7ezhxxed2x7mfmszy,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
